순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
48,3938701431,주식회사 더블유에스네트워크,,분석,697633202,89.994,90.947,0.6960 (100.696),11 6,2022/10/24 09:46:31,미심사
49,1248706897,주식회사 국보정보통신,,분석,697638323,89.995,90.947,0.6968 (100.6968),9 6,2022/10/24 10:46:45,미심사
50,2208151999,현대에이치티 주식회사,,분석,697664265,89.998,90.951,0.7005 (100.7005),15 4,2022/10/26 08:30:29,미심사
51,1078677070,씨지에스아이티(주),,분석,697675320,90.0,90.952,0.7021 (100.7021),12 13,2022/10/25 15:22:30,미심사
52,2078124989,청보음향(주),,분석,697683090,90.001,90.953,0.7033 (100.7033),3 11,2022/10/24 14:48:57,미심사
53,1068197777,(주)서울영상테크,,분석,697693480,90.002,90.955,0.7048 (100.7048),12 4,2022/10/24 10:22:47,미심사
54,1078712394,주식회사 원일포스,,분석,697699540,90.003,90.955,0.7056 (100.7056),4 13,2022/10/25 08:22:23,미심사
55,2048105154,우일정보기술 주식회사,,분석,697715747,90.005,90.957,0.7080 (100.708),6 1,2022/10/25 14:54:23,미심사
56,1138176237,주식회사 벽상이앤씨,,분석,697740132,90.009,90.961,0.7115 (100.7115),5 2,2022/10/25 16:27:02,미심사
57,1065468811,다몬전기통신공사,,분석,697759290,90.011,90.963,0.7142 (100.7142),7 13,2022/10/25 14:53:34,미심사
58,1328148974,태광텔레콤(주),,분석,697762760,90.012,90.964,0.7148 (100.7148),13 6,2022/10/25 09:09:18,미심사
59,1348601548,(주)제이앤씨컴,,분석,697770380,90.013,90.965,0.7159 (100.7159),10 11,2022/10/24 10:09:10,미심사
60,1308633941,현대파워텍 주식회사,,분석,697781500,90.014,90.966,0.7175 (100.7175),13 10,2022/10/26 09:47:28,미심사
61,1138151895,주식회사 온리정보통신,,분석,697786195,90.015,90.967,0.7181 (100.7181),6 8,2022/10/25 15:01:24,미심사
62,1308611501,주식회사 성호넷,,분석,697794630,90.016,90.968,0.7194 (100.7194),2 4,2022/10/25 16:24:58,미심사
63,1258167333,호산이앤씨 주식회사,,분석,697797936,90.016,90.968,0.7198 (100.7198),10 1,2022/10/26 09:47:37,미심사
64,2148722924,주식회사 다음정보기술,,분석,697817500,90.019,90.971,0.7227 (100.7227),15 12,2022/10/25 11:57:42,미심사
65,1148602636,(주)오라엔지니어링,,분석,697838580,90.022,90.973,0.7257 (100.7257),1 2,2022/10/24 09:20:39,미심사
66,2318106102,주식회사 이엔에스네트웍,,분석,697842601,90.022,90.974,0.7263 (100.7263),15 8,2022/10/24 09:39:57,미심사
67,1298149147,주식회사 파이브텍,,분석,697843096,90.023,90.974,0.7263 (100.7263),11 7,2022/10/24 15:14:17,미심사
68,3448700497,주식회사 이앤엠테크,,분석,697846000,90.023,90.974,0.7268 (100.7268),9 4,2022/10/25 16:45:28,미심사
69,1388121202,(주)에스에이텍,,분석,697864790,90.025,90.977,0.7295 (100.7295),5 11,2022/10/25 14:21:39,미심사
70,1298104500,주식회사 상지카일룸,,분석,697882000,90.028,90.979,0.7320 (100.732),8 11,2022/10/25 13:03:58,미심사
71,1248609688,우성이엔디주식회사,,분석,697897290,90.03,90.981,0.7342 (100.7342),3 10,2022/10/24 13:23:34,미심사
72,1298679307,주식회사 코어인프라,,분석,697908250,90.031,90.983,0.7358 (100.7358),9 11,2022/10/25 13:12:41,미심사
73,1418145874,에이치엘비일렉 주식회사,,분석,697918060,90.033,90.984,0.7372 (100.7372),12 14,2022/10/25 09:29:12,미심사
74,1238600684,세기산전 주식회사,,분석,697945150,90.036,90.987,0.7411 (100.7411),11 12,2022/10/25 12:48:02,미심사
75,1248643430,주식회사 시스템앤솔루션,,분석,697957439,90.038,90.989,0.7429 (100.7429),6 15,2022/10/25 18:17:22,미심사
76,8808700159,주식회사 하이패스텔,,분석,697977530,90.041,90.992,0.7458 (100.7458),9 6,2022/10/25 14:32:21,미심사
77,1098613335,주식회사 스마트씨앤아이,,분석,697977600,90.041,90.992,0.7458 (100.7458),6 5,2022/10/25 16:07:18,미심사
78,2028158261,주식회사 남두,,분석,697996000,90.043,90.994,0.7484 (100.7484),2 8,2022/10/26 09:15:10,미심사
79,2648122849,주식회사 태영아이앤씨,,분석,697999347,90.044,90.994,0.7489 (100.7489),3 8,2022/10/24 22:43:35,미심사
80,4048144932,주식회사 이앤엘엔지니어링,,분석,698011991,90.045,90.996,0.7507 (100.7507),2 14,2022/10/25 22:42:56,미심사
81,6658800635,주식회사 그린텔,,분석,698012000,90.045,90.996,0.7507 (100.7507),1 6,2022/10/26 08:05:01,미심사
82,1248174826,주식회사 화진,,분석,698026442,90.047,90.998,0.7528 (100.7528),13 15,2022/10/25 09:16:27,미심사
82,2048149434,주식회사 씨제이전력,,분석,698026442,90.047,90.998,0.7528 (100.7528),2 15,2022/10/24 09:49:54,미심사
84,2148840477,주식회사 알비에스테크,,분석,698037340,90.049,90.999,0.7544 (100.7544),7 8,2022/10/26 09:02:37,미심사
85,2058125376,주식회사 명성라이픽스,,분석,698046213,90.05,91.001,0.7557 (100.7557),14 3,2022/10/25 08:36:51,미심사
86,1208663604,주식회사 한은씨앤씨,,분석,698047150,90.05,91.001,0.7558 (100.7558),11 4,2022/10/25 09:48:21,미심사
87,2198122437,(주)동양산전,,분석,698049100,90.05,91.001,0.7561 (100.7561),13 6,2022/10/24 10:27:56,미심사
88,2148194561,주식회사 해오름이엔씨,,분석,698055344,90.051,91.002,0.7570 (100.757),5 13,2022/10/25 13:21:27,미심사
89,2048170015,(주)하남통신,,분석,698082241,90.055,91.005,0.7609 (100.7609),11 6,2022/10/25 10:44:20,미심사
90,1198658528,진솔이앤에스 주식회사,,분석,698089765,90.056,91.006,0.7620 (100.762),9 11,2022/10/24 17:12:32,미심사
91,1348199372,(주)유피에스정보통신,,분석,698094787,90.056,91.007,0.7627 (100.7627),7 11,2022/10/25 16:50:21,미심사
92,2068606585,(주)상지일렉스,,분석,698102310,90.057,91.008,0.7638 (100.7638),13 8,2022/10/24 20:55:50,미심사
93,1248743738,주식회사지투기술,,분석,698111242,90.059,91.009,0.7651 (100.7651),1 11,2022/10/26 09:07:22,미심사
94,1288692398,주식회사 올댓이엔티,,분석,698123080,90.06,91.011,0.7668 (100.7668),3 13,2022/10/26 08:22:55,미심사
95,1288625680,(주)미래엔시스,,분석,698125790,90.061,91.011,0.7671 (100.7671),5 8,2022/10/24 15:19:40,미심사
96,1248169304,주식회사 이지전기통신,,분석,698142953,90.063,91.013,0.7696 (100.7696),6 12,2022/10/25 17:41:53,미심사
97,1248172532,(주)한양세미텍,,분석,698148000,90.064,91.014,0.7704 (100.7704),4 1,2022/10/25 23:47:01,미심사
98,2148823314,화인정보기술주식회사,,분석,698185373,90.069,91.019,0.7758 (100.7758),6 7,2022/10/25 09:04:45,미심사
99,2048197353,(주)제이피파워정보통신,,분석,698212393,90.072,91.022,0.7797 (100.7797),4 11,2022/10/24 17:29:17,미심사
100,2158682840,차일정보통신(주),,분석,698214470,90.073,91.022,0.7799 (100.7799),12 10,2022/10/25 14:19:54,미심사
101,1058111500,이화공영주식회사,,분석,698222000,90.074,91.023,0.7810 (100.781),11 10,2022/10/26 10:16:52,미심사
102,1218140540,영현정보통신(주),,분석,698225564,90.074,91.024,0.7816 (100.7816),15 2,2022/10/25 17:28:34,미심사
103,1418134270,주식회사 엔에이치,,분석,698241400,90.076,91.026,0.7838 (100.7838),4 15,2022/10/25 09:21:59,미심사
104,1068198683,주식회사 포인트정보,,분석,698297609,90.084,91.033,0.7920 (100.792),10 4,2022/10/25 10:31:05,미심사
105,1428125997,엘케이전력 주식회사,,분석,698317010,90.086,91.036,0.7948 (100.7948),4 8,2022/10/24 11:47:29,미심사
106,2128197392,금수티아이주식회사,,분석,698318170,90.087,91.036,0.7949 (100.7949),15 7,2022/10/25 09:10:02,미심사
107,1078640952,(주)바비젼,,분석,698323940,90.087,91.037,0.7958 (100.7958),4 14,2022/10/24 10:47:42,미심사
108,1408129250,주식회사포콤,,분석,698327677,90.088,91.037,0.7963 (100.7963),12 3,2022/10/24 16:52:45,미심사
109,2204500435,뉴테크원,,분석,698367601,90.093,91.042,0.8021 (100.8021),1 11,2022/10/25 09:28:57,미심사
110,1358617077,주식회사 인테라에이브이씨,,분석,698417521,90.1,91.049,0.8093 (100.8093),1 14,2022/10/25 18:53:42,미심사
111,2158686429,주식회사 비엔솔루트,,분석,698528613,90.115,91.063,0.8253 (100.8253),14 8,2022/10/26 08:53:22,미심사
112,1088193869,(주)동명텔레콤,,분석,698613540,90.126,91.074,0.8376 (100.8376),1 6,2022/10/24 09:26:21,미심사
113,1058117479,信元綜合開發 株式會社,,분석,698636995,90.13,91.078,0.8409 (100.8409),12 9,2022/10/24 09:58:10,미심사
114,6128700347,일광이앤씨 주식회사,,분석,698707000,90.139,91.087,0.8510 (100.851),9 12,2022/10/24 10:38:30,미심사
115,2108160017,(주)누리온정보통신,,분석,698734710,90.143,91.09,0.8550 (100.855),11 4,2022/10/25 09:18:09,미심사
116,1148664613,(주)상우정보기술,,분석,698752100,90.145,91.093,0.8576 (100.8576),10 8,2022/10/26 09:54:36,미심사
117,1018139321,(주)세웅정보통신,,분석,698774262,90.148,91.095,0.8608 (100.8608),9 4,2022/10/24 09:22:34,미심사
118,1138634061,엔케이전기 주식회사,,분석,698845930,90.158,91.105,0.8711 (100.8711),13 14,2022/10/25 09:57:02,미심사
119,1300571174,한마음통신,,분석,698882800,90.163,91.11,0.8764 (100.8764),13 9,2022/10/24 20:23:09,미심사
120,2888100521,(주)대성이엔씨,,분석,698916079,90.167,91.114,0.8812 (100.8812),7 13,2022/10/26 09:12:03,미심사
121,1078624267,주식회사 다누시스,,분석,698974260,90.175,91.122,0.8896 (100.8896),4 5,2022/10/25 18:56:41,미심사
122,2048648634,주식회사 디에스에스지,,분석,698978437,90.176,91.122,0.8902 (100.8902),4 9,2022/10/24 21:48:03,미심사
123,1298151978,(주)참정보통신,,분석,699029220,90.182,91.129,0.8976 (100.8976),4 10,2022/10/24 10:41:28,미심사
124,1198635582,아람이엔테크 주식회사,,분석,699159940,90.2,91.146,0.9164 (100.9164),2 6,2022/10/25 18:04:07,미심사
125,1348653522,주식회사 예강텔레콤,,분석,699241225,90.211,91.156,0.9282 (100.9282),5 11,2022/10/24 09:56:02,미심사
126,1278189667,제우일렉스주식회사,,분석,699264100,90.214,91.159,0.9315 (100.9315),11 12,2022/10/24 10:02:55,미심사
127,4758100289,(주)지엔아이,,분석,699312580,90.221,91.166,0.9385 (100.9385),13 10,2022/10/25 18:05:41,미심사
128,2558600773,주식회사 대건전력,,분석,699342382,90.225,91.17,0.9428 (100.9428),5 13,2022/10/25 16:45:54,미심사
129,1288194561,(주)석원시엔씨,,분석,699343286,90.225,91.17,0.9429 (100.9429),1 12,2022/10/24 16:02:07,미심사
130,1358145603,한라인포넷(주),,분석,699379086,90.23,91.174,0.9481 (100.9481),13 14,2022/10/26 00:45:01,미심사
131,5208700242,주식회사 케이비글로벌미디어,,분석,699405945,90.233,91.178,0.9519 (100.9519),10 11,2022/10/24 10:39:50,미심사
132,1258128742,주식회사 중앙엔지니어링,,분석,699418249,90.235,91.179,0.9537 (100.9537),13 15,2022/10/25 09:04:14,미심사
133,5058184692,주식회사 하이테크비젼,,분석,699498249,90.246,91.19,0.9653 (100.9653),1 3,2022/10/25 14:22:42,미심사
134,4248801353,주식회사 광진테크,,분석,699531148,90.25,91.194,0.9700 (100.97),2 10,2022/10/24 20:37:19,미심사
135,2068601047,왕건전기 주식회사,,분석,699574501,90.256,91.2,0.9763 (100.9763),11 12,2022/10/26 08:43:27,미심사
136,2068679088,(주)한맥아이티,,분석,699601916,90.26,91.203,0.9802 (100.9802),9 1,2022/10/24 09:55:35,미심사
137,2038143228,백영전자 주식회사(白榮電子 株式會社),,분석,699651110,90.266,91.21,0.9873 (100.9873),9 3,2022/10/25 11:03:03,미심사
138,1238186315,케이에스아이주식회사,,분석,699652170,90.266,91.21,0.9875 (100.9875),8 10,2022/10/24 11:36:04,미심사
139,2148705513,주식회사 케이이에스 전기공사,,분석,699665217,90.268,91.212,0.9894 (100.9894),7 6,2022/10/25 09:27:20,미심사
140,6148102219,톱텔레콤(주),,분석,699723530,90.276,91.219,0.9978 (100.9978),6 1,2022/10/25 13:34:23,미심사
141,1288602824,주식회사 우성텔레콤,,분석,699911390,90.301,91.244,1.0249 (101.0249),6 5,2022/10/24 16:51:06,미심사
142,8978600655,주식회사 넥서스티앤씨,,분석,700097638,90.327,91.268,1.0518 (101.0518),12 13,2022/10/24 17:22:22,미심사
143,3148108782,지영정보통신 주식회사,,분석,700231000,90.345,91.285,1.0710 (101.071),15 11,2022/10/25 16:27:14,미심사
144,2148188924,우민전기(주),,분석,700303371,90.354,91.295,1.0815 (101.0815),6 10,2022/10/25 14:25:50,미심사
145,1058660665,(주)일신전업,,분석,700384658,90.365,91.305,1.0932 (101.0932),13 3,2022/10/26 06:46:58,미심사
146,2498600730,(주)에스오정보통신,,분석,700502071,90.381,91.321,1.1101 (101.1101),12 15,2022/10/24 19:51:39,미심사
147,1078104441,진화전기(주),,분석,700562585,90.389,91.329,1.1189 (101.1189),10 7,2022/10/26 09:03:26,미심사
148,1388135671,주식회사 휴먼테크,,분석,700666451,90.403,91.342,1.1339 (101.1339),6 10,2022/10/24 11:36:06,미심사
149,1328199639,주식회사 펌프킨,,분석,700847000,90.428,91.366,1.1599 (101.1599),5 9,2022/10/24 11:02:39,미심사
150,6148104750,주식회사 씨티크리스탈,,분석,700850701,90.428,91.366,1.1605 (101.1605),5 13,2022/10/25 14:58:02,미심사
151,2178121937,부광이앤씨 주식회사,,분석,700978954,90.445,91.383,1.1790 (101.179),10 4,2022/10/24 10:38:09,미심사
152,1328144454,주식회사 하이큐넷,,분석,701073000,90.458,91.395,1.1925 (101.1925),6 13,2022/10/25 17:30:22,미심사
153,2098141233,주식회사 엠앤에이치,,분석,701135204,90.466,91.403,1.2015 (101.2015),10 14,2022/10/24 16:59:20,미심사
154,2068172829,한사랑엔지니어링 주식회사,,분석,701262900,90.484,91.42,1.2200 (101.22),2 10,2022/10/24 12:36:04,미심사
155,1178159259,금일정보기술주식회사,,분석,701279714,90.486,91.422,1.2224 (101.2224),6 10,2022/10/24 22:15:26,미심사
156,2068613975,세인에스앤씨(주),,분석,701294708,90.488,91.424,1.2246 (101.2246),1 5,2022/10/25 21:47:30,미심사
157,2098134940,주식회사윤송이엔씨,,분석,701424260,90.505,91.441,1.2432 (101.2432),8 4,2022/10/25 11:41:25,미심사
158,6058632937,주식회사 타키온정보기술,,분석,701524470,90.519,91.454,1.2577 (101.2577),11 6,2022/10/25 10:23:14,미심사
159,1068199566,(주)엔토스정보통신,,분석,701547057,90.522,91.457,1.2610 (101.261),7 9,2022/10/25 13:52:19,미심사
160,1418116705,주식회사 동일이엔지,,분석,701616602,90.531,91.466,1.2710 (101.271),13 8,2022/10/25 23:58:58,미심사
161,2128168465,주식회사 대성엔이씨,,분석,701668099,90.538,91.473,1.2784 (101.2784),10 2,2022/10/25 17:37:06,미심사
162,1908100132,은하수정보통신 주식회사,,분석,701828000,90.56,91.494,1.3015 (101.3015),6 4,2022/10/26 08:57:41,미심사
163,4328600249,주식회사 인더스비젼,,분석,701959500,90.578,91.511,1.3205 (101.3205),10 6,2022/10/24 10:58:12,미심사
164,1188111452,동화전자산업(주),,분석,702064700,90.592,91.524,1.3357 (101.3357),15 7,2022/10/25 08:08:46,미심사
165,2158166393,디지탈정보통신(주),,분석,702101400,90.597,91.529,1.3410 (101.341),6 13,2022/10/24 09:10:31,미심사
166,1288110974,주식회사 승원에이씨오,,분석,702438500,90.642,91.573,1.3896 (101.3896),10 3,2022/10/25 09:04:01,미심사
167,1248709540,(주)휴먼,,분석,702487200,90.649,91.579,1.3967 (101.3967),10 15,2022/10/24 13:01:11,미심사
168,2168115295,(주)로보티어,,분석,702499800,90.65,91.581,1.3985 (101.3985),5 1,2022/10/24 19:30:09,미심사
169,6658100427,주식회사 서울티엔에스,,분석,702581949,90.662,91.592,1.4104 (101.4104),1 8,2022/10/25 13:23:05,미심사
170,1241983110,대지통신공사,,분석,702686043,90.676,91.605,1.4254 (101.4254),5 9,2022/10/25 15:13:59,미심사
171,1328604705,태영건설산업 주식회사,,분석,703191970,90.744,91.671,1.4984 (101.4984),12 3,2022/10/25 10:02:49,미심사
172,8038600460,주식회사 파르이앤씨,,분석,703552160,90.792,91.718,1.5504 (101.5504),10 13,2022/10/26 08:26:43,미심사
173,1108130979,(주)대림,,분석,705121931,91.004,91.923,1.7770 (101.777),2 15,2022/10/24 14:28:56,미심사
174,1198647657,주식회사 티케이,,분석,706653664,91.211,92.123,1.9981 (101.9981),10 2,2022/10/26 09:48:44,미심사
175,1238187503,주식회사 리드앤,,분석,714137454,92.22,93.098,3.0783 (103.0783),6 11,2022/10/25 17:42:37,미심사
176,1018154491,엘케이테크넷(주),,분석,717556008,92.681,93.544,3.5717 (103.5717),11 12,2022/10/24 10:23:35,미심사
177,1098145720,주식회사 영원텔레콤,,분석,1051705776,137.7399,137.105,51.8027 (151.8027),9 4,2022/10/24 10:01:28,예가초과
178,1218700268,주식회사 우신,,분석,6957766080,934.1486,907.051,904.2811 (1004.2811),1 7,2022/10/24 14:49:08,예가초과
-1,1448114443,한광정보통신 주식회사,,분석,697097661,89.922,90.877,0.6188 (100.6188),1 2,2022/10/26 11:25:26,심사제외
-2,1138672575,주식회사 시스메이트,,분석,697062330,89.917,90.872,0.6137 (100.6137),2 15,2022/10/25 18:46:16,심사제외
-3,2108122973,인터컴넷(주),,분석,697045007,89.915,90.87,0.6112 (100.6112),13 15,2022/10/25 11:02:17,심사제외
-4,2208786374,디알씨티에스 주식회사,,분석,697042929,89.915,90.87,0.6109 (100.6109),11 13,2022/10/24 10:57:37,심사제외
-5,1108132720,(주)그리마건설,,분석,697037400,89.914,90.869,0.6101 (100.6101),7 15,2022/10/25 16:27:46,심사제외
-6,1348137546,성림전설 주식회사,,분석,697035648,89.914,90.869,0.6098 (100.6098),3 13,2022/10/25 16:23:57,심사제외
-7,1198108907,(주)아이엔아이,,분석,697020290,89.912,90.867,0.6076 (100.6076),15 14,2022/10/25 13:23:38,심사제외
-8,2208136760,주식회사 동아이엔지,,분석,696993740,89.908,90.863,0.6038 (100.6038),11 3,2022/10/25 11:05:32,심사제외
-9,1348712509,신우정보통신 주식회사,,분석,696993200,89.908,90.863,0.6037 (100.6037),7 1,2022/10/25 12:18:56,심사제외
-10,4488700784,주식회사 성광이앤씨,,분석,696984240,89.907,90.862,0.6024 (100.6024),7 6,2022/10/24 09:36:46,심사제외
-11,1128152488,주식회사 아하,,분석,696969597,89.905,90.86,0.6003 (100.6003),5 6,2022/10/24 11:51:40,심사제외
-12,2068125141,주식회사 스테이지넷,,분석,696928342,89.899,90.855,0.5943 (100.5943),1 5,2022/10/24 10:13:31,심사제외
-13,2078149108,(주)성삼,,분석,696920360,89.898,90.854,0.5932 (100.5932),11 2,2022/10/25 08:28:19,심사제외
-14,1268154864,성일전기 주식회사,,분석,696915000,89.897,90.853,0.5924 (100.5924),8 9,2022/10/25 15:59:21,심사제외
-15,1138166985,(주)에스앤티에스,,분석,696911009,89.897,90.853,0.5918 (100.5918),12 1,2022/10/24 09:17:59,심사제외
-16,1068651233,(주)나사씨엔에스,,분석,696904366,89.896,90.852,0.5909 (100.5909),5 1,2022/10/25 20:58:53,심사제외
-17,3358200353,사)한국장애인정치포럼 아이티사업단,,분석,696878733,89.892,90.848,0.5872 (100.5872),2 13,2022/10/24 10:46:08,심사제외
-18,2018643926,두전네트웍스 주식회사,,분석,696877110,89.892,90.848,0.5869 (100.5869),4 12,2022/10/25 15:03:25,심사제외
-19,2298126804,주식회사엔엠엑스이엔씨,,분석,696869461,89.891,90.847,0.5858 (100.5858),4 9,2022/10/26 09:32:10,심사제외
-20,1288636042,주식회사리버앤씨,,분석,696868330,89.891,90.847,0.5856 (100.5856),10 2,2022/10/24 18:04:32,심사제외
-21,7068100034,주식회사 디에스원,,분석,696863100,89.89,90.846,0.5849 (100.5849),4 14,2022/10/25 19:43:51,심사제외
-22,2118620935,주식회사 한양티이씨,,분석,696855914,89.889,90.845,0.5839 (100.5839),1 9,2022/10/25 17:33:11,심사제외
-23,2338107844,이투더블유 주식회사,,분석,696855900,89.889,90.845,0.5839 (100.5839),11 8,2022/10/24 09:29:26,심사제외
-24,1138169250,코리아이지텔주식회사,,분석,696854484,89.889,90.845,0.5837 (100.5837),2 12,2022/10/24 09:53:05,심사제외
-25,1238610765,파워텍(주),,분석,696835085,89.887,90.843,0.5809 (100.5809),5 12,2022/10/24 10:15:08,심사제외
-26,2508601160,주식회사컴온웍스,,분석,696831194,89.886,90.842,0.5803 (100.5803),8 2,2022/10/24 16:55:08,심사제외
-27,1048120291,청음통신 주식회사,,분석,696828000,89.886,90.842,0.5798 (100.5798),4 13,2022/10/25 17:50:16,심사제외
-28,1358100381,주식회사 동아일렉콤,,분석,696820530,89.885,90.841,0.5787 (100.5787),15 11,2022/10/24 10:15:46,심사제외
-29,1288121980,원일통신(주),,분석,696817980,89.884,90.84,0.5784 (100.5784),10 7,2022/10/25 07:09:21,심사제외
