순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
-180,1068609792,(주)아이티로그인,,분석,406046143,89.648,90.796,0.2745 (100.2745),8 5,2022/04/29 11:45:49,심사제외
-181,1018138303,주식회사 비엘에스,,분석,406021450,89.642,90.791,0.2684 (100.2684),12 8,2022/05/03 09:47:59,심사제외
-182,2208175308,아이크래프트 주식회사,,분석,405994950,89.636,90.785,0.2618 (100.2618),5 10,2022/04/29 15:26:09,심사제외
-183,2178121937,부광이앤씨 주식회사,,분석,405993104,89.635,90.784,0.2614 (100.2614),5 14,2022/04/29 10:31:02,심사제외
-184,2158682840,차일정보통신(주),,분석,405987420,89.634,90.783,0.2599 (100.2599),6 9,2022/04/29 11:17:16,심사제외
-185,2158620617,미디어텔레콤(주),,분석,405980950,89.633,90.782,0.2584 (100.2584),9 11,2022/05/02 20:03:14,심사제외
-186,1088114068,(주)대인정보통신,,분석,405977777,89.632,90.781,0.2576 (100.2576),11 14,2022/05/02 14:53:27,심사제외
-187,2188109765,(주)웨이브컴,,분석,405967750,89.63,90.779,0.2551 (100.2551),14 3,2022/04/29 15:27:23,심사제외
-188,1128148285,(주)백제이앤씨,,분석,405958280,89.627,90.776,0.2528 (100.2528),13 15,2022/04/29 12:46:53,심사제외
-189,1198192370,(주)신관산업,,분석,405954168,89.626,90.776,0.2517 (100.2517),6 7,2022/05/02 09:19:19,심사제외
-190,1198682431,(주)대경시스텍,,분석,405953412,89.626,90.775,0.2516 (100.2516),1 8,2022/04/29 16:17:53,심사제외
-191,1058740405,(주)화성이엔지,,분석,405951451,89.626,90.775,0.2511 (100.2511),1 12,2022/04/29 16:29:40,심사제외
-192,2148829787,주식회사 노바에스앤씨,,분석,405948688,89.625,90.774,0.2504 (100.2504),8 14,2022/04/29 10:51:15,심사제외
-193,1198165586,제이케이앤티텔레콤(주),,분석,405946924,89.625,90.774,0.2499 (100.2499),10 1,2022/05/02 08:22:57,심사제외
-194,2068679088,(주)한맥아이티,,분석,405940460,89.623,90.772,0.2484 (100.2484),5 15,2022/04/29 16:23:27,심사제외
-195,1108130339,(주)기양상사,,분석,405917950,89.618,90.767,0.2428 (100.2428),5 13,2022/04/29 10:27:11,심사제외
-196,2118101156,(주)인스틴솔루션,,분석,405903460,89.615,90.764,0.2392 (100.2392),4 10,2022/04/29 15:55:59,심사제외
-197,2108122973,인터컴넷(주),,분석,405900366,89.614,90.764,0.2385 (100.2385),5 8,2022/05/02 13:41:50,심사제외
-198,2208804175,주식회사 예준시스템,,분석,405899970,89.614,90.763,0.2384 (100.2384),14 11,2022/05/02 19:30:57,심사제외
-199,1208662454,(주)위엠비,,분석,405880380,89.609,90.759,0.2335 (100.2335),15 2,2022/05/02 13:18:59,심사제외
-200,1108170025,(주)원비즈시스템,,분석,405875390,89.608,90.758,0.2323 (100.2323),5 9,2022/05/02 11:13:58,심사제외
-201,1138143793,(주)오라시스템,,분석,405873580,89.608,90.758,0.2318 (100.2318),9 15,2022/04/29 16:36:36,심사제외
-202,1248106672,(주)데스코,,분석,405864260,89.606,90.755,0.2295 (100.2295),3 13,2022/05/03 09:26:27,심사제외
-203,1078143707,(주)신창전기,,분석,405859998,89.605,90.755,0.2285 (100.2285),9 14,2022/05/02 17:53:31,심사제외
-204,1108124633,(주)디앤에스테크놀로지,,분석,405859872,89.605,90.754,0.2285 (100.2285),8 15,2022/05/03 07:46:08,심사제외
-205,1098651964,셀코정보기술 주식회사,,분석,405857750,89.604,90.754,0.2279 (100.2279),10 3,2022/05/03 08:54:06,심사제외
-206,2118145912,영남스퀘어 주식회사,,분석,405846420,89.601,90.751,0.2251 (100.2251),4 10,2022/05/02 11:10:37,심사제외
-207,4168128895,(주)비아이씨스템,,분석,405844360,89.601,90.751,0.2246 (100.2246),1 7,2022/05/02 06:20:57,심사제외
-208,1358178502,주식회사 디알네트웍스,,분석,405835180,89.599,90.749,0.2224 (100.2224),7 13,2022/04/29 11:51:47,심사제외
-209,1108164858,(주)에스에이정보기술,,분석,405833140,89.598,90.748,0.2218 (100.2218),6 14,2022/04/29 11:07:20,심사제외
-210,1108176581,주식회사 비에스텍,,분석,405814724,89.594,90.744,0.2173 (100.2173),10 1,2022/05/03 09:24:41,심사제외
-211,1128126393,주식회사 승도이엔씨,,분석,405786700,89.588,90.738,0.2104 (100.2104),9 3,2022/05/03 08:55:19,심사제외
-212,1058660665,(주)일신전업,,분석,405786654,89.588,90.738,0.2104 (100.2104),12 8,2022/05/03 06:26:10,심사제외
-213,1048120291,청음통신 주식회사,,분석,405785748,89.587,90.738,0.2101 (100.2101),4 9,2022/05/03 09:49:12,심사제외
-214,1238164140,주식회사 테크빌,,분석,405784959,89.587,90.738,0.2100 (100.21),15 7,2022/05/02 17:57:12,심사제외
-215,1198164229,(주) 이준시스템,,분석,405775500,89.585,90.736,0.2076 (100.2076),2 9,2022/04/29 16:59:12,심사제외
-216,1081154276,영우정보통신,,분석,405769450,89.584,90.734,0.2061 (100.2061),2 8,2022/05/02 18:47:52,심사제외
-217,2188120741,케이씨티정보통신(주),,분석,405768320,89.583,90.734,0.2058 (100.2058),1 12,2022/05/03 08:38:25,심사제외
-218,2158735193,주식회사 시너젠,,분석,405761710,89.582,90.733,0.2042 (100.2042),6 4,2022/05/02 10:04:08,심사제외
-219,1138640864,주식회사 지앤씨씨,,분석,405748900,89.579,90.73,0.2010 (100.201),4 15,2022/05/02 14:22:43,심사제외
-220,2048652666,주식회사 동연아이비에스,,분석,405731500,89.575,90.726,0.1967 (100.1967),10 1,2022/05/02 09:02:55,심사제외
-221,2158138510,신신이앤씨주식회사,,분석,405723187,89.573,90.724,0.1947 (100.1947),1 3,2022/05/02 08:58:29,심사제외
-222,1178124861,케이이피엔지니어링(주),,분석,405721789,89.573,90.724,0.1944 (100.1944),6 2,2022/04/30 23:56:37,심사제외
-223,1868701018,주식회사 소담정보통신,,분석,405716525,89.571,90.722,0.1931 (100.1931),12 13,2022/05/02 17:59:33,심사제외
-224,1178169252,엠에스온(주),,분석,405710451,89.57,90.721,0.1916 (100.1916),7 13,2022/05/02 16:21:54,심사제외
-225,1138670451,주식회사 코스모티어,,분석,405709337,89.57,90.721,0.1913 (100.1913),12 15,2022/05/03 09:52:06,심사제외
-226,1068602542,주식회사 유셀네트웍스,,분석,405706970,89.569,90.72,0.1907 (100.1907),5 12,2022/05/02 13:58:51,심사제외
-227,2037683508,우리통신네트워크,,분석,405705457,89.569,90.72,0.1903 (100.1903),4 7,2022/05/02 13:55:37,심사제외
-228,2158199031,한소리이앤씨주식회사,,분석,405701540,89.568,90.719,0.1893 (100.1893),14 13,2022/04/29 10:02:13,심사제외
-229,1088167041,(주)가디엘,,분석,405683322,89.564,90.715,0.1849 (100.1849),10 11,2022/05/02 16:34:21,심사제외
-230,1138185963,주식회사 스마트메카,,분석,405680720,89.563,90.714,0.1842 (100.1842),12 6,2022/04/29 12:30:46,심사제외
-231,1108157338,(주)메트로컴넷,,분석,405679576,89.563,90.714,0.1839 (100.1839),10 3,2022/05/02 09:15:13,심사제외
-232,2118193336,(주)국제비엠에스,,분석,405679466,89.563,90.714,0.1839 (100.1839),6 3,2022/05/02 14:40:23,심사제외
-233,1380715369,영인 아이티 기술사 사무소,,분석,405674810,89.562,90.713,0.1827 (100.1827),6 11,2022/04/29 10:41:38,심사제외
-234,1098155422,창공정보통신 주식회사,,분석,405674412,89.562,90.713,0.1827 (100.1827),13 15,2022/05/02 09:48:04,심사제외
-235,1078746443,(주)라인테크놀로지,,분석,405652642,89.556,90.708,0.1773 (100.1773),13 11,2022/05/02 17:20:22,심사제외
-236,1058199938,삼호전자통신(주),,분석,405648920,89.556,90.707,0.1764 (100.1764),14 11,2022/05/02 10:06:34,심사제외
-237,1068167098,코스믹전기통신 주식회사,,분석,405641770,89.554,90.706,0.1746 (100.1746),9 1,2022/05/02 09:12:56,심사제외
-238,7148800617,주식회사 성진정보통신,,분석,405640397,89.554,90.705,0.1743 (100.1743),1 14,2022/05/03 09:17:44,심사제외
-239,2178601498,주식회사 엔키텍,,분석,405640396,89.554,90.705,0.1742 (100.1742),10 7,2022/05/02 10:14:30,심사제외
-240,2128153400,일렉파워주식회사,,분석,405636411,89.553,90.705,0.1733 (100.1733),1 3,2022/05/02 16:45:01,심사제외
-241,1068656301,주식회사 티제이원,,분석,405635630,89.553,90.704,0.1731 (100.1731),6 10,2022/04/29 11:11:37,심사제외
-242,1138169250,코리아이지텔주식회사,,분석,405633918,89.552,90.704,0.1727 (100.1727),14 10,2022/04/29 10:09:50,심사제외
-243,1098162433,광명정보통신 주식회사,,분석,405630920,89.551,90.703,0.1719 (100.1719),2 6,2022/04/29 10:19:18,심사제외
-244,1128148359,(주)펜타콤씨엔씨,,분석,405623666,89.55,90.702,0.1701 (100.1701),11 6,2022/05/02 11:16:32,심사제외
-245,1058682164,(주)울트라텔레콤,,분석,405601920,89.545,90.697,0.1647 (100.1647),1 11,2022/04/29 15:37:13,심사제외
-246,1138629821,동문이엔티 주식회사,,분석,405593425,89.543,90.695,0.1627 (100.1627),14 7,2022/04/29 11:24:10,심사제외
-247,1018642796,주식회사 나이스포유,,분석,405584424,89.541,90.693,0.1604 (100.1604),10 5,2022/05/02 17:04:51,심사제외
-248,2748800123,중앙씨앤티 주식회사,,분석,405575210,89.538,90.691,0.1582 (100.1582),14 7,2022/05/02 17:19:47,심사제외
-249,2548800191,신용전기통신 주식회사,,분석,405573584,89.538,90.69,0.1578 (100.1578),14 9,2022/05/02 18:13:25,심사제외
-250,1198141207,(주)텍센,,분석,405562650,89.536,90.688,0.1551 (100.1551),11 13,2022/05/03 09:20:04,심사제외
-251,2158774589,주식회사 스카이코어,,분석,405552931,89.533,90.686,0.1527 (100.1527),13 12,2022/05/02 16:13:33,심사제외
-252,2130230588,태극정보통신,,분석,405537949,89.53,90.682,0.1490 (100.149),14 12,2022/05/01 13:56:44,심사제외
-253,1428168147,주식회사 다옴건설,,분석,405535836,89.529,90.682,0.1484 (100.1484),10 14,2022/05/02 16:37:11,심사제외
-254,2048197877,주식회사 그린주의,,분석,405530660,89.528,90.681,0.1472 (100.1472),5 12,2022/05/02 20:40:17,심사제외
-255,1068627183,한국씨텍(주),,분석,405512438,89.524,90.677,0.1427 (100.1427),15 8,2022/05/02 18:18:50,심사제외
-256,1198182057,주식회사 다온티엔지,,분석,405506860,89.523,90.676,0.1413 (100.1413),13 2,2022/05/03 08:10:01,심사제외
-257,2298121250,(주)동곡기정,,분석,405479296,89.516,90.669,0.1345 (100.1345),8 10,2022/05/02 11:29:29,심사제외
-258,1068638093,(주)엘케이시스코,,분석,405475470,89.515,90.669,0.1335 (100.1335),15 7,2022/05/02 10:06:36,심사제외
-259,2098134713,키엔컴 주식회사,,분석,405471944,89.515,90.668,0.1327 (100.1327),4 15,2022/05/02 09:13:06,심사제외
-260,1198609084,주식회사 유니씨엔에스,,분석,405471540,89.514,90.668,0.1326 (100.1326),13 6,2022/04/29 10:17:54,심사제외
-261,1138193726,(주)성진에스에스,,분석,405470330,89.514,90.667,0.1323 (100.1323),6 2,2022/05/02 13:32:22,심사제외
-262,1068160552,(주)금산트리피아,,분석,405459800,89.512,90.665,0.1297 (100.1297),14 1,2022/04/29 10:17:03,심사제외
-263,1058123684,주식회사 우전정보통신,,분석,405457260,89.511,90.664,0.1290 (100.129),5 3,2022/05/02 17:14:32,심사제외
-264,1198158412,애드넷정보통신(주),,분석,405448100,89.509,90.662,0.1268 (100.1268),7 1,2022/05/02 10:36:43,심사제외
-265,2048614338,(주)오성에이브이시스템,,분석,405443600,89.508,90.661,0.1257 (100.1257),9 8,2022/05/03 10:50:17,심사제외
-266,2158119769,주식회사 남일기업,,분석,405436233,89.506,90.66,0.1238 (100.1238),8 10,2022/05/02 10:51:08,심사제외
-267,2158168163,블루엔이(주),,분석,405431451,89.505,90.659,0.1227 (100.1227),13 4,2022/05/02 09:58:02,심사제외
-268,1058654519,주식회사유비라인,,분석,405430883,89.505,90.659,0.1225 (100.1225),7 6,2022/05/02 17:27:38,심사제외
-269,1038600899,동양유비스 주식회사,,분석,405428212,89.504,90.658,0.1219 (100.1219),13 10,2022/04/29 14:43:16,심사제외
-270,2128166939,주식회사 연일전력,,분석,405427806,89.504,90.658,0.1218 (100.1218),6 8,2022/04/29 10:47:15,심사제외
-271,5088137937,(주)벨류데이터,,분석,405426150,89.504,90.657,0.1213 (100.1213),15 1,2022/05/02 14:38:28,심사제외
-272,2208143387,(주)글로벌텔레콤,,분석,405425063,89.504,90.657,0.1211 (100.1211),13 9,2022/05/02 16:38:43,심사제외
-273,2098119463,(주)두레정보통신,,분석,405398240,89.497,90.651,0.1144 (100.1144),13 1,2022/05/02 12:53:26,심사제외
-274,5208801248,주식회사 해주정보통신,,분석,405393564,89.496,90.65,0.1133 (100.1133),13 15,2022/05/02 09:17:16,심사제외
-275,2018633767,주식회사 명진에스앤씨,,분석,405391360,89.496,90.65,0.1127 (100.1127),12 14,2022/05/02 09:38:55,심사제외
-276,1198655462,지티에스솔루션즈 주식회사,,분석,405390957,89.496,90.65,0.1127 (100.1127),1 14,2022/05/02 09:46:10,심사제외
-277,1088159691,(주)다우텔레콤,,분석,405388242,89.495,90.649,0.1120 (100.112),14 3,2022/05/03 09:30:21,심사제외
-278,1078193207,주식회사 주광전기,,분석,405381240,89.493,90.647,0.1103 (100.1103),10 3,2022/04/29 10:59:51,심사제외
-279,2200197668,엘지전기통신,,분석,405373500,89.492,90.646,0.1083 (100.1083),12 10,2022/05/03 09:05:35,심사제외
-280,2068632045,주식회사 티볼리씨앤씨,,분석,405369227,89.491,90.645,0.1073 (100.1073),1 4,2022/04/29 10:15:33,심사제외
-281,1238175875,주식회사 휴톤,,분석,405367877,89.49,90.644,0.1070 (100.107),7 3,2022/04/29 11:23:32,심사제외
-282,2158192566,(주)열림정보기술,,분석,405356551,89.488,90.642,0.1042 (100.1042),7 15,2022/04/30 00:03:26,심사제외
-283,1198618088,주식회사 하이넷 네트웍스,,분석,405350464,89.486,90.641,0.1027 (100.1027),6 8,2022/05/03 09:57:48,심사제외
-284,1198611222,(주)제이에이티,,분석,405348700,89.486,90.64,0.1022 (100.1022),2 6,2022/04/29 16:41:55,심사제외
-285,1138636870,주식회사 나우시스템,,분석,405348250,89.486,90.64,0.1021 (100.1021),1 11,2022/05/02 09:17:41,심사제외
-286,8958700597,주식회사 아이티앤에스,,분석,405345073,89.485,90.639,0.1013 (100.1013),6 9,2022/04/29 16:11:25,심사제외
-287,2158607273,(주)미주전통,,분석,405335685,89.483,90.637,0.0990 (100.099),3 9,2022/05/02 22:34:00,심사제외
-288,1058606899,이화티티씨(주),,분석,405334818,89.483,90.637,0.0988 (100.0988),2 10,2022/05/02 15:28:20,심사제외
-289,2158148186,시스텍전기통신(주),,분석,405322142,89.48,90.634,0.0957 (100.0957),12 10,2022/05/02 10:29:44,심사제외
-290,2298117246,투빅스(주),,분석,405314430,89.478,90.633,0.0938 (100.0938),3 9,2022/05/03 09:58:16,심사제외
-291,1118129252,광원전설(주),,분석,405305112,89.476,90.63,0.0915 (100.0915),6 12,2022/05/03 13:59:16,심사제외
-292,2048133679,(주)뉴콤,,분석,405304338,89.476,90.63,0.0913 (100.0913),9 13,2022/04/29 20:54:44,심사제외
-293,2128196942,동진이앤씨(주),,분석,405298600,89.474,90.629,0.0898 (100.0898),12 14,2022/05/02 17:30:26,심사제외
-294,1138615856,(주)서원티에스,,분석,405274340,89.469,90.624,0.0839 (100.0839),3 2,2022/05/03 07:48:11,심사제외
-295,7078100041,주식회사 보가텍,,분석,405265833,89.467,90.622,0.0818 (100.0818),7 9,2022/05/02 18:08:44,심사제외
-296,2138800230,주식회사 성민전기통신,,분석,405265097,89.466,90.621,0.0816 (100.0816),1 14,2022/05/02 13:12:52,심사제외
-297,2148705513,주식회사 케이이에스 전기공사,,분석,405262999,89.466,90.621,0.0811 (100.0811),14 13,2022/05/02 09:49:59,심사제외
-298,1188110211,(주)텔레텍코리아,,분석,405258760,89.465,90.62,0.0800 (100.08),5 11,2022/04/30 19:42:03,심사제외
-299,2108157604,주식회사 유니원이엔지,,분석,405255620,89.464,90.619,0.0792 (100.0792),3 9,2022/05/02 12:00:46,심사제외
-300,2118794604,(주)유니아이비,,분석,405252420,89.464,90.619,0.0784 (100.0784),11 9,2022/05/02 11:41:45,심사제외
-301,1068615668,(주)솔로몬기술단기술사사무소,,분석,405248016,89.463,90.618,0.0774 (100.0774),8 3,2022/05/02 08:49:41,심사제외
-302,1188115778,대신통신기술(주),,분석,405238100,89.46,90.615,0.0749 (100.0749),7 8,2022/05/02 14:49:32,심사제외
-303,1138139080,(주)성강통신기술사사무소,,분석,405213570,89.455,90.61,0.0688 (100.0688),10 14,2022/05/03 09:37:22,심사제외
-304,2028159713,거산음향통신(주),,분석,405198990,89.451,90.607,0.0652 (100.0652),12 13,2022/04/29 17:51:58,심사제외
-305,1068164354,(주)코알라전자시스템,,분석,405198610,89.451,90.607,0.0651 (100.0651),3 13,2022/05/03 11:45:14,심사제외
-306,1088611746,에스비엠텔레콤(주),,분석,405190510,89.449,90.605,0.0631 (100.0631),4 12,2022/05/03 06:56:06,심사제외
-307,2048161869,(주)근영이엔씨,,분석,405171888,89.445,90.601,0.0586 (100.0586),5 3,2022/04/29 10:58:22,심사제외
-308,2128140491,(주)벧엘정보통신,,분석,405171833,89.445,90.601,0.0585 (100.0585),9 12,2022/05/03 07:19:55,심사제외
-309,2098137137,주식회사우일씨앤아이,,분석,405161000,89.442,90.598,0.0559 (100.0559),5 9,2022/05/02 10:04:26,심사제외
-310,1138175669,(주)용상전기통신,,분석,405153000,89.44,90.596,0.0539 (100.0539),10 8,2022/05/03 09:41:33,심사제외
-311,2178141893,주식회사대웅텔레콤,,분석,405150430,89.44,90.596,0.0533 (100.0533),12 3,2022/05/03 09:02:22,심사제외
-312,2208604531,주식회사 월드린시스템즈,,분석,405145500,89.439,90.595,0.0520 (100.052),4 5,2022/05/02 10:19:01,심사제외
-313,1138602574,주식회사 큐디스,,분석,405144670,89.439,90.595,0.0518 (100.0518),3 15,2022/05/03 09:07:29,심사제외
-314,1078763383,주식회사 아이티블럭,,분석,405140140,89.437,90.594,0.0507 (100.0507),4 10,2022/05/02 09:42:54,심사제외
-315,8018600805,세인트로그 주식회사,,분석,405123700,89.434,90.59,0.0466 (100.0466),15 3,2022/04/30 15:59:46,심사제외
-316,1058630797,주식회사 이디엔텍,,분석,405111960,89.431,90.587,0.0438 (100.0438),7 13,2022/04/29 18:56:51,심사제외
-317,1058133654,백상코퍼레이션(주),,분석,405099810,89.428,90.585,0.0408 (100.0408),5 2,2022/05/02 11:33:54,심사제외
-318,1058645500,태지종합건설(주),,분석,405089700,89.426,90.582,0.0383 (100.0383),3 7,2022/05/03 09:19:46,심사제외
-319,1098161598,(주)삼우씨앤에스,,분석,405089281,89.426,90.582,0.0382 (100.0382),3 8,2022/05/02 07:21:37,심사제외
-320,1078738017,(주)애린테크,,분석,405079160,89.423,90.58,0.0357 (100.0357),11 2,2022/05/02 10:16:09,심사제외
-321,1138604679,(주) 투데이게이트,,분석,405071470,89.422,90.578,0.0338 (100.0338),1 15,2022/05/02 10:16:11,심사제외
-322,1578700724,주식회사 자비스넷,,분석,405064900,89.42,90.577,0.0321 (100.0321),4 2,2022/04/29 16:58:36,심사제외
-323,2118612681,(주)해우정보시스템,,분석,405042490,89.415,90.572,0.0266 (100.0266),8 9,2022/05/02 09:34:14,심사제외
-324,1288196628,코마정보통신(주),,분석,405041900,89.415,90.572,0.0264 (100.0264),13 6,2022/05/02 16:37:34,심사제외
-325,1178119238,주식회사 동양네트워크,,분석,405040940,89.414,90.571,0.0262 (100.0262),10 12,2022/05/03 08:09:35,심사제외
-326,2148766621,(주)포유네트웍스,,분석,405030980,89.412,90.569,0.0238 (100.0238),7 4,2022/04/29 13:28:26,심사제외
-327,1048142446,주식회사 디에스 이앤티,,분석,405016392,89.409,90.566,0.0201 (100.0201),6 2,2022/05/02 09:54:07,심사제외
-328,2208180951,엘지정보기술(주),,분석,405007570,89.407,90.564,0.0180 (100.018),6 2,2022/05/02 16:26:56,심사제외
-329,2048187419,(주)디지털우민,,분석,405006675,89.406,90.564,0.0178 (100.0178),5 15,2022/04/29 11:46:13,심사제외
-330,1208166080,(주)기산텔레콤,,분석,405004380,89.406,90.563,0.0172 (100.0172),13 8,2022/05/02 10:14:58,심사제외
-331,1138141456,(주)나우아이앤씨,,분석,405000601,89.405,90.562,0.0163 (100.0163),10 8,2022/05/02 13:29:50,심사제외
-332,2037666794,금성텔레콤,,분석,404990480,89.403,90.56,0.0138 (100.0138),1 10,2022/05/02 14:50:06,심사제외
-333,2038149028,대륭중공건설(주),,분석,404985303,89.402,90.559,0.0125 (100.0125),9 5,2022/05/02 23:17:56,심사제외
-334,1018116968,(주)넥슨정보통신,,분석,404985300,89.402,90.559,0.0125 (100.0125),3 5,2022/05/02 13:37:16,심사제외
-335,2148673033,대일전기통신(주),,분석,404980776,89.4,90.558,0.0114 (100.0114),9 14,2022/05/03 06:51:07,심사제외
-336,1058164176,(주)신보파워텍,,분석,404969760,89.398,90.555,0.0086 (100.0086),14 4,2022/05/03 13:23:00,심사제외
-337,2108165652,키코아이비에스주식회사,,분석,404940670,89.391,90.549,0.0015 (100.0015),6 2,2022/05/02 15:42:19,심사제외
-338,2048137258,대신엔에스(주),,분석,404926000,89.388,90.546,-0.0022 (99.9978),3 10,2022/05/02 14:17:25,심사제외
-339,5338700141,주식회사 인프라엔이,,분석,404921233,89.387,90.545,-0.0033 (99.9967),3 8,2022/05/02 08:20:18,심사제외
-340,2208151999,현대에이치티 주식회사,,분석,404914676,89.385,90.543,-0.0050 (99.995),12 14,2022/04/29 10:28:18,심사제외
-341,1198118405,우광기전(주),,분석,404897610,89.381,90.539,-0.0092 (99.9908),2 1,2022/05/02 08:53:37,심사제외
-342,1188111020,주식회사 한영씨앤이,,분석,404896937,89.381,90.539,-0.0093 (99.9907),10 14,2022/05/02 08:46:10,심사제외
-343,5138100034,주식회사 비엔지티,,분석,404889323,89.379,90.537,-0.0112 (99.9888),8 1,2022/05/02 09:09:26,심사제외
-344,2158168275,천마정보통신(주),,분석,404886000,89.378,90.537,-0.0121 (99.9879),14 5,2022/05/02 21:17:31,심사제외
-345,4178600013,블랙썬 주식회사,,분석,404884790,89.378,90.536,-0.0123 (99.9877),15 11,2022/05/03 09:37:03,심사제외
-346,1058649262,주식회사 노하우전기통신,,분석,404880740,89.377,90.536,-0.0133 (99.9867),15 8,2022/05/02 10:26:39,심사제외
-347,1208100598,(주)삼지엔지니어링,,분석,404871210,89.375,90.533,-0.0157 (99.9843),7 11,2022/04/29 15:18:56,심사제외
-348,2068153517,뉴텔레콤(주),,분석,404869000,89.375,90.533,-0.0162 (99.9838),13 2,2022/05/03 09:11:01,심사제외
-349,1068127039,진명이엔씨(주),,분석,404864875,89.374,90.532,-0.0173 (99.9827),1 15,2022/04/29 17:15:03,심사제외
-350,1028135124,현대에이치디에스(주),,분석,404856444,89.372,90.53,-0.0193 (99.9807),11 8,2022/04/29 11:03:37,심사제외
-351,2058140076,(주)제일첨단테크,,분석,404855121,89.371,90.53,-0.0197 (99.9803),11 15,2022/04/29 10:01:10,심사제외
-351,2148860959,(주)가온글로벌,,분석,404855121,89.371,90.53,-0.0197 (99.9803),3 4,2022/05/01 22:04:37,심사제외
-353,2148772161,주식회사 비에스아이시스템,,분석,404850000,89.37,90.529,-0.0209 (99.9791),3 9,2022/05/02 17:11:05,심사제외
-354,1068601621,주식회사 동양타브,,분석,404848750,89.37,90.528,-0.0212 (99.9788),14 5,2022/04/29 16:50:00,심사제외
-355,4088168391,금상디엔씨주식회사,,분석,404843080,89.369,90.527,-0.0227 (99.9773),2 14,2022/05/03 08:09:34,심사제외
-356,1068150525,주식회사 캐스트윈,,분석,404841529,89.368,90.527,-0.0230 (99.977),8 1,2022/05/02 17:05:40,심사제외
-357,2298125412,스크린정보통신(주),,분석,404840246,89.368,90.526,-0.0233 (99.9767),11 6,2022/05/03 09:04:22,심사제외
-358,2148669602,(주)우호텔레콤,,분석,404823220,89.364,90.523,-0.0276 (99.9724),4 15,2022/05/02 16:16:19,심사제외
-359,1130259965,LG미래정보통신,,분석,404818695,89.363,90.522,-0.0287 (99.9713),15 7,2022/05/03 07:18:41,심사제외
-360,2148854189,(주)태원전기,,분석,404816328,89.362,90.521,-0.0293 (99.9707),3 8,2022/04/29 10:13:58,심사제외
-361,1198670032,주식회사 한컴모빌리티,,분석,404815950,89.362,90.521,-0.0293 (99.9707),14 9,2022/05/02 10:50:12,심사제외
-362,2148607396,(주) 리노스,,분석,404813230,89.362,90.52,-0.0300 (99.97),10 5,2022/05/02 13:12:09,심사제외
-363,1068616518,(주)애니씨앤에스,,분석,404800968,89.359,90.518,-0.0330 (99.967),1 9,2022/05/01 13:47:41,심사제외
-364,1068146133,(주)케이씨이,,분석,404791250,89.356,90.516,-0.0354 (99.9646),8 9,2022/05/02 11:37:28,심사제외
-365,6818700095,주식회사 진영이엔씨,,분석,404778699,89.354,90.513,-0.0385 (99.9615),8 13,2022/05/02 09:26:22,심사제외
-366,1068641638,(주)매트릭스미디어,,분석,404777043,89.353,90.512,-0.0390 (99.961),11 8,2022/05/02 17:40:39,심사제외
-367,7418801210,주식회사 한국에이브이산업,,분석,404775457,89.353,90.512,-0.0393 (99.9607),6 4,2022/05/02 06:52:51,심사제외
-368,1018675701,주식회사 두이정보통신,,분석,404771609,89.352,90.511,-0.0403 (99.9597),4 9,2022/04/29 14:16:18,심사제외
-369,1108133772,제이씨현시스템(주),,분석,404770705,89.352,90.511,-0.0405 (99.9595),7 1,2022/04/29 14:47:34,심사제외
-370,1098610416,(주)네시비스,,분석,404759259,89.349,90.508,-0.0433 (99.9567),13 1,2022/05/02 09:46:45,심사제외
-371,7048701285,주식회사 하랑에스아이,,분석,404751560,89.347,90.507,-0.0453 (99.9547),11 3,2022/05/02 18:47:57,심사제외
-372,1068194620,(주)합동전자산업,,분석,404749540,89.347,90.506,-0.0458 (99.9542),11 1,2022/04/29 10:56:04,심사제외
-373,3958800527,주식회사 에스에이치아이티,,분석,404743062,89.345,90.505,-0.0473 (99.9527),13 11,2022/05/02 09:24:46,심사제외
-374,1068681756,주식회사 융창,,분석,404739950,89.345,90.504,-0.0481 (99.9519),14 10,2022/04/29 17:15:00,심사제외
-375,2098134159,주식회사 피스코이엔씨,,분석,404738355,89.344,90.504,-0.0485 (99.9515),10 8,2022/05/03 13:39:41,심사제외
-376,2058139910,우현전기(주),,분석,404737394,89.344,90.503,-0.0487 (99.9513),7 8,2022/05/03 09:16:21,심사제외
-377,1138195331,(주)한남이앤씨,,분석,404734963,89.343,90.503,-0.0493 (99.9507),9 4,2022/05/02 10:00:34,심사제외
-378,1118124994,오리엔트주식회사,,분석,404733580,89.343,90.503,-0.0497 (99.9503),4 12,2022/05/03 09:10:06,심사제외
-379,1018151121,주식회사 경원전력,,분석,404721800,89.34,90.5,-0.0526 (99.9474),7 8,2022/05/03 07:33:29,심사제외
-380,1068683638,주식회사 엔씨씨디지탈,,분석,404720900,89.34,90.5,-0.0528 (99.9472),15 5,2022/05/02 08:49:22,심사제외
-381,1078636517,주식회사 국일이앤씨,,분석,404719092,89.34,90.499,-0.0533 (99.9467),5 8,2022/05/01 22:01:52,심사제외
-382,8178800099,(주)대성오토텍,,분석,404718766,89.34,90.499,-0.0533 (99.9467),4 1,2022/04/29 14:39:02,심사제외
-383,1018139321,(주)세웅정보통신,,분석,404715470,89.339,90.499,-0.0542 (99.9458),3 11,2022/04/29 13:04:18,심사제외
