순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148134127,(주)대경텔레콤  [최종낙찰],오병도,분석,38024150,87.745,88.862,0.47278 (100.47278),1 7,2022/03/03 09:14:14,
2,2158138830,주식회사와이드이엔씨,최주섭,분석,38024800,87.746,88.863,0.47451 (100.47451),3 11,2022/03/03 14:43:28,
3,6318800044,화인씨엔이 주식회사,김영심,분석,38025130,87.747,88.864,0.47539 (100.47539),4 3,2022/03/02 14:31:44,
4,1068660843,세중물산 주식회사,김용욱,분석,38025840,87.749,88.866,0.47728 (100.47728),9 4,2022/03/04 18:07:04,
5,1098700045,샘솔정보주식회사,정찬구,분석,38025850,87.749,88.866,0.47731 (100.47731),1 9,2022/03/04 10:08:03,
6,1298104500,주식회사 상지카일룸,김영신,분석,38025860,87.749,88.866,0.47734 (100.47734),13 8,2022/03/03 09:38:11,
7,5048133604,주식회사다온네트웍스,김진환,분석,38026260,87.75,88.867,0.47840 (100.4784),13 9,2022/03/07 09:17:30,
8,3958800527,주식회사 에스에이치아이티,정태순,분석,38026296,87.75,88.867,0.47850 (100.4785),2 9,2022/03/03 16:27:04,
9,1198668254,대신인포시스 주식회사,최혜경,분석,38027516,87.753,88.87,0.48175 (100.48175),1 15,2022/03/04 18:37:10,
10,1078662029,주식회사 아이티트레인,주영일,분석,38027630,87.753,88.87,0.48205 (100.48205),7 13,2022/03/04 08:43:29,
11,1088196885,주식회사글로벌정보통신,양진이,분석,38031175,87.762,88.878,0.49149 (100.49149),12 3,2022/03/04 09:36:09,
12,2158751757,주식회사 광림엔지니어링,이장원,분석,38032000,87.764,88.88,0.49369 (100.49369),4 5,2022/03/03 19:49:35,
13,1738100739,주식회사 이음테크넷,임봉순,분석,38032528,87.765,88.881,0.49510 (100.4951),7 10,2022/03/07 09:40:30,
14,2011497895,정우이앤씨,유동환,분석,38032693,87.766,88.882,0.49554 (100.49554),12 5,2022/03/04 10:49:03,
15,7128701175,주식회사 미미엔지니어링,김진희,분석,38034105,87.769,88.885,0.49930 (100.4993),2 11,2022/03/04 10:39:04,
16,1068157019,(주)세호영상,박석신,분석,38038000,87.779,88.894,0.50967 (100.50967),10 2,2022/03/04 10:00:30,
17,1088603552,주식회사 아이앤씨테크,전민호,분석,38038340,87.78,88.895,0.51058 (100.51058),13 2,2022/03/06 19:53:12,
18,1138127207,주식회사 한일시스템엔지니어링,이병진,분석,38039360,87.782,88.897,0.51329 (100.51329),9 15,2022/03/04 09:47:02,
19,2098119463,(주)두레정보통신,김시영,분석,38039770,87.783,88.898,0.51439 (100.51439),14 7,2022/03/07 08:39:04,
20,1188120761,(주)동화이엔씨,이재원,분석,38039962,87.784,88.899,0.51490 (100.5149),13 12,2022/03/03 14:59:25,
21,1188114949,이주씨스템(주),이복균,분석,38041050,87.786,88.901,0.51779 (100.51779),10 3,2022/03/07 09:17:44,
22,3578800544,디와이아이앤씨주식회사,주인웅,분석,38041426,87.787,88.902,0.51880 (100.5188),2 14,2022/03/03 09:45:46,
23,1118114477,주식회사 대흥데이타통신,박상영,분석,38042327,87.789,88.904,0.52120 (100.5212),15 4,2022/03/02 16:33:17,
24,2101252831,유비아이티,김창갑,분석,38043153,87.791,88.906,0.52340 (100.5234),3 13,2022/03/07 09:00:36,
25,1138143793,(주)오라시스템,김동화,분석,38043300,87.792,88.906,0.52379 (100.52379),2 4,2022/02/28 14:40:00,
26,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,38043710,87.793,88.907,0.52488 (100.52488),2 5,2022/03/03 13:28:33,
27,4538100144,주식회사 파란아이티,성기빈,분석,38044500,87.795,88.909,0.52698 (100.52698),14 9,2022/03/07 09:41:35,
