순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108155382,(주)굿채널시스템,백홍현,분석,113977990,87.745,87.97,-0.69820 (99.3018),,2022/04/08 10:07:16,
2,3058138619,(주)사이버텔브릿지,남백산,분석,113983241,87.75,87.974,-0.69358 (99.30642),,2022/04/04 09:44:45,
3,1198153493,(주)경성네트웍,편해용,분석,113984008,87.75,87.974,-0.69290 (99.3071),,2022/04/08 08:40:00,
4,1058660665,(주)일신전업,김한경,분석,113989167,87.755,87.978,-0.68837 (99.31163),,2022/04/10 20:10:28,
5,2068706603,주식회사 온품,김유혁,분석,114000210,87.764,87.987,-0.67865 (99.32135),,2022/04/06 14:50:25,
6,2168107645,(주)한신기전통신,한후수,분석,114000480,87.764,87.987,-0.67842 (99.32158),,2022/04/07 15:39:20,
7,2068124123,(주)세양텔레콤,김한섭,분석,114007314,87.77,87.992,-0.67240 (99.3276),,2022/04/08 08:38:46,
8,1018197466,주식회사콤위즈,정윤권,분석,114015620,87.777,87.999,-0.66510 (99.3349),,2022/04/08 17:01:39,
9,2148805112,주식회사 지큐시스템즈,구자옥,분석,114016636,87.778,87.999,-0.66420 (99.3358),,2022/04/07 16:34:05,
10,1088180573,다올정보기술주식회사,주재선,분석,114016850,87.778,88.0,-0.66402 (99.33598),,2022/04/04 09:05:01,
11,2148673033,대일전기통신(주),김종엽,분석,114020499,87.781,88.002,-0.66081 (99.33919),,2022/04/11 07:38:24,
12,2148891087,세경네트웍스 주식회사,장중석,분석,114022460,87.783,88.004,-0.65908 (99.34092),,2022/04/08 09:22:11,
13,1048610901,이룸유비쿼터스주식회사,김광수,분석,114027777,87.787,88.008,-0.65441 (99.34559),,2022/04/08 09:47:40,
14,1138694415,건웅정보통신 주식회사,김지유,분석,114029800,87.789,88.009,-0.65263 (99.34737),,2022/04/08 09:19:06,
15,1088124659,(주)비젼텔레콤,김진수,분석,114031643,87.79,88.011,-0.65100 (99.349),,2022/04/07 14:40:47,
16,1178164451,(주)지엠디텔레콤,김창윤,분석,114035280,87.793,88.014,-0.64781 (99.35219),,2022/04/07 09:28:03,
17,1108185552,한양이이씨 주식회사,문주환,분석,114038000,87.795,88.016,-0.64541 (99.35459),,2022/04/08 14:01:06,
18,2068650742,한선씨앤씨 주식회사,장홍식,분석,114038494,87.796,88.016,-0.64498 (99.35502),,2022/04/04 11:23:04,
19,1168144224,제일정보건설 주식회사,김진철,분석,114041534,87.798,88.019,-0.64230 (99.3577),,2022/04/08 08:42:13,
20,1138636865,주식회사 정원시큐,염승호,분석,114044375,87.801,88.021,-0.63981 (99.36019),,2022/04/05 12:02:09,
21,2628802128,주식회사 성우일렉콤,신성우,분석,114056120,87.811,88.03,-0.62947 (99.37053),,2022/04/06 15:53:41,
