순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058130768,세원전설 주식회사,최영래,분석,266025445,87.747,88.062,-0.51210 (99.4879),,2022/07/28 16:09:05,
2,1078675432,(주)비젼엔텍,김종윤,분석,266037107,87.751,88.066,-0.50771 (99.49229),,2022/07/26 09:58:50,
3,6318800044,화인씨엔이 주식회사,김영심,분석,266046242,87.754,88.069,-0.50426 (99.49574),,2022/07/22 14:02:22,
4,1068184554,(주)송화전기통신,고진홍,분석,266067300,87.762,88.076,-0.49631 (99.50369),,2022/07/26 16:56:20,
5,1198609084,주식회사 유니씨엔에스,박경임,분석,266075800,87.765,88.079,-0.49311 (99.50689),,2022/07/27 08:11:30,
6,1068150525,주식회사 캐스트윈,김낙희,분석,266082000,87.767,88.081,-0.49077 (99.50923),,2022/07/27 15:59:39,
7,1198616251,주식회사 누리인프라,정성우,분석,266082700,87.767,88.081,-0.49050 (99.5095),,2022/07/28 09:00:40,
8,2018179526,중앙케이블네트워크(주),노상우,분석,266087205,87.769,88.083,-0.48880 (99.5112),,2022/07/27 10:31:44,
9,7978100097,주식회사 신동아이앤지,신철호,분석,266093302,87.771,88.085,-0.48650 (99.5135),,2022/07/28 09:54:03,
10,1198605337,(주)신한이엔아이,유순자,분석,266094360,87.772,88.085,-0.48611 (99.51389),,2022/07/28 07:37:55,
11,2048182660,동원오비텍(주),박동을,분석,266097780,87.773,88.086,-0.48482 (99.51518),,2022/07/27 15:35:18,
12,2108118504,보성전기산업(주),강명구,분석,266102200,87.774,88.088,-0.48315 (99.51685),,2022/07/22 09:06:45,
13,1058645500,태지종합건설(주),박명호,분석,266118700,87.78,88.093,-0.47692 (99.52308),,2022/07/29 09:30:35,
14,1128148285,(주)백제이앤씨,손흥도,분석,266120600,87.781,88.094,-0.47621 (99.52379),,2022/07/26 13:08:03,
15,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,266128290,87.784,88.096,-0.47331 (99.52669),,2022/07/25 08:36:28,
16,1298137942,주식회사 자이온티앤에스,예용기,분석,266129615,87.784,88.097,-0.47281 (99.52719),,2022/07/27 13:13:16,
17,1078757203,주식회사 비에스파워,정병섭,분석,266133000,87.785,88.098,-0.47153 (99.52847),,2022/07/27 14:12:28,
18,2098124011,(주)주암전기통신,정한석,분석,266134255,87.786,88.098,-0.47105 (99.52895),,2022/07/25 09:18:51,
19,1038600899,동양유비스 주식회사,윤여정,분석,266144700,87.789,88.102,-0.46711 (99.53289),,2022/07/26 15:34:58,
20,2208804175,주식회사 예준시스템,이인애,분석,266146580,87.79,88.102,-0.46640 (99.5336),,2022/07/28 18:43:37,
21,2108157604,주식회사 유니원이엔지,민수지,분석,266149270,87.791,88.103,-0.46539 (99.53461),,2022/07/28 09:07:00,
22,2048610496,주식회사 김스애드,김진희,분석,266156918,87.794,88.106,-0.46250 (99.5375),,2022/07/28 09:04:02,
23,5518100318,주식회사 씨스테크,이우호,분석,266158770,87.794,88.106,-0.46181 (99.53819),,2022/07/29 00:10:58,
24,1138636865,주식회사 정원시큐,염승호,분석,266167183,87.797,88.109,-0.45863 (99.54137),,2022/07/25 10:05:12,
25,2068153517,뉴텔레콤(주),김을선,분석,266173090,87.799,88.111,-0.45640 (99.5436),,2022/07/28 08:59:47,
26,2208108546,경림전기(주),김인형,분석,266173350,87.8,88.111,-0.45631 (99.54369),,2022/07/26 11:27:50,
27,2158601380,세계정보시스템(주),한인창,분석,266181300,87.802,88.114,-0.45331 (99.54669),,2022/07/27 08:58:22,
28,3188600619,주식회사 태정이앤아이,정태용,분석,266194556,87.807,88.118,-0.44831 (99.55169),,2022/07/28 18:28:59,
29,2158620617,미디어텔레콤(주),김용대,분석,266199590,87.809,88.12,-0.44641 (99.55359),,2022/07/29 08:26:45,
30,1138165967,주식회사 다솔이앤씨,김광순,분석,266200390,87.809,88.12,-0.44610 (99.5539),,2022/07/27 09:22:32,
31,3058138619,(주)사이버텔브릿지,남백산,분석,266205027,87.811,88.122,-0.44435 (99.55565),,2022/07/22 09:18:47,
32,1198609177,이유솔루션주식회사,장지호,분석,266218913,87.816,88.126,-0.43912 (99.56088),,2022/07/29 00:57:40,
33,1138640850,주식회사 우솔네트웍스,유상열,분석,266226100,87.818,88.129,-0.43640 (99.5636),,2022/07/26 14:08:24,
34,3798700760,로안테크(주),장승현,분석,266226300,87.818,88.129,-0.43633 (99.56367),,2022/07/27 14:07:32,
35,1078746443,(주)라인테크놀로지,유현식,분석,266226363,87.818,88.129,-0.43631 (99.56369),,2022/07/28 16:03:27,
36,2018147460,태성전기통신(주),이덕우,분석,266238585,87.823,88.133,-0.43169 (99.56831),,2022/07/28 12:52:25,
37,2098211809,사단법인 해오름장애인협회,노영주,분석,266243727,87.825,88.134,-0.42975 (99.57025),,2022/07/28 10:03:35,
38,2158768281,태일정보시스템(주),이미자,분석,266247039,87.826,88.136,-0.42851 (99.57149),,2022/07/27 09:12:13,
38,1138670451,주식회사 코스모티어,김명동,분석,266247039,87.826,88.136,-0.42851 (99.57149),,2022/07/27 09:51:11,
40,1198188750,한솔코에버 주식회사,반기동,분석,266249425,87.827,88.136,-0.42761 (99.57239),,2022/07/28 09:21:10,
41,2068193673,지에스네트웍스(주),임동배,분석,266263800,87.832,88.141,-0.42218 (99.57782),,2022/07/28 17:18:46,
42,2158171649,(주)삼삼통신기술,홍성판,분석,266275000,87.836,88.145,-0.41796 (99.58204),,2022/07/22 10:06:52,
43,2108160017,(주)누리온정보통신,박종수,분석,266277050,87.836,88.145,-0.41718 (99.58282),,2022/07/28 08:56:06,
44,2148886584,주식회사 수민텔레콤,이상민,분석,266279110,87.837,88.146,-0.41641 (99.58359),,2022/07/25 23:30:51,
45,1058178215,금성시큐리티(주),조성아,분석,266282029,87.838,88.147,-0.41530 (99.5847),,2022/07/27 22:07:14,
46,1088107572,세빈테크(주),박재영,분석,266284970,87.839,88.148,-0.41420 (99.5858),,2022/07/27 18:21:41,
47,2068184285,주식회사 진명파워택,이명규,분석,266287560,87.84,88.149,-0.41322 (99.58678),,2022/07/29 09:07:21,
48,2048159043,이앤씨텔레콤(주),김진갑,분석,266287861,87.84,88.149,-0.41310 (99.5869),,2022/07/29 09:35:23,
49,1018651785,주식회사 청심아이티,김재균,분석,266290246,87.841,88.15,-0.41220 (99.5878),,2022/07/28 09:29:02,
50,2148625486,(주)유엔네트웍스,최정민,분석,266292897,87.842,88.151,-0.41120 (99.5888),,2022/07/28 16:26:59,
51,1098603050,(주)이루기술,박지현,분석,266293700,87.842,88.151,-0.41090 (99.5891),,2022/07/27 15:42:55,
52,1068615367,대성아이넷(주),이충은,분석,266303235,87.846,88.154,-0.40730 (99.5927),,2022/07/28 13:30:47,
53,2108108684,주식회사 대금이앤아이,김종우,분석,266308191,87.847,88.156,-0.40543 (99.59457),,2022/07/27 14:19:42,
54,1098154781,(주)공항엔지니어링,박필립,분석,266311720,87.849,88.157,-0.40410 (99.5959),,2022/07/28 16:50:42,
55,1078155407,(주)윤익계전,안용준,분석,266316850,87.851,88.159,-0.40217 (99.59783),,2022/07/22 10:16:02,
56,2200197668,엘지전기통신,하배용,분석,266332126,87.856,88.164,-0.39640 (99.6036),,2022/07/28 08:11:10,
57,6378801279,주식회사정암정보통신,조강수,분석,266332390,87.856,88.164,-0.39631 (99.60369),,2022/07/27 07:59:27,
58,2098155983,주식회사 케이텍솔루션,임경택,분석,266334777,87.857,88.165,-0.39540 (99.6046),,2022/07/28 17:28:32,
59,1198116692,주식회사 서우건설산업,이종근,분석,266338000,87.858,88.166,-0.39419 (99.60581),,2022/07/29 10:15:30,
60,2200459632,하나정보통신,현광섭,분석,266338752,87.858,88.166,-0.39391 (99.60609),,2022/07/27 14:39:37,
61,8038600460,주식회사 파르이앤씨,김종훈,분석,266340370,87.859,88.166,-0.39329 (99.60671),,2022/07/29 08:19:31,
62,4468801407,(주)큐엔큐,장나미,분석,266344850,87.86,88.168,-0.39160 (99.6084),,2022/07/27 10:05:56,
63,1058173369,(주)신한개발,이종순,분석,266345910,87.861,88.168,-0.39120 (99.6088),,2022/07/28 10:10:27,
64,2068601178,주식회사 해인이티에프,오재근,분석,266349900,87.862,88.17,-0.38970 (99.6103),,2022/07/27 08:17:10,
65,3128196859,주식회사 가델,김정민,분석,266351200,87.863,88.17,-0.38921 (99.61079),,2022/07/27 19:02:54,
66,1208635791,주식회사 피엔에이링크,박윤철,분석,266355652,87.864,88.172,-0.38753 (99.61247),,2022/07/28 15:30:40,
67,1188109728,득진통신(주),김진섭,분석,266356778,87.865,88.172,-0.38710 (99.6129),,2022/07/29 09:56:14,
68,2098141039,(주)벨에어테크,최트로이,분석,266359430,87.866,88.173,-0.38610 (99.6139),,2022/07/28 17:44:26,
69,1188117816,(주)영원정보통신,전춘식,분석,266362344,87.867,88.174,-0.38500 (99.615),,2022/07/25 11:19:52,
70,2037683508,우리통신네트워크,김만수,분석,266363410,87.867,88.174,-0.38460 (99.6154),,2022/07/28 05:17:20,
71,2066762193,보성통신,문용권,분석,266369140,87.869,88.176,-0.38244 (99.61756),,2022/07/26 17:43:58,
72,1078735096,주식회사 등대씨엔씨,서철승,분석,266376930,87.872,88.179,-0.37950 (99.6205),,2022/07/27 16:30:48,
73,1088196885,주식회사글로벌정보통신,양진이,분석,266379580,87.873,88.179,-0.37850 (99.6215),,2022/07/28 10:31:50,
74,1074870357,영진정보통신,김종규,분석,266385670,87.875,88.181,-0.37620 (99.6238),,2022/07/27 12:03:23,
75,1188114764,(주)세빛전자통신,이상호,분석,266394950,87.878,88.185,-0.37270 (99.6273),,2022/07/27 10:26:19,
76,2068120414,(주)일광기업,오도진,분석,266395556,87.878,88.185,-0.37247 (99.62753),,2022/07/27 08:37:49,
77,1118126196,(주)광성통신,김성철,분석,266396326,87.879,88.185,-0.37218 (99.62782),,2022/07/27 15:28:16,
78,1078682044,명승파워넷 주식회사,공건식,분석,266397860,87.879,88.185,-0.37161 (99.62839),,2022/07/27 15:39:42,
79,2108122973,인터컴넷(주),양지호,분석,266410585,87.884,88.19,-0.36680 (99.6332),,2022/07/27 10:10:47,
80,2098101546,교보정보통신(주),권창기,분석,266413230,87.885,88.191,-0.36581 (99.63419),,2022/07/29 09:44:17,
81,2118743406,보성통신기술(주),오영배,분석,266425110,87.889,88.195,-0.36133 (99.63867),,2022/07/29 10:47:54,
82,2078148017,(주)명신시스템,노근식,분석,266432320,87.892,88.197,-0.35861 (99.64139),,2022/07/27 16:36:16,
83,1128107625,(주)삼정전기통신,김상민,분석,266432500,87.892,88.197,-0.35854 (99.64146),,2022/07/27 07:25:53,
84,2068643595,주식회사 정형텔레콤,심재호,분석,266432984,87.892,88.197,-0.35835 (99.64165),,2022/07/25 10:42:31,
85,1738100739,주식회사 이음테크넷,임봉순,분석,266433647,87.892,88.197,-0.35810 (99.6419),,2022/07/29 10:35:39,
86,1068133832,(주)동양이엔씨,최두현,분석,266449000,87.897,88.202,-0.35231 (99.64769),,2022/07/29 08:49:54,
87,1188113673,동해정보통신 주식회사,이창원,분석,266450346,87.898,88.203,-0.35180 (99.6482),,2022/07/27 09:32:27,
88,1088193869,(주)동명텔레콤,김경은,분석,266450870,87.898,88.203,-0.35161 (99.64839),,2022/07/27 08:20:44,
89,2018603701,소성정보기술 주식회사,김금남,분석,266456851,87.9,88.205,-0.34935 (99.65065),,2022/07/29 09:15:11,
90,1068660843,세중물산 주식회사,김용욱,분석,266459092,87.901,88.206,-0.34851 (99.65149),,2022/07/27 08:19:20,
91,1028137710,서광종합개발 주식회사,이정익,분석,266461740,87.902,88.207,-0.34751 (99.65249),,2022/07/29 09:21:43,
92,2148777322,주식회사 보림프러스,김병관,분석,266466250,87.904,88.208,-0.34580 (99.6542),,2022/07/27 17:37:43,
93,2098121862,거우전설주식회사,김영훈,분석,266467685,87.904,88.209,-0.34526 (99.65474),,2022/07/27 12:28:35,
94,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,266475729,87.907,88.211,-0.34223 (99.65777),,2022/07/26 11:19:18,
