순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
-56,4098184598,(주)한올통신,,분석,2217157680,89.658,91.264,0.8848 (100.8848),8 6,2022/11/03 09:38:55,심사제외
-57,1358157661,(주)삼흥정보통신,,분석,2217098880,89.656,91.261,0.8821 (100.8821),15 8,2022/11/01 10:14:46,심사제외
-58,2148768177,(주)프라임엔시스템,,분석,2217007600,89.652,91.258,0.8780 (100.878),12 10,2022/11/03 09:54:21,심사제외
-59,1238627437,주식회사 윌아이텍,,분석,2216996514,89.651,91.257,0.8774 (100.8774),7 14,2022/11/01 10:32:46,심사제외
-60,3058197845,주식회사 에스디새롬,,분석,2216928808,89.649,91.254,0.8744 (100.8744),15 8,2022/11/01 18:20:39,심사제외
-61,1228602302,아람정보기술 주식회사,,분석,2216863674,89.646,91.252,0.8714 (100.8714),3 2,2022/11/02 09:39:05,심사제외
-62,1288692398,주식회사 올댓이엔티,,분석,2216761450,89.641,91.247,0.8668 (100.8668),12 4,2022/11/02 07:34:29,심사제외
-63,1248120150,신흥정보통신 주식회사,,분석,2216689079,89.638,91.244,0.8635 (100.8635),14 13,2022/11/02 14:29:15,심사제외
-64,6070131806,한일미디어텍,,분석,2216641133,89.636,91.242,0.8613 (100.8613),12 15,2022/11/03 08:42:47,심사제외
-65,4180397288,건일정보통신,,분석,2216616708,89.635,91.241,0.8602 (100.8602),3 10,2022/11/02 07:06:36,심사제외
-66,2158637350,(주)주은정보시스템,,분석,2216344216,89.624,91.23,0.8478 (100.8478),11 13,2022/11/02 09:53:41,심사제외
-67,1278189667,제우일렉스주식회사,,분석,2216236100,89.619,91.226,0.8428 (100.8428),11 13,2022/11/01 10:02:47,심사제외
-68,4098146920,중앙티디아이(주),,분석,2216221382,89.618,91.225,0.8422 (100.8422),4 8,2022/11/02 15:50:10,심사제외
-69,5048156117,동진통신주식회사,,분석,2216172370,89.616,91.223,0.8399 (100.8399),8 10,2022/11/03 09:08:22,심사제외
-70,5048118296,映進綜合建設 株式會社,,분석,2216150000,89.615,91.222,0.8389 (100.8389),2 15,2022/11/03 08:48:29,심사제외
-71,6058182844,(주)은광유비텍,,분석,2216002450,89.609,91.216,0.8322 (100.8322),4 12,2022/11/02 13:14:58,심사제외
-72,4028128858,주식회사 코어라이트,,분석,2215957228,89.607,91.214,0.8302 (100.8302),15 12,2022/11/01 14:55:41,심사제외
-73,2158686429,주식회사 비엔솔루트,,분석,2215911091,89.605,91.212,0.8281 (100.8281),12 1,2022/11/03 08:59:45,심사제외
-74,1408153992,(주)미래네트웍스,,분석,2215905883,89.605,91.212,0.8278 (100.8278),9 5,2022/11/02 10:48:04,심사제외
-75,5288600574,주식회사 씨디에프,,분석,2215808940,89.601,91.208,0.8234 (100.8234),12 3,2022/11/01 11:07:13,심사제외
-76,2318102601,주식회사 우정정보통신,,분석,2215774588,89.599,91.207,0.8219 (100.8219),7 10,2022/11/01 14:39:11,심사제외
-77,1328179967,지음이엔아이 주식회사,,분석,2215766480,89.599,91.206,0.8215 (100.8215),9 7,2022/11/03 07:29:11,심사제외
-78,1218140540,영현정보통신(주),,분석,2215750337,89.598,91.206,0.8207 (100.8207),14 11,2022/11/03 09:01:48,심사제외
-79,4398700058,주식회사 글로벌시스템스,,분석,2215719645,89.597,91.204,0.8194 (100.8194),1 6,2022/11/02 15:06:44,심사제외
-80,6048111797,주식회사글로벌엔씨,,분석,2215702120,89.596,91.204,0.8186 (100.8186),7 6,2022/11/03 09:55:54,심사제외
-81,1328614275,주식회사 혜림산업,,분석,2215622512,89.593,91.201,0.8149 (100.8149),4 5,2022/11/02 09:21:17,심사제외
-82,1428154866,주식회사 썬네트웍,,분석,2215586326,89.591,91.199,0.8133 (100.8133),2 12,2022/11/03 11:14:44,심사제외
-83,2178121937,부광이앤씨 주식회사,,분석,2215555569,89.59,91.198,0.8119 (100.8119),5 3,2022/11/01 09:53:18,심사제외
-84,1268133554,주식회사 정우통신,,분석,2215429824,89.585,91.193,0.8062 (100.8062),10 13,2022/11/01 13:26:08,심사제외
-85,1428117838,주식회사 우리솔루션,,분석,2215339440,89.581,91.189,0.8021 (100.8021),13 4,2022/11/02 15:34:55,심사제외
-86,6078142872,주식회사 한스콤정보통신,,분석,2215289890,89.579,91.187,0.7998 (100.7998),9 13,2022/11/01 17:47:07,심사제외
-87,1388114337,주식회사 신안정보통신,,분석,2215257030,89.577,91.185,0.7983 (100.7983),8 13,2022/11/02 14:57:20,심사제외
-88,1328624055,주식회사 아이티아이씨앤씨,,분석,2215244900,89.577,91.185,0.7977 (100.7977),3 2,2022/11/03 09:55:11,심사제외
-89,1048610901,이룸유비쿼터스주식회사,,분석,2215210451,89.575,91.184,0.7962 (100.7962),11 5,2022/11/02 10:48:58,심사제외
-90,2018173556,주식회사 지엠티,,분석,2215166574,89.573,91.182,0.7942 (100.7942),11 9,2022/11/02 09:47:39,심사제외
-91,1348139165,주식회사 보군,,분석,2215156630,89.573,91.181,0.7937 (100.7937),4 10,2022/11/01 10:33:20,심사제외
-92,2298126804,주식회사엔엠엑스이엔씨,,분석,2215121341,89.571,91.18,0.7921 (100.7921),3 5,2022/11/02 16:10:08,심사제외
-93,2108160017,(주)누리온정보통신,,분석,2215078410,89.569,91.178,0.7902 (100.7902),7 10,2022/11/02 08:39:42,심사제외
-94,2218140608,주식회사 에스엘콤,,분석,2215054500,89.568,91.177,0.7891 (100.7891),6 14,2022/11/03 08:57:23,심사제외
-95,4088128332,주식회사 로그인 서광,,분석,2215022970,89.567,91.176,0.7877 (100.7877),7 9,2022/11/02 09:16:40,심사제외
-96,7988800880,뉴테크정보통신 주식회사,,분석,2214972980,89.565,91.174,0.7854 (100.7854),15 3,2022/11/02 12:41:56,심사제외
-97,1352599743,한울정보통신,,분석,2214780548,89.557,91.166,0.7766 (100.7766),12 6,2022/11/02 00:16:34,심사제외
-98,2098134940,주식회사윤송이엔씨,,분석,2214686700,89.553,91.162,0.7723 (100.7723),1 11,2022/11/02 10:00:07,심사제외
-99,1268620622,(주)엑스코하이텍,,분석,2214539660,89.546,91.156,0.7657 (100.7657),4 14,2022/11/03 09:26:20,심사제외
-100,1068104924,케이씨씨정보통신 주식회사,,분석,2214455100,89.543,91.152,0.7618 (100.7618),3 4,2022/11/02 09:38:44,심사제외
-101,1198625390,주식회사 유윈정보통신,,분석,2214445476,89.542,91.152,0.7614 (100.7614),10 4,2022/11/01 21:43:53,심사제외
-102,2148194561,주식회사 해오름이엔씨,,분석,2214348782,89.538,91.148,0.7570 (100.757),1 10,2022/11/01 16:59:35,심사제외
-103,5148156297,(주)유정보통신,,분석,2214342500,89.538,91.148,0.7567 (100.7567),14 5,2022/11/03 09:54:30,심사제외
-104,1058179892,(주)지에스컴,,분석,2214297960,89.536,91.146,0.7547 (100.7547),12 1,2022/11/02 13:20:47,심사제외
-105,5018123048,주식회사 진명아이앤씨,,분석,2214198900,89.532,91.142,0.7502 (100.7502),2 14,2022/11/02 18:55:07,심사제외
-106,1138139080,(주)성강통신기술사사무소,,분석,2214194430,89.532,91.142,0.7499 (100.7499),2 13,2022/11/03 09:30:37,심사제외
-107,4098149397,온누리주식회사,,분석,2214184000,89.531,91.141,0.7495 (100.7495),2 7,2022/11/02 08:49:08,심사제외
-108,1088165460,(주)성보인프라넷,,분석,2214081000,89.527,91.137,0.7448 (100.7448),2 15,2022/11/01 13:14:34,심사제외
-109,5048153838,주식회사 한맥아이피에스,,분석,2213979000,89.523,91.133,0.7401 (100.7401),8 9,2022/11/02 09:37:00,심사제외
-110,1128135723,주식회사 우광,,분석,2213975000,89.522,91.133,0.7400 (100.74),4 13,2022/11/03 09:45:06,심사제외
-111,6178624653,주식회사 더누리정보통신,,분석,2213966120,89.522,91.132,0.7396 (100.7396),14 1,2022/11/01 18:20:38,심사제외
-112,1448125289,주식회사 에이샛,,분석,2213953456,89.521,91.132,0.7390 (100.739),4 2,2022/11/01 09:46:21,심사제외
-113,1288123580,(주)일신이디아이,,분석,2213879275,89.518,91.129,0.7356 (100.7356),13 12,2022/11/03 09:04:27,심사제외
-114,1388119079,피앤씨테크 주식회사,,분석,2213857520,89.517,91.128,0.7346 (100.7346),15 1,2022/11/02 09:43:21,심사제외
-115,1348712509,신우정보통신 주식회사,,분석,2213795150,89.515,91.125,0.7318 (100.7318),7 8,2022/11/01 10:26:53,심사제외
-116,2208786374,디알씨티에스 주식회사,,분석,2213730716,89.512,91.123,0.7289 (100.7289),4 14,2022/11/01 16:43:09,심사제외
-117,1138175669,(주)용상전기통신,,분석,2213712000,89.511,91.122,0.7280 (100.728),14 12,2022/11/02 10:26:16,심사제외
-118,6098620563,주식회사 포스아이,,분석,2213711100,89.511,91.122,0.7280 (100.728),9 14,2022/11/01 13:21:30,심사제외
-119,1198165586,제이케이앤티텔레콤(주),,분석,2213709201,89.511,91.122,0.7279 (100.7279),14 5,2022/11/02 13:08:40,심사제외
-120,3448700497,주식회사 이앤엠테크,,분석,2213678000,89.51,91.12,0.7265 (100.7265),9 8,2022/11/02 17:33:39,심사제외
-121,6178176364,(주)동양시스컴,,분석,2213670305,89.509,91.12,0.7261 (100.7261),1 6,2022/11/02 13:18:16,심사제외
-122,4098616872,엘글로벌주식회사,,분석,2213639290,89.508,91.119,0.7247 (100.7247),2 11,2022/11/02 17:19:40,심사제외
-123,1058153698,진우산전(주),,분석,2213632309,89.508,91.119,0.7244 (100.7244),3 13,2022/11/03 09:46:24,심사제외
-124,3988700795,주식회사 이에스넷,,분석,2213605170,89.507,91.117,0.7231 (100.7231),13 3,2022/11/01 15:54:49,심사제외
-125,5568600996,주영전자통신 주식회사,,분석,2213545270,89.504,91.115,0.7204 (100.7204),11 7,2022/11/03 11:13:11,심사제외
-126,2148770450,주식회사 아리시스,,분석,2213408651,89.498,91.109,0.7142 (100.7142),6 14,2022/11/02 10:49:20,심사제외
-127,1228192148,주식회사 남경전력,,분석,2213394465,89.498,91.109,0.7136 (100.7136),14 3,2022/11/02 09:37:36,심사제외
-128,3538800713,주식회사 에이스,,분석,2213368160,89.496,91.108,0.7124 (100.7124),6 11,2022/11/03 08:47:16,심사제외
-129,1138642881,주식회사 코리아싸인,,분석,2213194473,89.489,91.101,0.7044 (100.7044),13 1,2022/11/03 09:14:47,심사제외
-130,2078136393,삼언전공 주식회사,,분석,2213150980,89.487,91.099,0.7025 (100.7025),5 3,2022/11/03 10:07:34,심사제외
-131,2048105154,우일정보기술 주식회사,,분석,2213129331,89.486,91.098,0.7015 (100.7015),8 4,2022/11/02 15:40:06,심사제외
-132,8318101324,(주)두굿이엔지,,분석,2213075957,89.484,91.096,0.6991 (100.6991),6 13,2022/11/01 17:27:38,심사제외
-133,1448134003,주식회사 트루본,,분석,2213045200,89.483,91.094,0.6977 (100.6977),9 7,2022/11/02 14:26:49,심사제외
-134,1298604863,주식회사 핍스,,분석,2212856026,89.475,91.087,0.6891 (100.6891),12 14,2022/11/03 09:54:08,심사제외
-135,2068124123,(주)세양텔레콤,,분석,2212847988,89.474,91.086,0.6887 (100.6887),9 3,2022/11/02 08:28:06,심사제외
-136,6038113579,대명전력(주),,분석,2212737623,89.469,91.082,0.6837 (100.6837),14 5,2022/11/03 09:13:18,심사제외
-137,6658100427,주식회사 서울티엔에스,,분석,2212737350,89.469,91.082,0.6837 (100.6837),4 5,2022/11/02 17:41:46,심사제외
-138,4938700580,주식회사 원,,분석,2212660729,89.466,91.079,0.6802 (100.6802),5 10,2022/11/02 11:01:20,심사제외
-139,1198175027,(주)케이웍스,,분석,2212627465,89.465,91.077,0.6787 (100.6787),7 12,2022/11/01 09:10:21,심사제외
-140,2248111397,요진건설산업 주식회사,,분석,2212607400,89.464,91.076,0.6777 (100.6777),6 10,2022/11/02 14:28:32,심사제외
-141,1138634061,엔케이전기 주식회사,,분석,2212566905,89.462,91.075,0.6759 (100.6759),13 8,2022/11/03 08:58:45,심사제외
-142,1298640118,(주)에이투유정보통신,,분석,2212557140,89.462,91.074,0.6755 (100.6755),4 9,2022/11/01 11:04:46,심사제외
-142,2668200284,사단법인 한국사회적일자리협회,,분석,2212557140,89.462,91.074,0.6755 (100.6755),14 15,2022/11/02 09:21:56,심사제외
-144,1248658613,주식회사 니드테크,,분석,2212530760,89.461,91.073,0.6742 (100.6742),13 1,2022/11/02 09:23:08,심사제외
-145,1148190678,주식회사 에드원,,분석,2212507000,89.46,91.072,0.6732 (100.6732),3 1,2022/11/02 11:38:52,심사제외
-146,1238191991,(주)하이텍네트웍스,,분석,2212403300,89.455,91.068,0.6685 (100.6685),9 13,2022/11/01 11:11:05,심사제외
-147,4098606490,서경정보통신 주식회사,,분석,2212393800,89.455,91.068,0.6680 (100.668),5 2,2022/11/01 13:58:42,심사제외
-148,4108117482,상명이엔씨 주식회사,,분석,2212355000,89.453,91.066,0.6663 (100.6663),9 7,2022/11/02 15:48:34,심사제외
-149,2158753003,주식회사 이예스피,,분석,2212254560,89.449,91.062,0.6617 (100.6617),7 13,2022/11/02 10:18:49,심사제외
-150,2168700697,엘케이시그널 주식회사,,분석,2212157750,89.445,91.058,0.6573 (100.6573),3 1,2022/11/02 23:13:28,심사제외
-151,1108143886,주식회사 이피이,,분석,2212124900,89.443,91.057,0.6558 (100.6558),13 8,2022/11/03 13:28:07,심사제외
-152,2158185459,주식회사 한일에스티엠,,분석,2212062820,89.441,91.054,0.6530 (100.653),9 14,2022/11/01 14:35:17,심사제외
-153,1418134270,주식회사 엔에이치,,분석,2212056000,89.44,91.054,0.6526 (100.6526),13 15,2022/11/02 13:50:25,심사제외
-154,1138612392,주식회사 신성엔에스텍,,분석,2212020896,89.439,91.052,0.6511 (100.6511),3 7,2022/11/02 10:55:55,심사제외
-155,6168114822,주식회사 광동전력,,분석,2212020890,89.439,91.052,0.6510 (100.651),1 3,2022/11/03 08:12:36,심사제외
-156,1288647952,주식회사 기산이앤씨,,분석,2212014303,89.439,91.052,0.6508 (100.6508),11 6,2022/11/02 17:27:59,심사제외
-157,6168165302,인켈전기통신주식회사,,분석,2212000000,89.438,91.051,0.6501 (100.6501),9 8,2022/11/02 16:38:41,심사제외
-158,2238113859,(주)명성,,분석,2211972600,89.437,91.05,0.6489 (100.6489),6 7,2022/11/03 13:43:33,심사제외
-159,6618101308,(주)대하테크,,분석,2211923450,89.435,91.048,0.6466 (100.6466),8 10,2022/11/02 09:55:40,심사제외
-160,3118110125,주식회사 국제광엔지니어링,,분석,2211834795,89.431,91.045,0.6426 (100.6426),2 6,2022/11/02 17:39:41,심사제외
-161,1238187726,(주)인컴에스엔,,분석,2211790136,89.429,91.043,0.6406 (100.6406),8 11,2022/11/01 14:30:11,심사제외
-162,5028181207,(주)서경네트웍스,,분석,2211777800,89.428,91.042,0.6400 (100.64),8 9,2022/11/03 09:13:30,심사제외
-163,2148823314,화인정보기술주식회사,,분석,2211744916,89.427,91.041,0.6385 (100.6385),12 14,2022/11/01 09:17:09,심사제외
-164,1288641996,해용정보통신주식회사,,분석,2211675792,89.424,91.038,0.6353 (100.6353),10 13,2022/11/03 08:58:23,심사제외
-165,1348675166,주식회사 누리콘,,분석,2211656080,89.423,91.037,0.6345 (100.6345),6 15,2022/11/02 10:17:53,심사제외
-166,1148602636,(주)오라엔지니어링,,분석,2211576000,89.42,91.034,0.6308 (100.6308),3 12,2022/11/02 13:13:27,심사제외
-167,3148130057,주식회사 제이씨정보통신,,분석,2211553450,89.419,91.033,0.6298 (100.6298),12 1,2022/11/03 10:01:07,심사제외
-168,4108607408,주식회사 천운정보통신,,분석,2211514600,89.417,91.031,0.6280 (100.628),5 7,2022/11/02 09:16:43,심사제외
-169,1068180878,주식회사 신보,,분석,2211507350,89.417,91.031,0.6277 (100.6277),14 1,2022/11/03 08:27:48,심사제외
-170,1078693987,(주)피앤케이파워시스,,분석,2211507316,89.417,91.031,0.6277 (100.6277),5 4,2022/11/03 09:10:42,심사제외
-171,1018154491,엘케이테크넷(주),,분석,2211456656,89.415,91.029,0.6254 (100.6254),2 3,2022/11/01 13:16:09,심사제외
-172,2298121250,(주)동곡기정,,분석,2211453012,89.415,91.029,0.6252 (100.6252),5 12,2022/11/01 17:00:59,심사제외
-173,3148183438,(주)광전자통신,,분석,2211447610,89.414,91.029,0.6250 (100.625),12 14,2022/11/01 17:45:41,심사제외
-173,6108126714,금호전업(주),,분석,2211447610,89.414,91.029,0.6250 (100.625),9 6,2022/11/02 20:05:15,심사제외
-175,1188108054,대한신호(주),,분석,2211407734,89.413,91.027,0.6232 (100.6232),6 3,2022/11/02 20:05:18,심사제외
-176,2212764122,아림통신건설,,분석,2211363990,89.411,91.025,0.6212 (100.6212),8 13,2022/11/02 18:32:17,심사제외
-177,1138163616,(주)인콘,,분석,2211355337,89.41,91.025,0.6208 (100.6208),12 4,2022/11/02 11:03:41,심사제외
-178,2348106891,주식회사 삼인정보통신,,분석,2211337300,89.41,91.024,0.6199 (100.6199),2 11,2022/11/03 10:27:16,심사제외
