순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
37,2178601498,주식회사 엔키텍,,분석,1340176202,90.826,90.528,-0.6154 (99.3846),10 11,2022/06/23 08:20:54,미심사
38,1068644033,(주)코맥스디에스씨,,분석,1340212613,90.829,90.53,-0.6126 (99.3874),10 4,2022/06/22 18:12:24,미심사
39,1120180788,대성미디어,,분석,1340220389,90.829,90.531,-0.6121 (99.3879),3 15,2022/06/22 17:53:06,미심사
40,1018154491,엘케이테크넷(주),,분석,1340259865,90.832,90.534,-0.6091 (99.3909),9 7,2022/06/23 11:51:23,미심사
41,2148161231,(주)유엔터스,,분석,1340276892,90.833,90.535,-0.6079 (99.3921),5 12,2022/06/24 08:27:49,미심사
42,1058748784,(주)에스알시스템,,분석,1340294870,90.835,90.536,-0.6065 (99.3935),10 2,2022/06/24 08:00:01,미심사
43,1168105686,대덕전설(주),,분석,1340295390,90.835,90.536,-0.6065 (99.3935),13 9,2022/06/23 08:35:56,미심사
44,1138655784,주식회사 유씨큐넷,,분석,1340347460,90.838,90.54,-0.6026 (99.3974),15 12,2022/06/22 16:58:13,미심사
45,1098651964,셀코정보기술 주식회사,,분석,1340360350,90.839,90.54,-0.6017 (99.3983),14 2,2022/06/24 08:26:07,미심사
46,1068669669,(주)일광통신,,분석,1340377300,90.84,90.542,-0.6004 (99.3996),8 5,2022/06/22 16:23:43,미심사
47,2978801542,주식회사 로아,,분석,1340383000,90.841,90.542,-0.6000 (99.4),14 15,2022/06/24 10:55:22,미심사
48,1058686587,(주)참슬테크,,분석,1340390611,90.841,90.543,-0.5994 (99.4006),5 2,2022/06/23 11:50:36,미심사
49,1068651233,(주)나사씨엔에스,,분석,1340482308,90.848,90.549,-0.5926 (99.4074),15 6,2022/06/23 20:54:15,미심사
50,2208869047,양지전기 주식회사,,분석,1340579590,90.855,90.555,-0.5854 (99.4146),2 9,2022/06/24 09:26:09,미심사
51,1108174749,유프로시스(주),,분석,1340603670,90.856,90.557,-0.5836 (99.4164),3 10,2022/06/22 12:14:12,미심사
52,2088100603,(주)전우사,,분석,1340621480,90.858,90.558,-0.5823 (99.4177),6 10,2022/06/22 11:16:03,미심사
53,1358141155,(주)이지텔레콤,,분석,1340652458,90.86,90.56,-0.5800 (99.42),6 9,2022/06/22 17:30:19,미심사
54,7988800880,뉴테크정보통신 주식회사,,분석,1340710750,90.864,90.564,-0.5757 (99.4243),6 5,2022/06/23 10:21:52,미심사
55,2188101953,주식회사 비츠로시스,,분석,1340717361,90.864,90.565,-0.5752 (99.4248),3 14,2022/06/24 09:55:58,미심사
56,5048118296,映進綜合建設 株式會社,,분석,1340733000,90.866,90.566,-0.5741 (99.4259),11 14,2022/06/23 17:03:08,미심사
57,8568800361,주식회사 우선기술,,분석,1340746608,90.867,90.567,-0.5730 (99.427),2 11,2022/06/22 10:54:16,미심사
58,1358140632,(주)우진일렉트,,분석,1340804580,90.871,90.57,-0.5688 (99.4312),2 1,2022/06/23 18:16:10,미심사
59,3578800544,디와이아이앤씨주식회사,,분석,1340818077,90.872,90.571,-0.5677 (99.4323),6 14,2022/06/22 11:07:22,미심사
60,1108175767,(주)에스에이치전기,,분석,1340823706,90.872,90.572,-0.5673 (99.4327),3 5,2022/06/24 08:36:49,미심사
61,1068609792,(주)아이티로그인,,분석,1340827799,90.872,90.572,-0.5670 (99.433),7 8,2022/06/23 17:47:31,미심사
62,1138175034,(주)윈플러스정보기술,,분석,1340863586,90.875,90.574,-0.5644 (99.4356),11 15,2022/06/24 09:12:40,미심사
63,2118620935,주식회사 한양티이씨,,분석,1340864696,90.875,90.575,-0.5643 (99.4357),7 10,2022/06/23 16:30:30,미심사
64,1098185343,주식회사 오티에스씨,,분석,1340875313,90.876,90.575,-0.5635 (99.4365),15 4,2022/06/24 09:06:39,미심사
65,1098150316,(주)건우통신,,분석,1340889547,90.877,90.576,-0.5624 (99.4376),6 11,2022/06/23 09:26:42,미심사
66,2208658565,주식회사 주인정보시스템,,분석,1340931349,90.88,90.579,-0.5593 (99.4407),11 8,2022/06/24 11:06:36,미심사
67,1078606385,대선아이넷(주),,분석,1340945900,90.881,90.58,-0.5583 (99.4417),4 6,2022/06/23 16:16:08,미심사
68,1108140593,(주)대건이엔씨,,분석,1340961250,90.882,90.581,-0.5571 (99.4429),10 5,2022/06/22 17:36:50,미심사
69,1358135916,태화정보통신 주식회사,,분석,1341012260,90.885,90.585,-0.5533 (99.4467),10 4,2022/06/23 23:44:19,미심사
70,1208633380,(주)에스에스통신,,분석,1341068893,90.889,90.588,-0.5491 (99.4509),7 6,2022/06/22 10:54:35,미심사
71,2208104161,대신정보기술 주식회사,,분석,1341090500,90.891,90.59,-0.5475 (99.4525),11 10,2022/06/23 16:28:08,미심사
72,5678700047,주식회사 서현이앤지,,분석,1341178120,90.897,90.596,-0.5410 (99.459),5 4,2022/06/22 13:19:18,미심사
73,6108167976,(주)온브랜딩,,분석,1341201043,90.899,90.597,-0.5393 (99.4607),4 14,2022/06/23 09:42:22,미심사
74,2158190006,광명인터컴(주),,분석,1341214400,90.9,90.598,-0.5384 (99.4616),15 8,2022/06/22 12:21:58,미심사
75,5088138066,주식회사 유엔텍,,분석,1341233607,90.901,90.599,-0.5369 (99.4631),7 15,2022/06/22 11:39:58,미심사
76,6158122391,주식회사 우진이앤씨,,분석,1341239080,90.901,90.6,-0.5365 (99.4635),10 9,2022/06/23 11:20:06,미심사
77,4168153263,(주)동아이앤씨,,분석,1341247270,90.902,90.6,-0.5359 (99.4641),11 15,2022/06/22 11:42:27,미심사
78,2118895916,주식회사 지오통신,,분석,1341254982,90.902,90.601,-0.5353 (99.4647),13 7,2022/06/22 15:00:03,미심사
79,1418128934,에스유앤텔레콤주식회사,,분석,1341277330,90.904,90.602,-0.5337 (99.4663),1 6,2022/06/22 11:13:27,미심사
80,1278129000,(주)아스텍통신,,분석,1341352180,90.909,90.607,-0.5281 (99.4719),9 1,2022/06/23 09:51:56,미심사
81,1198158412,애드넷정보통신(주),,분석,1341355600,90.91,90.608,-0.5279 (99.4721),13 8,2022/06/23 10:24:50,미심사
82,2148798652,주식회사 성암전력,,분석,1341368853,90.91,90.609,-0.5269 (99.4731),10 13,2022/06/24 09:02:56,미심사
83,1448108903,주식회사 우광이엔씨,,분석,1341396000,90.912,90.61,-0.5249 (99.4751),5 3,2022/06/24 09:37:50,미심사
84,1208742187,주식회사 미소아이티,,분석,1341409650,90.913,90.611,-0.5239 (99.4761),14 1,2022/06/22 11:21:22,미심사
85,6098177853,주식회사 극동이엔씨,,분석,1341416799,90.914,90.612,-0.5233 (99.4767),3 7,2022/06/22 23:50:54,미심사
86,1098156682,한국이엠에스(주),,분석,1341430072,90.915,90.613,-0.5224 (99.4776),8 1,2022/06/24 08:40:55,미심사
87,1228630865,주식회사 금산,,분석,1341439722,90.915,90.613,-0.5217 (99.4783),12 10,2022/06/22 10:58:02,미심사
88,1198165586,제이케이앤티텔레콤(주),,분석,1341479547,90.918,90.616,-0.5187 (99.4813),13 1,2022/06/23 08:23:16,미심사
89,2058140829,원앤원산업개발(주),,분석,1341496800,90.92,90.617,-0.5174 (99.4826),15 13,2022/06/23 13:30:35,미심사
90,1088175857,주식회사 리드앤컴퍼니,,분석,1341531284,90.922,90.62,-0.5149 (99.4851),13 9,2022/06/23 10:20:59,미심사
91,3068126116,마이크로닉 시스템(주),,분석,1341547601,90.923,90.621,-0.5136 (99.4864),4 5,2022/06/24 09:00:01,미심사
92,1138106099,기전통신(주),,분석,1341555100,90.924,90.621,-0.5131 (99.4869),15 13,2022/06/24 14:48:17,미심사
93,1098120807,(주)케이비에스비즈니스,,분석,1341567904,90.925,90.622,-0.5121 (99.4879),5 7,2022/06/24 08:58:21,미심사
94,5068140848,주식회사 삼우아이.티,,분석,1341569900,90.925,90.622,-0.5120 (99.488),3 15,2022/06/24 09:24:36,미심사
95,3188600619,주식회사 태정이앤아이,,분석,1341707268,90.934,90.631,-0.5018 (99.4982),5 10,2022/06/23 18:23:30,미심사
96,4028182264,디에스엔전주 주식회사,,분석,1341713800,90.935,90.632,-0.5013 (99.4987),13 5,2022/06/22 10:44:54,미심사
97,5018114821,주식회사 광덕전력,,분석,1341716379,90.935,90.632,-0.5011 (99.4989),4 8,2022/06/23 15:30:25,미심사
98,1198164229,(주) 이준시스템,,분석,1341718500,90.935,90.632,-0.5010 (99.499),10 15,2022/06/23 17:25:02,미심사
99,6178128580,(주)광시스템,,분석,1341719500,90.935,90.632,-0.5009 (99.4991),12 4,2022/06/23 13:47:24,미심사
100,5088110559,지오종합건설 주식회사,,분석,1341757000,90.938,90.635,-0.4981 (99.5019),6 14,2022/06/23 17:36:51,미심사
101,6018126156,삼영이엔씨주식회사,,분석,1341774676,90.939,90.636,-0.4968 (99.5032),2 12,2022/06/23 17:37:50,미심사
102,2128140491,(주)벧엘정보통신,,분석,1341794715,90.941,90.637,-0.4953 (99.5047),1 12,2022/06/24 06:55:52,미심사
103,3058627650,레아전기통신 주식회사,,분석,1341815950,90.942,90.639,-0.4937 (99.5063),13 7,2022/06/22 20:14:28,미심사
104,1388100487,합자회사동화,,분석,1341853000,90.945,90.641,-0.4910 (99.509),15 9,2022/06/24 09:27:04,미심사
105,1108153161,(주)나이츠넷,,분석,1341929220,90.95,90.646,-0.4853 (99.5147),7 2,2022/06/23 08:48:48,미심사
106,1148615581,대성네트웍 주식회사,,분석,1341944110,90.951,90.647,-0.4842 (99.5158),4 8,2022/06/22 14:45:20,미심사
107,2208716640,주식회사 아이텍파워,,분석,1341965980,90.953,90.649,-0.4826 (99.5174),9 15,2022/06/22 10:53:46,미심사
108,4188129435,주식회사 서진아이티씨,,분석,1341984506,90.954,90.65,-0.4812 (99.5188),14 15,2022/06/23 13:45:45,미심사
109,6128117899,성창통신주식회사,,분석,1342000700,90.955,90.651,-0.4800 (99.52),14 1,2022/06/22 14:22:49,미심사
110,1098647062,주식회사 조아정보통신,,분석,1342004219,90.955,90.652,-0.4798 (99.5202),4 12,2022/06/24 08:27:24,미심사
111,1068681756,주식회사 융창,,분석,1342072500,90.96,90.656,-0.4747 (99.5253),15 14,2022/06/23 14:46:25,미심사
112,1068143494,합자회사 화인에스앤컴퍼니,,분석,1342092570,90.962,90.657,-0.4732 (99.5268),11 15,2022/06/22 10:12:04,미심사
113,1188113673,동해정보통신 주식회사,,분석,1342113960,90.963,90.659,-0.4716 (99.5284),9 13,2022/06/22 16:22:19,미심사
114,2248114190,설악이앤씨(주),,분석,1342120814,90.964,90.659,-0.4711 (99.5289),2 9,2022/06/23 17:03:42,미심사
115,1048140865,다이아몬드전자(주),,분석,1342125000,90.964,90.66,-0.4708 (99.5292),12 14,2022/06/23 11:35:39,미심사
116,1098195410,(주)신성글로벌네트워크,,분석,1342136884,90.965,90.66,-0.4699 (99.5301),2 15,2022/06/22 14:17:31,미심사
117,6458700672,주식회사 비앤아이테크,,분석,1342190820,90.969,90.664,-0.4660 (99.534),2 15,2022/06/23 15:43:52,미심사
118,1138165967,주식회사 다솔이앤씨,,분석,1342198920,90.969,90.665,-0.4653 (99.5347),14 6,2022/06/23 09:47:25,미심사
119,1278622185,(주)한올정보통신,,분석,1342289706,90.975,90.671,-0.4586 (99.5414),15 7,2022/06/22 10:25:13,미심사
120,1018151140,(주)사운드솔루션,,분석,1342316590,90.977,90.673,-0.4566 (99.5434),11 4,2022/06/22 10:52:26,미심사
121,7688100745,주식회사 에이치더블유,,분석,1342316660,90.977,90.673,-0.4566 (99.5434),1 4,2022/06/23 09:21:35,미심사
122,6108600214,(주)철탑,,분석,1342324853,90.978,90.673,-0.4560 (99.544),4 8,2022/06/23 16:13:56,미심사
123,1228193977,주식회사 에스유테크,,분석,1342337605,90.979,90.674,-0.4551 (99.5449),6 3,2022/06/22 18:40:02,미심사
124,3058603584,주식회사 한빛이앤씨,,분석,1342344892,90.979,90.675,-0.4545 (99.5455),4 3,2022/06/23 17:06:39,미심사
125,6158168835,주식회사 세안정보통신전기,,분석,1342376774,90.982,90.677,-0.4522 (99.5478),12 2,2022/06/23 09:19:36,미심사
126,5028191777,주식회사신한이엔씨,,분석,1342376911,90.982,90.677,-0.4522 (99.5478),5 2,2022/06/22 16:32:27,미심사
127,2148132740,(주)융시스템,,분석,1342385110,90.982,90.677,-0.4515 (99.5485),9 1,2022/06/22 19:04:42,미심사
128,2048129194,위성이앤씨(주),,분석,1342411972,90.984,90.679,-0.4495 (99.5505),8 14,2022/06/22 16:32:36,미심사
129,2098161262,주식회사 아이에스인텍,,분석,1342429530,90.985,90.68,-0.4482 (99.5518),8 13,2022/06/23 09:51:12,미심사
130,2368701351,주식회사 한빛티엔에스,,분석,1342446446,90.987,90.681,-0.4470 (99.553),11 7,2022/06/23 09:08:35,미심사
131,4088143838,주식회사 조인트리,,분석,1342479000,90.989,90.684,-0.4446 (99.5554),7 2,2022/06/23 09:55:22,미심사
132,1058188805,(주)경성텔레콤,,분석,1342488160,90.99,90.684,-0.4439 (99.5561),2 14,2022/06/23 14:59:37,미심사
133,1148637590,(주) 어빌리티시스템즈,,분석,1342552214,90.994,90.689,-0.4391 (99.5609),6 3,2022/06/24 11:18:33,미심사
134,1068150525,주식회사 캐스트윈,,분석,1342560000,90.995,90.689,-0.4386 (99.5614),9 14,2022/06/22 17:27:00,미심사
135,1138163917,백두전기통신(주),,분석,1342577834,90.996,90.69,-0.4372 (99.5628),10 14,2022/06/23 23:15:46,미심사
136,4048131290,주식회사 아이앤씨코리아,,분석,1342582635,90.996,90.691,-0.4369 (99.5631),1 13,2022/06/24 08:24:32,미심사
137,4488100569,주식회사 엔에스테크,,분석,1342618288,90.999,90.693,-0.4343 (99.5657),12 14,2022/06/22 15:47:50,미심사
138,1288154026,(주)니트로시스템,,분석,1342618290,90.999,90.693,-0.4342 (99.5658),4 8,2022/06/23 10:39:57,미심사
139,1188116568,후지쯔코리아테크놀러지 주식회사,,분석,1342684364,91.003,90.697,-0.4293 (99.5707),10 12,2022/06/22 16:16:33,미심사
140,1128148359,(주)펜타콤씨엔씨,,분석,1342762079,91.009,90.703,-0.4236 (99.5764),7 4,2022/06/22 16:38:56,미심사
141,1118114477,주식회사 대흥데이타통신,,분석,1342830000,91.014,90.707,-0.4185 (99.5815),8 14,2022/06/23 11:32:36,미심사
142,1068601621,주식회사 동양타브,,분석,1342834045,91.014,90.708,-0.4182 (99.5818),9 5,2022/06/22 12:16:56,미심사
143,4108628723,주식회사 명민,,분석,1342841940,91.014,90.708,-0.4177 (99.5823),4 6,2022/06/23 09:10:47,미심사
144,2068184285,주식회사 진명파워택,,분석,1342842638,91.015,90.708,-0.4176 (99.5824),15 9,2022/06/24 09:12:36,미심사
145,1058606899,이화티티씨(주),,분석,1342848614,91.015,90.709,-0.4172 (99.5828),6 10,2022/06/23 14:45:31,미심사
146,8268102035,주식회사 더블유엔에스,,분석,1342868600,91.016,90.71,-0.4157 (99.5843),2 8,2022/06/23 15:11:02,미심사
147,5078106538,주식회사 이로,,분석,1342899624,91.019,90.712,-0.4134 (99.5866),5 11,2022/06/23 16:23:30,미심사
148,2218132831,주식회사 지아이티,,분석,1342915110,91.02,90.713,-0.4122 (99.5878),2 4,2022/06/22 17:31:38,미심사
149,2178145434,주식회사 한양전자피에이,,분석,1342937870,91.021,90.715,-0.4106 (99.5894),9 2,2022/06/24 11:49:57,미심사
150,2308103607,주식회사 디케이앤트,,분석,1342973407,91.024,90.717,-0.4079 (99.5921),8 10,2022/06/22 10:02:50,미심사
151,2148860959,(주)가온글로벌,,분석,1343001891,91.026,90.719,-0.4058 (99.5942),13 2,2022/06/22 10:23:02,미심사
152,1278168793,주식회사 경기방재,,분석,1343087558,91.032,90.725,-0.3994 (99.6006),6 10,2022/06/23 11:36:22,미심사
153,1078616772,노드링크주식회사,,분석,1343111829,91.034,90.726,-0.3977 (99.6023),7 12,2022/06/22 10:03:39,미심사
154,8338602377,주식회사 경인정보통신,,분석,1343144194,91.036,90.729,-0.3952 (99.6048),10 8,2022/06/23 15:47:40,미심사
155,6068151738,성일통신 주식회사,,분석,1343153800,91.037,90.729,-0.3945 (99.6055),4 10,2022/06/24 08:53:28,미심사
156,1378140604,(주)재원텔레콤,,분석,1343199000,91.04,90.732,-0.3912 (99.6088),2 4,2022/06/22 16:54:06,미심사
157,1218193367,주식회사 인찬,,분석,1343220650,91.041,90.734,-0.3896 (99.6104),4 15,2022/06/22 14:19:35,미심사
158,1108164858,(주)에스에이정보기술,,분석,1343250720,91.043,90.736,-0.3874 (99.6126),6 5,2022/06/23 09:18:48,미심사
159,2208108546,경림전기(주),,분석,1343276350,91.045,90.737,-0.3854 (99.6146),14 13,2022/06/22 10:46:47,미심사
160,5048168082,(주)에이치에스,,분석,1343282190,91.046,90.738,-0.3850 (99.615),1 13,2022/06/23 09:09:12,미심사
161,1068188579,(주)키월드정보통신,,분석,1343308800,91.047,90.74,-0.3830 (99.617),12 7,2022/06/24 08:41:20,미심사
162,2158191475,(주)디앤씨코퍼레이션,,분석,1343325920,91.049,90.741,-0.3818 (99.6182),8 6,2022/06/23 16:39:26,미심사
163,4568800195,주식회사 동부코리아통신,,분석,1343361298,91.051,90.743,-0.3791 (99.6209),11 7,2022/06/24 09:15:39,미심사
164,3058112642,합자회사 보광전기,,분석,1343361446,91.051,90.743,-0.3791 (99.6209),3 6,2022/06/23 16:51:11,미심사
165,3078148262,주식회사 옴니테크,,분석,1343366000,91.052,90.743,-0.3788 (99.6212),14 2,2022/06/24 14:06:32,미심사
166,2298134357,주식회사 디라직,,분석,1343382390,91.053,90.745,-0.3776 (99.6224),14 15,2022/06/24 08:59:31,미심사
167,1308637608,주식회사 서왕이노베이션,,분석,1343427900,91.056,90.748,-0.3742 (99.6258),8 5,2022/06/24 00:05:10,미심사
168,1198616251,주식회사 누리인프라,,분석,1343438000,91.057,90.748,-0.3735 (99.6265),11 6,2022/06/23 09:18:06,미심사
169,1298142052,주식회사 에스디시스템,,분석,1343517208,91.062,90.754,-0.3676 (99.6324),1 6,2022/06/22 13:49:09,미심사
170,1138611108,(주)도원디에스,,분석,1343521760,91.063,90.754,-0.3673 (99.6327),2 4,2022/06/22 15:26:21,미심사
171,1068184554,(주)송화전기통신,,분석,1343547390,91.064,90.756,-0.3653 (99.6347),14 3,2022/06/22 16:25:34,미심사
172,1298633617,주식회사 지텔글로벌,,분석,1343556380,91.065,90.756,-0.3647 (99.6353),8 9,2022/06/22 10:40:40,미심사
173,5298100062,주식회사 알에프코리아,,분석,1343584790,91.067,90.758,-0.3626 (99.6374),9 3,2022/06/23 09:08:30,미심사
174,1328182462,주식회사에스제이,,분석,1343586500,91.067,90.758,-0.3624 (99.6376),8 2,2022/06/23 11:54:21,미심사
175,1578700724,주식회사 자비스넷,,분석,1343591890,91.067,90.759,-0.3620 (99.638),11 2,2022/06/22 14:50:28,미심사
176,1358138382,신명엔지니어링(주),,분석,1343608310,91.069,90.76,-0.3608 (99.6392),13 1,2022/06/22 15:10:16,미심사
177,6098129365,한진전기공업 주식회사,,분석,1343643200,91.071,90.762,-0.3582 (99.6418),14 5,2022/06/24 08:57:13,미심사
178,1068180878,주식회사 신보,,분석,1343666650,91.073,90.764,-0.3565 (99.6435),5 1,2022/06/23 16:48:50,미심사
179,1288618438,주식회사 엔지스웨이,,분석,1343677361,91.073,90.765,-0.3557 (99.6443),9 6,2022/06/23 16:44:03,미심사
180,1188117816,(주)영원정보통신,,분석,1343700296,91.075,90.766,-0.3540 (99.646),15 9,2022/06/22 13:58:04,미심사
181,1088179663,주식회사 시큐뱅크,,분석,1343754040,91.079,90.77,-0.3500 (99.65),1 6,2022/06/23 10:30:38,미심사
182,1198642201,주식회사 한일이앤씨,,분석,1343780404,91.081,90.771,-0.3481 (99.6519),3 7,2022/06/22 14:42:56,미심사
183,1088107572,세빈테크(주),,분석,1343792808,91.082,90.772,-0.3472 (99.6528),5 11,2022/06/23 18:39:35,미심사
184,2066762193,보성통신,,분석,1343794160,91.082,90.772,-0.3470 (99.653),7 1,2022/06/22 11:57:04,미심사
185,1098162433,광명정보통신 주식회사,,분석,1343860700,91.086,90.777,-0.3421 (99.6579),2 15,2022/06/23 13:39:20,미심사
186,1088122724,영진정보통신주식회사,,분석,1343947036,91.093,90.783,-0.3357 (99.6643),5 6,2022/06/22 16:25:24,미심사
187,1348629361,주식회사 삼은텔레콤,,분석,1343999990,91.096,90.786,-0.3318 (99.6682),3 2,2022/06/22 13:36:21,미심사
188,2130230588,태극정보통신,,분석,1344014554,91.097,90.787,-0.3307 (99.6693),1 3,2022/06/23 20:45:35,미심사
189,5088128627,주식회사 원광전기,,분석,1344076495,91.102,90.791,-0.3261 (99.6739),10 2,2022/06/23 17:35:44,미심사
190,1318610484,주식회사 명서,,분석,1344101088,91.103,90.793,-0.3243 (99.6757),12 6,2022/06/22 13:58:08,미심사
191,3318700884,주식회사 삼영기업,,분석,1344111109,91.104,90.794,-0.3235 (99.6765),7 10,2022/06/23 12:48:22,미심사
192,2048159043,이앤씨텔레콤(주),,분석,1344112930,91.104,90.794,-0.3234 (99.6766),14 9,2022/06/24 10:06:00,미심사
193,2118199266,주식회사 다래파크텍,,분석,1344132070,91.106,90.795,-0.3220 (99.678),5 2,2022/06/22 13:34:03,미심사
194,6078149216,주식회사 수우,,분석,1344137524,91.106,90.796,-0.3216 (99.6784),14 9,2022/06/24 09:19:54,미심사
195,2158168275,천마정보통신(주),,분석,1344138000,91.106,90.796,-0.3216 (99.6784),12 11,2022/06/22 19:46:15,미심사
196,1098176150,주식회사 하이큐스,,분석,1344143900,91.106,90.796,-0.3211 (99.6789),13 3,2022/06/24 09:20:52,미심사
197,1048118820,메타넷디지털 주식회사,,분석,1344165762,91.108,90.798,-0.3195 (99.6805),6 11,2022/06/22 17:20:15,미심사
198,2028158261,주식회사 남두,,분석,1344184000,91.109,90.799,-0.3181 (99.6819),14 9,2022/06/24 10:51:17,미심사
199,1188109785,주식회사 안세기술,,분석,1344196200,91.11,90.8,-0.3172 (99.6828),14 2,2022/06/23 09:01:16,미심사
200,2208114219,서림기전개발(주),,분석,1344197020,91.11,90.8,-0.3172 (99.6828),9 1,2022/06/22 10:28:56,미심사
201,3118128299,(주)로뎀산전,,분석,1344218240,91.112,90.801,-0.3156 (99.6844),4 5,2022/06/23 22:48:06,미심사
202,1138188878,주식회사 신영이엔티,,분석,1344246280,91.114,90.803,-0.3135 (99.6865),5 13,2022/06/23 13:48:56,미심사
203,3018191757,첨단제어시스템(주),,분석,1344262900,91.115,90.804,-0.3123 (99.6877),10 5,2022/06/23 13:51:39,미심사
