,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,4568800195,주식회사 동부코리아통신  [최종낙찰],윤미옥,분석,33037910,87.745,88.923,0.61539 (100.61539),7 9,2024/10/14 08:00:51,
1,2,6428601243,주식회사 메타솔넷,임진성,분석,33038046,87.746,88.924,0.61581 (100.61581),9 14,2024/10/10 12:22:06,
2,3,1268159398,주식회사 파이런텍,이병길,분석,33038530,87.747,88.925,0.61729 (100.61729),8 10,2024/10/11 09:58:43,
3,4,1208799720,주식회사 틴들코리아,백성주,분석,33040510,87.753,88.93,0.62336 (100.62336),9 5,2024/10/10 21:10:28,
4,5,1858100770,(주)에이치엔와이,한정목,분석,33040880,87.754,88.931,0.62450 (100.6245),14 7,2024/10/10 11:39:31,
5,6,1188114764,(주)세빛전자통신,이상호,분석,33041830,87.756,88.934,0.62741 (100.62741),12 6,2024/10/11 11:11:31,
6,7,1098176150,주식회사 하이큐스,최상호,분석,33043100,87.76,88.937,0.63131 (100.63131),15 12,2024/10/10 16:16:48,
7,8,1198195493,주식회사 인텍하우징,심인석,분석,33043194,87.76,88.938,0.63160 (100.6316),4 13,2024/10/14 09:13:14,
8,9,2068164028,주식회사 이지비앤티,김한복,분석,33045500,87.767,88.944,0.63867 (100.63867),5 8,2024/10/11 14:34:55,
9,10,1058162163,주식회사대한종합산전,이섭,분석,33047600,87.773,88.95,0.64511 (100.64511),12 4,2024/10/10 10:22:33,
10,11,2158168275,천마정보통신(주),황범만,분석,33047803,87.773,88.95,0.64574 (100.64574),3 9,2024/10/14 09:39:05,
11,12,2198116973,건아정보기술 주식회사,심광호,분석,33049009,87.777,88.953,0.64944 (100.64944),15 14,2024/10/10 13:30:43,
12,13,2208104161,대신정보기술 주식회사,이광호,분석,33049100,87.777,88.954,0.64971 (100.64971),12 9,2024/10/08 18:38:09,
13,14,2118643772,주식회사 세양전기,김형재,분석,33049843,87.779,88.956,0.65199 (100.65199),12 4,2024/10/10 09:34:49,
14,15,2208892965,주식회사 코너스,김동오,분석,33053200,87.788,88.965,0.66229 (100.66229),7 6,2024/10/14 10:00:52,
15,16,2098139213,(주)뉴타운전력,박형우,분석,33053626,87.79,88.966,0.66360 (100.6636),3 7,2024/10/10 17:36:57,
16,17,2037683508,우리통신네트워크,김만수,분석,33055880,87.796,88.972,0.67051 (100.67051),8 12,2024/10/11 08:03:39,
17,18,1138131356,중원기전(주),김창중,분석,33056230,87.797,88.973,0.67159 (100.67159),4 7,2024/10/11 08:59:39,
18,19,1188111165,주식회사 세원이엔피디,이왕종,분석,33056494,87.798,88.973,0.67240 (100.6724),14 6,2024/10/14 08:40:25,
19,20,1198658528,진솔이앤에스 주식회사,김정현,분석,33058581,87.804,88.979,0.67880 (100.6788),11 9,2024/10/11 15:18:26,
20,21,1108182195,주식회사 벨아이앤에스,한성욱,분석,33059730,87.807,88.982,0.68232 (100.68232),3 7,2024/10/14 09:48:14,
21,22,1198605337,(주)신한이엔아이,유순자,분석,33059750,87.807,88.982,0.68238 (100.68238),8 15,2024/10/12 12:02:17,
22,23,7188803483,주식회사 이제이엔넷,황지연,분석,33060110,87.808,88.983,0.68349 (100.68349),9 10,2024/10/11 16:31:32,
23,24,1018197466,주식회사콤위즈,정윤권,분석,33062530,87.815,88.99,0.69091 (100.69091),5 8,2024/10/11 16:50:38,
24,25,1138694415,건웅정보통신 주식회사,김지유,분석,33062559,87.815,88.99,0.69100 (100.691),4 14,2024/10/10 15:34:48,
25,26,1048140865,다이아몬드전자(주),이건,분석,33062700,87.815,88.99,0.69143 (100.69143),1 3,2024/10/11 09:47:49,
26,27,2088100603,(주)전우사,김한재,분석,33063470,87.817,88.992,0.69379 (100.69379),11 8,2024/10/11 13:27:20,
27,28,1058694239,(주)진성전력,김용일,분석,33070490,87.837,89.011,0.71533 (100.71533),5 7,2024/10/10 06:34:34,
28,29,7128700690,주식회사 포바이포,윤준호,분석,33077064,87.856,89.029,0.73549 (100.73549),14 6,2024/10/11 10:38:43,
29,30,2048131439,중앙텔콤(주),오충석,분석,33078369,87.859,89.032,0.73950 (100.7395),14 1,2024/10/08 16:57:25,
30,31,1018178116,(주)오경컴텍,김종근,분석,33078728,87.86,89.033,0.74060 (100.7406),7 4,2024/10/11 09:18:25,
31,32,1078756640,주식회사 링크씨앤아이,김대훈,분석,33079672,87.863,89.036,0.74349 (100.74349),13 2,2024/10/11 16:19:27,
32,33,2148823314,화인정보기술주식회사,이명우,분석,33080300,87.865,89.038,0.74542 (100.74542),2 15,2024/10/14 08:57:21,
33,34,3148189882,주식회사 제이케이씨엔에스,이동호,분석,33081200,87.867,89.04,0.74818 (100.74818),6 4,2024/10/11 11:16:10,
34,35,1098655451,주식회사 투비,차인성,분석,33081500,87.868,89.041,0.74910 (100.7491),10 15,2024/10/11 15:03:37,
35,36,3518703056,(주)다올정보통신,조민경,분석,33083455,87.874,89.046,0.75510 (100.7551),6 7,2024/10/08 15:01:26,
36,37,2048170015,(주)하남통신,김종화,분석,33085349,87.879,89.051,0.76091 (100.76091),12 11,2024/10/11 16:41:37,
37,38,1088159691,(주)다우텔레콤,이영순,분석,33085411,87.879,89.051,0.76110 (100.7611),10 5,2024/10/14 09:24:11,
38,39,1068674463,주식회사 리번드,임성일,분석,33090111,87.892,89.064,0.77552 (100.77552),7 13,2024/10/10 08:52:59,
39,40,4878800409,주식회사 백산전기,이강호,분석,33090710,87.894,89.066,0.77735 (100.77735),8 3,2024/10/11 11:15:59,
40,41,6058603558,주식회사 와이에스제이,나은영,분석,33091000,87.895,89.066,0.77824 (100.77824),13 15,2024/10/11 13:40:02,
41,42,1168144224,제일정보건설 주식회사,김진철,분석,33092420,87.899,89.07,0.78260 (100.7826),2 6,2024/10/14 08:54:14,
42,43,1138175034,(주)윈플러스정보기술,정재원,분석,33093525,87.902,89.073,0.78599 (100.78599),5 15,2024/10/11 17:21:25,
43,44,1138137229,두복산전(주),이영두,분석,33095680,87.908,89.079,0.79260 (100.7926),12 14,2024/10/11 09:50:41,
44,45,8418601383,주식회사 미리내통신,김정훈,분석,33098000,87.915,89.085,0.79972 (100.79972),14 7,2024/10/14 07:54:26,
