,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138177594,지엘에스이(주)  [최종낙찰],김기용,분석,26063380,87.795,86.82,-1.05414 (98.94586),4 1,2024/09/12 13:39:09,
1,2,2068601047,왕건전기 주식회사,한미라,분석,26068645,87.813,86.837,-1.03415 (98.96585),14 9,2024/09/19 07:48:57,
2,3,2958800474,주식회사 원정보기술원,송은자,분석,26069500,87.815,86.84,-1.03090 (98.9691),14 11,2024/09/13 12:19:14,
3,4,1108175113,이에스콘트롤스 (주),김영준,분석,26073660,87.829,86.854,-1.01511 (98.98489),13 7,2024/09/12 08:57:18,
4,5,1188110211,(주)텔레텍코리아,윤광수,분석,26079931,87.851,86.875,-0.99130 (99.0087),4 1,2024/09/19 09:27:21,
5,6,4468801407,(주)큐엔큐,장나미,분석,26083460,87.862,86.886,-0.97790 (99.0221),4 14,2024/09/11 16:43:36,
6,7,2108170441,주식회사 에이원아이티,문계숙,분석,26085750,87.87,86.894,-0.96921 (99.03079),7 15,2024/09/19 09:07:20,
7,8,2208658565,주식회사 주인정보시스템,김근호,분석,26088360,87.879,86.903,-0.95930 (99.0407),12 9,2024/09/12 16:25:35,
8,9,2118895916,주식회사 지오통신,김영송,분석,26096230,87.905,86.929,-0.92943 (99.07057),7 8,2024/09/12 16:29:58,
9,10,2298134599,(주)시에나텔레콤,임종태,분석,26097500,87.91,86.933,-0.92460 (99.0754),5 1,2024/09/13 09:33:56,
10,11,2068681022,(주)참정보기술,노희보,분석,26098920,87.915,86.938,-0.91921 (99.08079),15 5,2024/09/19 09:40:03,
11,12,2078147814,(주)대호엔지니어링,윤용상,분석,26102120,87.925,86.949,-0.90706 (99.09294),2 5,2024/09/12 14:27:05,
12,13,1098630595,주식회사 에이텐시스템,정구황,분석,26102794,87.928,86.951,-0.90451 (99.09549),12 9,2024/09/19 09:18:27,
13,14,1088182120,(주) 포스콤 에스아이,양병기,분석,26103210,87.929,86.952,-0.90293 (99.09707),10 4,2024/09/12 09:22:05,
14,15,2158769714,주식회사 누리엔에스,박봉기,분석,26104250,87.932,86.956,-0.89898 (99.10102),8 5,2024/09/12 15:24:31,
15,16,1178167894,(주)동우이에프씨,이동술,분석,26104880,87.935,86.958,-0.89659 (99.10341),14 8,2024/09/13 09:03:54,
16,17,1018178116,(주)오경컴텍,김종근,분석,26106535,87.94,86.963,-0.89030 (99.1097),13 10,2024/09/13 09:15:45,
17,18,1098610416,(주)네시비스,이은섭,분석,26112110,87.959,86.982,-0.86914 (99.13086),3 5,2024/09/13 08:56:50,
18,19,4948800839,해빛들에너지 주식회사,이영이,분석,26122550,87.994,87.017,-0.82950 (99.1705),9 13,2024/09/12 15:59:53,
19,20,2188113522,(주)한세스,김선경,분석,26125260,88.003,87.026,-0.81922 (99.18078),4 10,2024/09/11 15:21:58,
20,21,1268620466,(주)진원엔지니어링,이규황,분석,26129560,88.018,87.04,-0.80289 (99.19711),1 13,2024/09/12 11:25:31,
21,22,2148805112,주식회사 지큐이앤씨,구자옥,분석,26131740,88.025,87.047,-0.79462 (99.20538),5 1,2024/09/13 08:29:11,
