,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1288138083,주식회사 유앤후레쉬  [최종낙찰],우재명,분석,70215230.0,88.034,87.769,-0.26246 (99.73754),9 8,2024/02/01 20:23:57,
1,2,2290862428,올테크,이현진,분석,70310240.0,88.153,87.887,-0.12750 (99.8725),6 1,2024/01/31 18:44:07,
2,3,6768601611,주식회사 루트웰,노덕권,분석,70316500.0,88.161,87.895,-0.11861 (99.88139),3 14,2024/02/02 09:47:32,
3,4,1208817900,주식회사 에이앤티플러스,김은아,분석,70357540.0,88.213,87.946,-0.06032 (99.93968),10 6,2024/01/31 15:45:05,
4,5,6358700388,(주)예본아이디,김정민,분석,70390074.0,88.253,87.987,-0.01410 (99.9859),13 15,2024/01/31 07:54:54,
5,6,2158686415,(주)새빛엔에스,양채원,분석,70423000.0,88.295,88.028,0.03267 (100.03267),6 13,2024/02/01 17:55:02,
6,7,1098651964,셀코정보기술 주식회사,권영용,분석,70458390.0,88.339,88.072,0.08294 (100.08294),9 4,2024/02/02 08:02:26,
7,8,1248737987,주식회사 넷,김주형,분석,70468000.0,88.351,88.085,0.09659 (100.09659),14 9,2024/02/01 11:42:17,
8,9,2018603701,소성정보기술 주식회사,김금남,분석,70502400.0,88.394,88.128,0.14545 (100.14545),3 11,2024/01/31 09:15:07,
9,10,1188114949,이주씨스템(주),이복균,분석,70570300.0,88.479,88.212,0.24190 (100.2419),3 15,2024/02/01 17:25:22,
10,11,1228159794,주식회사 메가텔,전광찬,분석,70641800.0,88.569,88.302,0.34346 (100.34346),6 14,2024/01/31 11:19:12,
11,12,6158700370,꿈동산장애인표준사업장 주식회사,권오현,분석,70647240.0,88.576,88.309,0.35119 (100.35119),1 11,2024/02/01 09:20:34,
12,13,1168135502,(주)비엠더코리아,구자혁,분석,70702861.0,88.646,88.378,0.43020 (100.4302),10 14,2024/02/01 18:03:08,
13,14,8488100075,주식회사 플랜비,김지혜,분석,70778320.0,88.74,88.472,0.53738 (100.53738),15 10,2024/01/31 21:55:17,
14,15,3388801483,주식회사 에버그린티앤씨,최재완,분석,70927860.0,88.928,88.659,0.74980 (100.7498),15 11,2024/01/30 17:00:04,
15,16,1288644620,주식회사 피엠피테크,남영욱,분석,71113000.0,89.16,88.891,1.01278 (101.01278),15 9,2024/02/01 14:46:33,
16,17,1328127945,부민통신 주식회사,박창욱,분석,71118890.0,89.167,88.898,1.02115 (101.02115),3 8,2024/02/01 17:27:39,
17,18,1298617562,오픈스택 주식회사,남재권,분석,71206640.0,89.277,89.008,1.14579 (101.14579),2 12,2024/02/01 10:22:31,
