,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2108145170,주식회사 시울에너지,민애숙,분석,42249910,87.746,88.14,0.45130 (100.4513),,2024/08/21 10:26:00,낙찰
1,2,4048131290,주식회사 아이앤씨코리아,박규성,분석,42250280,87.747,88.141,0.45218 (100.45218),,2024/08/19 19:11:22,2순위
2,3,2068184285,주식회사 진명파워택,이명규,분석,42251458,87.749,88.144,0.45498 (100.45498),,2024/08/22 09:11:50,3순위
3,4,1108175767,(주)에스에이치전기,김성태,분석,42253110,87.753,88.147,0.45891 (100.45891),,2024/08/20 14:38:36,4순위
4,5,2068694508,주식회사 웰정보기술,강희춘,분석,42253486,87.753,88.148,0.45980 (100.4598),,2024/08/21 09:50:19,5순위
5,6,1108139892,(주)이화텔레콤,윤영배,분석,42253640,87.754,88.148,0.46017 (100.46017),,2024/08/21 10:22:23,6순위
6,7,5948603205,(주)미루이엔씨,홍영지,분석,42253863,87.754,88.149,0.46070 (100.4607),,2024/08/22 09:51:44,7순위
7,8,1738100419,주식회사 아이즈온솔루션,김보현,분석,42254200,87.755,88.149,0.46150 (100.4615),,2024/08/20 13:55:38,8순위
8,9,1048140865,다이아몬드전자(주),이건,분석,42254700,87.756,88.15,0.46269 (100.46269),,2024/08/20 08:58:52,9순위
9,10,7968702264,주식회사 케이티엔에스티,정관숙,분석,42255125,87.757,88.151,0.46370 (100.4637),,2024/08/21 10:32:19,10순위
10,11,2048131439,중앙텔콤(주),오충석,분석,42256071,87.759,88.153,0.46595 (100.46595),,2024/08/21 11:18:57,11순위
11,12,1108190583,주식회사 키코,조근도,분석,42256720,87.76,88.155,0.46749 (100.46749),,2024/08/21 09:31:33,12순위
12,13,2098132812,주식회사 피치테크,이현철,분석,42258742,87.764,88.159,0.47230 (100.4723),,2024/08/21 14:29:33,13순위
13,14,1188114949,이주씨스템(주),이복균,분석,42259050,87.765,88.16,0.47303 (100.47303),,2024/08/21 16:59:50,14순위
14,15,2148798098,주식회사 에이스뷰,김종오,분석,42260500,87.768,88.163,0.47648 (100.47648),,2024/08/20 09:53:20,15순위
15,16,1328127945,부민통신 주식회사,박창욱,분석,42260773,87.768,88.163,0.47712 (100.47712),,2024/08/19 15:40:45,16순위
16,17,2148134127,(주)대경텔레콤,오병도,분석,42261690,87.77,88.165,0.47930 (100.4793),,2024/08/19 10:09:50,17순위
17,18,1178158978,주식회사 화일이엔에프,박광섭,분석,42262000,87.771,88.166,0.48004 (100.48004),,2024/08/21 14:18:44,18순위
18,19,2148669602,(주)우호텔레콤,이강록,분석,42263070,87.773,88.168,0.48259 (100.48259),,2024/08/21 10:14:30,19순위
19,20,2048651425,주식회사 메이사운드,심문섭,분석,42264250,87.776,88.17,0.48539 (100.48539),,2024/08/22 09:50:26,20순위
20,21,4678802233,(주)비비알컴퍼니,이혜원,분석,42264546,87.776,88.171,0.48609 (100.48609),,2024/08/21 16:10:10,21순위
21,22,1048610901,이룸유비쿼터스주식회사,김승규,분석,42264588,87.776,88.171,0.48619 (100.48619),,2024/08/19 14:43:19,22순위
22,23,1198600157,(주)제스엔지니어링,오인수,분석,42265136,87.778,88.172,0.48750 (100.4875),,2024/08/22 08:25:14,23순위
23,24,2158603049,유니넷텍(주),김한호,분석,42266730,87.781,88.176,0.49129 (100.49129),,2024/08/21 18:12:12,24순위
24,25,2018634956,주식회사 신성전자통신,전용한,분석,42267154,87.782,88.176,0.49230 (100.4923),,2024/08/20 11:33:14,25순위
25,26,1428168147,주식회사 다옴건설,이창석,분석,42272800,87.793,88.188,0.50572 (100.50572),,2024/08/21 10:53:13,26순위
26,27,2208110305,주식회사 일신이앤드씨,홍영남,분석,42272958,87.794,88.189,0.50609 (100.50609),,2024/08/21 16:29:21,27순위
27,28,1068682075,주식회사 세이프원,이명근,분석,42273260,87.794,88.189,0.50681 (100.50681),,2024/08/21 08:59:46,28순위
28,29,2208660663,주식회사 데이타렉스,김정국,분석,42274400,87.797,88.192,0.50952 (100.50952),,2024/08/21 14:10:48,29순위
29,30,1054180243,태우산전,강정자,분석,42274700,87.797,88.192,0.51024 (100.51024),,2024/08/20 15:35:21,30순위
30,31,1148726111,티비엠테크주식회사,김치연,분석,42275100,87.798,88.193,0.51119 (100.51119),,2024/08/20 01:14:34,31순위
31,32,2130230588,태극정보통신,이상호,분석,42275219,87.798,88.193,0.51147 (100.51147),,2024/08/21 21:41:21,32순위
32,33,5298100062,주식회사 알에프코리아,신현성,분석,42276830,87.802,88.197,0.51530 (100.5153),,2024/08/21 09:32:32,33순위
33,34,2148625486,(주)유엔네트웍스,최정민,분석,42277098,87.802,88.197,0.51594 (100.51594),,2024/08/20 09:14:46,34순위
34,35,1138163218,(주)신성하이텍,성성모,분석,42278240,87.805,88.2,0.51865 (100.51865),,2024/08/20 18:32:50,35순위
35,36,2178145434,주식회사 한양전자피에이,여동도,분석,42278590,87.805,88.2,0.51949 (100.51949),,2024/08/19 11:28:31,36순위
36,37,2048182660,동원오비텍(주),박동을,분석,42279120,87.807,88.201,0.52075 (100.52075),,2024/08/19 18:02:05,37순위
37,38,1068184554,(주)송화전기통신,고진홍,분석,42279440,87.807,88.202,0.52151 (100.52151),,2024/08/20 09:55:44,38순위
38,39,2128155922,(주)티에스엠이앤씨,박원택,분석,42280100,87.809,88.203,0.52308 (100.52308),,2024/08/22 08:40:44,39순위
39,40,1288196628,코마정보통신(주),이경수,분석,42283930,87.817,88.211,0.53218 (100.53218),,2024/08/19 10:23:37,40순위
40,41,7608700874,주식회사 에스비엠,정한철,분석,42284357,87.817,88.212,0.53320 (100.5332),,2024/08/21 09:21:22,41순위
41,42,4168128895,(주)비아이씨스템,방인식,분석,42286330,87.822,88.216,0.53789 (100.53789),,2024/08/21 06:01:52,42순위
42,43,1078805018,주식회사 지엔아이테크,박우정,분석,42287970,87.825,88.22,0.54179 (100.54179),,2024/08/19 16:04:41,43순위
43,44,2728602835,(주)주야플랜트,김대완,분석,42288140,87.825,88.22,0.54219 (100.54219),,2024/08/21 15:33:19,44순위
44,45,2208727579,주식회사 벡트,유창수,분석,42288394,87.826,88.221,0.54279 (100.54279),,2024/08/22 09:37:18,45순위
45,46,3218602097,(주)태연정보,김영태,분석,42289190,87.827,88.222,0.54469 (100.54469),,2024/08/21 12:01:01,46순위
46,47,1198609177,이유솔루션주식회사,장지호,분석,42289260,87.828,88.223,0.54485 (100.54485),,2024/08/20 19:49:00,47순위
47,48,6458800418,청명이엔지 주식회사,김형준,분석,42290413,87.83,88.225,0.54760 (100.5476),,2024/08/21 13:37:37,48순위
48,49,1138159301,삼인제어시스템 주식회사,최민성,분석,42290460,87.83,88.225,0.54771 (100.54771),,2024/08/20 16:14:41,49순위
49,50,1058645188,(주)삼구정보통신,강준재,분석,42291044,87.831,88.226,0.54910 (100.5491),,2024/08/21 15:00:15,50순위
0,51,1138655784,주식회사 유씨큐넷,김경,분석,42292095,87.834,88.229,0.55159 (100.55159),,2024/08/21 11:04:48,51순위
1,52,2078155629,씨티아이앤아이(주),김덕제,분석,42292100,87.834,88.229,0.55161 (100.55161),,2024/08/19 11:20:00,52순위
2,53,1068602542,주식회사 유셀네트웍스,김구동,분석,42292140,87.834,88.229,0.55170 (100.5517),,2024/08/21 14:37:34,53순위
3,54,1198668254,대신인포시스 주식회사,최혜경,분석,42292377,87.834,88.229,0.55226 (100.55226),,2024/08/21 10:41:30,54순위
4,55,2028158261,주식회사 남두,김승균,분석,42293000,87.835,88.23,0.55375 (100.55375),,2024/08/22 09:00:14,55순위
5,56,1148611926,(주)동진이앤티,김미화,분석,42293147,87.836,88.231,0.55410 (100.5541),,2024/08/21 13:58:15,56순위
6,57,2028136990,(주)무궁화전자,이효형,분석,42293900,87.837,88.232,0.55589 (100.55589),,2024/08/20 13:19:02,57순위
7,58,1098603050,(주)이루기술,박지현,분석,42294880,87.839,88.234,0.55822 (100.55822),,2024/08/21 09:31:23,58순위
8,59,1138640850,주식회사 우솔네트웍스,유상열,분석,42296390,87.842,88.237,0.56181 (100.56181),,2024/08/21 09:49:51,59순위
9,60,1058179892,(주)지에스컴,김형호,분석,42298610,87.847,88.242,0.56708 (100.56708),,2024/08/21 13:48:18,60순위
10,61,6042996444,세일,이종보,분석,42299000,87.848,88.243,0.56801 (100.56801),,2024/08/21 18:19:13,61순위
11,62,7128700690,주식회사 포바이포,윤준호,분석,42299119,87.848,88.243,0.56829 (100.56829),,2024/08/20 16:30:46,62순위
12,63,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,42299666,87.849,88.244,0.56959 (100.56959),,2024/08/21 17:23:55,63순위
13,64,7508600152,육일전기공사주식회사,공삼례,분석,42300000,87.85,88.245,0.57039 (100.57039),,2024/08/22 09:59:14,64순위
14,65,1128148359,(주)펜타콤씨엔씨,최상록,분석,42300159,87.85,88.245,0.57077 (100.57077),,2024/08/22 09:04:25,65순위
15,66,2068666263,세움기술 주식회사,주익중,분석,42300677,87.851,88.246,0.57200 (100.572),,2024/08/21 09:27:11,66순위
16,67,1138649133,빅썬시스템즈 주식회사,권태일,분석,42302060,87.854,88.249,0.57529 (100.57529),,2024/08/19 16:10:28,67순위
17,68,6988700230,주식회사 스마트이엔씨,전유선,분석,42302800,87.856,88.251,0.57705 (100.57705),,2024/08/21 17:57:13,68순위
18,69,1088604075,청목이앤아이 주식회사,김희경,분석,42303150,87.856,88.252,0.57788 (100.57788),,2024/08/21 16:23:06,69순위
19,70,1058693453,주식회사태융정보통신,문성준,분석,42304180,87.859,88.254,0.58033 (100.58033),,2024/08/22 02:04:58,70순위
20,71,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,42304880,87.86,88.255,0.58199 (100.58199),,2024/08/22 09:34:32,71순위
21,72,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,42308793,87.868,88.263,0.59129 (100.59129),,2024/08/21 09:06:38,72순위
