,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078711298,청우기전주식회사  [최종낙찰],오병호,분석,590387350,65.0,87.745,88.899,0.53030 (100.5303),3 13,2024/10/11 17:29:56,
1,2,2128604113,주식회사 아리아,장시진,분석,590407160,65.0,87.748,88.902,0.53369 (100.53369),13 5,2024/10/14 17:10:39,
2,3,2098119463,(주)두레정보통신,김시영,분석,590412400,65.0,87.749,88.903,0.53459 (100.53459),6 3,2024/10/17 08:58:55,
3,4,2208709343,유텔레콤주식회사,한상미,분석,590413966,65.0,87.749,88.903,0.53486 (100.53486),10 9,2024/10/16 10:33:09,
4,5,6468601207,주식회사 심시스글로벌(SIMSYSGLOBAL Inc.),김윤제,분석,590415900,65.0,87.749,88.904,0.53519 (100.53519),8 10,2024/10/16 10:06:17,
5,6,1058619564,주식회사 다상테크,김춘기,분석,590419400,65.0,87.75,88.904,0.53580 (100.5358),11 6,2024/10/15 13:47:44,
6,7,1138165967,주식회사 다솔이앤씨,김선경,분석,590436880,65.0,87.753,88.907,0.53879 (100.53879),9 2,2024/10/16 01:35:20,
7,8,2148673033,대일전기통신(주),김종엽,분석,590466600,65.2,87.757,88.911,0.54390 (100.5439),8 5,2024/10/15 10:29:11,
8,9,2048651425,주식회사 메이사운드,심문섭,분석,590470670,65.2,87.758,88.912,0.54459 (100.54459),13 7,2024/10/16 15:23:48,
9,10,2208104161,대신정보기술 주식회사,이광호,분석,590490500,65.2,87.761,88.915,0.54800 (100.548),8 12,2024/10/16 14:54:03,
10,11,2078152132,(주)홍남테크,김홍길,분석,590494570,65.2,87.762,88.915,0.54870 (100.5487),15 1,2024/10/16 16:21:09,
11,12,2158749469,(주)더블유에프텍,이영길,분석,590495150,65.2,87.762,88.916,0.54879 (100.54879),9 14,2024/10/15 13:45:55,
12,13,2148619102,유석산업(주),최현호,분석,590509313,65.2,87.764,88.918,0.55123 (100.55123),5 8,2024/10/17 08:59:12,
13,14,1380715369,영인 아이티 기술사 사무소,함영만,분석,590510885,65.2,87.764,88.918,0.55149 (100.55149),4 8,2024/10/14 12:17:13,
14,15,1708601068,주식회사 와이비정보시스템,정영배,분석,590511500,65.2,87.764,88.918,0.55160 (100.5516),8 6,2024/10/15 15:11:32,
15,16,1428136631,주식회사 만사시스템,조호진,분석,590516710,65.4,87.765,88.919,0.55249 (100.55249),5 14,2024/10/14 14:16:50,
16,17,2178125840,(주)에이디엠,정채옥,분석,590520790,65.4,87.766,88.919,0.55319 (100.55319),11 10,2024/10/15 18:03:40,
17,18,2108150348,승호시스템(주),이계승,분석,590524290,65.4,87.766,88.92,0.55380 (100.5538),1 11,2024/10/16 17:28:51,
