,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2098133747,(주)한국에스알테크,이재호,분석,56014450.0,87.759,88.911,1.32979 (101.32979),11 5,2024/04/02 09:57:14,
1,2,1408167327,주식회사이룸아이앤씨,박정용,분석,56025510.0,87.776,88.929,1.34979 (101.34979),10 3,2024/04/02 09:03:26,
2,3,8238801453,주식회사 다보링크,임상현,분석,56042090.0,87.802,88.955,1.37979 (101.37979),12 15,2024/04/02 09:47:35,
3,4,8338800164,주식회사 대경테크,이나원,분석,56047620.0,87.811,88.964,1.38979 (101.38979),7 5,2024/04/02 18:56:38,
4,5,1138646887,주식회사 씨티아이앤씨  [최종낙찰],임형섭,분석,61264000.0,95.984,97.244,10.82619 (110.82619),7 3,2024/04/03 10:54:42,
5,6,7098602638,주식회사 시그널아이씨티,강민희,분석,62433000.0,97.815,99.1,12.94090 (112.9409),2 15,2024/04/03 23:38:18,
6,7,3918601817,다알시스 주식회사,최윤호,분석,62550000.0,97.998,99.285,13.15256 (113.15256),9 6,2024/04/03 16:03:32,
7,-1,1238189423,엘림광통신 주식회사,유영록,분석,55997870.0,87.733,88.885,1.29979 (101.29979),6 1,2024/04/02 09:13:32,낙찰하한선 미달
8,-2,1078724454,정일씨엔아이(주),유지봉,분석,55986810.0,87.716,88.867,1.27979 (101.27979),1 7,2024/04/02 09:41:13,낙찰하한선 미달
9,-3,1288196026,(주)티웍스,우현철,분석,55975760.0,87.698,88.85,1.25980 (101.2598),11 10,2024/04/01 16:48:12,낙찰하한선 미달
10,-4,2208131391,호진산업기연(주),안형근,분석,55964814.0,87.681,88.833,1.24000 (101.24),2 7,2024/04/04 09:23:52,낙찰하한선 미달
11,-5,1288669387,주식회사 아이에스텍,최의남,분석,55964700.0,87.681,88.832,1.23979 (101.23979),3 14,2024/04/01 13:51:21,낙찰하한선 미달
12,-6,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,55953640.0,87.664,88.815,1.21978 (101.21978),14 15,2024/04/03 14:03:41,낙찰하한선 미달
13,-7,1028135124,현대에이치디에스(주),이철규,분석,55948120.0,87.655,88.806,1.20980 (101.2098),1 13,2024/04/02 10:14:55,낙찰하한선 미달
14,-8,1298127390,씨아이즈 주식회사,최해용,분석,55926000.0,87.62,88.771,1.16978 (101.16978),10 7,2024/04/02 10:29:44,낙찰하한선 미달
15,-9,1198623733,주식회사 케이비티정보통신,유후군,분석,55892840.0,87.568,88.718,1.10979 (101.10979),4 12,2024/04/02 09:30:48,낙찰하한선 미달
16,-10,1058649262,주식회사 노하우전기통신,임창배,분석,55859670.0,87.516,88.666,1.04979 (101.04979),3 4,2024/04/02 10:45:32,낙찰하한선 미달
17,-11,1208162444,주식회사 인드라텍,정도용,분석,55854140.0,87.508,88.657,1.03979 (101.03979),14 11,2024/04/03 19:28:07,낙찰하한선 미달
18,-12,1298173609,주식회사 문아이앤시,정창호,분석,55848610.0,87.499,88.648,1.02978 (101.02978),8 14,2024/04/02 14:42:05,낙찰하한선 미달
19,-13,1018651785,주식회사 청심아이티,김재균,분석,55843080.0,87.491,88.639,1.01978 (101.01978),8 1,2024/04/04 08:53:12,낙찰하한선 미달
20,-14,1281694919,신우전기통신공사,최규천,분석,55832030.0,87.473,88.622,0.99979 (100.99979),7 13,2024/04/02 09:53:51,낙찰하한선 미달
21,-15,1208668967,주식회사 대웅아이피에스,서영준,분석,55809920.0,87.439,88.587,0.95979 (100.95979),1 15,2024/04/02 09:42:18,낙찰하한선 미달
22,-16,1328628459,주식회사 디오에프,김민수,분석,55793330.0,87.413,88.56,0.92978 (100.92978),15 6,2024/04/03 08:15:29,낙찰하한선 미달
23,-17,1248639770,(주)신한오엔씨,정진섭,분석,55776750.0,87.387,88.534,0.89979 (100.89979),4 5,2024/04/02 16:57:57,낙찰하한선 미달
24,-18,1078165583,주식회사동국일렉콘스,김교봉,분석,55760170.0,87.361,88.508,0.86980 (100.8698),14 12,2024/04/02 08:51:14,낙찰하한선 미달
25,-19,5518802256,주식회사 극동이앤씨,국동성,분석,55756800.0,87.355,88.502,0.86370 (100.8637),15 7,2024/04/03 14:19:28,낙찰하한선 미달
26,-20,6508100027,다온정보시스템 주식회사,김연정,분석,55715940.0,87.291,88.438,0.78978 (100.78978),2 12,2024/04/02 07:48:44,낙찰하한선 미달
27,-21,1298617562,오픈스택 주식회사,남재권,분석,55704890.0,87.274,88.42,0.76979 (100.76979),3 7,2024/04/01 16:53:13,낙찰하한선 미달
28,-22,2148620797,(주)세인씨앤씨,조정화,분석,55699360.0,87.265,88.411,0.75979 (100.75979),11 8,2024/04/04 08:51:30,낙찰하한선 미달
29,-23,1078166020,한산시피에스 주식회사,이기웅,분석,55682770.0,87.239,88.385,0.72978 (100.72978),15 1,2024/04/02 08:47:12,낙찰하한선 미달
30,-24,2158665588,주식회사 지준시스템,김동현,분석,55677250.0,87.231,88.376,0.71979 (100.71979),9 6,2024/04/02 09:52:50,낙찰하한선 미달
31,-25,1358178502,주식회사 디알네트웍스,이기영,분석,55649610.0,87.187,88.332,0.66979 (100.66979),7 8,2024/04/01 16:23:28,낙찰하한선 미달
32,-26,1088192652,(주)라인테크,한금순,분석,55644080.0,87.179,88.323,0.65979 (100.65979),7 10,2024/04/01 15:19:30,낙찰하한선 미달
33,-27,1298186268,(주)유비프라임,오세진,분석,55638550.0,87.17,88.315,0.64979 (100.64979),12 10,2024/04/01 16:34:52,낙찰하한선 미달
34,-28,2178113330,(주)오성에스이엠,오성표,분석,55627500.0,87.153,88.297,0.62980 (100.6298),3 12,2024/04/03 13:57:16,낙찰하한선 미달
35,-29,1208782160,에스엔에스이서비스주식회사,정경식,분석,55610910.0,87.127,88.271,0.59978 (100.59978),3 2,2024/04/02 11:18:14,낙찰하한선 미달
36,-30,1208659755,(주)정운정보통신,곽덕문,분석,55599860.0,87.109,88.253,0.57980 (100.5798),7 9,2024/04/01 17:01:52,낙찰하한선 미달
37,-31,1178185645,무원이엔씨 주식회사,염규주,분석,55561160.0,87.049,88.192,0.50979 (100.50979),1 10,2024/04/02 14:37:17,낙찰하한선 미달
38,-32,1858702426,주식회사 인천정보통신,이숙향,분석,55555630.0,87.04,88.183,0.49978 (100.49978),9 11,2024/04/01 22:19:45,낙찰하한선 미달
39,-33,2128166604,주식회사 은혜정보통신,박병준,분석,55544580.0,87.023,88.166,0.47979 (100.47979),1 2,2024/04/01 18:41:57,낙찰하한선 미달
40,-34,2208165402,서전엔지니어링(주),유경하,분석,55522460.0,86.988,88.13,0.43978 (100.43978),12 8,2024/04/01 16:59:41,낙찰하한선 미달
41,-35,4528601238,(주)크리웨이브이엔지,박용식,분석,55516940.0,86.98,88.122,0.42979 (100.42979),7 11,2024/04/02 09:00:47,낙찰하한선 미달
42,-36,3218602097,(주)태연정보,김영태,분석,55511410.0,86.971,88.113,0.41979 (100.41979),5 8,2024/04/02 21:21:41,낙찰하한선 미달
43,-37,4478702004,주식회사 유비케이솔루션,김해란,분석,55505880.0,86.962,88.104,0.40979 (100.40979),3 15,2024/04/04 09:23:08,낙찰하한선 미달
44,-38,2308800477,주식회사대호이엔씨,박현주,분석,55456968.0,86.886,88.026,0.32130 (100.3213),11 5,2024/04/02 17:24:30,낙찰하한선 미달
45,-39,3958800527,주식회사 에스에이치아이티,정태순,분석,55438220.0,86.856,87.997,0.28739 (100.28739),9 2,2024/04/03 20:41:12,낙찰하한선 미달
46,-40,2168701696,주식회사 투비콤,유수정,분석,55434043.0,86.85,87.99,0.27983 (100.27983),11 14,2024/04/02 14:36:30,낙찰하한선 미달
47,-41,1378641874,케일주식회사,김태신,분석,55425011.0,86.836,87.976,0.26349 (100.26349),11 4,2024/04/03 15:05:30,낙찰하한선 미달
48,-42,1138649133,빅썬시스템즈 주식회사,권태일,분석,55407540.0,86.808,87.948,0.23189 (100.23189),12 10,2024/04/02 08:59:14,낙찰하한선 미달
49,-43,2148736980,(주)인타임정보,노영두,분석,55395270.0,86.789,87.929,0.20969 (100.20969),3 2,2024/04/03 10:07:35,낙찰하한선 미달
0,-44,2118696662,(주)아이넷빌더,박해성,분석,55389130.0,86.779,87.919,0.19859 (100.19859),11 4,2024/04/02 10:12:42,낙찰하한선 미달
1,-45,1358626858,씨엔씨엔지니어링(주),박애자,분석,55376860.0,86.76,87.899,0.17639 (100.17639),15 14,2024/04/02 16:52:59,낙찰하한선 미달
2,-46,1268150951,주식회사 오아이티,이필웅,분석,55370720.0,86.75,87.89,0.16528 (100.16528),5 12,2024/04/02 23:47:44,낙찰하한선 미달
3,-47,1388172114,주식회사 더콘솔,이상호,분석,55364590.0,86.741,87.88,0.15419 (100.15419),14 7,2024/04/03 08:31:22,낙찰하한선 미달
4,-48,2048626080,주식회사 엘제이이엔지,임성희,분석,55358130.0,86.731,87.87,0.14251 (100.14251),8 13,2024/04/01 13:25:00,낙찰하한선 미달
5,-49,8858100619,주식회사 엔트론,이정호,분석,55215779.0,86.508,87.644,-0.11500 (99.885),13 8,2024/04/02 10:18:51,낙찰하한선 미달
6,-50,2188601661,주식회사 동호이엔씨,김현진,분석,55104445.0,86.333,87.467,-0.31641 (99.68359),12 5,2024/04/03 22:05:34,낙찰하한선 미달
7,-51,1238155791,세원엔디이 (주),김현희,분석,54870283.0,85.966,87.095,-0.74000 (99.26),5 12,2024/04/03 10:49:05,낙찰하한선 미달
8,-52,2018182230,주식회사 본네트시큐,최수기,분석,54357373.0,85.163,86.281,-1.66786 (98.33214),11 8,2024/04/02 14:06:39,낙찰하한선 미달
9,-53,1408105132,원플러스이엔씨주식회사,이길섭,분석,,,,,,0000/00/00 00:00:00,전자입찰취소신청
