,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1198130210,(주)와이드넷엔지니어링  [최종낙찰],이맹훈,분석,237120880,85.0,87.747,87.659,-0.75841 (99.24159),3 11,2024/06/10 09:07:42,
1,2,1288618438,주식회사 엔지스웨이,최영재,분석,237126102,85.0,87.749,87.661,-0.75621 (99.24379),5 4,2024/06/07 17:59:52,
2,3,7088800946,주식회사 아이티아이비전,정준호,분석,237142243,85.2,87.755,87.667,-0.74940 (99.2506),9 11,2024/06/10 14:17:55,
3,4,1208817900,주식회사 에이앤티플러스,김은아,분석,237143192,85.2,87.756,87.668,-0.74900 (99.251),11 7,2024/06/11 09:10:10,
4,5,1098185343,주식회사 오티에스씨,이승환,분석,237146752,85.2,87.757,87.669,-0.74750 (99.2525),15 12,2024/06/10 09:32:35,
5,6,2648127825,"주식회사 제이원아이티 (JwonIT Co., Ltd.)",이준호,분석,237151500,85.2,87.759,87.671,-0.74550 (99.2545),13 6,2024/06/10 09:50:18,
6,7,2158735193,주식회사 시너젠,윤금란,분석,237156959,85.2,87.761,87.673,-0.74320 (99.2568),11 12,2024/06/07 13:30:42,
7,8,1108130339,(주)기양상사,조효진,분석,237157000,85.2,87.761,87.673,-0.74319 (99.25681),15 6,2024/06/07 10:47:39,
8,9,1191396324,우리통신,윤순옥,분석,237160282,85.2,87.763,87.674,-0.74180 (99.2582),3 14,2024/06/10 09:12:31,
9,10,2068124123,(주)세양텔레콤,김한섭,분석,237168826,85.4,87.766,87.677,-0.73820 (99.2618),4 6,2024/06/10 09:02:55,
10,11,2148886584,주식회사 수민텔레콤,이상민,분석,237169000,85.4,87.766,87.677,-0.73813 (99.26187),9 7,2024/06/10 09:26:59,
11,12,2118743406,보성통신기술(주),오영배,분석,237170020,85.4,87.766,87.678,-0.73770 (99.2623),4 13,2024/06/10 14:27:22,
12,13,1138615856,(주)서원티에스,김안수,분석,237171430,85.4,87.767,87.678,-0.73711 (99.26289),7 9,2024/06/10 05:10:37,
13,14,4088168391,금상디엔씨주식회사,박길중,분석,237177370,85.4,87.769,87.68,-0.73461 (99.26539),3 10,2024/06/11 08:34:32,
14,15,2048124559,(주)대용와트스,남상태,분석,237180219,85.4,87.77,87.681,-0.73340 (99.2666),4 6,2024/06/10 08:39:04,
15,16,2158148186,주식회사 시스텍이앤씨,전진우,분석,237183070,85.4,87.771,87.682,-0.73220 (99.2678),7 8,2024/06/07 15:25:35,
16,17,1408169475,주식회사 제이앤제이파워스,박재옥,분석,237183900,85.4,87.772,87.683,-0.73185 (99.26815),5 6,2024/06/10 14:49:11,
17,18,3058138619,(주)사이버텔브릿지,남백산,분석,237184432,85.4,87.772,87.683,-0.73163 (99.26837),9 11,2024/06/10 08:45:57,
18,19,2148710582,모던웨이브(주),원회광,분석,237186510,85.4,87.773,87.684,-0.73075 (99.26925),5 10,2024/06/07 11:20:50,
19,20,4568800195,주식회사 동부코리아통신,윤미옥,분석,237193748,85.6,87.776,87.686,-0.72770 (99.2723),4 15,2024/06/11 08:22:52,
20,21,2208624819,(주)종성테크,임성규,분석,237196358,85.6,87.777,87.687,-0.72661 (99.27339),1 2,2024/06/07 17:01:13,
21,22,2148679551,(주)에스엠인포메이션,이철환,분석,237202292,85.6,87.779,87.689,-0.72410 (99.2759),2 9,2024/06/10 11:04:32,
22,23,5568600996,주영전자통신 주식회사,임채열,분석,237208939,85.6,87.782,87.692,-0.72130 (99.2787),11 7,2024/06/10 09:37:33,
23,24,2148188924,우민전기(주),이학표,분석,237223650,85.8,87.787,87.697,-0.71511 (99.28489),13 11,2024/06/10 08:08:20,
24,25,1088179663,주식회사 시큐뱅크,심재춘,분석,237228060,85.8,87.789,87.699,-0.71325 (99.28675),13 11,2024/06/07 10:35:01,
25,26,1078636235,(주)대교이앤에스,이찬수,분석,237228164,85.8,87.789,87.699,-0.71320 (99.2868),9 8,2024/06/10 09:52:05,
26,27,2048620126,(주)상부사종합건설,이상만,분석,237230000,85.8,87.79,87.7,-0.71243 (99.28757),14 5,2024/06/10 22:58:16,
27,28,1018126108,(주)일능,심금자,분석,237237100,85.8,87.793,87.702,-0.70944 (99.29056),6 1,2024/06/10 08:52:58,
28,29,1108164858,(주)에스에이정보기술,김성빈,분석,237239000,85.8,87.793,87.703,-0.70864 (99.29136),8 9,2024/06/10 07:45:08,
29,30,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,237244300,86.0,87.795,87.705,-0.70641 (99.29359),2 1,2024/06/07 10:48:24,
30,31,2208804175,주식회사 예준시스템,이인애,분석,237244778,86.0,87.796,87.705,-0.70620 (99.2938),9 4,2024/06/07 12:31:48,
31,32,1138170266,(주)리빙콘트롤,김병진,분석,237245490,86.0,87.796,87.705,-0.70590 (99.2941),6 5,2024/06/10 09:11:38,
32,33,1018178116,(주)오경컴텍,김종근,분석,237250238,86.0,87.798,87.707,-0.70390 (99.2961),1 9,2024/06/10 09:59:41,
33,34,1168173694,(주)지엠에스인터내셔날,김형준,분석,237254985,86.0,87.8,87.709,-0.70190 (99.2981),2 15,2024/06/10 14:36:21,
34,35,2378700035,주식회사 사운드플레이스,도상우,분석,237259494,86.0,87.801,87.711,-0.70000 (99.3),4 12,2024/06/07 16:38:47,
35,36,2148798098,주식회사 에이스뷰,김종오,분석,237260900,86.0,87.802,87.711,-0.69941 (99.30059),14 15,2024/06/07 13:42:51,
36,37,2098134713,키엔컴 주식회사,최성덕,분석,237261100,86.0,87.802,87.711,-0.69933 (99.30067),14 5,2024/06/07 13:55:28,
37,38,1068641638,(주)매트릭스미디어,김진성,분석,237263770,86.0,87.803,87.712,-0.69820 (99.3018),6 10,2024/06/07 13:58:13,
38,39,2208798467,주식회사 태산이에이지,최홍석,분석,237265903,86.0,87.804,87.713,-0.69730 (99.3027),6 13,2024/06/07 12:42:28,
39,40,2068193673,지에스네트웍스(주),임동배,분석,237283705,86.2,87.811,87.72,-0.68980 (99.3102),10 2,2024/06/07 10:08:51,
40,41,2298125412,스크린정보통신(주),조승제,분석,237284800,86.2,87.811,87.72,-0.68934 (99.31066),15 9,2024/06/07 12:04:15,
41,42,2048188475,주식회사 오파스넷,장수현,분석,237290578,86.2,87.814,87.722,-0.68691 (99.31309),2 1,2024/06/10 09:51:56,
42,43,2158690656,금성통신건설(주),윤영신,분석,237292270,86.2,87.814,87.723,-0.68620 (99.3138),5 8,2024/06/11 09:11:18,
43,44,1188111452,동화전자산업(주),김종화,분석,237293600,86.4,87.815,87.723,-0.68564 (99.31436),2 13,2024/06/10 09:06:30,
44,45,4948800839,해빛들에너지 주식회사,이영이,분석,237308600,86.4,87.821,87.729,-0.67932 (99.32068),1 10,2024/06/07 15:30:49,
45,46,2068165615,(주)아이커머,조상현,분석,237308863,86.4,87.821,87.729,-0.67920 (99.3208),4 10,2024/06/10 17:21:21,
46,47,1048159651,(주)성우음향정보통신,송민자,분석,237325953,86.6,87.827,87.735,-0.67200 (99.328),3 2,2024/06/11 08:27:18,
47,48,1868701018,주식회사 소담정보통신,주옥,분석,237342804,86.6,87.834,87.741,-0.66490 (99.3351),14 7,2024/06/07 10:22:55,
48,49,1198653668,에코아이넷(주),박은희,분석,237343754,86.6,87.834,87.742,-0.66450 (99.3355),7 6,2024/06/10 09:08:51,
49,50,1018663767,비케이전기통신 주식회사,유봉근,분석,237345660,86.8,87.835,87.742,-0.66370 (99.3363),2 5,2024/06/07 16:46:49,
0,51,1188108054,대한신호(주),안지수,분석,237362029,86.8,87.841,87.749,-0.65681 (99.34319),9 13,2024/06/10 11:00:36,
1,52,2068601178,주식회사 해인이티에프,오재근,분석,237365597,86.8,87.843,87.75,-0.65530 (99.3447),8 10,2024/06/10 16:54:37,
2,53,1138151895,주식회사 온리정보통신,김서규,분석,237370575,87.0,87.845,87.752,-0.65320 (99.3468),13 12,2024/06/10 15:34:35,
3,54,2208104161,대신정보기술 주식회사,이광호,분석,237382900,87.0,87.85,87.756,-0.64801 (99.35199),10 1,2024/06/10 18:01:45,
4,55,3158800929,에이블이엔씨 주식회사,김주형,분석,237384578,87.0,87.85,87.757,-0.64730 (99.3527),10 1,2024/06/10 14:47:06,
5,56,1078212123,사단법인 장애인인권센터,서인환,분석,237390180,87.0,87.852,87.759,-0.64494 (99.35506),8 11,2024/06/10 16:19:44,
6,57,1108175433,승림이앤씨(주),박기철,분석,237390350,87.0,87.853,87.759,-0.64487 (99.35513),4 1,2024/06/10 16:05:46,
7,58,8878700825,주식회사 수인정보통신,김옥환,분석,237405990,87.2,87.859,87.765,-0.63828 (99.36172),14 6,2024/06/10 23:39:22,
8,59,1058740405,(주)화성이엔지,김택환,분석,237407839,87.2,87.859,87.765,-0.63750 (99.3625),10 9,2024/06/07 17:15:40,
9,60,6558701528,(주)스마트정보기술,박성애,분석,237414959,87.2,87.862,87.768,-0.63450 (99.3655),3 5,2024/06/11 09:23:04,
