,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1248605945,주식회사 새롬정보통신,홍연심,분석,139563420,84.275,83.6,-0.76451 (99.23549),8 13,2024/03/05 09:31:35,
1,2,1638101139,주식회사 이한엔에스,이영주,분석,139588097,84.29,83.615,-0.74696 (99.25304),11 8,2024/02/28 10:33:33,
2,3,1148676763,유토피아정보기술(주),안종섭,분석,139638100,84.32,83.645,-0.71140 (99.2886),7 13,2024/02/28 15:42:39,
3,4,2368702137,주식회사 디에스정보기술,전광수,분석,139790830,84.413,83.737,-0.60281 (99.39719),15 9,2024/03/03 19:26:22,
4,5,2408800057,주식회사 동부아이씨티,정진욱,분석,140262675,84.698,84.019,-0.26731 (99.73269),15 8,2024/03/03 18:43:01,
5,6,8668600286,주식회사 필립정보통신,최성남,분석,140281000,84.709,84.03,-0.25428 (99.74572),5 9,2024/02/27 21:38:22,
6,7,2158602337,지엔네텔(주),고시영,분석,140321748,84.733,84.055,-0.22530 (99.7747),10 2,2024/03/05 09:14:33,
7,8,1348712509,신우정보통신 주식회사,심원용,분석,140366330,84.76,84.081,-0.19360 (99.8064),3 5,2024/03/04 12:18:33,
8,9,2218131749,주식회사 범산,변동희,분석,140813270,85.03,84.349,0.12419 (100.12419),8 6,2024/03/05 09:22:20,
9,10,2158192566,(주)열림정보기술,고동민,분석,140860513,85.059,84.377,0.15778 (100.15778),2 15,2024/02/29 17:26:46,
10,11,1348143368,주식회사 디피엔,유선영,분석,140990600,85.137,84.455,0.25028 (100.25028),3 10,2024/02/27 10:23:06,
11,12,1098156682,한국이엠에스(주),이재덕,분석,141021420,85.156,84.474,0.27219 (100.27219),13 11,2024/02/29 17:41:00,
12,13,1338700922,주식회사 대신네트워크,신종교,분석,141107700,85.208,84.525,0.33354 (100.33354),5 11,2024/02/29 18:14:19,
13,14,1288617967,주식회사 팬웨스트에스앤티,김건호,분석,141218320,85.275,84.592,0.41220 (100.4122),4 1,2024/03/05 08:59:33,
14,15,1148190678,주식회사 에드원,김춘걸,분석,141580000,85.493,84.808,0.66937 (100.66937),5 3,2024/02/27 10:30:44,
15,16,1328182574,다산정보통신(주),구성철,분석,141585660,85.496,84.812,0.67339 (100.67339),15 9,2024/03/04 08:37:36,
16,17,1388134347,주식회사 패스넷,정정훈,분석,141738820,85.589,84.904,0.78230 (100.7823),2 4,2024/03/05 09:08:56,
17,18,1018192253,주식회사 하늘영상통신기술,박재순,분석,141846408,85.654,84.968,0.85880 (100.8588),11 12,2024/03/04 09:39:26,
18,19,1358117688,주식회사 경훈테크,CHOIHUIBONG,분석,141887000,85.678,84.992,0.88766 (100.88766),15 2,2024/02/27 20:37:08,
19,20,3078143613,주식회사 조양테크,송윤서,분석,141959300,85.722,85.036,0.93907 (100.93907),4 7,2024/02/29 14:19:09,
20,21,1288602824,주식회사 우성텔레콤,송상의,분석,142366000,85.968,85.279,1.22825 (101.22825),10 13,2024/02/29 11:13:26,
21,22,2368701351,주식회사 한빛티엔에스,이광열,분석,142400000,85.988,85.3,1.25242 (101.25242),4 15,2024/02/28 12:05:41,
22,23,6768601611,주식회사 루트웰,노덕권,분석,142467500,86.029,85.34,1.30042 (101.30042),14 13,2024/03/05 09:07:22,
23,24,1198619447,도원정보시스템 주식회사,김종호,분석,146908670,88.711,88.0,4.45828 (104.45828),5 15,2024/03/05 09:58:48,
24,25,2068611905,(주)한포넷  [최종낙찰],이현우,분석,150904000,91.123,90.394,7.29913 (107.29913),5 12,2024/02/29 09:14:53,
25,26,1108197970,유넷시스 주식회사,강욱,분석,151246000,91.33,90.599,7.54230 (107.5423),2 4,2024/02/27 14:43:09,
26,27,2208709343,유텔레콤주식회사,한상미,분석,151915000,91.734,90.999,8.01799 (108.01799),2 11,2024/02/28 14:51:53,
27,28,2208104161,대신정보기술 주식회사,이광호,분석,152000000,91.785,91.05,8.07843 (108.07843),15 11,2024/02/27 15:12:12,
28,29,1098167078,(주)에스씨네트,이계영,분석,152250000,91.936,91.2,8.25619 (108.25619),13 14,2024/02/27 14:49:54,
29,30,1078677070,씨지에스아이티(주),최규식,분석,164999000,99.635,98.837,17.32127 (117.32127),11 13,2024/03/04 17:03:59,
30,-1,1078151890,주식회사유진솔루션,이훈희,분석,139064932,83.974,83.302,-1.11895 (98.88105),2 12,2024/02/27 10:11:20,낙찰하한선 미달
