,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2208100563,경창계전 주식회사  [최종낙찰],이성욱,분석,72862900,87.746,88.697,0.33697 (100.33697),10 15,2024/01/02 14:42:23,
1,2,2048161869,(주)근영이엔씨,이성영,분석,72863237,87.746,88.697,0.33743 (100.33743),13 15,2024/01/02 15:23:10,
2,3,1138629762,주식회사 이너인포,이정균,분석,72864526,87.748,88.699,0.33922 (100.33922),4 8,2024/01/03 14:49:52,
3,4,1018154598,씨엔에스코리아(주),유호태,분석,72864635,87.748,88.699,0.33937 (100.33937),7 5,2024/01/03 10:50:44,
4,5,1648602515,주식회사 바른엔씨티,하성일,분석,72866200,87.75,88.701,0.34155 (100.34155),7 15,2024/01/03 10:36:37,
5,6,8738800217,주식회사 무한정보기술,이명화,분석,72866453,87.751,88.701,0.34190 (100.3419),4 8,2024/01/03 15:28:23,
6,7,1108609224,주식회사 두루스코,김옥연,분석,72876061,87.763,88.713,0.35523 (100.35523),14 7,2024/01/04 08:55:53,
7,8,2118645407,흥일정보통신(주),정본영,분석,72878345,87.766,88.715,0.35839 (100.35839),15 8,2024/01/03 10:45:48,
8,9,1358131171,(주)금성전기통신공사,김윤환,분석,72878580,87.766,88.716,0.35872 (100.35872),4 6,2024/01/02 14:21:17,
9,10,2140550031,새론정보통신,이용주,분석,72883103,87.772,88.721,0.36500 (100.365),11 5,2024/01/02 13:25:35,
10,11,5258602705,(주)세화 텔링크,이옥임,분석,72883526,87.773,88.722,0.36558 (100.36558),10 8,2024/01/03 16:51:39,
11,12,2708702044,(주)넷원시스템,김두한,분석,72885193,87.775,88.724,0.36790 (100.3679),14 9,2024/01/03 09:32:24,
12,13,2058140076,(주)제일첨단테크,김성수,분석,72888725,87.779,88.728,0.37280 (100.3728),14 2,2024/01/04 09:46:07,
13,14,1068157019,(주)세호영상,박석신,분석,72892000,87.783,88.732,0.37734 (100.37734),5 9,2024/01/03 09:05:04,
14,15,1058173369,(주)신한개발,이종순,분석,72893916,87.786,88.734,0.38000 (100.38),4 9,2024/01/03 13:15:17,
15,16,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,72895539,87.788,88.736,0.38225 (100.38225),9 13,2024/01/03 11:08:53,
16,17,1138640864,주식회사 지앤씨씨,정연진,분석,72896510,87.789,88.738,0.38360 (100.3836),13 15,2024/01/03 15:21:10,
17,18,1078713433,(주)스마트게이트,김민우,분석,72897000,87.79,88.738,0.38428 (100.38428),7 15,2024/01/03 16:25:00,
18,19,2108122973,인터컴넷(주),양지호,분석,72897057,87.79,88.738,0.38435 (100.38435),1 7,2024/01/02 10:24:51,
19,20,1058641085,(주)에스엠전력,김동율,분석,72897690,87.791,88.739,0.38523 (100.38523),9 7,2024/01/02 11:24:03,
20,21,2138176895,주식회사 코젠,윤영근,분석,72898000,87.791,88.739,0.38566 (100.38566),4 15,2024/01/02 14:29:03,
21,22,1108179327,(주) 유엘네트웍스,정재순,분석,72898672,87.792,88.74,0.38660 (100.3866),15 1,2024/01/03 23:41:20,
22,23,4188155516,아이피119정보통신 주식회사,김영수,분석,72899321,87.793,88.741,0.38750 (100.3875),15 4,2024/01/03 15:00:41,
23,24,1208802896,주식회사 라임에스엔씨,김종훈,분석,72900830,87.795,88.743,0.38959 (100.38959),9 2,2024/01/03 16:20:53,
24,25,1138189770,인콤아이에스(주),강점식,분석,72901630,87.796,88.744,0.39070 (100.3907),4 15,2024/01/02 11:06:10,
25,26,2048190516,주식회사동훈전설,정준모,분석,72906818,87.802,88.75,0.39790 (100.3979),5 2,2024/01/03 15:31:12,
26,27,1198658528,진솔이앤에스 주식회사,김정현,분석,72909139,87.805,88.753,0.40112 (100.40112),11 14,2024/01/03 16:58:42,
27,28,1088179663,주식회사 시큐뱅크,심재춘,분석,72909773,87.806,88.754,0.40200 (100.402),7 8,2024/01/03 10:11:18,
28,29,1018172790,(주)공신데이타,서만식,분석,72912340,87.809,88.757,0.40556 (100.40556),11 2,2024/01/03 10:37:23,
29,30,2948601665,누리종합전기 주식회사,천금진,분석,72912541,87.81,88.757,0.40584 (100.40584),8 11,2024/01/02 14:56:05,
30,31,2308100158,국제컨트로닉스 주식회사,김경록,분석,72914070,87.812,88.759,0.40796 (100.40796),2 15,2024/01/01 17:57:55,
31,32,2058139910,우현전기(주),채광식,분석,72916480,87.815,88.762,0.41130 (100.4113),5 1,2024/01/04 08:42:46,
32,33,2068679088,(주)한맥아이티,최예니,분석,72918270,87.817,88.764,0.41378 (100.41378),15 8,2024/01/02 14:49:52,
33,34,1138694415,건웅정보통신 주식회사,김지유,분석,72922027,87.822,88.769,0.41900 (100.419),15 13,2024/01/03 11:45:15,
34,35,1198602494,(주) 네오인아이텍,이경미,분석,72922530,87.822,88.769,0.41969 (100.41969),10 14,2024/01/03 09:19:49,
35,36,2118643772,주식회사 세양전기,김형재,분석,72923800,87.824,88.771,0.42146 (100.42146),12 13,2024/01/03 09:16:15,
36,37,2208108546,경림전기(주),김인형,분석,72925560,87.826,88.773,0.42390 (100.4239),11 7,2024/01/03 10:47:23,
37,38,1078619861,주식회사 하이텍영상,최종만,분석,72926970,87.828,88.775,0.42585 (100.42585),14 5,2024/01/02 13:38:37,
38,39,1088182120,(주) 포스콤 에스아이,양병기,분석,72927289,87.829,88.775,0.42630 (100.4263),3 4,2024/01/04 09:22:44,
39,40,1138159301,삼인제어시스템 주식회사,최민성,분석,72928880,87.831,88.777,0.42850 (100.4285),8 1,2024/01/02 17:04:03,
40,41,2068170480,(주)금성전력기술,김일혁,분석,72929112,87.831,88.777,0.42883 (100.42883),8 2,2024/01/04 01:27:27,
41,42,1148199927,주식회사 인텔리빅스,최은수,분석,72930530,87.833,88.779,0.43079 (100.43079),3 14,2024/01/03 09:38:38,
42,43,4098163161,(주)동우커뮤니케이션,송준성,분석,72930830,87.833,88.779,0.43121 (100.43121),6 15,2024/01/02 12:12:50,
43,44,1138165967,주식회사 다솔이앤씨,김선경,분석,72934140,87.837,88.783,0.43580 (100.4358),3 12,2024/01/03 10:41:52,
44,45,1118114477,주식회사 대흥데이타통신,박상영,분석,72937380,87.842,88.787,0.44030 (100.4403),1 7,2024/01/02 14:50:44,
45,46,1068194620,(주)합동전자산업,정호원,분석,72937660,87.842,88.788,0.44068 (100.44068),12 3,2024/01/02 12:40:59,
46,47,5908102247,주식회사 넥스톤,이용택,분석,72941400,87.847,88.792,0.44587 (100.44587),2 5,2024/01/03 13:46:38,
47,48,1218140540,영현정보통신(주),김두식,분석,72945770,87.852,88.797,0.45194 (100.45194),2 10,2024/01/04 09:08:14,
48,49,2178145434,주식회사 한양전자피에이,여동도,분석,72946250,87.853,88.798,0.45260 (100.4526),6 8,2024/01/02 14:49:54,
49,50,2158601380,세계정보시스템(주),한인창,분석,72948132,87.855,88.8,0.45521 (100.45521),15 7,2024/01/03 14:26:18,
0,51,2208132347,(주)태양기술개발,안규철,분석,72951611,87.86,88.805,0.46004 (100.46004),3 4,2024/01/03 07:04:11,
1,52,2188109765,(주)웨이브컴,채인석,분석,72953020,87.862,88.806,0.46199 (100.46199),13 5,2024/01/04 09:13:19,
2,53,1298137942,주식회사 자이온티앤에스,예용기,분석,72957274,87.867,88.811,0.46790 (100.4679),3 8,2024/01/03 11:05:48,
3,54,1098647062,주식회사 조아정보통신,박민응,분석,72960078,87.871,88.815,0.47179 (100.47179),15 3,2024/01/03 14:17:07,
4,55,1288196628,코마정보통신(주),이경수,분석,72960660,87.871,88.816,0.47259 (100.47259),13 3,2024/01/03 10:12:09,
5,56,2141167760,세기정보통신,송재홍,분석,72962970,87.874,88.818,0.47580 (100.4758),2 14,2024/01/03 14:05:19,
6,57,1198133823,(주)씽크테크,이영록,분석,72964553,87.876,88.82,0.47799 (100.47799),8 7,2024/01/02 10:14:20,
7,58,4318600057,주식회사 엘제이텍,임재우,분석,72967871,87.881,88.824,0.48260 (100.4826),7 2,2024/01/03 14:12:52,
8,59,2178601498,주식회사 엔키텍,원영춘,분석,72968591,87.882,88.825,0.48360 (100.4836),5 3,2024/01/02 16:14:29,
9,60,1128148285,(주)백제이앤씨,손흥도,분석,72971210,87.885,88.828,0.48723 (100.48723),12 3,2024/01/02 07:44:43,
10,61,2148134127,(주)대경텔레콤,오병도,분석,72975870,87.891,88.834,0.49369 (100.49369),10 11,2024/01/03 07:52:05,
11,62,1018143596,부기테크(주),은철우,분석,72976190,87.891,88.835,0.49414 (100.49414),14 15,2024/01/03 09:37:45,
12,63,1178168836,(주)유한이엔씨,신정식,분석,72976297,87.891,88.835,0.49429 (100.49429),4 5,2024/01/04 08:53:29,
13,64,1198668894,주식회사 와이즈인포텍,박태수,분석,72977460,87.893,88.836,0.49590 (100.4959),1 14,2024/01/04 09:38:05,
14,65,1098153915,하비넷정보통신(주),이종훈,분석,72979544,87.896,88.839,0.49879 (100.49879),11 12,2024/01/04 09:00:50,
15,66,1078616772,노드링크주식회사,장용철,분석,72979547,87.896,88.839,0.49880 (100.4988),11 14,2024/01/03 08:41:56,
16,67,3218602097,(주)태연정보,김영태,분석,72981400,87.898,88.841,0.50137 (100.50137),1 11,2024/01/02 16:53:58,
17,68,2148798098,주식회사 에이스뷰,김종오,분석,72981900,87.899,88.841,0.50206 (100.50206),10 13,2024/01/03 11:39:04,
18,69,2037666794,금성텔레콤,정용상,분석,72982168,87.899,88.842,0.50243 (100.50243),13 9,2024/01/03 16:39:11,
19,70,1068642694,우림정보시스템(주),조원희,분석,72983220,87.9,88.843,0.50389 (100.50389),13 9,2024/01/03 09:00:22,
20,71,2118716291,(주)유토닉스,박찬호,분석,72984000,87.901,88.844,0.50497 (100.50497),4 1,2024/01/02 11:52:48,
21,72,4048800118,주식회사 앙츠,박창진,분석,72984160,87.901,88.844,0.50520 (100.5052),10 5,2024/01/03 09:04:25,
22,73,7418801210,주식회사 한국에이브이산업,이재숙,분석,72985700,87.903,88.846,0.50733 (100.50733),11 9,2024/01/04 07:13:50,
23,74,2208180951,엘지정보기술(주),엄태원,분석,72986610,87.905,88.847,0.50859 (100.50859),3 5,2024/01/03 10:12:03,
24,75,1108177407,시큐에스주식회사,정재량,분석,72988700,87.907,88.85,0.51149 (100.51149),8 2,2024/01/03 06:49:31,
25,76,1148676763,유토피아정보기술(주),안종섭,분석,72989300,87.908,88.85,0.51233 (100.51233),8 9,2024/01/04 08:49:15,
26,77,4108607408,주식회사 천운정보통신,김복중,분석,72991100,87.91,88.853,0.51482 (100.51482),10 13,2024/01/03 09:25:40,
27,78,1058688514,(주)엠티에스정보기술,신현준,분석,72991800,87.911,88.854,0.51579 (100.51579),6 14,2024/01/03 09:46:15,
28,79,1068627183,한국씨텍(주),박재규,분석,72992900,87.913,88.855,0.51732 (100.51732),1 6,2024/01/04 08:48:26,
29,80,1208147588,서현정보통신(주),배상만,분석,72994430,87.915,88.857,0.51944 (100.51944),14 1,2024/01/03 09:41:19,
30,81,2118774990,(주)제이에프텍,김중규,분석,72995900,87.917,88.859,0.52148 (100.52148),4 9,2024/01/02 13:01:23,
31,82,1428168147,주식회사 다옴건설,이창석,분석,72996600,87.917,88.859,0.52245 (100.52245),6 15,2024/01/03 10:47:24,
32,83,4568800195,주식회사 동부코리아통신,윤미옥,분석,72996631,87.917,88.859,0.52250 (100.5225),2 14,2024/01/02 08:44:53,
33,84,2108150348,승호시스템(주),이계승,분석,72997130,87.918,88.86,0.52319 (100.52319),2 10,2024/01/04 09:21:57,
34,85,7048701285,주식회사 하랑에스아이,김호중,분석,72997570,87.919,88.861,0.52380 (100.5238),10 13,2024/01/03 09:41:37,
35,86,2108164712,주식회사 데스카,조혜연,분석,72997770,87.919,88.861,0.52408 (100.52408),15 13,2024/01/03 10:55:11,
36,87,2048187419,(주)디지털우민,문장석,분석,72998143,87.919,88.861,0.52459 (100.52459),11 3,2024/01/03 14:09:11,
37,88,1098150581,주식회사 우진파워텍,한용일,분석,73000100,87.922,88.864,0.52731 (100.52731),8 14,2024/01/03 17:11:33,
38,89,2118713620,(주) 필라테크,박동현,분석,73000393,87.922,88.864,0.52772 (100.52772),7 15,2024/01/02 13:06:18,
39,90,1018154491,엘케이테크넷(주),이만형,분석,73000595,87.923,88.864,0.52800 (100.528),8 13,2024/01/02 10:56:04,
40,91,2028136990,(주)무궁화전자,이효형,분석,73001340,87.923,88.865,0.52903 (100.52903),4 13,2024/01/02 10:18:58,
41,92,1218700268,주식회사 우신,김명진,분석,73001532,87.924,88.865,0.52930 (100.5293),8 4,2024/01/03 10:57:45,
42,93,6508100027,다온정보시스템 주식회사,김연정,분석,73003100,87.926,88.867,0.53147 (100.53147),12 6,2024/01/02 12:48:32,
43,94,4468801407,(주)큐엔큐,장나미,분석,73004700,87.928,88.869,0.53369 (100.53369),6 15,2024/01/02 17:26:24,
44,95,1168161465,(주)솔루텍시스템,이인명,분석,73006895,87.931,88.872,0.53674 (100.53674),2 11,2024/01/04 09:06:27,
45,96,1018139321,(주)세웅정보통신,장우진,분석,73007300,87.931,88.872,0.53730 (100.5373),1 12,2024/01/04 09:01:59,
