,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,5628602359,주식회사 건영정보기술  [최종낙찰],김재곤,분석,85049610,87.749,88.244,-0.30731 (99.69269),6 14,2024/05/16 08:42:03,
1,2,1138157550,뉴코리아전자통신 주식회사,조영순,분석,85049957,87.75,88.245,-0.30690 (99.6931),12 10,2024/05/20 09:52:25,
2,3,1058123684,주식회사 우전정보통신,이정,분석,85051709,87.752,88.246,-0.30483 (99.69517),4 5,2024/05/17 09:38:30,
3,4,1058645188,(주)삼구정보통신,강준재,분석,85052320,87.752,88.247,-0.30411 (99.69589),15 12,2024/05/20 09:46:44,
4,5,2108164712,주식회사 데스카,조혜연,분석,85055330,87.756,88.25,-0.30055 (99.69945),5 10,2024/05/17 13:17:32,
5,6,2158686429,주식회사 비엔솔루트,김진형,분석,85055792,87.756,88.251,-0.30000 (99.7),2 12,2024/05/20 07:48:07,
6,7,1198141207,(주)텍센,권유찬,분석,85057300,87.758,88.252,-0.29822 (99.70178),2 14,2024/05/20 08:15:43,
7,8,2028158261,주식회사 남두,김승균,분석,85057940,87.759,88.253,-0.29746 (99.70254),12 7,2024/05/20 08:09:32,
8,9,1048157783,(주)서울정보컴,고응준,분석,85058160,87.759,88.253,-0.29720 (99.7028),14 8,2024/05/16 09:57:40,
9,10,2098121862,거우전설주식회사,김영훈,분석,85058454,87.759,88.253,-0.29686 (99.70314),5 14,2024/05/16 11:10:51,
10,11,7148800617,주식회사 성진정보통신,문계철,분석,85059766,87.761,88.255,-0.29530 (99.7047),14 11,2024/05/16 14:42:53,
11,12,1068147942,태양이엠씨(주),선오규,분석,85061110,87.762,88.256,-0.29372 (99.70628),5 11,2024/05/16 15:39:12,
12,13,2188109765,(주)웨이브컴,채인석,분석,85065260,87.767,88.261,-0.28881 (99.71119),10 11,2024/05/16 13:32:33,
13,14,2208108546,경림전기(주),김인형,분석,85066620,87.768,88.262,-0.28720 (99.7128),1 15,2024/05/14 11:05:43,
14,15,1078723926,한빛디엔에스(주),이현화,분석,85067200,87.769,88.263,-0.28651 (99.71349),9 4,2024/05/14 16:32:07,
15,16,1068663404,주식회사 씨씨티비네오텍,최영근,분석,85069323,87.771,88.265,-0.28400 (99.716),7 2,2024/05/16 08:52:33,
16,17,1068638093,(주)엘케이시스코,이기일,분석,85070540,87.773,88.266,-0.28256 (99.71744),2 3,2024/05/17 17:39:26,
17,18,1128141680,주식회사엠케이씨티,장재철,분석,85071000,87.773,88.266,-0.28202 (99.71798),7 14,2024/05/20 09:09:57,
18,19,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,85072200,87.774,88.268,-0.28060 (99.7194),8 5,2024/05/16 16:22:08,
19,20,1018178116,(주)오경컴텍,김종근,분석,85074820,87.777,88.27,-0.27750 (99.7225),10 4,2024/05/14 00:55:05,
20,21,1198647905,주식회사 리안시스템,원미리,분석,85075070,87.778,88.271,-0.27721 (99.72279),4 1,2024/05/14 13:18:38,
21,22,1018143596,부기테크(주),은철우,분석,85075780,87.778,88.271,-0.27637 (99.72363),10 5,2024/05/16 13:32:06,
22,23,1138111990,한경기전(주),박태용,분석,85077030,87.78,88.273,-0.27489 (99.72511),2 13,2024/05/17 17:24:26,
23,24,1138157962,(주)하이눈정보통신,이희경,분석,85077441,87.78,88.273,-0.27440 (99.7256),13 15,2024/05/17 10:05:52,
24,25,2068164028,주식회사 이지비앤티,김한복,분석,85077500,87.78,88.273,-0.27433 (99.72567),4 14,2024/05/17 15:58:54,
25,26,1298155066,일조텔레콤(주),김문섭,분석,85079300,87.782,88.275,-0.27221 (99.72779),7 6,2024/05/17 15:51:12,
26,27,1098603050,(주)이루기술,박지현,분석,85080410,87.784,88.276,-0.27089 (99.72911),14 7,2024/05/17 12:04:43,
27,28,1058601287,(주)성산정보시스템,김기주,분석,85083530,87.787,88.279,-0.26720 (99.7328),14 8,2024/05/17 13:35:40,
28,29,2158171649,(주)삼삼통신기술,이성오,분석,85088100,87.792,88.284,-0.26180 (99.7382),6 8,2024/05/17 08:57:52,
29,30,2148679551,(주)에스엠인포메이션,이철환,분석,85089450,87.794,88.286,-0.26020 (99.7398),12 1,2024/05/17 09:27:14,
30,31,2208742003,신영에스아이 (주),박형근,분석,85090500,87.795,88.287,-0.25896 (99.74104),12 5,2024/05/16 13:22:56,
31,32,6758102266,주식회사 정현이엔지,김종현,분석,85090740,87.795,88.287,-0.25868 (99.74132),1 5,2024/05/20 08:37:37,
32,33,1078731896,(주)비시텍코리아,임헌욱,분석,85091560,87.796,88.288,-0.25771 (99.74229),1 14,2024/05/15 18:27:38,
33,34,1078746443,(주)라인테크놀로지,유현식,분석,85091690,87.796,88.288,-0.25756 (99.74244),2 11,2024/05/14 15:01:47,
34,35,4018600546,주식회사 케이투시스템즈,강병준,분석,85091990,87.796,88.288,-0.25720 (99.7428),8 4,2024/05/20 09:12:02,
35,36,1088154468,(주)이젠정보통신,이동필,분석,85094940,87.8,88.291,-0.25371 (99.74629),13 15,2024/05/16 15:15:57,
36,37,1148678591,주식회사엠아이솔텍,최윤정,분석,85095200,87.8,88.292,-0.25340 (99.7466),8 6,2024/05/17 14:14:31,
37,38,1068619761,(주) 한걸음정보통신,정진원,분석,85096220,87.801,88.293,-0.25220 (99.7478),12 8,2024/05/16 08:46:02,
38,39,1068164354,(주)코알라전자시스템,장종기,분석,85096810,87.802,88.293,-0.25150 (99.7485),10 15,2024/05/17 08:37:31,
39,40,1048603486,우영메카(주),김규승,분석,85101713,87.807,88.298,-0.24570 (99.7543),3 6,2024/05/16 21:59:34,
40,41,2158749469,(주)더블유에프텍,이영길,분석,85104670,87.811,88.301,-0.24221 (99.75779),12 14,2024/05/14 17:03:50,
41,42,2158769714,주식회사 누리엔에스,박봉기,분석,85108480,87.815,88.305,-0.23770 (99.7623),9 10,2024/05/15 15:41:05,
42,43,6818700095,주식회사 진영이엔씨,조근호,분석,85108900,87.815,88.306,-0.23720 (99.7628),1 3,2024/05/17 14:52:19,
43,44,2018603701,소성정보기술 주식회사,김금남,분석,85109869,87.816,88.307,-0.23606 (99.76394),4 12,2024/05/20 08:42:26,
44,45,1118128082,(주)디투엔지니어링,김낙경,분석,85110600,87.817,88.308,-0.23519 (99.76481),14 3,2024/05/20 09:29:33,
45,45,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,85110600,87.817,88.308,-0.23519 (99.76481),1 4,2024/05/17 14:18:03,
46,47,2138800230,주식회사 성민전기통신,홍종애,분석,85111015,87.818,88.308,-0.23470 (99.7653),8 4,2024/05/16 22:29:09,
47,48,2148862812,(주)위드컴,서민석,분석,85112199,87.819,88.309,-0.23330 (99.7667),5 4,2024/05/17 08:33:12,
48,49,1198687872,주식회사 스타버킷,김영섭,분석,85113130,87.82,88.31,-0.23220 (99.7678),11 12,2024/05/14 13:30:07,
49,50,1058606899,이화티티씨(주),이선정,분석,85114153,87.821,88.311,-0.23099 (99.76901),1 8,2024/05/17 18:23:45,
0,51,1188105192,(주)효원엔지니어링,진재권,분석,85121500,87.829,88.319,-0.22231 (99.77769),1 15,2024/05/17 15:11:17,
1,52,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,85123260,87.831,88.321,-0.22022 (99.77978),8 6,2024/05/20 08:42:21,
2,53,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,85123362,87.831,88.321,-0.22010 (99.7799),4 2,2024/05/14 09:51:24,
3,54,1088178984,(주)포소드,마명철,분석,85123455,87.831,88.321,-0.21999 (99.78001),4 10,2024/05/20 09:46:55,
4,55,2208673912,(주)에스제이이에프씨,오긍환,분석,85124700,87.833,88.322,-0.21852 (99.78148),8 3,2024/05/16 09:04:45,
5,56,2618126604,주식회사 래오시스,윤경,분석,85125810,87.834,88.323,-0.21721 (99.78279),9 10,2024/05/16 08:54:35,
6,57,1018116968,(주)넥슨정보통신,신양인,분석,85126491,87.835,88.324,-0.21640 (99.7836),6 15,2024/05/16 09:47:49,
7,58,1138640864,주식회사 지앤씨씨,정연진,분석,85126830,87.835,88.324,-0.21600 (99.784),15 5,2024/05/17 15:31:10,
8,59,1288138083,주식회사 유앤후레쉬,우재명,분석,85128540,87.837,88.326,-0.21398 (99.78602),3 7,2024/05/19 22:24:35,
9,60,1188115778,대신통신기술(주),김지영,분석,85130040,87.839,88.328,-0.21221 (99.78779),15 6,2024/05/16 17:04:26,
10,61,2158620617,미디어텔레콤(주),김용대,분석,85134270,87.843,88.332,-0.20721 (99.79279),14 9,2024/05/17 08:23:27,
11,62,1068679911,(주)효성정보통신,김도건,분석,85136639,87.846,88.335,-0.20440 (99.7956),1 13,2024/05/16 14:19:23,
12,63,7048701285,주식회사 하랑에스아이,김호중,분석,85138500,87.848,88.337,-0.20220 (99.7978),5 4,2024/05/16 09:18:48,
13,64,1078616772,노드링크주식회사,장용철,분석,85142727,87.853,88.341,-0.19721 (99.80279),14 8,2024/05/14 17:19:20,
14,65,2058140829,원앤원산업개발(주),배애순,분석,85142730,87.853,88.341,-0.19720 (99.8028),15 1,2024/05/14 15:11:07,
15,66,2208100563,경창계전 주식회사,이성욱,분석,85145170,87.855,88.343,-0.19432 (99.80568),14 13,2024/05/16 15:58:06,
16,67,2118193336,(주)국제비엠에스,윤도선,분석,85146533,87.857,88.345,-0.19270 (99.8073),14 10,2024/05/17 09:43:10,
17,68,1078805018,주식회사 지엔아이테크,박우정,분석,85146820,87.857,88.345,-0.19237 (99.80763),12 8,2024/05/16 14:14:46,
18,69,1168137418,두레옵트로닉스 주식회사,최수현,분석,85146960,87.857,88.345,-0.19220 (99.8078),9 1,2024/05/16 10:17:47,
19,70,1058169109,대조전설 주식회사,장철호,분석,85147125,87.858,88.345,-0.19200 (99.808),1 12,2024/05/16 08:23:41,
20,71,2128608050,(주)엔큐컨설팅,유관우,분석,85151180,87.862,88.35,-0.18721 (99.81279),6 5,2024/05/17 04:18:23,
21,72,2148647194,투앤원정보통신주식회사,서승호,분석,85151861,87.863,88.35,-0.18640 (99.8136),3 14,2024/05/16 17:22:41,
22,73,2018182230,주식회사 본네트시큐,최수기,분석,85153980,87.865,88.353,-0.18390 (99.8161),10 6,2024/05/16 09:22:32,
23,74,2118643772,주식회사 세양전기,김형재,분석,85154990,87.866,88.354,-0.18270 (99.8173),4 14,2024/05/16 17:50:02,
24,75,2118716350,(주)비엔인더스트리,이재혁,분석,85155410,87.867,88.354,-0.18221 (99.81779),15 6,2024/05/16 09:11:48,
25,76,1268620622,(주)엑스코하이텍,박정현,분석,85156000,87.868,88.355,-0.18151 (99.81849),3 1,2024/05/20 09:27:35,
26,77,1178152009,동아신호 주식회사,최종수,분석,85160000,87.872,88.359,-0.17678 (99.82322),2 9,2024/05/17 12:48:46,
27,78,1848801998,주식회사 기어,강호왕,분석,85160318,87.872,88.359,-0.17640 (99.8236),4 14,2024/05/17 00:52:34,
28,79,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,85160900,87.873,88.36,-0.17572 (99.82428),7 11,2024/05/16 15:24:54,
29,80,2068126626,주식회사 동부전기,형남길,분석,85162678,87.875,88.362,-0.17361 (99.82639),1 8,2024/05/20 09:26:33,
30,81,2158168163,블루엔이(주),정홍채,분석,85162770,87.875,88.362,-0.17350 (99.8265),13 1,2024/05/16 09:59:04,
31,82,1138622681,(주)대건일렉트릭,최미령,분석,85163446,87.876,88.362,-0.17271 (99.82729),15 9,2024/05/16 08:26:59,
32,83,1928702481,주식회사 크랜베리,이은혜,분석,85163870,87.876,88.363,-0.17220 (99.8278),13 6,2024/05/14 13:30:00,
33,84,2208626821,한성씨앤엔(주),박철호,분석,85164500,87.877,88.363,-0.17146 (99.82854),12 10,2024/05/16 10:08:04,
34,85,1198151253,경인계측시스템(주),전무송,분석,85165000,87.878,88.364,-0.17087 (99.82913),5 13,2024/05/20 09:31:56,
35,86,1138649133,빅썬시스템즈 주식회사,권태일,분석,85165300,87.878,88.364,-0.17051 (99.82949),13 8,2024/05/16 10:32:39,
36,87,2048131967,(주)용백전설,곽의영,분석,85166152,87.879,88.365,-0.16951 (99.83049),11 13,2024/05/16 17:34:10,
37,88,1198172336,정보와기술 주식회사,이충근,분석,85168780,87.882,88.368,-0.16640 (99.8336),2 8,2024/05/14 16:00:19,
38,89,2158674452,(주)새별네트웍스,현경순,분석,85169840,87.883,88.369,-0.16514 (99.83486),14 8,2024/05/16 16:40:26,
39,90,2100412872,유광미디어,김유성,분석,85170053,87.883,88.369,-0.16489 (99.83511),5 9,2024/05/20 09:23:45,
40,91,2308103607,주식회사 디케이앤트,양동국,분석,85170232,87.883,88.369,-0.16468 (99.83532),8 2,2024/05/14 15:40:13,
41,92,4208600611,주식회사 클라모스,김용택,분석,85172000,87.885,88.371,-0.16259 (99.83741),4 3,2024/05/20 09:21:39,
42,93,2198128106,우선이엔씨(주),김광수,분석,85173000,87.886,88.372,-0.16141 (99.83859),4 14,2024/05/16 08:06:21,
43,94,4818802660,이지씨엔티 주식회사,이종기,분석,85175400,87.889,88.375,-0.15857 (99.84143),14 2,2024/05/20 09:25:52,
44,95,1248179286,케이에스엔시(주),송상헌,분석,85175450,87.889,88.375,-0.15851 (99.84149),13 2,2024/05/20 09:16:57,
45,96,1088127729,주식회사 대원네시스,이연호,분석,85175960,87.89,88.375,-0.15791 (99.84209),8 7,2024/05/17 10:53:45,
46,97,1068642694,우림정보시스템(주),조원희,분석,85176300,87.89,88.376,-0.15751 (99.84249),6 1,2024/05/16 09:07:06,
47,98,2178135988,주식회사 조은정보,조용정,분석,85176386,87.89,88.376,-0.15740 (99.8426),1 14,2024/05/16 17:03:21,
48,99,6918100014,에스큐앤티 주식회사(SQ&T Inc.),민병국,분석,85176550,87.89,88.376,-0.15721 (99.84279),9 6,2024/05/16 10:46:18,
49,100,2068650742,한선씨앤씨 주식회사,장홍식,분석,85178333,87.892,88.378,-0.15510 (99.8449),15 13,2024/05/14 11:18:56,
0,101,2158643395,민네트워크(주),황상택,분석,85179880,87.894,88.379,-0.15327 (99.84673),11 7,2024/05/14 10:12:31,
1,102,1098150316,(주)건우통신,노형환,분석,85180740,87.895,88.38,-0.15226 (99.84774),13 12,2024/05/17 09:15:39,
2,103,1358188617,주식회사 지에프씨코리아,안병모,분석,85180860,87.895,88.38,-0.15211 (99.84789),5 15,2024/05/20 09:11:37,
3,104,2068606585,(주)상지일렉스,정원상,분석,85184300,87.899,88.384,-0.14805 (99.85195),10 7,2024/05/16 20:08:26,
4,105,5498100727,주식회사 뉴엣지,이현아,분석,85185010,87.9,88.385,-0.14721 (99.85279),2 13,2024/05/17 16:47:59,
5,106,2040371641,한서전자,김영옥,분석,85185603,87.9,88.385,-0.14651 (99.85349),7 10,2024/05/16 10:11:17,
6,107,1138683368,주식회사 에스엠시스템즈,이승환,분석,85186500,87.901,88.386,-0.14544 (99.85456),12 15,2024/05/20 09:01:25,
7,108,3148189882,주식회사 제이케이씨엔에스,이동호,분석,85186530,87.901,88.386,-0.14541 (99.85459),12 7,2024/05/16 11:48:41,
