,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2918102904,주식회사 광야,이선주,분석,245710576,87.745,89.002,0.60551 (100.60551),8 5,2024/08/02 13:19:53,
1,2,1068648117,주식회사 티원엘에스  [최종낙찰],김영규,분석,245714180,87.747,89.004,0.60699 (100.60699),2 5,2024/08/01 13:54:20,
2,3,1198123174,주식회사 도래정보시스템,이은숙,분석,245740830,87.757,89.013,0.61799 (100.61799),12 9,2024/08/02 09:32:51,
3,4,1208799720,주식회사 틴들코리아,백성주,분석,245743730,87.758,89.015,0.61919 (100.61919),4 14,2024/08/01 14:12:48,
4,5,2048161869,(주)근영이엔씨,이성영,분석,245744500,87.758,89.015,0.61951 (100.61951),7 11,2024/08/02 13:49:06,
5,6,1058628520,유테크(주),최윤영,분석,245750037,87.761,89.017,0.62180 (100.6218),13 2,2024/08/05 09:28:20,
6,7,6118700363,주식회사 서경산업,이대규,분석,245750279,87.761,89.017,0.62190 (100.6219),5 13,2024/08/05 09:27:20,
7,8,1208609672,(주)디에스티인터내셔날,김형태,분석,245754880,87.762,89.019,0.62379 (100.62379),5 9,2024/08/01 11:03:52,
8,9,8878700825,주식회사 수인정보통신,김옥환,분석,245757220,87.763,89.019,0.62476 (100.62476),5 6,2024/08/04 21:05:29,
9,10,1078155407,(주)윤익계전,안용준,분석,245765782,87.767,89.022,0.62830 (100.6283),10 13,2024/08/01 10:51:41,
10,11,2038158134,(주)두전네트,손광현,분석,245772504,87.769,89.025,0.63107 (100.63107),6 8,2024/08/02 11:00:09,
11,12,1148199927,주식회사 인텔리빅스,최은수,분석,245774260,87.77,89.026,0.63180 (100.6318),13 3,2024/08/02 09:24:36,
12,13,2068694508,주식회사 웰정보기술,강희춘,분석,245780200,87.772,89.028,0.63425 (100.63425),8 13,2024/08/05 09:33:49,
13,14,2148107988,(주)서울정보시스템,이문현,분석,245780950,87.772,89.028,0.63456 (100.63456),13 3,2024/08/02 08:40:03,
14,15,1200582335,델타전자통신,이성남,분석,245793020,87.777,89.032,0.63954 (100.63954),12 3,2024/08/05 08:51:16,
15,16,1148633857,에스엠이엔지(주),이관휴,분석,245798967,87.779,89.035,0.64199 (100.64199),6 5,2024/08/01 13:23:43,
16,17,2068601178,주식회사 해인이티에프,오재근,분석,245807810,87.783,89.038,0.64565 (100.64565),3 13,2024/08/04 13:46:31,
17,18,1048603486,우영메카(주),김규승,분석,245808174,87.783,89.038,0.64580 (100.6458),6 11,2024/08/04 14:46:16,
18,19,2178127061,주식회사 칸씨앤에스,강나영,분석,245822950,87.788,89.043,0.65190 (100.6519),7 1,2024/08/05 09:09:27,
19,20,1128139637,(주)씨엘에이에스,윤호중,분석,245823191,87.789,89.043,0.65199 (100.65199),13 12,2024/08/01 10:10:06,
20,21,3128196859,주식회사 가델,김정민,분석,245836100,87.793,89.048,0.65732 (100.65732),6 11,2024/08/01 15:54:14,
21,22,2148891087,세경네트웍스 주식회사,장중석,분석,245847415,87.798,89.052,0.66200 (100.662),5 7,2024/08/01 10:08:08,
22,23,1018197466,주식회사콤위즈,정윤권,분석,245848580,87.798,89.052,0.66248 (100.66248),5 2,2024/08/02 11:22:39,
23,24,2048187419,(주)디지털우민,문장석,분석,245849837,87.799,89.053,0.66299 (100.66299),5 4,2024/08/02 09:52:32,
24,25,1088186937,(주)네오텔링크,박귀남,분석,245853290,87.8,89.054,0.66442 (100.66442),1 15,2024/08/05 09:00:47,
25,26,2048124559,(주)대용와트스,남상태,분석,245863161,87.804,89.058,0.66850 (100.6685),7 2,2024/08/02 08:30:02,
26,27,2198125754,알티엘산업 주식회사,이근태,분석,245864970,87.804,89.058,0.66924 (100.66924),4 15,2024/08/04 21:58:10,
27,28,1068146133,(주)케이씨이,조정휘,분석,245880845,87.811,89.064,0.67580 (100.6758),4 9,2024/08/01 12:27:22,
28,29,1138640850,주식회사 우솔네트웍스,유상열,분석,245891020,87.814,89.068,0.68000 (100.68),4 13,2024/08/02 09:50:41,
29,30,1138694415,건웅정보통신 주식회사,김지유,분석,245917665,87.825,89.078,0.69100 (100.691),12 8,2024/08/02 17:29:40,
30,31,1778800569,주식회사 유원이씨에스,유명종,분석,245940659,87.833,89.086,0.70049 (100.70049),6 4,2024/08/05 08:24:41,
31,32,1058625329,주식회사 윈미디텍,강명환,분석,245947760,87.836,89.088,0.70342 (100.70342),2 1,2024/08/01 12:57:20,
32,33,1328800173,난방산업 주식회사,강경옥,분석,245969500,87.844,89.096,0.71239 (100.71239),10 11,2024/08/05 09:39:22,
33,34,1098185343,주식회사 오티에스씨,이승환,분석,245969503,87.844,89.096,0.71240 (100.7124),2 13,2024/08/05 08:07:46,
34,35,1068606683,로버무트 주식회사,송태하,분석,245986279,87.851,89.102,0.71932 (100.71932),13 8,2024/08/01 15:24:11,
35,36,2148824685,육일정보통신 주식회사,김지곤,분석,245991100,87.853,89.104,0.72131 (100.72131),14 9,2024/08/02 13:04:08,
36,37,1078735096,주식회사 등대씨엔씨,서철승,분석,246006080,87.858,89.11,0.72749 (100.72749),13 9,2024/08/01 15:47:51,
37,38,1058645188,(주)삼구정보통신,강준재,분석,246006081,87.858,89.11,0.72750 (100.7275),12 11,2024/08/05 09:58:03,
38,39,2068213088,사단법인장애인동반성장협회,정영석,분석,246007200,87.859,89.11,0.72796 (100.72796),3 10,2024/08/01 10:06:53,
39,40,1058608183,코위버(주),황인환,분석,246010442,87.86,89.111,0.72930 (100.7293),2 6,2024/08/05 09:14:06,
40,41,1088180573,다올정보기술주식회사,한숙기,분석,246018435,87.863,89.114,0.73260 (100.7326),3 15,2024/08/01 14:06:28,
41,42,6558701528,(주)스마트정보기술,박성애,분석,246021099,87.864,89.115,0.73369 (100.73369),6 1,2024/08/02 16:18:10,
42,43,1208147588,서현정보통신(주),배상만,분석,246045324,87.874,89.124,0.74370 (100.7437),14 1,2024/08/04 08:11:19,
43,44,1108130339,(주)기양상사,조효진,분석,246066400,87.882,89.131,0.75240 (100.7524),2 10,2024/08/02 10:51:29,
44,45,1058173369,(주)신한개발,이종순,분석,246067852,87.882,89.132,0.75300 (100.753),12 7,2024/08/03 00:14:51,
45,46,1198153514,다린전력(주),오승한,분석,246069000,87.883,89.132,0.75347 (100.75347),3 5,2024/08/02 18:49:35,
46,47,2148132740,(주)융시스템,박진기,분석,246071485,87.884,89.133,0.75450 (100.7545),6 3,2024/08/02 18:02:20,
47,48,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,246072938,87.884,89.134,0.75509 (100.75509),12 14,2024/08/02 11:07:10,
48,49,1208742187,주식회사 미소아이티,김재욱,분석,246080448,87.887,89.136,0.75820 (100.7582),6 5,2024/08/02 13:35:18,
49,50,2068120414,(주)일광기업,오도진,분석,246081320,87.887,89.137,0.75856 (100.75856),8 14,2024/08/01 13:52:01,
0,51,1171187825,신원전자,안희덕,분석,246089230,87.89,89.14,0.76182 (100.76182),7 9,2024/08/05 09:21:16,
1,52,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,246100069,87.894,89.144,0.76630 (100.7663),15 12,2024/08/01 10:29:31,
2,53,1198164229,(주) 이준시스템,한상훈,분석,246103500,87.896,89.145,0.76771 (100.76771),5 10,2024/08/02 15:49:17,
3,54,1078197386,(주)아리네트웍스,성동식,분석,246120659,87.902,89.151,0.77480 (100.7748),4 10,2024/08/05 07:39:46,
4,55,2148768177,(주)프라임엔시스템,윤재중,분석,246128430,87.905,89.154,0.77800 (100.778),15 5,2024/08/05 09:04:45,
5,56,2048159043,이앤씨텔레콤(주),김진갑,분석,246141249,87.91,89.158,0.78329 (100.78329),14 13,2024/08/02 09:12:15,
6,57,2298134599,(주)시에나텔레콤,임종태,분석,246141734,87.91,89.159,0.78350 (100.7835),14 6,2024/08/02 15:37:45,
7,58,1098603050,(주)이루기술,박지현,분석,246153120,87.915,89.163,0.78820 (100.7882),7 6,2024/08/02 09:18:33,
8,59,1138175034,(주)윈플러스정보기술,정재원,분석,246178586,87.924,89.172,0.79871 (100.79871),9 12,2024/08/02 17:49:51,
9,60,1378608138,주식회사 지엠티일렉트릭,이혜경,분석,246221116,87.941,89.187,0.81627 (100.81627),4 15,2024/08/02 11:14:28,
10,61,1138636870,주식회사 나우시스템,이종한,분석,246228700,87.944,89.19,0.81940 (100.8194),11 5,2024/08/02 09:03:32,
