,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1198647905,주식회사 리안시스템  [최종낙찰],원미리,분석,23108640.0,87.745,88.585,0.85780 (100.8578),8 6,2024/09/19 10:26:52,
1,2,8418601383,주식회사 미리내통신,김정훈,분석,23109041.0,87.746,88.587,0.85955 (100.85955),13 10,2024/09/19 14:07:42,
2,3,1108175622,동해아이앤티(주),이기봉,분석,23109400.0,87.748,88.588,0.86112 (100.86112),12 7,2024/09/19 09:15:01,
3,4,6918100014,에스큐앤티 주식회사(SQ&T Inc.),민병국,분석,23109780.0,87.749,88.59,0.86278 (100.86278),7 5,2024/09/20 18:04:40,
4,5,6378801279,주식회사정암정보통신,조강수,분석,23110860.0,87.753,88.594,0.86750 (100.8675),8 1,2024/09/23 07:44:22,
5,6,1378143275,한창이웨이 주식회사,이옥희,분석,23110930.0,87.753,88.594,0.86781 (100.86781),8 4,2024/09/19 08:57:36,
6,7,5498100727,주식회사 뉴엣지,이현아,분석,23114360.0,87.767,88.607,0.88279 (100.88279),9 12,2024/09/19 09:54:23,
7,8,1268620466,(주)진원엔지니어링,이규황,분석,23114980.0,87.769,88.609,0.88550 (100.8855),14 7,2024/09/20 15:05:12,
8,9,3128196859,주식회사 가델,김정민,분석,23115000.0,87.769,88.61,0.88559 (100.88559),10 3,2024/09/19 16:57:47,
9,10,1198623733,주식회사 케이비티정보통신,유후군,분석,23115510.0,87.771,88.611,0.88781 (100.88781),14 1,2024/09/19 14:14:00,
10,11,1108175113,이에스콘트롤스 (주),김영준,분석,23116190.0,87.774,88.614,0.89079 (100.89079),10 9,2024/09/19 09:12:48,
11,12,2208742003,신영에스아이 (주),박형근,분석,23116650.0,87.775,88.616,0.89280 (100.8928),1 4,2024/09/19 10:55:47,
12,13,1198687872,주식회사 스타버킷,김영섭,분석,23117790.0,87.78,88.62,0.89778 (100.89778),11 5,2024/09/13 15:52:47,
13,14,1048157783,(주)서울정보컴,고응준,분석,23118940.0,87.784,88.625,0.90280 (100.9028),2 13,2024/09/19 12:25:21,
14,15,5338700141,주식회사 인프라엔이,정우진,분석,23119374.0,87.786,88.626,0.90470 (100.9047),15 7,2024/09/20 18:33:55,
15,16,2158769714,주식회사 누리엔에스,박봉기,분석,23121230.0,87.793,88.633,0.91280 (100.9128),8 5,2024/09/13 18:06:46,
16,17,7948100026,주식회사 아성엠,전세희,분석,23122240.0,87.797,88.637,0.91722 (100.91722),7 15,2024/09/19 09:14:32,
17,18,1138618417,(주)씨에스플러스,장준영,분석,23123520.0,87.802,88.642,0.92281 (100.92281),3 14,2024/09/13 16:02:14,
18,19,1018635413,주식회사 더올아이티,김정순,분석,23123540.0,87.802,88.642,0.92290 (100.9229),1 4,2024/09/19 14:34:30,
19,20,1198178757,주식회사우신아이앤씨,이화세,분석,23125700.0,87.81,88.651,0.93233 (100.93233),11 13,2024/09/20 13:39:05,
20,21,1178152367,(주)브레인컨설팅,박수영,분석,23125810.0,87.81,88.651,0.93281 (100.93281),6 15,2024/09/23 08:26:50,
21,22,1198173261,주식회사 현대네트웍기술,조성익,분석,23128670.0,87.821,88.662,0.94531 (100.94531),4 12,2024/09/19 09:22:54,
22,23,4470403029,힐탑아이씨티,정강준,분석,23129880.0,87.826,88.667,0.95059 (100.95059),7 11,2024/09/23 09:57:40,
23,24,2128155922,(주)티에스엠이앤씨,박원택,분석,23132400.0,87.836,88.676,0.96160 (100.9616),3 14,2024/09/20 14:05:46,
24,25,1078723926,한빛디엔에스(주),이현화,분석,23133750.0,87.841,88.681,0.96750 (100.9675),1 13,2024/09/13 09:59:58,
25,26,2138180142,서울아이디시스템(주),김동수,분석,23135310.0,87.847,88.687,0.97432 (100.97432),9 14,2024/09/13 11:21:03,
26,27,4208600611,주식회사 클라모스,김용택,분석,23135600.0,87.848,88.689,0.97558 (100.97558),5 15,2024/09/20 09:38:07,
27,28,1068180183,보람정보통신서비스(주),정승원,분석,23137600.0,87.856,88.696,0.98432 (100.98432),11 7,2024/09/13 22:51:10,
28,29,1088182120,(주) 포스콤 에스아이,양병기,분석,23137870.0,87.857,88.697,0.98550 (100.9855),5 1,2024/09/19 08:57:33,
29,30,1108190583,주식회사 키코,조근도,분석,23138530.0,87.859,88.7,0.98839 (100.98839),7 5,2024/09/23 08:28:44,
30,31,2118895916,주식회사 지오통신,김영송,분석,23141300.0,87.87,88.71,1.00049 (101.00049),13 1,2024/09/13 15:29:57,
31,32,2018634956,주식회사 신성전자통신,전용한,분석,23141714.0,87.871,88.712,1.00230 (101.0023),7 2,2024/09/20 12:02:22,
32,33,1198693490,주식회사 자이온아이티에스,김훈,분석,23141810.0,87.872,88.712,1.00272 (101.00272),9 2,2024/09/19 09:27:49,
33,34,1018197466,주식회사콤위즈,정윤권,분석,23142680.0,87.875,88.716,1.00652 (101.00652),7 11,2024/09/20 17:03:10,
34,35,1381158521,비트정보통신,이종진,분석,23144090.0,87.88,88.721,1.01268 (101.01268),5 15,2024/09/20 08:14:05,
35,35,1068674463,주식회사 리번드,임성일,분석,23144090.0,87.88,88.721,1.01268 (101.01268),6 3,2024/09/13 12:48:00,
36,37,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,23145329.0,87.885,88.726,1.01809 (101.01809),1 12,2024/09/13 07:48:33,
37,38,2068650742,한선씨앤씨 주식회사,장홍식,분석,23145765.0,87.887,88.727,1.01999 (101.01999),7 5,2024/09/13 10:44:18,
38,39,1188114764,(주)세빛전자통신,이상호,분석,23150650.0,87.905,88.746,1.04134 (101.04134),7 10,2024/09/20 10:35:02,
39,40,1198602494,(주) 네오인아이텍,이경미,분석,23153590.0,87.917,88.757,1.05418 (101.05418),12 3,2024/09/19 09:31:47,
40,41,1428136631,주식회사 만사시스템,조호진,분석,23163322.0,87.954,88.795,1.09670 (101.0967),13 9,2024/09/19 10:30:41,
41,42,2158774589,주식회사 스카이코어,최명훈,분석,23164902.0,87.96,88.801,1.10360 (101.1036),13 11,2024/09/19 10:56:24,
42,43,1108182195,주식회사 벨아이앤에스,한성욱,분석,23168090.0,87.972,88.813,1.11753 (101.11753),6 1,2024/09/23 09:31:38,
43,44,1018154598,씨엔에스코리아(주),유호태,분석,23169374.0,87.977,88.818,1.12314 (101.12314),2 9,2024/09/19 07:45:26,
44,45,1858801633,삼보종합이앤씨주식회사,공갑배,분석,23175979.0,88.002,88.843,1.15199 (101.15199),3 4,2024/09/19 15:24:51,
45,46,6818700095,주식회사 진영이엔씨,조근호,분석,23178268.0,88.011,88.852,1.16199 (101.16199),13 12,2024/09/20 13:47:54,
46,47,2118643772,주식회사 세양전기,김형재,분석,23180557.0,88.02,88.861,1.17199 (101.17199),13 3,2024/09/19 09:20:05,
47,48,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,23182869.0,88.029,88.87,1.18210 (101.1821),3 1,2024/09/23 09:15:47,
