,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138175669,(주)용상전기통신  [최종낙찰],권혁기,분석,68463905,87.747,88.408,0.75670 (100.7567),10 7,2024/11/12 09:39:21,
1,2,3988602082,(주)티포스,표현곤,분석,68465550,87.749,88.411,0.75912 (100.75912),11 1,2024/11/12 09:16:34,
2,3,1138640850,주식회사 우솔네트웍스,유상열,분석,68466830,87.751,88.412,0.76100 (100.761),15 7,2024/11/11 09:16:18,
3,4,1138183325,주식회사금강전력,오영선,분석,68468460,87.753,88.414,0.76340 (100.7634),6 5,2024/11/08 11:22:44,
4,5,2018179526,중앙케이블네트워크(주),노상우,분석,68470767,87.756,88.417,0.76680 (100.7668),12 3,2024/11/08 15:13:53,
5,6,2678600121,주식회사 발해정보통신,정재우,분석,68473213,87.759,88.42,0.77040 (100.7704),6 13,2024/11/11 16:34:28,
6,7,1138163218,(주)신성하이텍,성성모,분석,68473820,87.76,88.421,0.77129 (100.77129),9 15,2024/11/08 10:06:17,
7,8,1198169165,(주)기창인포텍,김석진,분석,68478180,87.765,88.427,0.77771 (100.77771),4 10,2024/11/11 10:24:29,
8,9,1138628119,주식회사 아이티로그,김인희,분석,68479668,87.767,88.429,0.77990 (100.7799),2 6,2024/11/12 09:59:40,
9,10,1868701018,주식회사 소담정보통신,주옥,분석,68481300,87.769,88.431,0.78230 (100.7823),11 2,2024/11/08 10:12:16,
10,11,6188134896,주식회사 동신정보통신,임춘섭,분석,68488980,87.779,88.441,0.79360 (100.7936),13 9,2024/11/12 09:28:35,
11,12,1128141680,주식회사엠케이씨티,장재철,분석,68504538,87.799,88.461,0.81650 (100.8165),7 13,2024/11/08 13:55:56,
12,13,1068674084,주식회사월드아이,신영구,분석,68506510,87.801,88.463,0.81940 (100.8194),14 13,2024/11/11 15:34:13,
13,14,2068685955,주식회사 스마트웍스,정훈,분석,68507460,87.803,88.465,0.82080 (100.8208),1 13,2024/11/10 19:06:13,
