,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,6058632937,주식회사 타키온정보기술,이연정,분석,258994140,85.0,87.75,89.855,1.43260 (101.4326),9 7,2024/12/06 11:55:11,
1,2,1198668254,대신인포시스 주식회사,최혜경,분석,259107786,85.8,87.791,89.895,1.47754 (101.47754),2 10,2024/12/05 10:12:31,
2,3,1058153698,진우에이티에스 주식회사,정진태,분석,259134740,86.0,87.801,89.904,1.48820 (101.4882),10 7,2024/12/06 18:38:26,
3,4,2158768879,주식회사 에이치씨인포,김경운,분석,259158110,86.2,87.81,89.912,1.49744 (101.49744),10 9,2024/12/09 09:56:20,
4,5,3628700817,씨큐리티 주식회사,공승길,분석,259168630,86.2,87.814,89.916,1.50160 (101.5016),12 13,2024/12/06 09:25:48,
5,6,1138621101,(주)아이피로드,강철지,분석,259241214,86.8,87.84,89.941,1.53029 (101.53029),8 3,2024/12/05 10:46:50,
6,7,1088188385,주식회사 오메카,오정은,분석,259331503,87.4,87.874,89.972,1.56600 (101.566),4 9,2024/12/05 14:02:34,
7,8,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,259385550,87.8,87.893,89.991,1.58737 (101.58737),9 15,2024/12/05 10:57:17,
8,9,1138151895,주식회사 온리정보통신,김서규,분석,259699235,89.8,88.009,90.1,1.71140 (101.7114),5 14,2024/12/09 09:51:33,
9,10,1198632979,성민전기 주식회사,김미영,분석,259754620,89.4,88.029,90.119,1.73329 (101.73329),3 15,2024/12/08 21:49:41,
10,11,1048800071,주식회사 대광사업단,박선희,분석,259897769,88.4,88.082,90.169,1.78990 (101.7899),3 10,2024/12/06 17:00:20,
11,12,2068601047,왕건전기 주식회사,한미라,분석,259974671,87.8,88.11,90.196,1.82030 (101.8203),8 12,2024/12/09 08:56:13,
12,13,4108709228,(주)실로아이앤씨,서정호,분석,260078093,87.0,88.148,90.231,1.86119 (101.86119),9 15,2024/12/05 17:49:35,
13,14,2098133373,주식회사 씨스넷,이명재,분석,260359940,85.0,88.251,90.329,1.97264 (101.97264),14 9,2024/12/05 14:03:16,
14,15,1058694239,(주)진성전력,김용일,분석,260394680,85.0,88.264,90.341,1.98637 (101.98637),13 4,2024/12/05 10:04:00,
15,16,2528700223,동건이앤씨 주식회사,이정순,분석,261021200,85.0,88.494,90.559,2.23410 (102.2341),7 10,2024/12/09 09:14:35,
16,17,1078104441,진화전기(주),문충모,분석,261314571,85.0,88.602,90.66,2.35010 (102.3501),5 1,2024/12/08 18:03:34,
17,18,7858601711,미디어아이씨티 주식회사,정진순,분석,262030000,85.0,88.865,90.909,2.63297 (102.63297),6 11,2024/12/06 23:05:22,
18,19,2048182660,동원오비텍(주),박동을,분석,268767560,85.0,91.339,93.246,5.29699 (105.29699),15 2,2024/12/06 12:06:40,
19,20,1168175601,한빛인프라소닉(주),이한철,분석,20241203726,85.0,7426.9873,7022.514,7902.34833 (8002.34833),15 11,2024/12/05 17:12:00,예가초과
