,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1278645062,주식회사 삼양소방  [최종낙찰],백승준,분석,78135014,84.26,83.811,-0.51470 (99.4853),3 2,2024/04/24 14:34:14,
1,2,1088159691,(주)다우텔레콤,이영순,분석,78152420,84.278,83.83,-0.49254 (99.50746),8 11,2024/04/25 10:06:00,
2,3,1388176503,주식회사이현전기,김미란,분석,78195270,84.325,83.876,-0.43798 (99.56202),4 14,2024/04/23 18:23:27,
3,4,2338109463,주식회사 아이티에스서비스,지영일,분석,78213239,84.344,83.895,-0.41510 (99.5849),6 7,2024/04/23 08:24:11,
4,5,1098635585,주식회사 이컴기술,유재상,분석,78214966,84.346,83.897,-0.41291 (99.58709),6 7,2024/04/19 14:02:00,
5,6,1238615208,주식회사 맥스이엔씨,정태수,분석,78225491,84.357,83.908,-0.39950 (99.6005),2 12,2024/04/25 09:10:20,
6,7,1198130980,샤론일렉콤(주),김만석,분석,78228319,84.36,83.911,-0.39590 (99.6041),10 4,2024/04/24 14:15:14,
7,8,1298663431,주식회사 우리이엔시,이연진,분석,78258635,84.393,83.943,-0.35730 (99.6427),7 8,2024/04/18 11:52:44,
8,9,1288183458,주식회사 파워텔레콤,김성배,분석,78275880,84.411,83.962,-0.33535 (99.66465),11 7,2024/04/18 08:17:17,
9,10,1298617562,오픈스택 주식회사,남재권,분석,78287000,84.423,83.974,-0.32119 (99.67881),10 15,2024/04/19 12:28:38,
10,11,2048648634,주식회사 디에스에스지,이주미,분석,78320288,84.459,84.01,-0.27880 (99.7212),11 4,2024/04/25 09:06:31,
11,12,1288708320,주식회사 도경,정길호,분석,78328590,84.468,84.019,-0.26823 (99.73177),15 2,2024/04/19 10:17:01,
12,13,1608700166,주식회사 에이치와이이앤씨,서호연,분석,78330734,84.471,84.021,-0.26550 (99.7345),12 13,2024/04/24 14:06:22,
13,14,2798701192,주식회사 유니원,김민수,분석,78337330,84.478,84.028,-0.25711 (99.74289),7 4,2024/04/25 08:52:21,
14,15,1078151890,주식회사유진솔루션,이훈희,분석,78338792,84.479,84.029,-0.25524 (99.74476),9 7,2024/04/22 12:47:30,
