,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2048170015,(주)하남통신  [최종낙찰],김종화,분석,35895542,87.749,88.412,0.76091 (100.76091),4 12,2024/09/04 11:42:20,
1,2,5298103040,주식회사 명성이앤티,박명훈,분석,35897496,87.754,88.417,0.76640 (100.7664),8 6,2024/09/03 13:31:59,
2,3,2108139396,아이포콤주식회사,김영철,분석,35897800,87.755,88.418,0.76725 (100.76725),1 6,2024/09/04 08:18:28,
3,4,1208817900,주식회사 에이앤티플러스,김은아,분석,35901843,87.765,88.428,0.77860 (100.7786),3 2,2024/09/05 09:01:42,
4,5,1118124994,오리엔트주식회사,이경호,분석,35903850,87.77,88.433,0.78423 (100.78423),14 11,2024/09/04 15:28:50,
5,6,1098172945,(주)마커스코리아,이헌철,분석,35907190,87.778,88.441,0.79361 (100.79361),3 12,2024/09/04 13:50:00,
6,7,1058123684,주식회사 우전정보통신,이정,분석,35907754,87.779,88.442,0.79519 (100.79519),6 5,2024/09/04 10:29:55,
7,8,1058746506,(주)파워일렉,박웅,분석,35913540,87.793,88.456,0.81143 (100.81143),6 10,2024/09/05 09:11:33,
8,9,1191119997,대흥전기통신공사,고미영,분석,35914489,87.796,88.459,0.81410 (100.8141),1 10,2024/09/03 22:29:59,
9,10,1058608183,코위버(주),황인환,분석,35914526,87.796,88.459,0.81420 (100.8142),7 4,2024/09/05 09:42:34,
10,11,2068601047,왕건전기 주식회사,한미라,분석,35918811,87.806,88.469,0.82623 (100.82623),8 12,2024/09/05 08:15:55,
11,12,3628700817,씨큐리티 주식회사,공승길,분석,35920546,87.81,88.474,0.83110 (100.8311),4 2,2024/09/04 18:39:24,
12,13,2148143121,주식회사 엠알바스,윤창로,분석,35922362,87.815,88.478,0.83620 (100.8362),10 9,2024/09/04 04:17:16,
13,14,1138175669,(주)용상전기통신,권혁기,분석,35924250,87.82,88.483,0.84150 (100.8415),10 12,2024/09/05 08:37:31,
14,15,1198191309,용진하이테크에너지 주식회사,김진석,분석,35925130,87.822,88.485,0.84397 (100.84397),5 11,2024/09/04 16:06:17,
15,16,5878600398,주식회사 엑사엔시스,나정환,분석,35926637,87.825,88.489,0.84820 (100.8482),5 7,2024/09/04 07:23:31,
16,17,6288701434,주식회사 제이렙,한대진,분석,35929782,87.833,88.497,0.85702 (100.85702),3 5,2024/09/03 10:29:03,
17,18,1178188899,주식회사 시큐렉스,최영희,분석,35930093,87.834,88.497,0.85790 (100.8579),12 1,2024/09/05 09:45:01,
18,19,3128196859,주식회사 가델,김정민,분석,35931000,87.836,88.5,0.86044 (100.86044),3 9,2024/09/03 10:58:22,
19,20,6558701528,(주)스마트정보기술,박성애,분석,35933120,87.841,88.505,0.86639 (100.86639),3 15,2024/09/04 09:31:12,
20,21,4538100144,주식회사 파란아이티,성기빈,분석,35933340,87.842,88.505,0.86701 (100.86701),14 12,2024/09/05 09:39:59,
21,22,2148781807,(주)창리정보통신,정종호,분석,35936933,87.851,88.514,0.87710 (100.8771),15 6,2024/09/05 09:13:33,
22,23,2208725440,(주) 매그넷,김종민,분석,35939850,87.858,88.521,0.88529 (100.88529),7 11,2024/09/03 12:51:54,
23,24,1128141680,주식회사엠케이씨티,장재철,분석,35942750,87.865,88.528,0.89343 (100.89343),2 3,2024/09/04 17:56:51,
24,25,1198632979,성민전기 주식회사,김미영,분석,35943000,87.865,88.529,0.89413 (100.89413),13 6,2024/09/05 00:46:24,
25,26,1068178902,주식회사 티에스아이티,박용수,분석,35943004,87.865,88.529,0.89414 (100.89414),8 11,2024/09/04 12:57:09,
26,27,2448700294,주식회사 건호엔지니어링,정숙영,분석,35943900,87.868,88.531,0.89665 (100.89665),9 7,2024/09/04 16:58:21,
27,28,1058164176,(주)신보파워텍,공민우,분석,35944500,87.869,88.533,0.89834 (100.89834),14 7,2024/09/04 13:34:08,
28,29,2048601134,주식회사시원에스알아이,김종훈,분석,35945768,87.872,88.536,0.90190 (100.9019),7 13,2024/09/05 09:31:30,
29,30,1178124861,케이이피엔지니어링(주),박성진,분석,35946510,87.874,88.538,0.90398 (100.90398),8 9,2024/09/04 11:01:19,
30,31,3058701977,주식회사 다옴아이티,문정희,분석,35948368,87.878,88.542,0.90920 (100.9092),6 10,2024/09/04 08:45:48,
31,32,1098166803,(주)아이앤씨파트너스,곽준철,분석,35951320,87.886,88.55,0.91748 (100.91748),9 8,2024/09/04 00:07:01,
32,33,1138192009,(주)엘트정보기술,김용호,분석,35954962,87.895,88.559,0.92771 (100.92771),15 2,2024/09/03 17:45:18,
33,34,1138632587,지성정보 주식회사,이수호,분석,35958699,87.904,88.568,0.93820 (100.9382),7 14,2024/09/05 09:16:39,
34,35,7508600152,육일전기공사주식회사,공삼례,분석,35958900,87.904,88.568,0.93876 (100.93876),14 7,2024/09/04 17:45:14,
35,36,1101185132,메이폴정보통신,박용진,분석,35960338,87.908,88.572,0.94280 (100.9428),9 6,2024/09/04 20:06:54,
36,37,4978802495,주식회사 에이치엔링크,김남훈,분석,35960873,87.909,88.573,0.94430 (100.9443),3 11,2024/09/04 16:14:48,
37,38,2200459632,하나정보통신,현광섭,분석,35961620,87.911,88.575,0.94640 (100.9464),9 14,2024/09/04 15:13:23,
38,39,2628802128,주식회사 성우일렉콤,최종국,분석,35962080,87.912,88.576,0.94769 (100.94769),3 11,2024/09/03 10:04:49,
39,40,1078636235,(주)대교이앤에스,이찬수,분석,35964328,87.917,88.582,0.95400 (100.954),1 5,2024/09/04 15:27:24,
40,41,1068601621,주식회사 동양타브,이세근,분석,35965895,87.921,88.585,0.95840 (100.9584),2 11,2024/09/04 10:14:25,
41,42,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,35970990,87.934,88.598,0.97270 (100.9727),11 2,2024/09/04 10:21:58,
42,43,1458603376,주식회사 엔터테크,홍재섭,분석,35973305,87.939,88.604,0.97920 (100.9792),6 13,2024/09/04 21:45:54,
43,44,2148693043,(주)창대전기통신,송병택,분석,35976262,87.947,88.611,0.98750 (100.9875),15 1,2024/09/04 10:33:47,
44,45,1178167894,(주)동우이에프씨,이동술,분석,35989700,87.98,88.644,1.02522 (101.02522),12 10,2024/09/04 14:49:28,
45,46,1078636517,주식회사 국일이앤씨,서남석,분석,35989963,87.98,88.645,1.02596 (101.02596),2 11,2024/09/04 15:04:22,
46,47,3238600741,주식회사 극동이에프씨,심정보,분석,35990904,87.982,88.647,1.02860 (101.0286),9 3,2024/09/04 18:33:47,
47,48,6058632937,주식회사 타키온정보기술,이연정,분석,35991300,87.983,88.648,1.02971 (101.02971),8 15,2024/09/03 15:59:44,
48,49,1488100811,주식회사 세명테크,박정필,분석,35998150,88.0,88.665,1.04894 (101.04894),1 7,2024/09/04 15:40:18,
49,50,1048198009,대신네트웍스주식회사,김태응,분석,36002370,88.01,88.675,1.06078 (101.06078),8 3,2024/09/03 10:19:24,
0,51,1378608138,주식회사 지엠티일렉트릭,이혜경,분석,36007690,88.023,88.688,1.07572 (101.07572),5 13,2024/09/03 15:14:32,
1,52,2118145912,영남스퀘어 주식회사,장재모,분석,36013490,88.038,88.703,1.09200 (101.092),9 4,2024/09/03 10:07:28,
2,53,6048111797,주식회사글로벌엔씨,임채익,분석,36016305,88.045,88.71,1.09990 (101.0999),14 9,2024/09/05 09:19:54,
3,54,1058665689,(주)경림이앤지,김창근,분석,36019730,88.053,88.718,1.10951 (101.10951),15 4,2024/09/04 15:18:40,
4,55,2138641595,주식회사 브랜드텍,김은수,분석,36027310,88.071,88.737,1.13079 (101.13079),2 1,2024/09/04 09:54:34,
5,56,1068663404,주식회사 씨씨티비네오텍,최영근,분석,36035399,88.091,88.757,1.15350 (101.1535),12 11,2024/09/03 10:26:13,
6,57,2118101156,(주)인스틴솔루션,박세준,분석,36037500,88.096,88.762,1.15939 (101.15939),3 13,2024/09/03 15:10:39,
7,58,1978600685,주식회사 에스에이텍,남기출,분석,36052000,88.132,88.798,1.20010 (101.2001),2 5,2024/09/03 11:16:11,
8,59,2138180142,서울아이디시스템(주),김동수,분석,36053540,88.136,88.801,1.20442 (101.20442),9 11,2024/09/03 11:28:55,
9,60,2208100563,경창계전 주식회사,이성욱,분석,36060750,88.153,88.819,1.22466 (101.22466),7 4,2024/09/03 18:05:40,
10,61,2108157604,주식회사 유니원이엔지,장소영,분석,36080470,88.201,88.868,1.28001 (101.28001),8 5,2024/09/04 10:17:05,
11,62,1138644481,세원아이티(주),전승훈,분석,36093400,88.233,88.9,1.31631 (101.31631),3 6,2024/09/05 08:02:48,
12,63,1778800569,주식회사 유원이씨에스,유명종,분석,36104194,88.259,88.926,1.34661 (101.34661),14 13,2024/09/05 08:19:05,
13,64,1058622531,건웅신호산전(주),박정현,분석,36151380,88.375,89.042,1.47906 (101.47906),10 12,2024/09/04 15:35:11,
14,65,2138802766,153오디오랩 주식회사,유경석,분석,36212238,88.524,89.192,1.64989 (101.64989),2 11,2024/09/04 10:57:35,
15,66,1058173369,(주)신한개발,이종순,분석,36336569,88.827,89.498,1.99890 (101.9989),4 9,2024/09/03 12:50:27,
16,67,2958800474,주식회사 원정보기술원,송은자,분석,36483480,89.187,89.86,2.41129 (102.41129),11 13,2024/09/05 08:49:36,
17,68,1668102632,주식회사 파스칼코퍼레이션,이상웅,분석,36540000,89.325,90.0,2.56994 (102.56994),2 11,2024/09/04 09:23:53,
18,69,1060115808,영진정보통신,이종규,분석,36593906,89.457,90.132,2.72126 (102.72126),15 13,2024/09/05 09:24:39,
19,-1,2068606585,(주)상지일렉스,정원상,분석,35891130,87.739,88.401,0.74853 (100.74853),13 8,2024/09/03 19:09:56,낙찰하한선 미달
20,-2,1428136631,주식회사 만사시스템,조호진,분석,35888781,87.733,88.396,0.74193 (100.74193),7 14,2024/09/03 10:19:51,낙찰하한선 미달
21,-3,1148188624,주식회사 케이씨에이,문대원,분석,35888519,87.732,88.395,0.74120 (100.7412),13 6,2024/09/05 08:54:02,낙찰하한선 미달
22,-4,1168147309,문엔지니어링(주),김성만,분석,35888100,87.731,88.394,0.74002 (100.74002),11 9,2024/09/05 09:31:58,낙찰하한선 미달
23,-5,1238154375,주식회사 씨케이테크피아,이동수,분석,35885882,87.726,88.388,0.73379 (100.73379),15 4,2024/09/03 12:55:06,낙찰하한선 미달
24,-6,1078619861,주식회사 하이텍영상,최종만,분석,35883960,87.721,88.384,0.72840 (100.7284),9 5,2024/09/04 13:25:35,낙찰하한선 미달
25,-7,2158643395,민네트워크(주),황상택,분석,35881790,87.716,88.378,0.72231 (100.72231),14 1,2024/09/03 10:10:37,낙찰하한선 미달
26,-8,1078763383,주식회사 아이티블럭,배경원,분석,35881252,87.714,88.377,0.72080 (100.7208),1 8,2024/09/03 17:01:46,낙찰하한선 미달
27,-9,1098630595,주식회사 에이텐시스템,정구황,분석,35879648,87.71,88.373,0.71629 (100.71629),10 14,2024/09/03 11:53:45,낙찰하한선 미달
28,-10,2118138895,주식회사 나라컨트롤,문찬혁,분석,35878626,87.708,88.371,0.71343 (100.71343),1 6,2024/09/05 08:53:34,낙찰하한선 미달
29,-11,2018179526,중앙케이블네트워크(주),노상우,분석,35876513,87.703,88.365,0.70749 (100.70749),9 11,2024/09/03 11:41:36,낙찰하한선 미달
30,-12,1268159398,주식회사 파이런텍,이병길,분석,35875370,87.7,88.362,0.70429 (100.70429),7 9,2024/09/04 08:54:39,낙찰하한선 미달
31,-13,2208892965,주식회사 코너스,김동오,분석,35872000,87.692,88.354,0.69483 (100.69483),4 6,2024/09/04 16:51:31,낙찰하한선 미달
32,-14,2158133077,오티씨 주식회사,김희언,분석,35870205,87.687,88.35,0.68979 (100.68979),2 12,2024/09/03 12:16:39,낙찰하한선 미달
33,-15,2308100158,국제컨트로닉스 주식회사,김경록,분석,35867920,87.682,88.344,0.68337 (100.68337),1 15,2024/09/04 12:29:12,낙찰하한선 미달
34,-16,1128701225,주식회사 블루인텔리전스,조축호,분석,35866860,87.679,88.342,0.68040 (100.6804),14 3,2024/09/04 09:21:16,낙찰하한선 미달
35,-17,2188120741,케이씨티정보통신(주),백형은,분석,35865220,87.675,88.337,0.67579 (100.67579),15 6,2024/09/05 09:01:31,낙찰하한선 미달
36,-18,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,35863888,87.672,88.334,0.67206 (100.67206),10 8,2024/09/03 12:29:51,낙찰하한선 미달
37,-19,2148675138,(주)대호아이티에스,임진덕,분석,35862264,87.668,88.33,0.66750 (100.6675),9 1,2024/09/04 10:01:05,낙찰하한선 미달
38,-20,1178186611,주식회사 에프에이일렉콤,박인숙,분석,35861800,87.667,88.329,0.66619 (100.66619),3 15,2024/09/04 09:45:04,낙찰하한선 미달
39,-21,1068608755,(주)디제이티,차시환,분석,35859128,87.66,88.322,0.65869 (100.65869),3 12,2024/09/05 09:37:05,낙찰하한선 미달
40,-22,2108131394,(주)안나시스템,문병조,분석,35857700,87.657,88.319,0.65469 (100.65469),3 9,2024/09/04 14:05:59,낙찰하한선 미달
41,-23,1088182120,(주) 포스콤 에스아이,양병기,분석,35857170,87.656,88.318,0.65320 (100.6532),9 11,2024/09/04 08:54:41,낙찰하한선 미달
42,-24,2298121250,(주)동곡기정,이주언,분석,35855423,87.651,88.313,0.64829 (100.64829),13 11,2024/09/05 09:38:53,낙찰하한선 미달
43,-25,2048140753,(주)청효이씨이,이범석,분석,35855138,87.651,88.313,0.64749 (100.64749),2 9,2024/09/03 11:49:57,낙찰하한선 미달
44,-26,2148854189,(주)태원전기,김응식,분석,35853286,87.646,88.308,0.64230 (100.6423),8 5,2024/09/04 13:50:30,낙찰하한선 미달
45,-27,1078824918,주식회사 칸정보기술,정상훈,분석,35853280,87.646,88.308,0.64228 (100.64228),1 6,2024/09/04 09:21:47,낙찰하한선 미달
46,-28,2548800191,신용전기통신 주식회사,정원재,분석,35851870,87.643,88.305,0.63832 (100.63832),14 8,2024/09/03 10:34:08,낙찰하한선 미달
47,-29,1198658528,진솔이앤에스 주식회사,김정현,분석,35850758,87.64,88.302,0.63520 (100.6352),7 2,2024/09/04 18:06:32,낙찰하한선 미달
48,-30,2028159713,거산음향통신(주),김기만,분석,35849800,87.638,88.3,0.63251 (100.63251),6 10,2024/09/03 10:34:56,낙찰하한선 미달
49,-31,5628602359,주식회사 건영정보기술,김재곤,분석,35849760,87.637,88.299,0.63240 (100.6324),12 4,2024/09/04 08:57:39,낙찰하한선 미달
0,-32,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,35848940,87.635,88.297,0.63010 (100.6301),5 10,2024/09/04 11:19:37,낙찰하한선 미달
1,-33,1198703753,구루멘토링 주식회사,최동양,분석,35848500,87.634,88.296,0.62886 (100.62886),11 10,2024/09/04 14:27:10,낙찰하한선 미달
2,-34,2298134599,(주)시에나텔레콤,임종태,분석,35847016,87.631,88.293,0.62469 (100.62469),4 1,2024/09/05 09:26:31,낙찰하한선 미달
3,-35,2148625486,(주)유엔네트웍스,최정민,분석,35844260,87.624,88.286,0.61696 (100.61696),5 10,2024/09/03 10:28:43,낙찰하한선 미달
4,-36,1058153999,현대계장공업(주),박종성,분석,35843380,87.622,88.284,0.61449 (100.61449),3 13,2024/09/04 17:06:01,낙찰하한선 미달
5,-37,1108124633,주식회사 디앤에스테크놀로지,이원우,분석,35842634,87.62,88.282,0.61239 (100.61239),13 10,2024/09/04 16:53:44,낙찰하한선 미달
6,-38,1208799720,주식회사 틴들코리아,백성주,분석,35842380,87.619,88.281,0.61168 (100.61168),6 7,2024/09/04 08:47:00,낙찰하한선 미달
7,-39,2048642168,(주)비케이정보시스템,이용섭,분석,35842207,87.619,88.281,0.61120 (100.6112),9 1,2024/09/03 12:53:37,낙찰하한선 미달
8,-40,4468801407,(주)큐엔큐,장나미,분석,35842200,87.619,88.281,0.61118 (100.61118),2 7,2024/09/03 15:24:09,낙찰하한선 미달
9,-41,1068648117,주식회사 티원엘에스,김영규,분석,35840711,87.615,88.277,0.60700 (100.607),9 10,2024/09/03 20:26:47,낙찰하한선 미달
10,-42,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,35839428,87.612,88.274,0.60339 (100.60339),5 7,2024/09/03 10:07:30,낙찰하한선 미달
11,-43,2048131439,중앙텔콤(주),오충석,분석,35837933,87.609,88.27,0.59920 (100.5992),12 5,2024/09/03 15:53:14,낙찰하한선 미달
12,-44,1068147942,태양이엠씨(주),선오규,분석,35836680,87.605,88.267,0.59568 (100.59568),13 14,2024/09/03 15:12:59,낙찰하한선 미달
13,-45,1018151121,주식회사 경원전력,최경택,분석,35835705,87.603,88.265,0.59294 (100.59294),14 11,2024/09/04 17:20:03,낙찰하한선 미달
14,-46,1088186937,(주)네오텔링크,박귀남,분석,35835000,87.601,88.263,0.59097 (100.59097),5 14,2024/09/04 10:32:17,낙찰하한선 미달
15,-47,1208609672,(주)디에스티인터내셔날,김형태,분석,35834939,87.601,88.263,0.59079 (100.59079),6 8,2024/09/04 09:01:10,낙찰하한선 미달
16,-48,2068601178,주식회사 해인이티에프,오재근,분석,35834906,87.601,88.263,0.59070 (100.5907),9 14,2024/09/04 07:24:02,낙찰하한선 미달
17,-49,2158164599,앤에스씨정보시스템(주),한만영,분석,35833700,87.598,88.26,0.58732 (100.58732),11 10,2024/09/04 10:52:50,낙찰하한선 미달
18,-50,1178168836,(주)유한이엔씨,신정식,분석,35831499,87.593,88.254,0.58114 (100.58114),9 8,2024/09/04 14:22:59,낙찰하한선 미달
19,-51,2148667152,주식회사 어니언소프트웨어,조창희,분석,35831100,87.592,88.253,0.58002 (100.58002),4 12,2024/09/04 16:22:35,낙찰하한선 미달
20,-52,8058600302,주식회사 케이엔엑스정보통신,홍지연,분석,35830664,87.591,88.252,0.57879 (100.57879),12 1,2024/09/03 10:22:20,낙찰하한선 미달
21,-53,2148665907,미래아이티 주식회사,송정화,분석,35828520,87.585,88.247,0.57278 (100.57278),8 2,2024/09/03 19:05:04,낙찰하한선 미달
22,-54,1078155407,(주)윤익계전,안용준,분석,35828299,87.585,88.247,0.57216 (100.57216),4 14,2024/09/03 11:18:44,낙찰하한선 미달
23,-55,2068666263,세움기술 주식회사,주익중,분석,35828244,87.585,88.246,0.57200 (100.572),13 10,2024/09/03 20:43:20,낙찰하한선 미달
24,-56,2148673033,대일전기통신(주),김종엽,분석,35827880,87.584,88.246,0.57098 (100.57098),15 5,2024/09/03 13:48:09,낙찰하한선 미달
25,-57,7188803483,주식회사 이제이엔넷,황지연,분석,35827210,87.582,88.244,0.56910 (100.5691),12 11,2024/09/03 15:28:20,낙찰하한선 미달
26,-58,1198670916,주식회사 에이치앤아이씨,정용훈,분석,35827100,87.582,88.244,0.56879 (100.56879),13 5,2024/09/04 09:55:08,낙찰하한선 미달
27,-59,1108604272,소리콤 주식회사,정재홍,분석,35826540,87.581,88.242,0.56722 (100.56722),13 6,2024/09/05 01:30:36,낙찰하한선 미달
28,-60,1068603240,태경이엘피 주식회사,김평석,분석,35826047,87.579,88.241,0.56583 (100.56583),6 5,2024/09/04 22:22:15,낙찰하한선 미달
29,-61,2338109463,주식회사 아이티에스서비스,지영일,분석,35826041,87.579,88.241,0.56582 (100.56582),10 7,2024/09/03 17:04:08,낙찰하한선 미달
30,-62,1200295066,비젼텔레콤,임의석,분석,35824800,87.576,88.238,0.56233 (100.56233),13 6,2024/09/05 05:01:34,낙찰하한선 미달
31,-63,2048610496,주식회사 김스애드,김진희,분석,35824600,87.576,88.237,0.56177 (100.56177),13 1,2024/09/04 13:53:45,낙찰하한선 미달
32,-64,1078128574,(주)대진정보텔레콤,경완수,분석,35822970,87.572,88.233,0.55720 (100.5572),12 11,2024/09/03 11:03:59,낙찰하한선 미달
33,-65,2148679551,(주)에스엠인포메이션,이철환,분석,35822934,87.572,88.233,0.55710 (100.5571),9 1,2024/09/03 13:40:12,낙찰하한선 미달
34,-66,2208188477,(주)에이치티엠,정기채,분석,35822364,87.57,88.232,0.55550 (100.5555),15 8,2024/09/03 10:50:38,낙찰하한선 미달
35,-67,2198116973,건아정보기술 주식회사,심광호,분석,35821748,87.569,88.23,0.55377 (100.55377),9 7,2024/09/03 10:54:56,낙찰하한선 미달
36,-68,2108165652,키코아이비에스주식회사,공재근,분석,35820939,87.567,88.228,0.55150 (100.5515),6 7,2024/09/04 17:22:08,낙찰하한선 미달
37,-69,1068681756,주식회사 융창,이재진,분석,35819900,87.564,88.226,0.54858 (100.54858),10 15,2024/09/04 08:56:00,낙찰하한선 미달
38,-70,6508100027,다온정보시스템 주식회사,김연정,분석,35819200,87.563,88.224,0.54661 (100.54661),1 2,2024/09/03 10:40:02,낙찰하한선 미달
