,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2148781807,(주)창리정보통신  [최종낙찰],정종호,분석,261712102.0,85.0,87.748,89.128,0.86160 (100.8616),13 5,2024/10/08 09:12:11,
1,2,1208742606,주식회사 테눅스,전석순,분석,261720604.0,85.0,87.751,89.131,0.86490 (100.8649),7 13,2024/10/04 15:55:54,
2,3,5298103040,주식회사 명성이앤티,박명훈,분석,261724468.0,85.0,87.753,89.132,0.86639 (100.86639),2 12,2024/10/07 10:15:28,
3,4,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,261728330.0,85.0,87.754,89.134,0.86789 (100.86789),12 3,2024/10/05 12:47:06,
4,5,2158682840,차일정보통신(주),오상국,분석,261733740.0,85.2,87.756,89.136,0.86999 (100.86999),9 13,2024/10/04 10:14:33,
5,6,6218602134,(주)플러스전력,이하일,분석,261737600.0,85.2,87.758,89.137,0.87149 (100.87149),6 9,2024/10/07 11:09:38,
6,7,7188100420,주식회사 오투정보통신,양성윤,분석,261761800.0,85.4,87.766,89.145,0.88088 (100.88088),2 13,2024/10/04 13:37:23,
7,8,2078136393,삼언전공 주식회사,공석복,분석,261775690.0,85.4,87.771,89.15,0.88628 (100.88628),11 15,2024/10/08 11:04:28,
8,9,1168169996,세리정보기술 주식회사,이금모,분석,261777850.0,85.4,87.772,89.151,0.88711 (100.88711),5 8,2024/10/04 11:28:01,
9,10,1358131171,(주)금성전기통신공사,김윤환,분석,261778830.0,85.4,87.772,89.151,0.88749 (100.88749),9 8,2024/10/07 08:35:55,
10,11,1128118909,(주)한일종합산업,박응석,분석,261809240.0,85.6,87.783,89.161,0.89930 (100.8993),6 2,2024/10/07 09:59:49,
11,12,2038149028,대륭중공건설(주),박임우,분석,261842602.0,86.0,87.795,89.173,0.91225 (100.91225),1 5,2024/10/07 10:48:54,
12,13,6338200301,사단법인 행복일자리운동본부,정덕환,분석,261843362.0,86.0,87.795,89.173,0.91254 (100.91254),14 7,2024/10/04 14:31:05,
13,14,1138602574,주식회사 큐디스,김성진,분석,261878290.0,86.2,87.808,89.185,0.92610 (100.9261),7 12,2024/10/07 19:03:34,
14,15,2038164674,주식회사 컴버스테크,김보성,분석,261882500.0,86.2,87.809,89.186,0.92773 (100.92773),13 6,2024/10/04 10:54:20,
15,16,1138184945,에스엠티정보기술(주),이묵희,분석,261898434.0,86.4,87.815,89.192,0.93392 (100.93392),10 5,2024/10/08 10:15:31,
