,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2148647194,투앤원정보통신주식회사,서승호,분석,2013674,87.76,87.85,0.12040 (100.1204),,2024/06/18 17:04:07,1순위
1,2,2048137258,대신엔에스(주),정동진,분석,2013700,87.761,87.851,0.12170 (100.1217),,2024/06/19 10:41:06,2순위
2,3,2178113330,(주)오성에스이엠,오성표,분석,2013722,87.762,87.852,0.12279 (100.12279),,2024/06/20 10:49:17,3순위
3,4,3218602097,(주)태연정보,김영태,분석,2013890,87.769,87.86,0.13114 (100.13114),,2024/06/20 19:46:41,4순위
4,5,1018635413,(주)씨유앰앤아이,김정순,분석,2014057,87.777,87.867,0.13945 (100.13945),,2024/06/19 14:45:18,5순위
5,6,2148711728,에이에이씨케이(주),주수양,분석,2014200,87.783,87.873,0.14656 (100.14656),,2024/06/19 15:25:06,6순위
6,7,4768602548,주식회사드림전자피에이,박미영,분석,2014298,87.787,87.877,0.15143 (100.15143),,2024/06/19 16:31:37,7순위
7,8,1180673427,한마음정보시스템,정인숙,분석,2014338,87.789,87.879,0.15342 (100.15342),,2024/06/18 12:31:58,8순위
8,9,2098211809,사단법인 해오름장애인협회,노영주,분석,2014495,87.796,87.886,0.16122 (100.16122),,2024/06/21 08:44:45,9순위
9,10,8018600805,세인트로그 주식회사,김세연,분석,2014502,87.796,87.886,0.16157 (100.16157),,2024/06/19 09:05:46,10순위
10,11,2148705513,주식회사 케이이에스 전기공사,강성진,분석,2014553,87.798,87.889,0.16411 (100.16411),,2024/06/20 08:44:00,11순위
11,12,2158164599,앤에스씨정보시스템(주),한만영,분석,2014600,87.8,87.891,0.16644 (100.16644),,2024/06/20 09:23:32,12순위
12,13,2188114856,서교정보통신(주),김기설,분석,2014700,87.805,87.895,0.17142 (100.17142),,2024/06/20 21:50:26,13순위
13,14,2028138682,협진통신(주),이승훈,분석,2014860,87.812,87.902,0.17937 (100.17937),,2024/06/19 11:15:40,14순위
