,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1018151121,주식회사 경원전력  [최종낙찰],최경택,분석,71778565,87.748,87.556,-0.72621 (99.27379),9 1,2024/12/09 17:32:59,
1,2,7318701273,주식회사 아이티오티넷,오우진,분석,71784680,87.756,87.563,-0.71771 (99.28229),3 7,2024/12/10 10:38:47,
2,3,2148675138,(주)대호아이티에스,임진덕,분석,71785474,87.757,87.564,-0.71660 (99.2834),5 8,2024/12/10 09:16:02,
3,4,2078152132,(주)홍남테크,김홍길,분석,71787200,87.759,87.566,-0.71420 (99.2858),11 4,2024/12/09 22:43:31,
4,5,1068608755,(주)디제이티,차시환,분석,71787600,87.76,87.567,-0.71365 (99.28635),4 7,2024/12/10 11:12:32,
5,6,1058179892,(주)지에스컴,김형호,분석,71787848,87.76,87.567,-0.71330 (99.2867),1 4,2024/12/09 08:12:15,
6,7,1148600716,유티모스트아이엔에스(주),박흥태,분석,71792020,87.766,87.572,-0.70750 (99.2925),11 14,2024/12/09 10:16:39,
7,8,2024700576,성온엘,이미경,분석,71796340,87.771,87.577,-0.70150 (99.2985),8 15,2024/12/09 09:55:40,
8,9,1178164451,(주)지엠디텔레콤,김창윤,분석,71796623,87.771,87.578,-0.70111 (99.29889),13 2,2024/12/08 09:41:52,
9,10,1078824918,주식회사 칸정보기술,정상훈,분석,71796840,87.772,87.578,-0.70080 (99.2992),8 10,2024/12/06 16:30:23,
10,11,1018126108,(주)일능,심금자,분석,71797770,87.773,87.579,-0.69951 (99.30049),6 14,2024/12/10 09:00:07,
11,12,1988101775,주식회사 사운드허브,김민정,분석,71797790,87.773,87.579,-0.69948 (99.30052),9 12,2024/12/06 14:03:35,
12,13,1208633380,(주)에스에스통신,이종필,분석,71802800,87.779,87.585,-0.69252 (99.30748),1 6,2024/12/09 09:36:28,
13,14,1138694415,건웅정보통신 주식회사,김지유,분석,71803890,87.781,87.587,-0.69100 (99.309),14 15,2024/12/09 09:40:39,
14,15,8038600460,주식회사 파르이앤씨,김종훈,분석,71804400,87.781,87.587,-0.69029 (99.30971),14 15,2024/12/10 08:53:14,
