,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138649133,빅썬시스템즈 주식회사,권태일,분석,60992660,88.089,87.759,-0.27362 (99.72638),6 3,2024/11/26 10:28:14,
1,2,1078731896,(주)비시텍코리아,임헌욱,분석,61004890,88.106,87.776,-0.25362 (99.74638),6 7,2024/11/25 14:12:05,
2,3,1358626858,씨엔씨엔지니어링(주),박애자,분석,61029360,88.142,87.812,-0.21361 (99.78639),1 10,2024/11/26 16:09:52,
3,4,1168135502,(주)비엠더코리아,구자혁,분석,61037436,88.153,87.823,-0.20040 (99.7996),12 13,2024/11/27 21:14:57,
4,5,4848101910,주식회사 에피테크,김희정,분석,61055420,88.179,87.849,-0.17100 (99.829),7 8,2024/11/26 10:06:50,
5,6,1108177407,시큐에스주식회사,정재량,분석,61074200,88.206,87.876,-0.14029 (99.85971),15 7,2024/11/26 14:19:27,
6,7,1078151890,주식회사유진솔루션,이훈희,분석,61092514,88.233,87.902,-0.11035 (99.88965),15 8,2024/11/25 16:23:43,
7,8,2338109463,주식회사 아이티에스서비스,지영일,분석,61120241,88.273,87.942,-0.06501 (99.93499),2 14,2024/11/25 16:28:59,
8,9,1268661400,주식회사 아인스,김명현,분석,61260600,88.476,88.144,0.16448 (100.16448),7 8,2024/11/25 16:36:43,
9,10,2148752525,(주)엘티네트워크,조완식,분석,61294332,88.524,88.193,0.21964 (100.21964),9 5,2024/11/26 11:37:58,
10,11,1308177809,(주)디알에스,엄주태,분석,61333750,88.581,88.25,0.28409 (100.28409),2 5,2024/11/27 09:29:58,
11,12,1180673427,한마음정보시스템,정인숙,분석,61453313,88.754,88.422,0.47958 (100.47958),15 10,2024/11/27 09:35:54,
12,13,3678101672,주식회사 테라시스,임미영,분석,61488711,88.805,88.472,0.53746 (100.53746),7 4,2024/11/26 08:05:25,
13,14,1198703753,구루멘토링 주식회사,최동양,분석,61490140,88.807,88.475,0.53979 (100.53979),3 15,2024/11/28 07:04:58,
14,15,2178113330,(주)오성에스이엠,오성표,분석,61520720,88.851,88.519,0.58979 (100.58979),11 6,2024/11/27 09:51:09,
15,16,1298170301,주식회사 엘케이시스템,류경,분석,61551300,88.895,88.563,0.63979 (100.63979),2 5,2024/11/26 14:27:02,
16,17,1148190678,주식회사 에드원,김춘걸,분석,61554000,88.899,88.566,0.64421 (100.64421),5 10,2024/11/26 12:08:27,
17,18,1298186268,(주)유비프라임,오세진,분석,61581880,88.94,88.607,0.68979 (100.68979),1 4,2024/11/27 08:21:33,
18,19,4948800839,해빛들에너지 주식회사,이영이,분석,61612460,88.984,88.651,0.73979 (100.73979),10 12,2024/11/26 14:44:58,
19,20,1308672449,주식회사 정우이엔씨에스,이정희,분석,61643040,89.028,88.695,0.78979 (100.78979),8 2,2024/11/26 15:18:45,
20,21,1408602014,주식회사 주왕정보통신,이진한,분석,61673620,89.072,88.739,0.83979 (100.83979),5 1,2024/11/26 10:04:20,
21,22,1198800016,주식회사 태영정보통신공사,김석주,분석,62382253,90.096,89.758,1.99845 (101.99845),5 7,2024/11/27 11:31:04,
22,23,2208709343,유텔레콤주식회사,한상미,분석,65592000,94.731,94.376,7.24656 (107.24656),6 14,2024/11/26 17:05:22,
23,24,2068690079,주식회사 제이넷시스템즈,임준식,분석,68112000,98.371,98.002,11.36690 (111.3669),1 11,2024/11/26 16:16:06,
24,25,3918601817,다알시스 주식회사,최윤호,분석,68450000,98.859,98.489,11.91955 (111.91955),11 9,2024/11/27 16:01:15,
25,26,7098602638,주식회사 시그널아이씨티,강민희,분석,68874500,99.472,99.1,12.61363 (112.61363),11 4,2024/11/27 23:14:37,
26,-1,2290862428,올테크,이현진,분석,60875240,87.919,87.59,-0.46560 (99.5344),15 9,2024/11/25 15:11:23,낙찰하한선 미달
27,-2,2188601661,주식회사 동호이엔씨,김현진,분석,60831413,87.856,87.527,-0.53726 (99.46274),14 15,2024/11/27 19:28:31,낙찰하한선 미달
28,-3,7468101628,주식회사 천호정보통신,백선현,분석,60796649,87.805,87.477,-0.59410 (99.4059),2 5,2024/11/27 18:11:33,낙찰하한선 미달
