,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1078677070,씨지에스아이티(주),최규식,분석,80124826,80.592,80.124,-8.94907 (91.05093),14 4,2024/11/27 17:03:44,
1,2,2098160768,금호이엔지 주식회사,김승규,분석,86872940,87.38,86.872,-1.28075 (98.71925),6 10,2024/11/27 14:01:17,
2,3,1138680513,주식회사연수이앤씨,조운호,분석,87033320,87.541,87.033,-1.09850 (98.9015),2 13,2024/11/27 16:19:57,
3,4,3798700760,로안테크(주),장승현,분석,87231230,87.74,87.231,-0.87361 (99.12639),2 10,2024/11/27 14:23:28,
4,5,7948100026,주식회사 아성엠,전세희,분석,87286330,87.795,87.286,-0.81099 (99.18901),15 7,2024/11/27 13:53:39,
5,6,1188108054,대한신호(주),안지수,분석,87333739,87.843,87.333,-0.75712 (99.24288),9 2,2024/11/26 17:38:43,
6,7,1098172945,(주)마커스코리아,이헌철,분석,87371733,87.881,87.371,-0.71394 (99.28606),12 13,2024/11/27 13:02:55,
7,8,5568600996,주영전자통신 주식회사,임채열,분석,87376030,87.886,87.376,-0.70906 (99.29094),9 3,2024/11/28 08:56:54,
8,9,1078140904,대월기전(주),김승연,분석,87480915,87.991,87.48,-0.58987 (99.41013),14 7,2024/11/27 14:16:48,
9,10,2128197392,금수티아이주식회사  [최종낙찰],이형주,분석,87502100,88.013,87.502,-0.56580 (99.4342),10 8,2024/11/27 10:55:20,
10,11,1018197466,주식회사콤위즈,정윤권,분석,87509440,88.02,87.509,-0.55746 (99.44254),4 1,2024/11/27 17:52:02,
11,12,2098124011,(주)주암전기통신,정한석,분석,87538599,88.049,87.538,-0.52432 (99.47568),12 1,2024/11/26 11:01:36,
12,13,2198128106,우선이엔씨(주),김광수,분석,87544000,88.055,87.544,-0.51819 (99.48181),5 7,2024/11/27 09:59:55,
13,14,1098651964,셀코정보기술 주식회사,임윤정,분석,87545130,88.056,87.545,-0.51690 (99.4831),1 14,2024/11/28 00:07:59,
14,15,7038102519,주식회사 맥스스마트,이경미,분석,87546096,88.057,87.546,-0.51580 (99.4842),14 12,2024/11/26 16:30:39,
15,16,1100668347,민성정보통신,김영익,분석,87565000,88.076,87.565,-0.49432 (99.50568),15 1,2024/11/27 10:46:03,
16,17,2198114499,(주)이레에너지테크,강래원,분석,87570700,88.082,87.57,-0.48785 (99.51215),1 3,2024/11/28 15:30:06,
17,18,5338700141,주식회사 인프라엔이,정우진,분석,87572760,88.084,87.572,-0.48550 (99.5145),2 4,2024/11/26 21:34:33,
18,19,1138123972,(주)일광테크,임기철,분석,87573108,88.084,87.573,-0.48511 (99.51489),14 6,2024/11/26 11:17:36,
19,20,1168166913,주식회사케이엠데이타,이강섭,분석,87586331,88.097,87.586,-0.47008 (99.52992),13 10,2024/11/26 16:12:02,
20,21,1078749469,주식회사 에이엠네트웍스,서정희,분석,87601800,88.113,87.601,-0.45250 (99.5475),14 6,2024/11/26 13:44:25,
