,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,6448700548,주식회사한국픽셀,홍상의,분석,115018000,87.883,87.8,0.06268 (100.06268),10 15,2024/11/14 13:34:15,
1,2,8978600790,로봇앤컴 주식회사,이경일,분석,115028700,87.891,87.808,0.07199 (100.07199),9 3,2024/11/20 15:06:12,
2,3,1338700922,주식회사 대신네트워크,신종교,분석,115293610,88.093,88.01,0.30245 (100.30245),3 11,2024/11/20 11:16:10,
3,4,1078635181,티에스라인시스템 주식회사,최국현,분석,115403430,88.177,88.094,0.39799 (100.39799),11 4,2024/11/18 17:06:51,
4,5,1348143368,주식회사 디피엔,유선영,분석,115435360,88.201,88.118,0.42577 (100.42577),5 9,2024/11/14 10:48:50,
5,6,2158192566,(주)열림정보기술,고동민,분석,115746108,88.439,88.355,0.69611 (100.69611),2 6,2024/11/18 10:25:31,
6,7,1298683650,주식회사 옵티멀,김종욱,분석,115798964,88.479,88.396,0.74210 (100.7421),5 4,2024/11/15 16:12:21,
7,8,2148647194,투앤원정보통신주식회사,서승호,분석,125004000,95.513,95.422,8.75024 (108.75024),10 5,2024/11/19 17:05:57,
8,9,1318652465,레몬솔루션주식회사  [최종낙찰],이종일,분석,125882000,96.183,96.093,9.51408 (109.51408),11 6,2024/11/14 13:51:38,
9,10,2068690079,주식회사 제이넷시스템즈,임준식,분석,126136000,96.378,96.287,9.73505 (109.73505),4 15,2024/11/15 13:08:35,
10,11,2158171649,(주)삼삼통신기술,이성오,분석,126883533,96.949,96.857,10.38538 (110.38538),1 7,2024/11/18 13:25:12,
11,12,2208709343,유텔레콤주식회사,한상미,분석,127037000,97.066,96.974,10.51890 (110.5189),5 7,2024/11/14 13:44:24,
