,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1148683959,제이엔에스텍주식회사  [최종낙찰],안종기,분석,43235360.0,87.748,89.33,0.96509 (100.96509),11 4,2024/10/31 09:32:12,
1,2,1191119997,대흥전기통신공사,고미영,분석,43237189.0,87.752,89.334,0.96939 (100.96939),5 3,2024/10/31 17:01:59,
2,3,1178124861,케이이피엔지니어링(주),박성진,분석,43237592.0,87.753,89.335,0.97034 (100.97034),6 1,2024/10/30 10:20:02,
3,4,2158727392,매컴정보통신(주),장병호,분석,43242460.0,87.764,89.345,0.98181 (100.98181),2 15,2024/10/30 09:20:14,
4,5,5878600398,주식회사 엑사엔시스,나정환,분석,43245598.0,87.771,89.352,0.98919 (100.98919),3 15,2024/10/31 07:43:35,
5,6,1138151895,주식회사 온리정보통신,김서규,분석,43247128.0,87.774,89.355,0.99280 (100.9928),10 1,2024/10/31 14:05:44,
6,7,1018197466,주식회사콤위즈,정윤권,분석,43252950.0,87.787,89.367,1.00651 (101.00651),4 13,2024/10/31 17:06:39,
7,8,1138148411,(주)풍천정보네트웍,김학봉,분석,43252987.0,87.787,89.367,1.00659 (101.00659),15 12,2024/10/31 09:25:59,
8,9,2037666794,금성텔레콤,정용상,분석,43258970.0,87.8,89.379,1.02068 (101.02068),7 2,2024/10/31 15:39:40,
9,10,2148862812,(주)위드컴,서민석,분석,43263987.0,87.811,89.39,1.03250 (101.0325),7 10,2024/10/31 14:49:39,
10,11,2048190516,주식회사동훈전설,정준모,분석,43265092.0,87.813,89.392,1.03510 (101.0351),9 12,2024/10/31 15:27:37,
11,12,2048140753,(주)청효이씨이,이범석,분석,43265303.0,87.814,89.392,1.03559 (101.03559),2 13,2024/10/31 12:58:12,
12,13,1238154375,주식회사 씨케이테크피아,이동수,분석,43266110.0,87.815,89.394,1.03749 (101.03749),1 10,2024/10/31 15:13:53,
13,14,1118124994,오리엔트주식회사,이경호,분석,43267640.0,87.819,89.397,1.04110 (101.0411),5 2,2024/10/30 12:50:58,
14,15,1018178116,(주)오경컴텍,김종근,분석,43268107.0,87.82,89.398,1.04220 (101.0422),1 13,2024/10/31 09:13:08,
15,16,2188101953,주식회사 비츠로시스,이기재,분석,43272400.0,87.829,89.407,1.05231 (101.05231),8 9,2024/10/29 16:05:37,
