,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1068180878,주식회사 신보  [최종낙찰],정재문,분석,203550900,85.0,87.746,87.575,-1.04910 (98.9509),9 2,2024/12/04 08:53:54,
1,2,1138141456,(주)나우아이앤씨,안남훈,분석,203551704,85.0,87.746,87.575,-1.04870 (98.9513),7 8,2024/12/02 11:16:43,
2,3,1858801633,삼보종합이앤씨주식회사,공갑배,분석,203553131,85.0,87.747,87.576,-1.04801 (98.95199),3 6,2024/12/03 12:43:58,
3,4,2108165652,키코아이비에스주식회사,공재근,분석,203572506,85.2,87.756,87.584,-1.03851 (98.96149),9 3,2024/12/02 16:02:14,
4,5,1358145603,한라인포넷(주),장경민,분석,203579644,85.2,87.759,87.587,-1.03501 (98.96499),2 12,2024/12/04 00:20:55,
5,6,5208801248,주식회사 해주정보통신,임나영,분석,203581072,85.2,87.76,87.588,-1.03430 (98.9657),13 3,2024/12/02 10:33:38,
6,7,1298104500,주식회사 상지건설,김영신,분석,203585150,85.2,87.761,87.589,-1.03231 (98.96769),5 2,2024/12/03 16:03:14,
7,8,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,203594770,85.4,87.766,87.594,-1.02759 (98.97241),3 7,2024/12/02 10:25:43,
8,9,2037683508,우리통신네트워크,김만수,분석,203606769,85.4,87.771,87.599,-1.02171 (98.97829),1 9,2024/12/02 10:55:57,
9,10,1068627183,한국씨텍(주),박재규,분석,203611400,85.4,87.774,87.601,-1.01943 (98.98057),8 6,2024/12/04 08:33:30,
10,11,1068164354,(주)코알라전자시스템,장종기,분석,203621660,85.6,87.778,87.605,-1.01440 (98.9856),8 7,2024/12/03 19:23:08,
11,12,2208144955,드림라인 주식회사,유지창,분석,203627980,85.6,87.781,87.608,-1.01130 (98.9887),9 6,2024/12/04 09:43:50,
12,13,2098133747,(주)한국에스알테크,이재호,분석,203631600,85.6,87.783,87.609,-1.00953 (98.99047),8 3,2024/12/03 09:19:45,
13,14,1148726111,티비엠테크주식회사,김치연,분석,203641200,85.8,87.787,87.613,-1.00482 (98.99518),6 7,2024/12/03 00:03:07,
14,15,1208663604,주식회사 한은씨앤씨,김기현,분석,203654700,85.8,87.794,87.619,-0.99820 (99.0018),1 7,2024/12/03 11:08:32,
15,16,1018139321,(주)세웅정보통신,장우진,분석,203672600,86.0,87.802,87.627,-0.98943 (99.01057),3 4,2024/12/02 10:39:45,
16,17,1078165206,앤아이에스(주),정성호,분석,203694262,86.2,87.812,87.636,-0.97880 (99.0212),6 11,2024/12/02 17:35:20,
17,18,2208709343,유텔레콤주식회사,한상미,분석,203694365,86.2,87.812,87.636,-0.97875 (99.02125),14 13,2024/12/02 14:54:05,
18,19,1298155066,일조텔레콤(주),김문섭,분석,203695080,86.2,87.812,87.637,-0.97840 (99.0216),9 6,2024/12/03 13:15:47,
