,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1088124659,(주)비젼텔레콤  [최종낙찰],김진수,분석,95597837,88.8,90.432,2.76402 (102.76402),8 6,2024/06/26 15:32:53,
1,-1,2048197877,주식회사 그린주의,김현미,분석,94658489,87.927,89.543,1.75426 (101.75426),15 11,2024/06/28 09:04:18,낙찰하한선 미달
2,-2,1058164176,(주)신보파워텍,공민우,분석,94618400,87.89,89.505,1.71116 (101.71116),6 15,2024/06/28 08:43:09,낙찰하한선 미달
3,-3,1198658528,진솔이앤에스 주식회사,김정현,분석,94521497,87.8,89.414,1.60700 (101.607),3 6,2024/06/28 09:18:30,낙찰하한선 미달
4,-4,1058173369,(주)신한개발,이종순,분석,94472845,87.755,89.368,1.55470 (101.5547),2 7,2024/06/25 14:02:22,낙찰하한선 미달
5,-5,7128702247,주식회사 파인네트웍스,김미정,분석,94462797,87.746,89.358,1.54389 (101.54389),10 6,2024/06/26 10:45:51,낙찰하한선 미달
6,-6,2158168163,블루엔이(주),정홍채,분석,94403160,87.69,89.302,1.47979 (101.47979),15 2,2024/06/27 10:08:17,낙찰하한선 미달
7,-7,2098133373,주식회사 씨스넷,이명재,분석,94399860,87.687,89.299,1.47624 (101.47624),4 5,2024/06/25 16:41:31,낙찰하한선 미달
8,-8,2188109765,(주)웨이브컴,채인석,분석,94382900,87.671,89.283,1.45801 (101.45801),1 6,2024/06/26 13:59:48,낙찰하한선 미달
9,-9,2148840477,주식회사 알비에스테크,김동헌,분석,94374911,87.664,89.275,1.44942 (101.44942),8 14,2024/06/27 21:08:16,낙찰하한선 미달
10,-10,1138163445,주식회사 삼도통신,이정경,분석,94247300,87.545,89.154,1.31224 (101.31224),15 5,2024/06/26 16:16:39,낙찰하한선 미달
11,-11,1058649262,주식회사 노하우전기통신,임창배,분석,94217110,87.517,89.126,1.27979 (101.27979),9 8,2024/06/26 09:40:16,낙찰하한선 미달
12,-12,1018151121,주식회사 경원전력,최경택,분석,94215300,87.516,89.124,1.27785 (101.27785),8 6,2024/06/27 17:56:29,낙찰하한선 미달
13,-13,2208100563,경창계전 주식회사,이성욱,분석,94208939,87.51,89.118,1.27101 (101.27101),1 14,2024/06/25 16:51:28,낙찰하한선 미달
14,-14,1058110006,삼성전기산업 주식회사,박소연,분석,94206510,87.507,89.116,1.26840 (101.2684),13 11,2024/06/28 08:42:07,낙찰하한선 미달
15,-15,1068638093,(주)엘케이시스코,이기일,분석,94195660,87.497,89.105,1.25673 (101.25673),14 15,2024/06/26 10:42:34,낙찰하한선 미달
16,-16,2158197106,주식회사통해,전용일,분석,94184835,87.487,89.095,1.24510 (101.2451),10 8,2024/06/26 10:36:52,낙찰하한선 미달
17,-17,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,94154970,87.46,89.067,1.21299 (101.21299),9 8,2024/06/25 12:42:00,낙찰하한선 미달
18,-18,7948100026,주식회사 아성엠,전세희,분석,94149400,87.454,89.062,1.20701 (101.20701),4 8,2024/06/26 09:23:16,낙찰하한선 미달
19,-19,2178113330,(주)오성에스이엠,오성표,분석,94124080,87.431,89.038,1.17979 (101.17979),8 10,2024/06/25 14:55:48,낙찰하한선 미달
20,-20,1078104441,진화전기(주),문충모,분석,94073482,87.384,88.99,1.12540 (101.1254),9 4,2024/06/28 10:28:26,낙찰하한선 미달
21,-21,1198703753,구루멘토링 주식회사,최동양,분석,94031060,87.344,88.95,1.07979 (101.07979),1 3,2024/06/28 09:16:26,낙찰하한선 미달
22,-22,2148105563,(주)인성이엔씨,김규만,분석,93981851,87.299,88.903,1.02690 (101.0269),15 11,2024/06/26 12:47:24,낙찰하한선 미달
23,-23,1138137229,두복산전(주),이영두,분석,93956800,87.276,88.879,0.99997 (100.99997),12 5,2024/06/27 10:44:30,낙찰하한선 미달
24,-24,2098134713,키엔컴 주식회사,최성덕,분석,93938030,87.258,88.862,0.97979 (100.97979),2 1,2024/06/26 09:11:12,낙찰하한선 미달
25,-25,1078805018,주식회사 지엔아이테크,박우정,분석,93897970,87.221,88.824,0.93673 (100.93673),4 15,2024/06/25 14:32:23,낙찰하한선 미달
26,-26,1078723926,한빛디엔에스(주),이현화,분석,93878490,87.203,88.805,0.91579 (100.91579),6 3,2024/06/26 13:18:14,낙찰하한선 미달
27,-27,1098154781,(주)공항엔지니어링,박필립,분석,93878400,87.203,88.805,0.91569 (100.91569),1 9,2024/06/27 16:33:20,낙찰하한선 미달
28,-28,1058123684,주식회사 우전정보통신,이정,분석,93862078,87.188,88.79,0.89814 (100.89814),14 6,2024/06/28 09:29:06,낙찰하한선 미달
29,-29,2158654631,엔트로링크(주),박도호,분석,93826900,87.155,88.757,0.86033 (100.86033),4 14,2024/06/28 10:20:26,낙찰하한선 미달
30,-30,2158168275,천마정보통신(주),황범만,분석,93809859,87.139,88.74,0.84201 (100.84201),2 12,2024/06/26 17:30:00,낙찰하한선 미달
31,-31,2208673912,(주)에스제이이에프씨,오긍환,분석,93785099,87.116,88.717,0.81540 (100.8154),2 12,2024/06/26 08:56:36,낙찰하한선 미달
32,-32,1068684748,주식회사고도기술,고동현,분석,93781843,87.113,88.714,0.81190 (100.8119),2 4,2024/06/27 21:21:21,낙찰하한선 미달
33,-33,8338600103,주식회사 씨앤아이테크,서광수,분석,93720539,87.056,88.656,0.74600 (100.746),1 14,2024/06/25 22:31:55,낙찰하한선 미달
34,-34,2338109463,주식회사 아이티에스서비스,지영일,분석,93717495,87.053,88.653,0.74272 (100.74272),10 12,2024/06/26 16:57:43,낙찰하한선 미달
35,-35,1218140540,영현정보통신(주),김두식,분석,93716860,87.053,88.653,0.74204 (100.74204),12 3,2024/06/28 09:14:31,낙찰하한선 미달
