,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2158689085,(주)에스지테크놀러지  [최종낙찰],손병학,분석,304847900,80.522,79.679,-1.01372 (98.98628),9 8,2024/05/07 09:50:35,
1,2,1048159651,(주)성우음향정보통신,송민자,분석,304905546,80.537,79.694,-0.99500 (99.005),6 1,2024/05/07 08:35:16,
2,3,1078151890,주식회사유진솔루션,이훈희,분석,305586036,80.717,79.871,-0.77404 (99.22596),15 10,2024/04/30 12:50:33,
3,4,1088178984,(주)포소드,마명철,분석,305644189,80.732,79.887,-0.75516 (99.24484),10 13,2024/05/02 15:20:03,
4,5,1138157550,뉴코리아전자통신 주식회사,조영순,분석,305695796,80.746,79.9,-0.73840 (99.2616),11 2,2024/05/02 14:42:51,
5,6,1078677070,씨지에스아이티(주),최규식,분석,306109118,80.855,80.008,-0.60420 (99.3958),7 8,2024/05/03 09:22:15,
6,7,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,306119880,80.858,80.011,-0.60070 (99.3993),8 10,2024/05/02 10:44:31,
7,8,2748800123,중앙씨앤티 주식회사,윤영진,분석,306176820,80.873,80.026,-0.58221 (99.41779),2 9,2024/05/07 09:38:45,
8,9,1088149704,썬시큐원(주),백석환,분석,306525300,80.965,80.117,-0.46906 (99.53094),2 6,2024/05/05 18:43:46,
9,10,2108122823,우영정보통신(주),황태하,분석,307053950,81.104,80.255,-0.29740 (99.7026),8 9,2024/05/07 08:46:56,
10,11,2648127825,주식회사 제이원아이티시스템,이준호,분석,307181130,81.138,80.288,-0.25611 (99.74389),11 2,2024/05/02 17:31:50,
11,12,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,307208544,81.145,80.296,-0.24720 (99.7528),6 2,2024/05/02 09:17:46,
12,13,2048626080,주식회사 엘제이이엔지,임성희,분석,307412650,81.199,80.349,-0.18093 (99.81907),9 4,2024/04/30 10:17:56,
13,14,1638101139,주식회사 이한엔에스,이영주,분석,307432708,81.204,80.354,-0.17442 (99.82558),3 15,2024/05/07 09:23:11,
14,15,1088154468,(주)이젠정보통신,이동필,분석,307528200,81.23,80.379,-0.14341 (99.85659),2 10,2024/05/03 18:29:56,
