,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1088179663,주식회사 시큐뱅크,심재춘,분석,225596940,86.792,85.894,-0.98000 (99.02),6 10,2024/11/18 20:26:49,
1,2,1078151890,주식회사유진솔루션,이훈희,분석,227158530,87.393,86.489,-0.29458 (99.70542),12 9,2024/11/18 10:15:52,
2,3,2018603701,소성정보기술 주식회사  [최종낙찰],김금남,분석,227335902,87.461,86.557,-0.21673 (99.78327),6 11,2024/11/20 09:02:59,
3,4,2048626080,주식회사 엘제이이엔지,임성희,분석,227563900,87.549,86.643,-0.11666 (99.88334),13 10,2024/11/18 10:39:27,
4,5,2148711728,에이에이씨케이(주),주수양,분석,227750250,87.62,86.714,-0.03486 (99.96514),4 10,2024/11/19 10:18:22,
5,6,1068681756,주식회사 융창,이재진,분석,227893900,87.676,86.769,0.02819 (100.02819),7 9,2024/11/18 13:25:34,
6,7,1288138083,주식회사 유앤후레쉬,우재명,분석,228250470,87.813,86.905,0.18469 (100.18469),1 7,2024/11/19 22:21:34,
7,8,2158602337,지엔네텔(주),고시영,분석,228261846,87.817,86.909,0.18969 (100.18969),8 2,2024/11/20 09:35:27,
8,9,1048120291,청음통신 주식회사,임광희,분석,228319600,87.84,86.931,0.21504 (100.21504),1 12,2024/11/19 16:50:11,
9,10,1138139080,(주)성강통신기술사사무소,안치영,분석,228614550,87.953,87.043,0.34450 (100.3445),7 5,2024/11/20 09:32:23,
10,11,2168701696,주식회사 투비콤,유수정,분석,228684574,87.98,87.07,0.37523 (100.37523),9 12,2024/11/18 14:21:16,
11,12,1088159691,(주)다우텔레콤,이영순,분석,228692010,87.983,87.073,0.37850 (100.3785),9 6,2024/11/19 21:23:39,
12,13,2148798098,주식회사 에이스뷰,김종오,분석,228916400,88.069,87.158,0.47699 (100.47699),13 9,2024/11/18 15:04:44,
13,14,1078677070,씨지에스아이티(주),최규식,분석,228925368,88.073,87.162,0.48092 (100.48092),10 9,2024/11/19 16:43:52,
14,15,1218140540,영현정보통신(주),김두식,분석,229011564,88.106,87.195,0.51876 (100.51876),4 13,2024/11/20 09:06:36,
15,16,1098651964,셀코정보기술 주식회사,임윤정,분석,229250480,88.198,87.285,0.62362 (100.62362),15 6,2024/11/20 00:17:28,
16,17,1188114949,이주씨스템(주),이복균,분석,229337960,88.231,87.319,0.66202 (100.66202),6 1,2024/11/20 09:23:11,
17,18,1198151253,경인계측시스템(주),전무송,분석,229458000,88.277,87.364,0.71471 (100.71471),14 2,2024/11/18 11:01:03,
18,19,1058649262,주식회사 노하우전기통신,임창배,분석,230791000,88.79,87.872,1.29979 (101.29979),9 1,2024/11/19 09:38:29,
19,20,1298196937,주식회사 진인프라,김성용,분석,231286120,88.981,88.061,1.51712 (101.51712),1 11,2024/11/18 10:55:52,
20,21,6768601611,주식회사 루트웰,노덕권,분석,260988000,100.4083,99.369,14.55399 (114.55399),9 1,2024/11/20 09:21:07,예가초과
