,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1198605337,(주)신한이엔아이  [최종낙찰],유순자,분석,114823870.0,87.746,87.498,-0.55430 (99.4457),12 3,2024/10/30 18:27:52,
1,2,1078640952,(주)바비젼,이주일,분석,114825020.0,87.746,87.499,-0.55331 (99.44669),12 9,2024/10/29 10:04:46,
2,3,1068603240,태경이엘피 주식회사,김평석,분석,114829147.0,87.75,87.502,-0.54972 (99.45028),12 6,2024/10/29 19:12:19,
3,4,2128197392,금수티아이주식회사,이형주,분석,114830430.0,87.751,87.503,-0.54861 (99.45139),10 12,2024/10/30 09:11:33,
4,5,1098143872,보은전자방송통신(주),우영섭,분석,114830660.0,87.751,87.503,-0.54841 (99.45159),8 11,2024/10/29 19:50:56,
5,6,1058693453,주식회사태융정보통신,문성준,분석,114830894.0,87.751,87.503,-0.54820 (99.4518),9 3,2024/10/31 02:02:51,
6,7,1198146158,(주)한창기전,임창순,분석,114832600.0,87.752,87.504,-0.54672 (99.45328),1 14,2024/10/30 09:40:40,
7,8,2298117246,투빅스(주),김정란,분석,114836650.0,87.756,87.507,-0.54321 (99.45679),10 12,2024/10/30 13:34:29,
8,9,4648600493,(주)알티에스정보기술,강치구,분석,114836860.0,87.756,87.508,-0.54302 (99.45698),15 3,2024/10/30 14:24:28,
9,10,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,114842410.0,87.76,87.512,-0.53820 (99.4618),9 15,2024/10/29 10:41:34,
10,11,1118126196,(주)광성통신,김성철,분석,114842443.0,87.76,87.512,-0.53817 (99.46183),9 12,2024/10/29 13:23:45,
11,12,1058684008,비테크코리아 주식회사,김환재,분석,114845979.0,87.763,87.515,-0.53510 (99.4649),12 5,2024/10/31 09:37:25,
12,13,2148886584,주식회사 수민텔레콤,이상민,분석,114848050.0,87.764,87.516,-0.53331 (99.46669),11 8,2024/10/29 09:46:38,
13,14,1138156089,코아아이앤씨(주),김현모,분석,114850930.0,87.767,87.518,-0.53080 (99.4692),10 15,2024/10/30 20:11:42,
14,15,1138188878,주식회사 신영이엔티,이찬세,분석,114855050.0,87.77,87.521,-0.52723 (99.47277),9 2,2024/10/30 09:14:42,
15,16,1018148698,(주)석산텔레콤,박봉환,분석,114858410.0,87.773,87.524,-0.52431 (99.47569),5 7,2024/10/31 08:42:18,
16,17,1078619861,주식회사 하이텍영상,최종만,분석,114858530.0,87.773,87.524,-0.52420 (99.4758),7 14,2024/10/30 15:13:51,
17,18,1108153161,(주)나이츠넷,이용현,분석,114859680.0,87.774,87.525,-0.52320 (99.4768),12 5,2024/10/31 09:52:52,
18,19,2148805903,리조이스통신주식회사,최공휘,분석,114861630.0,87.775,87.526,-0.52151 (99.47849),10 7,2024/10/31 08:37:15,
19,20,6458800418,청명이엔지 주식회사,김형준,분석,114861637.0,87.775,87.526,-0.52151 (99.47849),11 12,2024/10/30 14:59:44,
20,21,2158687767,(주)에스앤디비즈,정성호,분석,114862000.0,87.775,87.527,-0.52119 (99.47881),14 1,2024/10/29 07:02:14,
21,22,2078129117,경우전기(주),김한정,분석,114864710.0,87.777,87.529,-0.51884 (99.48116),9 13,2024/10/31 09:22:29,
22,23,2128604113,주식회사 아리아,장시진,분석,114865320.0,87.778,87.529,-0.51831 (99.48169),2 9,2024/10/29 08:46:51,
23,24,1068167098,코스믹전기통신 주식회사,이규선,분석,114866300.0,87.779,87.53,-0.51746 (99.48254),10 6,2024/10/28 09:20:33,
24,25,2068125404,(주)대경인트라넷,이강열,분석,114866860.0,87.779,87.53,-0.51697 (99.48303),2 11,2024/10/30 16:09:09,
25,26,2068188409,주식회사 넥스파시스템,서종렬,분석,114867511.0,87.78,87.531,-0.51640 (99.4836),11 1,2024/10/30 10:43:18,
26,27,1058727284,(주)조은네트웍스,김장열,분석,114869814.0,87.781,87.533,-0.51440 (99.4856),15 9,2024/10/29 09:41:36,
27,28,1088159691,(주)다우텔레콤,이영순,분석,114870159.0,87.782,87.533,-0.51410 (99.4859),6 10,2024/10/30 18:51:44,
28,29,8418601383,주식회사 미리내통신,김정훈,분석,114870200.0,87.782,87.533,-0.51407 (99.48593),4 10,2024/10/29 10:43:49,
29,30,1178110353,(주)한강기전,유원희,분석,114870960.0,87.782,87.534,-0.51341 (99.48659),5 2,2024/10/29 11:27:28,
30,31,2108150348,승호시스템(주),이계승,분석,114876950.0,87.787,87.538,-0.50821 (99.49179),15 4,2024/10/30 14:09:56,
31,32,2158607273,(주)미주전통,장원식,분석,114877989.0,87.788,87.539,-0.50730 (99.4927),9 4,2024/10/28 19:50:15,
32,33,1138131356,중원기전(주),김창중,분석,114879230.0,87.789,87.54,-0.50623 (99.49377),10 8,2024/10/30 09:17:42,
33,34,2078109289,栗林建設 株式會社,윤석율,분석,114882000.0,87.791,87.542,-0.50382 (99.49618),14 13,2024/10/31 08:47:19,
34,35,2058140829,원앤원산업개발(주),배애순,분석,114882590.0,87.791,87.542,-0.50331 (99.49669),13 7,2024/10/29 13:54:38,
35,36,2158623647,주식회사 시공이엔씨,황호진,분석,114883295.0,87.792,87.543,-0.50270 (99.4973),15 13,2024/10/28 13:51:24,
36,37,2158643395,민네트워크(주),황상택,분석,114884770.0,87.793,87.544,-0.50142 (99.49858),11 5,2024/10/25 10:36:41,
37,38,1058660665,(주)일신전업,김한경,분석,114888470.0,87.796,87.547,-0.49820 (99.5018),5 1,2024/10/30 19:03:18,
38,39,1088611746,에스비엠텔레콤(주),홍은수,분석,114890070.0,87.797,87.548,-0.49681 (99.50319),3 10,2024/10/31 09:22:07,
39,40,1298627304,주식회사 진네트웍스,이호진,분석,114891806.0,87.799,87.549,-0.49531 (99.50469),3 1,2024/10/29 08:32:21,
40,41,1188115778,대신통신기술(주),김지영,분석,114894110.0,87.8,87.551,-0.49330 (99.5067),9 8,2024/10/29 14:27:04,
41,42,1208147588,서현정보통신(주),배상만,분석,114898710.0,87.804,87.555,-0.48931 (99.51069),9 7,2024/10/29 15:45:41,
42,43,1068641109,주식회사 피앤지텍,조홍길,분석,114901500.0,87.806,87.557,-0.48689 (99.51311),12 10,2024/10/30 16:07:54,
