,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,4948800839,해빛들에너지 주식회사  [최종낙찰],이영이,분석,49609720,87.75,86.911,-0.94951 (99.05049),8 2,2024/11/05 12:32:07,
1,2,1198189778,주식회사 듀델코리아,정현종,분석,49616500,87.762,86.923,-0.93598 (99.06402),13 5,2024/11/05 18:03:38,
2,3,1098166803,(주)아이앤씨파트너스,곽준철,분석,49621240,87.77,86.932,-0.92651 (99.07349),1 8,2024/11/05 22:07:18,
3,4,2298125412,스크린정보통신(주),조승제,분석,49624950,87.777,86.938,-0.91911 (99.08089),3 11,2024/11/06 09:15:44,
4,5,2148805112,주식회사 지큐이앤씨,구자옥,분석,49631310,87.788,86.949,-0.90641 (99.09359),1 5,2024/11/06 20:17:48,
5,6,2118716291,(주)유토닉스,박찬호,분석,49634910,87.794,86.955,-0.89922 (99.10078),6 15,2024/11/06 19:48:00,
6,7,2018634956,주식회사 신성전자통신,전용한,분석,49640527,87.804,86.965,-0.88801 (99.11199),7 1,2024/11/05 16:02:29,
7,8,2068601178,주식회사 해인이티에프,오재근,분석,49643394,87.809,86.97,-0.88228 (99.11772),11 14,2024/11/07 08:37:01,
8,9,1188115778,대신통신기술(주),김지영,분석,49643930,87.81,86.971,-0.88121 (99.11879),5 8,2024/11/05 16:40:57,
9,10,1018178116,(주)오경컴텍,김종근,분석,49644886,87.812,86.973,-0.87930 (99.1207),3 8,2024/11/06 09:20:12,
10,11,2058140829,원앤원산업개발(주),배애순,분석,49648740,87.819,86.98,-0.87161 (99.12839),15 1,2024/11/05 14:06:40,
11,12,2138802766,153오디오랩 주식회사,유경석,분석,49649493,87.82,86.981,-0.87010 (99.1299),8 13,2024/11/05 15:54:04,
12,13,1208799720,주식회사 틴들코리아,백성주,분석,49650490,87.822,86.983,-0.86811 (99.13189),4 2,2024/11/06 12:27:34,
13,14,8388701176,주식회사 다구현,서현구,분석,49652400,87.825,86.986,-0.86430 (99.1357),10 5,2024/11/05 10:06:21,
14,15,4018600546,주식회사 케이투시스템즈,강병준,분석,49653750,87.828,86.988,-0.86160 (99.1384),1 15,2024/11/06 14:43:35,
15,16,2208725440,(주) 매그넷,김종민,분석,49659260,87.837,86.998,-0.85060 (99.1494),7 13,2024/11/05 10:22:51,
16,17,1068648117,주식회사 티원엘에스,김영규,분석,49661564,87.841,87.002,-0.84600 (99.154),9 8,2024/11/05 20:00:40,
17,18,2118199266,주식회사 다래파크텍,김호중,분석,49663870,87.846,87.006,-0.84140 (99.1586),2 6,2024/11/06 07:46:44,
18,19,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,49666800,87.851,87.011,-0.83555 (99.16445),9 4,2024/11/05 11:19:12,
19,20,1138148411,(주)풍천정보네트웍,김학봉,분석,49666922,87.851,87.012,-0.83531 (99.16469),15 2,2024/11/06 09:39:26,
20,21,1098161598,(주)삼우씨앤에스,이기만,분석,49673830,87.863,87.024,-0.82151 (99.17849),14 7,2024/11/06 07:16:35,
21,22,2218120693,주식회사 일동에너텍,김종삼,분석,49675488,87.866,87.027,-0.81820 (99.1818),14 12,2024/11/06 16:16:13,
22,23,1298104500,주식회사 상지건설,김영신,분석,49676430,87.868,87.028,-0.81632 (99.18368),6 12,2024/11/05 11:23:24,
23,24,2148105563,(주)인성이엔씨,김규만,분석,49677491,87.87,87.03,-0.81420 (99.1858),15 3,2024/11/05 11:24:07,
24,25,1188114949,이주씨스템(주),이복균,분석,49678720,87.872,87.032,-0.81175 (99.18825),8 4,2024/11/07 09:19:23,
25,26,2108150348,승호시스템(주),이계승,분석,49678840,87.872,87.032,-0.81151 (99.18849),11 3,2024/11/06 16:35:30,
26,27,1058649262,주식회사 노하우전기통신,임창배,분석,49679990,87.874,87.034,-0.80921 (99.19079),5 10,2024/11/05 10:08:25,
27,28,2200459632,하나정보통신,현광섭,분석,49683050,87.879,87.04,-0.80310 (99.1969),2 8,2024/11/05 15:44:41,
28,29,2148823314,화인정보기술주식회사,이명우,분석,49683660,87.881,87.041,-0.80189 (99.19811),1 15,2024/11/07 08:59:56,
29,30,1178152367,(주)브레인컨설팅,박수영,분석,49683800,87.881,87.041,-0.80161 (99.19839),5 4,2024/11/07 09:06:40,
30,31,1098630595,주식회사 에이텐시스템,정구황,분석,49687758,87.888,87.048,-0.79370 (99.2063),12 5,2024/11/05 11:31:08,
31,32,2158623647,주식회사 시공이엔씨,황호진,분석,49688437,87.889,87.049,-0.79235 (99.20765),3 12,2024/11/05 15:02:25,
32,33,3798800729,주식회사 해피링크,류재순,분석,49689612,87.891,87.051,-0.79000 (99.21),13 14,2024/11/06 10:32:28,
33,34,2030130565,이수정보통신,이한수,분석,49690262,87.892,87.052,-0.78871 (99.21129),11 12,2024/11/05 11:41:12,
34,35,2068681022,(주)참정보기술,노희보,분석,49694870,87.9,87.061,-0.77950 (99.2205),7 6,2024/11/06 09:43:12,
35,36,2298134599,(주)시에나텔레콤,임종태,분석,49698326,87.906,87.067,-0.77260 (99.2274),14 4,2024/11/06 09:25:48,
36,37,6458800418,청명이엔지 주식회사,김형준,분석,49702483,87.914,87.074,-0.76430 (99.2357),11 10,2024/11/06 14:29:17,
37,38,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,49704916,87.918,87.078,-0.75945 (99.24055),1 4,2024/11/05 10:31:50,
38,39,2148752224,(주)아이젠시스템즈,안상용,분석,49707500,87.923,87.083,-0.75429 (99.24571),6 2,2024/11/05 15:16:07,
39,40,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,49707792,87.923,87.083,-0.75370 (99.2463),15 11,2024/11/05 15:12:07,
40,41,2208727337,주식회사주니파워네트웍스,노병준,분석,49710550,87.928,87.088,-0.74820 (99.2518),14 15,2024/11/05 10:31:05,
41,42,3628700817,씨큐리티 주식회사,공승길,분석,49711198,87.929,87.089,-0.74690 (99.2531),15 6,2024/11/05 18:16:50,
42,43,2118640396,주식회사 선진콘트롤 엔 엑세스,신종수,분석,49712450,87.931,87.091,-0.74440 (99.2556),13 5,2024/11/06 18:11:08,
43,44,1088165228,(주)콤텍피엔씨,송기영,분석,49714904,87.936,87.096,-0.73951 (99.26049),10 13,2024/11/07 09:26:27,
44,45,3178602180,주식회사 더시그넷,손법성,분석,49715256,87.936,87.096,-0.73880 (99.2612),12 6,2024/11/06 14:37:06,
45,46,1088124659,(주)비젼텔레콤,김진수,분석,49715307,87.937,87.096,-0.73870 (99.2613),15 11,2024/11/05 15:43:48,
46,47,7508600152,육일전기공사주식회사,공삼례,분석,49723150,87.95,87.11,-0.72304 (99.27696),1 2,2024/11/06 17:54:45,
47,48,1138163917,백두전기통신(주),장철,분석,49725722,87.955,87.115,-0.71791 (99.28209),8 13,2024/11/05 20:18:04,
48,49,3238600741,주식회사 극동이에프씨,심정보,분석,49727677,87.958,87.118,-0.71400 (99.286),6 7,2024/11/07 08:14:24,
49,50,1358145603,한라인포넷(주),장경민,분석,49729929,87.962,87.122,-0.70951 (99.29049),9 12,2024/11/06 23:49:28,
0,51,5208801248,주식회사 해주정보통신,임나영,분석,49731432,87.965,87.125,-0.70651 (99.29349),13 2,2024/11/06 09:08:30,
1,52,1148676763,유토피아정보기술(주),안종섭,분석,49732334,87.967,87.126,-0.70470 (99.2953),8 6,2024/11/06 08:27:16,
2,53,2048105154,우일정보기술 주식회사,이오,분석,49733337,87.968,87.128,-0.70270 (99.2973),12 9,2024/11/06 22:01:39,
3,54,1198635243,(주)다룸정보기술,이혜경,분석,49735080,87.971,87.131,-0.69922 (99.30078),9 6,2024/11/05 18:53:22,
4,55,1058628520,유테크(주),최윤영,분석,49736542,87.974,87.134,-0.69630 (99.3037),2 12,2024/11/06 09:32:35,
5,56,2448700294,주식회사 건호엔지니어링,정숙영,분석,49743200,87.986,87.145,-0.68301 (99.31699),2 15,2024/11/06 16:02:14,
6,57,2188109765,(주)웨이브컴,채인석,분석,49747610,87.994,87.153,-0.67420 (99.3258),9 10,2024/11/06 11:41:50,
7,58,1178168836,(주)유한이엔씨,신정식,분석,49751001,88.0,87.159,-0.66743 (99.33257),4 10,2024/11/06 16:18:31,
8,59,2098211809,사단법인 해오름장애인협회,노영주,분석,49755223,88.007,87.166,-0.65900 (99.341),4 2,2024/11/07 09:09:09,
9,60,3578702230,(주)신화시큐리티,이규종,분석,49761584,88.018,87.177,-0.64630 (99.3537),7 5,2024/11/06 15:23:45,
10,61,1198684157,(주)이제이정보시스템,정광열,분석,49763637,88.022,87.181,-0.64221 (99.35779),10 2,2024/11/05 10:27:40,
11,62,2128197392,금수티아이주식회사,이형주,분석,49765440,88.025,87.184,-0.63861 (99.36139),13 10,2024/11/06 09:02:47,
12,63,1868701018,주식회사 소담정보통신,주옥,분석,49767244,88.028,87.187,-0.63500 (99.365),7 11,2024/11/05 10:47:30,
13,64,1198118405,우광기전(주),이기진,분석,49768400,88.03,87.189,-0.63270 (99.3673),7 11,2024/11/07 09:21:10,
14,65,1108175433,승림이앤씨(주),박기철,분석,49771500,88.036,87.195,-0.62651 (99.37349),6 11,2024/11/05 16:34:25,
15,66,3188601020,주식회사 프레이,조성준,분석,49771762,88.036,87.195,-0.62598 (99.37402),14 11,2024/11/05 14:33:33,
16,67,1068616819,(주)현성인포컴,박홍수,분석,49773404,88.039,87.198,-0.62270 (99.3773),10 8,2024/11/06 13:23:57,
17,68,1388166311,한경정보기술(주),한정훈,분석,49775760,88.043,87.202,-0.61800 (99.382),7 13,2024/11/06 17:50:00,
18,69,4088168391,금상디엔씨주식회사,박길중,분석,49782970,88.056,87.215,-0.60360 (99.3964),8 5,2024/11/06 08:21:28,
19,70,1328800173,난방산업 주식회사,강경옥,분석,49784200,88.058,87.217,-0.60115 (99.39885),4 7,2024/11/06 09:18:34,
20,71,2188113522,(주)한세스,김선경,분석,49785170,88.06,87.219,-0.59921 (99.40079),3 9,2024/11/05 13:14:29,
21,72,2021295047,협진전기통신공사,최종운,분석,49785810,88.061,87.22,-0.59793 (99.40207),7 15,2024/11/06 18:26:51,
22,73,2018633767,주식회사 명진에스앤씨,이성훈,분석,49785930,88.061,87.22,-0.59769 (99.40231),9 5,2024/11/06 08:37:52,
23,74,2028138682,협진통신(주),이승훈,분석,49786025,88.062,87.22,-0.59751 (99.40249),3 12,2024/11/05 10:25:55,
24,75,1198153493,(주)경성네트웍,편해용,분석,49786077,88.062,87.22,-0.59740 (99.4026),15 9,2024/11/06 15:39:43,
25,76,2098132812,주식회사 피치테크,이현철,분석,49786376,88.062,87.221,-0.59680 (99.4032),15 11,2024/11/06 08:09:11,
26,77,1188109728,득진통신(주),김진섭,분석,49786963,88.063,87.222,-0.59563 (99.40437),10 5,2024/11/06 13:17:06,
27,78,2108138572,주식회사 디와이엔텍,임형두,분석,49787078,88.063,87.222,-0.59540 (99.4046),6 14,2024/11/07 09:04:06,
28,79,1208802896,주식회사 라임에스엔씨,김종훈,분석,49788730,88.066,87.225,-0.59210 (99.4079),13 6,2024/11/07 09:34:05,
29,80,2018643926,두전네트웍스 주식회사,김병현,분석,49794040,88.076,87.234,-0.58150 (99.4185),7 9,2024/11/05 15:21:14,
30,81,1068642694,우림정보시스템(주),조원희,분석,49794140,88.076,87.234,-0.58130 (99.4187),1 3,2024/11/06 09:16:24,
31,82,8338600103,주식회사 씨앤아이테크,서광수,분석,49794440,88.076,87.235,-0.58070 (99.4193),10 12,2024/11/05 22:54:08,
32,83,1058727284,(주)조은네트웍스,김장열,분석,49797595,88.082,87.24,-0.57440 (99.4256),13 10,2024/11/06 10:35:27,
33,84,1078723926,한빛디엔에스(주),이현화,분석,49797690,88.082,87.241,-0.57422 (99.42578),11 2,2024/11/05 17:42:44,
34,85,1068681756,주식회사 융창,이재진,분석,49797900,88.083,87.241,-0.57380 (99.4262),15 12,2024/11/05 13:44:58,
35,86,1138645971,주식회사 포딕스시스템,정재호,분석,49799015,88.085,87.243,-0.57157 (99.42843),6 3,2024/11/05 10:09:18,
36,87,7038102519,주식회사 맥스스마트,이경미,분석,49799097,88.085,87.243,-0.57141 (99.42859),8 2,2024/11/06 13:22:28,
37,88,1058682164,(주)울트라텔레콤,김성철,분석,49799949,88.086,87.245,-0.56970 (99.4303),6 2,2024/11/05 17:30:25,
38,89,2068617141,(주)텔코아,황민석,분석,49800960,88.088,87.246,-0.56769 (99.43231),6 14,2024/11/05 16:40:05,
39,90,2130249995,에스에스브이,박정선,분석,49805559,88.096,87.254,-0.55850 (99.4415),12 14,2024/11/05 16:46:42,
40,91,1208163439,(주)아이엘에스씨,이병준,분석,49808188,88.101,87.259,-0.55325 (99.44675),2 6,2024/11/06 17:33:50,
41,92,2208735083,주식회사 강남전기공사,나중안,분석,49808363,88.101,87.259,-0.55291 (99.44709),15 2,2024/11/05 14:42:12,
42,93,1428136631,주식회사 만사시스템,조호진,분석,49808760,88.102,87.26,-0.55211 (99.44789),1 11,2024/11/07 09:33:29,
43,94,1138683368,주식회사 에스엠시스템즈,이승환,분석,49810500,88.105,87.263,-0.54864 (99.45136),3 12,2024/11/05 15:17:38,
44,95,1068679911,(주)효성정보통신,김도건,분석,49810567,88.105,87.263,-0.54850 (99.4515),13 15,2024/11/06 09:33:12,
45,96,1068631595,솔라윈시스템(주),허성미,분석,49812972,88.109,87.267,-0.54370 (99.4563),10 11,2024/11/06 10:32:11,
46,97,1018154491,엘케이테크넷(주),이만형,분석,49814170,88.111,87.27,-0.54131 (99.45869),13 6,2024/11/05 12:38:18,
47,98,1018151776,(주)지디시,김승환,분석,49814920,88.113,87.271,-0.53981 (99.46019),2 12,2024/11/05 10:47:12,
48,99,5528801885,주식회사 정도아이넷,장일석,분석,49815600,88.114,87.272,-0.53846 (99.46154),3 6,2024/11/06 09:27:59,
49,100,1268620466,(주)진원엔지니어링,이규황,분석,49815730,88.114,87.272,-0.53820 (99.4618),12 9,2024/11/06 09:25:11,
0,101,2108149521,주식회사 구일일무인경비시스템,박종철,분석,49818800,88.12,87.278,-0.53207 (99.46793),1 8,2024/11/06 19:38:48,
1,102,6428601243,주식회사 메타솔넷,임진성,분석,49818829,88.12,87.278,-0.53201 (99.46799),11 6,2024/11/05 11:45:04,
2,103,2708702044,(주)넷원시스템,김두한,분석,49820935,88.123,87.281,-0.52780 (99.4722),7 11,2024/11/05 20:00:59,
3,104,2208782247,(주)안국정보통신,조군행,분석,49821186,88.124,87.282,-0.52730 (99.4727),12 8,2024/11/06 09:11:55,
4,105,3218602097,(주)태연정보,김영태,분석,49822378,88.126,87.284,-0.52492 (99.47508),11 13,2024/11/05 15:53:10,
5,106,2178125840,(주)에이디엠,정채옥,분석,49822538,88.126,87.284,-0.52460 (99.4754),15 8,2024/11/06 10:08:41,
6,107,6458702345,거산테크 주식회사,김태남,분석,49824241,88.129,87.287,-0.52120 (99.4788),10 9,2024/11/06 09:26:50,
7,108,1018172790,(주)공신데이타,서만식,분석,49824391,88.129,87.287,-0.52090 (99.4791),12 9,2024/11/05 10:16:37,
8,109,1180673427,한마음정보시스템,정인숙,분석,49824632,88.13,87.288,-0.52042 (99.47958),9 3,2024/11/07 09:43:01,
9,110,2678600121,주식회사 발해정보통신,정재우,분석,49825593,88.132,87.29,-0.51850 (99.4815),4 11,2024/11/06 17:19:50,
10,111,1058167417,(주)금정엔지니어링,구본신,분석,49825690,88.132,87.29,-0.51831 (99.48169),13 5,2024/11/05 17:09:01,
11,112,1108170025,(주)원비즈시스템,박의영,분석,49827697,88.135,87.293,-0.51430 (99.4857),7 14,2024/11/06 10:56:08,
12,113,7128702247,주식회사 파인네트웍스,김미정,분석,49828497,88.137,87.295,-0.51271 (99.48729),4 1,2024/11/06 08:16:42,
