,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1238626516,주식회사 대유미디어시스템즈  [최종낙찰],정용우,분석,100961697,88.52,89.754,2.00000 (102),5 9,2024/04/19 11:11:52,
1,-1,1428134953,주식회사엑시노스,이동희,분석,99987680,87.666,88.888,1.01596 (101.01596),2 14,2024/04/19 12:14:01,낙찰하한선 미달
2,-2,1198108907,(주)아이엔아이,이상우,분석,99930170,87.616,88.837,0.95786 (100.95786),2 1,2024/04/22 09:04:29,낙찰하한선 미달
3,-3,2188109765,(주)웨이브컴,채인석,분석,99843200,87.54,88.76,0.87000 (100.87),15 1,2024/04/22 08:56:15,낙찰하한선 미달
4,-4,4168128895,(주)비아이씨스템,방인식,분석,99687530,87.403,88.622,0.71272 (100.71272),3 10,2024/04/18 06:55:24,낙찰하한선 미달
5,-5,1308167432,세진텔레시스 주식회사,주대철,분석,99527271,87.263,88.479,0.55082 (100.55082),15 9,2024/04/19 09:10:01,낙찰하한선 미달
6,-6,1301666298,아함전자,양영석,분석,99525800,87.261,88.478,0.54933 (100.54933),12 7,2024/04/19 14:27:38,낙찰하한선 미달
7,-7,1308167830,주식회사 미디컴전자,정광영,분석,99348291,87.106,88.32,0.37000 (100.37),14 4,2024/04/17 18:30:57,낙찰하한선 미달
8,-8,2068627654,주식회사 원캐스트,정광재,분석,99294092,87.058,88.272,0.31524 (100.31524),3 7,2024/04/19 10:42:46,낙찰하한선 미달
9,-9,1078143430,(주)소스텔,안현준,분석,99220000,86.993,88.206,0.24039 (100.24039),6 7,2024/04/19 11:46:08,낙찰하한선 미달
10,-10,1248724027,주식회사 삼정솔루션,최춘화,분석,99206448,86.981,88.194,0.22669 (100.22669),10 2,2024/04/17 18:51:19,낙찰하한선 미달
11,-11,1208166080,(주)기산텔레콤,박병기,분석,98980000,86.783,87.993,-0.00208 (99.99792),4 2,2024/04/17 13:26:30,낙찰하한선 미달
12,-12,1298170301,주식회사 엘케이시스템,류경,분석,98843481,86.663,87.871,-0.14000 (99.86),9 5,2024/04/19 10:15:45,낙찰하한선 미달
13,-13,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,98807156,86.631,87.839,-0.17670 (99.8233),3 2,2024/04/17 15:57:52,낙찰하한선 미달
14,-14,2148767256,주식회사 미디어디바이스,이강일,분석,98764000,86.593,87.801,-0.22030 (99.7797),10 13,2024/04/19 09:07:21,낙찰하한선 미달
15,-15,2148669728,주식회사에프알텍,남재국,분석,98549400,86.405,87.61,-0.43711 (99.56289),1 4,2024/04/22 09:18:37,낙찰하한선 미달
