순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
59,3448600675,주식회사 삼마아이씨티,,분석,258730322,90.475,91.125,0.4390 (100.439),4 8,2021/04/07 09:18:43,미심사
60,2268700689,주식회사 태영정보통신,,분석,258733757,90.476,91.127,0.4403 (100.4403),8 6,2021/04/09 09:25:24,미심사
61,1238628004,주식회사 영은시스템,,분석,258734960,90.477,91.127,0.4408 (100.4408),4 11,2021/04/08 10:57:56,미심사
62,1068127039,진명이엔씨(주),,분석,258741150,90.479,91.129,0.4432 (100.4432),8 13,2021/04/07 20:59:40,미심사
63,1088166469,주식회사 베스트디지탈,,분석,258742000,90.479,91.13,0.4435 (100.4435),7 9,2021/04/08 15:00:19,미심사
64,1108155382,(주)굿채널시스템,,분석,258749000,90.482,91.132,0.4462 (100.4462),11 2,2021/04/08 17:50:35,미심사
65,1198165586,제이케이앤티텔레콤(주),,분석,258755518,90.484,91.134,0.4487 (100.4487),10 5,2021/04/08 11:28:02,미심사
66,4888701893,주식회사 제이씨큐,,분석,258760538,90.486,91.136,0.4507 (100.4507),3 7,2021/04/07 22:15:58,미심사
67,1078682044,명승파워넷 주식회사,,분석,258760720,90.486,91.136,0.4508 (100.4508),3 10,2021/04/08 09:41:30,미심사
68,1118114477,주식회사 대흥데이타통신,,분석,258762779,90.487,91.137,0.4516 (100.4516),15 4,2021/04/08 14:36:08,미심사
69,1018154598,씨엔에스코리아(주),,분석,258766900,90.488,91.138,0.4532 (100.4532),15 9,2021/04/07 12:52:58,미심사
70,2037683508,우리통신네트워크,,분석,258767672,90.489,91.139,0.4534 (100.4534),3 13,2021/04/09 09:59:03,미심사
71,1298679307,주식회사 코어인프라,,분석,258768450,90.489,91.139,0.4538 (100.4538),10 7,2021/04/09 10:59:21,미심사
72,2148639466,(주)동방데이타테크놀러지,,분석,258776180,90.492,91.142,0.4568 (100.4568),1 14,2021/04/07 09:11:56,미심사
73,2128145574,콤시스(주),,분석,258776440,90.492,91.142,0.4569 (100.4569),3 14,2021/04/07 17:10:48,미심사
74,1178115663,한빛기전 주식회사,,분석,258778750,90.493,91.143,0.4578 (100.4578),5 8,2021/04/07 17:45:50,미심사
75,1228181544,주식회사 윌테크,,분석,258780734,90.493,91.143,0.4585 (100.4585),12 13,2021/04/09 08:31:59,미심사
76,1208637620,주원통신기술 주식회사,,분석,258783334,90.494,91.144,0.4595 (100.4595),3 6,2021/04/08 18:03:37,미심사
77,1351088320,승민전자통신,,분석,258785327,90.495,91.145,0.4603 (100.4603),13 1,2021/04/07 19:48:35,미심사
78,1178158978,주식회사 화일이엔에프,,분석,258788780,90.496,91.146,0.4616 (100.4616),5 10,2021/04/07 14:51:34,미심사
79,2178121937,부광이앤씨 주식회사,,분석,258789827,90.497,91.146,0.4621 (100.4621),9 1,2021/04/07 16:09:28,미심사
80,1218164300,주식회사 고도네트웍스,,분석,258792403,90.498,91.147,0.4631 (100.4631),1 15,2021/04/07 09:45:52,미심사
81,4028128858,주식회사 코어라이트,,분석,258793950,90.498,91.148,0.4637 (100.4637),2 1,2021/04/07 14:16:38,미심사
82,1198130210,(주)와이드넷엔지니어링,,분석,258794200,90.498,91.148,0.4637 (100.4637),15 8,2021/04/07 14:49:57,미심사
83,2048137258,대신엔에스(주),,분석,258794500,90.498,91.148,0.4639 (100.4639),11 9,2021/04/07 10:23:06,미심사
84,2958100102,주식회사 이노테크,,분석,258795520,90.499,91.148,0.4643 (100.4643),10 8,2021/04/09 09:11:55,미심사
85,1018675701,주식회사 두이정보통신,,분석,258800341,90.5,91.15,0.4661 (100.4661),13 6,2021/04/07 17:40:30,미심사
86,1078143430,(주)소스텔,,분석,258801680,90.501,91.151,0.4667 (100.4667),8 3,2021/04/07 17:55:51,미심사
87,1108143208,한국통신인터넷기술(주),,분석,258806350,90.503,91.152,0.4685 (100.4685),4 5,2021/04/09 10:42:30,미심사
88,2068690079,주식회사 제이넷시스템즈,,분석,258807944,90.503,91.153,0.4691 (100.4691),11 3,2021/04/07 09:23:37,미심사
89,1278612810,(주)가온테크,,분석,258808464,90.503,91.153,0.4693 (100.4693),14 6,2021/04/09 09:53:09,미심사
90,1148680379,주식회사 다경시스템,,분석,258809663,90.504,91.153,0.4698 (100.4698),6 13,2021/04/08 08:20:38,미심사
91,1058630797,주식회사 이디엔텍,,분석,258812240,90.505,91.154,0.4708 (100.4708),12 1,2021/04/08 11:54:44,미심사
92,2068184285,주식회사 진명파워택,,분석,258813685,90.505,91.155,0.4713 (100.4713),12 2,2021/04/09 09:40:16,미심사
93,2208798467,주식회사 태산이에이지,,분석,258814556,90.506,91.155,0.4717 (100.4717),5 1,2021/04/08 11:09:01,미심사
94,1068604157,주식회사 넥시스정보,,분석,258815070,90.506,91.155,0.4718 (100.4718),12 4,2021/04/07 15:58:44,미심사
95,1238160810,(주)비전정보통신,,분석,258818670,90.507,91.157,0.4732 (100.4732),12 7,2021/04/08 09:42:44,미심사
96,1238129269,대신네트웍스주식회사,,분석,258822800,90.509,91.158,0.4749 (100.4749),2 5,2021/04/08 14:51:59,미심사
97,1298142746,주식회사 하이브시스템,,분석,258823000,90.509,91.158,0.4749 (100.4749),13 3,2021/04/09 08:53:22,미심사
98,5048620195,주식회사 티제이네트워크,,분석,258824152,90.509,91.159,0.4754 (100.4754),8 11,2021/04/07 11:07:24,미심사
99,1068601621,주식회사 동양타브,,분석,258826400,90.51,91.159,0.4762 (100.4762),6 10,2021/04/08 12:34:27,미심사
100,1058748784,(주)에스알시스템,,분석,258827700,90.51,91.16,0.4768 (100.4768),1 2,2021/04/07 13:18:28,미심사
101,1278659775,(주)두레시스템,,분석,258829498,90.511,91.16,0.4775 (100.4775),1 8,2021/04/09 11:14:47,미심사
102,1348645041,(주)이화정보통신,,분석,258831301,90.512,91.161,0.4782 (100.4782),8 4,2021/04/07 11:48:44,미심사
103,1188114949,이주씨스템(주),,분석,258836130,90.513,91.163,0.4800 (100.48),1 3,2021/04/09 09:45:15,미심사
104,2178143187,(주)미디어밸리렛,,분석,258836897,90.514,91.163,0.4803 (100.4803),2 1,2021/04/07 10:17:46,미심사
105,2048185084,에스에이씨티주식회사,,분석,258838000,90.514,91.163,0.4808 (100.4808),6 13,2021/04/07 09:35:09,미심사
106,1388109931,(주)호성일렉콤,,분석,258838770,90.514,91.164,0.4810 (100.481),4 13,2021/04/09 09:38:54,미심사
107,1058625329,주식회사 윈미디텍,,분석,258841520,90.515,91.165,0.4821 (100.4821),8 13,2021/04/07 11:02:37,미심사
108,1148664613,(주)상우정보기술,,분석,258845990,90.517,91.166,0.4839 (100.4839),10 15,2021/04/09 13:13:28,미심사
109,2108165652,키코아이비에스주식회사,,분석,258847826,90.518,91.167,0.4846 (100.4846),10 14,2021/04/08 17:46:31,미심사
110,1298613678,주식회사 나우테크,,분석,258849354,90.518,91.167,0.4852 (100.4852),1 14,2021/04/09 09:19:18,미심사
111,3118800567,주식회사 고려티엔씨,,분석,258849590,90.518,91.167,0.4853 (100.4853),10 3,2021/04/07 11:01:49,미심사
112,1348139151,성우정보통신(주),,분석,258851650,90.519,91.168,0.4860 (100.486),4 14,2021/04/07 15:03:05,미심사
113,1268678236,주식회사위드유통신,,분석,258853200,90.52,91.169,0.4867 (100.4867),12 10,2021/04/08 18:27:23,미심사
114,1298145229,(주)영신정보통신,,분석,258853453,90.52,91.169,0.4867 (100.4867),2 6,2021/04/07 14:03:10,미심사
115,1348601572,(주)주은코퍼레이션,,분석,258854900,90.52,91.169,0.4873 (100.4873),14 10,2021/04/08 10:28:50,미심사
116,1428131387,유영이앤씨 주식회사,,분석,258858000,90.521,91.17,0.4885 (100.4885),11 6,2021/04/09 02:44:52,미심사
117,1788800451,주식회사 현승,,분석,258862558,90.523,91.172,0.4903 (100.4903),10 5,2021/04/08 19:19:28,미심사
118,1308610384,주식회사 두원네트워크,,분석,258862807,90.523,91.172,0.4904 (100.4904),3 1,2021/04/09 08:27:09,미심사
119,5378600146,이피정보통신주식회사,,분석,258863760,90.523,91.172,0.4908 (100.4908),6 12,2021/04/07 14:01:22,미심사
120,1198688435,시큐리티앤맵 주식회사,,분석,258866076,90.524,91.173,0.4917 (100.4917),10 12,2021/04/07 12:44:26,미심사
121,1288710957,주식회사 유한테크,,분석,258866850,90.524,91.174,0.4920 (100.492),1 13,2021/04/08 15:45:51,미심사
122,1058159732,주식회사 양지,,분석,258867630,90.525,91.174,0.4923 (100.4923),13 9,2021/04/07 10:33:37,미심사
123,1298171921,(주)유티즌,,분석,258868039,90.525,91.174,0.4924 (100.4924),9 15,2021/04/08 12:00:44,미심사
124,1298641285,주식회사와이엠네트웍스,,분석,258871490,90.526,91.175,0.4938 (100.4938),9 10,2021/04/07 10:41:56,미심사
125,1298629414,코드네트웍스(주),,분석,258873547,90.527,91.176,0.4946 (100.4946),10 4,2021/04/08 09:44:45,미심사
126,1138163218,(주)신성하이텍,,분석,258875865,90.528,91.177,0.4955 (100.4955),14 6,2021/04/07 15:37:51,미심사
127,5208700242,주식회사 케이비글로벌미디어,,분석,258878900,90.529,91.178,0.4966 (100.4966),8 15,2021/04/07 10:19:48,미심사
128,1308609776,씨에스텔레콤(주),,분석,258879220,90.529,91.178,0.4968 (100.4968),13 4,2021/04/08 12:02:03,미심사
129,1348604768,(주)고려네트웍스,,분석,258889260,90.533,91.181,0.5007 (100.5007),8 10,2021/04/07 09:07:43,미심사
130,1208194567,아산정보통신(주),,분석,258891422,90.533,91.182,0.5015 (100.5015),7 6,2021/04/08 10:23:14,미심사
131,1348712509,신우정보통신 주식회사,,분석,258891600,90.533,91.182,0.5016 (100.5016),3 1,2021/04/07 15:29:47,미심사
132,1388181122,주식회사우리시스템,,분석,258892363,90.534,91.183,0.5019 (100.5019),10 3,2021/04/07 11:50:16,미심사
133,2040371641,한서전자,,분석,258892610,90.534,91.183,0.5020 (100.502),2 8,2021/04/08 12:02:42,미심사
134,1198153493,(주)경성네트웍,,분석,258893699,90.534,91.183,0.5024 (100.5024),11 7,2021/04/07 09:03:24,미심사
135,1298658845,주식회사 프라임테크넷,,분석,258898180,90.536,91.185,0.5041 (100.5041),12 11,2021/04/08 14:43:33,미심사
136,2068606891,수미디어통신 주식회사,,분석,258900080,90.537,91.185,0.5049 (100.5049),9 7,2021/04/09 08:31:59,미심사
137,1128148359,(주)펜타콤씨엔씨,,분석,258900680,90.537,91.185,0.5051 (100.5051),13 8,2021/04/07 17:54:08,미심사
138,1388137679,(주)유민에쓰티,,분석,258904980,90.538,91.187,0.5068 (100.5068),9 6,2021/04/09 09:53:18,미심사
139,1048155392,에이제이아이티(주),,분석,258906262,90.539,91.187,0.5073 (100.5073),1 9,2021/04/07 18:50:53,미심사
140,1288125730,주식회사 두주시스템,,분석,258911100,90.541,91.189,0.5091 (100.5091),2 5,2021/04/07 19:34:05,미심사
141,4028199483,주식회사 에스제이일렉콤,,분석,258911152,90.541,91.189,0.5091 (100.5091),14 3,2021/04/07 10:14:06,미심사
142,1058684745,(주)대곤아이엔씨,,분석,258913343,90.541,91.19,0.5100 (100.51),12 3,2021/04/07 15:57:09,미심사
143,1240367481,중앙통신,,분석,258914128,90.542,91.19,0.5103 (100.5103),12 15,2021/04/08 19:37:39,미심사
144,1048157783,(주)서울정보컴,,분석,258915280,90.542,91.191,0.5108 (100.5108),15 2,2021/04/07 10:08:15,미심사
145,7708100831,진아이티 주식회사,,분석,258916745,90.543,91.191,0.5113 (100.5113),5 10,2021/04/07 12:03:18,미심사
146,1328197626,(주)그린전기,,분석,258916824,90.543,91.191,0.5114 (100.5114),1 12,2021/04/09 08:44:04,미심사
147,2158185084,(주)네오정보시스템,,분석,258919400,90.544,91.192,0.5124 (100.5124),13 7,2021/04/07 13:01:16,미심사
148,1418145874,에이치엘비일렉 주식회사,,분석,258920430,90.544,91.192,0.5128 (100.5128),1 9,2021/04/08 07:54:47,미심사
149,1288159133,주식회사 아이티에스뱅크,,분석,258921602,90.544,91.193,0.5132 (100.5132),15 7,2021/04/07 19:48:43,미심사
150,1358151726,진흥정보통신(주),,분석,258922491,90.545,91.193,0.5136 (100.5136),2 12,2021/04/08 16:13:07,미심사
151,2068184591,신명네트워크(주),,분석,258927384,90.546,91.195,0.5154 (100.5154),7 8,2021/04/07 09:37:54,미심사
152,1358144225,(주)형제파워텔,,분석,258929446,90.547,91.196,0.5163 (100.5163),15 7,2021/04/08 14:43:05,미심사
153,1268637894,(주)한빛이엔지,,분석,258929550,90.547,91.196,0.5163 (100.5163),15 13,2021/04/08 14:37:19,미심사
154,5668100829,스마트한 주식회사,,분석,258930992,90.548,91.196,0.5169 (100.5169),3 15,2021/04/07 14:02:07,미심사
155,1058133654,백상기업(주),,분석,258935400,90.549,91.198,0.5186 (100.5186),6 2,2021/04/08 17:44:59,미심사
156,1078157410,주식회사 스카이문스테크놀로지,,분석,258941040,90.551,91.2,0.5208 (100.5208),8 9,2021/04/08 09:09:34,미심사
157,1278168793,주식회사 경기방재,,분석,258941811,90.552,91.2,0.5211 (100.5211),3 15,2021/04/08 16:30:43,미심사
158,2078148017,(주)명신시스템,,분석,258943620,90.552,91.201,0.5218 (100.5218),13 14,2021/04/09 09:28:16,미심사
159,2078129117,경우전기(주),,분석,258943870,90.552,91.201,0.5218 (100.5218),4 11,2021/04/09 09:18:48,미심사
160,1238121928,(주)포앤티,,분석,258945269,90.553,91.201,0.5224 (100.5224),4 1,2021/04/09 13:10:18,미심사
161,8806300115,중앙아이티,,분석,258945417,90.553,91.201,0.5225 (100.5225),9 4,2021/04/07 16:30:11,미심사
162,2208626592,(주)광현이앤씨,,분석,258945760,90.553,91.201,0.5226 (100.5226),3 8,2021/04/08 16:44:19,미심사
163,1298186268,(주)유비프라임,,분석,258947480,90.554,91.202,0.5233 (100.5233),14 6,2021/04/07 18:25:54,미심사
164,2148641415,주식회사액션테크,,분석,258948260,90.554,91.202,0.5236 (100.5236),11 8,2021/04/07 10:33:49,미심사
165,1288602824,주식회사 우성텔레콤,,분석,258949000,90.554,91.202,0.5238 (100.5238),4 7,2021/04/08 13:59:45,미심사
166,1238164140,주식회사 테크빌,,분석,258955234,90.557,91.205,0.5263 (100.5263),15 7,2021/04/07 09:52:13,미심사
167,2158799300,주식회사 다인이엔에스,,분석,258955900,90.557,91.205,0.5265 (100.5265),13 9,2021/04/08 12:32:37,미심사
168,1138670451,주식회사 코스모티어,,분석,258956490,90.557,91.205,0.5267 (100.5267),8 12,2021/04/07 14:18:33,미심사
169,3238101217,광명아이씨티(주),,분석,258956500,90.557,91.205,0.5268 (100.5268),10 15,2021/04/07 21:02:21,미심사
170,1258191959,주식회사 에이원정보통신,,분석,258956740,90.557,91.205,0.5268 (100.5268),4 5,2021/04/07 18:27:10,미심사
171,1178153920,엠에스원디지털 주식회사,,분석,258958040,90.558,91.206,0.5274 (100.5274),6 3,2021/04/09 11:25:55,미심사
172,1241983110,대지통신공사,,분석,258958104,90.558,91.206,0.5274 (100.5274),5 14,2021/04/07 12:47:38,미심사
173,1078711298,청우기전주식회사,,분석,258958366,90.558,91.206,0.5275 (100.5275),5 10,2021/04/08 08:36:44,미심사
174,1308147023,가락전자(주),,분석,258958700,90.558,91.206,0.5276 (100.5276),7 6,2021/04/08 09:20:02,미심사
175,1198609084,주식회사 유니씨엔에스,,분석,258959843,90.558,91.206,0.5281 (100.5281),9 6,2021/04/07 09:22:08,미심사
176,1228170028,글로벌정보통신 주식회사,,분석,258960360,90.558,91.206,0.5283 (100.5283),6 8,2021/04/08 17:11:36,미심사
177,1088165460,(주)성보인프라넷,,분석,258961000,90.559,91.207,0.5285 (100.5285),6 14,2021/04/07 19:36:34,미심사
178,5588701421,(주)티엔피솔루션,,분석,258965768,90.56,91.208,0.5304 (100.5304),4 5,2021/04/08 14:34:52,미심사
179,1238122892,한국디지탈콘트롤 주식회사,,분석,258965947,90.56,91.208,0.5304 (100.5304),7 9,2021/04/07 15:20:05,미심사
180,1328612506,주식회사 그린아이티코리아,,분석,258968265,90.561,91.209,0.5313 (100.5313),9 7,2021/04/08 18:11:02,미심사
181,2208139700,(주)애플파워,,분석,258969447,90.562,91.21,0.5318 (100.5318),8 10,2021/04/08 11:42:52,미심사
182,1068180878,주식회사 신보,,분석,258969450,90.562,91.21,0.5318 (100.5318),7 4,2021/04/09 08:57:22,미심사
183,8558800882,주식회사 디아이엔아이,,분석,258970146,90.562,91.21,0.5321 (100.5321),8 6,2021/04/08 08:51:01,미심사
184,2108157604,주식회사 유니원이엔지,,분석,258971150,90.562,91.21,0.5324 (100.5324),4 10,2021/04/08 14:47:51,미심사
185,2018193998,주식회사 마임정보기술,,분석,258971180,90.562,91.21,0.5325 (100.5325),15 10,2021/04/08 11:06:25,미심사
186,1328149691,(주)이레씨앤씨,,분석,258972207,90.563,91.211,0.5329 (100.5329),7 4,2021/04/08 06:58:42,미심사
187,1108175530,주식회사창조씨엔에스,,분석,258974020,90.563,91.211,0.5336 (100.5336),3 7,2021/04/08 03:50:20,미심사
188,1178122655,셀렉트정보기술(주),,분석,258978262,90.565,91.213,0.5352 (100.5352),13 3,2021/04/09 10:53:37,미심사
189,1358618630,주식회사 넥스쳐컴,,분석,258981350,90.566,91.214,0.5364 (100.5364),11 7,2021/04/07 19:07:41,미심사
190,1088193869,(주)동명텔레콤,,분석,258982260,90.566,91.214,0.5368 (100.5368),7 3,2021/04/07 10:39:45,미심사
191,2078149729,주식회사 지앤에스기술,,분석,258984830,90.567,91.215,0.5378 (100.5378),12 10,2021/04/09 09:29:41,미심사
192,2048182660,동원오비텍(주),,분석,258985780,90.568,91.215,0.5381 (100.5381),7 15,2021/04/07 15:33:46,미심사
193,2058126448,주식회사 순성이엔씨,,분석,258986650,90.568,91.216,0.5385 (100.5385),11 6,2021/04/07 09:22:30,미심사
194,1358626858,씨엔씨엔지니어링(주),,분석,258987591,90.568,91.216,0.5388 (100.5388),13 1,2021/04/07 13:56:00,미심사
195,2098122745,새결정보통신(주),,분석,258992355,90.57,91.218,0.5407 (100.5407),5 14,2021/04/07 09:37:59,미심사
196,2178135988,주식회사 조은정보,,분석,258992560,90.57,91.218,0.5408 (100.5408),10 2,2021/04/08 09:15:56,미심사
197,4088144481,(주)정한산업개발,,분석,258995780,90.571,91.219,0.5420 (100.542),3 11,2021/04/09 09:43:49,미심사
198,1058645500,태지종합건설(주),,분석,258997451,90.572,91.22,0.5426 (100.5426),7 11,2021/04/09 09:18:45,미심사
199,1348131858,중원 주식회사,,분석,258997710,90.572,91.22,0.5428 (100.5428),11 3,2021/04/09 07:46:19,미심사
200,1098611773,주식회사상현엔지니어링,,분석,259008020,90.576,91.223,0.5468 (100.5468),15 11,2021/04/09 13:18:16,미심사
201,5368800088,현대정보산업 주식회사,,분석,259012140,90.577,91.225,0.5484 (100.5484),14 5,2021/04/08 08:41:00,미심사
202,2148886584,주식회사 수민텔레콤,,분석,259013033,90.577,91.225,0.5487 (100.5487),1 5,2021/04/08 14:25:01,미심사
203,1258164544,미송전기 주식회사,,분석,259018061,90.579,91.227,0.5507 (100.5507),2 5,2021/04/08 22:02:42,미심사
204,1348675166,주식회사 누리콘,,분석,259019785,90.58,91.227,0.5513 (100.5513),12 2,2021/04/08 16:50:04,미심사
205,1308613402,주식회사남아이엔씨,,분석,259022960,90.581,91.229,0.5526 (100.5526),5 7,2021/04/08 15:33:52,미심사
206,1248609688,우성이엔디주식회사,,분석,259024680,90.582,91.229,0.5532 (100.5532),6 11,2021/04/07 10:40:37,미심사
207,1238610765,파워텍(주),,분석,259026050,90.582,91.23,0.5538 (100.5538),11 1,2021/04/09 10:32:50,미심사
208,1238147855,주식회사 뉴플러스,,분석,259030992,90.584,91.231,0.5557 (100.5557),12 15,2021/04/08 17:28:16,미심사
209,1068123348,주식회사 우진기전,,분석,259033001,90.585,91.232,0.5565 (100.5565),6 13,2021/04/07 17:29:31,미심사
