순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1198195493,주식회사 인텍하우징  [최종낙찰],심인석,분석,35506086,87.747,87.474,-0.94950 (99.0505),11 10,2021/03/30 14:10:51,
2,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,35510600,87.759,87.486,-0.93683 (99.06317),11 4,2021/03/31 08:31:26,
3,1128118909,(주)한일종합산업,박준용,분석,35510790,87.759,87.486,-0.93630 (99.0637),11 15,2021/03/27 11:15:38,
4,1428168147,주식회사 다옴건설,이창석,분석,35513500,87.767,87.493,-0.92869 (99.07131),9 5,2021/03/30 12:21:55,
5,1138137229,두복산전(주),이영두,분석,35515000,87.77,87.496,-0.92448 (99.07552),7 12,2021/03/30 09:16:53,
6,1180673427,한마음정보시스템,정인숙,분석,35516802,87.775,87.501,-0.91942 (99.08058),4 2,2021/03/31 09:10:38,
7,1198633186,주식회사 티에스솔루션,주성규,분석,35517376,87.777,87.502,-0.91780 (99.0822),13 1,2021/03/29 13:44:11,
8,1068178635,(주)지아이테크놀러지,홍영우,분석,35521200,87.787,87.512,-0.90707 (99.09293),12 13,2021/03/29 09:40:21,
9,4168216339,(사)한국척수장애인협회,구근회,분석,35523114,87.792,87.516,-0.90169 (99.09831),5 3,2021/03/30 16:56:17,
10,3078146338,주식회사 하람이엔지,전유선,분석,35523200,87.792,87.517,-0.90145 (99.09855),12 11,2021/03/28 20:49:40,
11,1138169250,코리아이지텔주식회사,임규학,분석,35523820,87.793,87.518,-0.89971 (99.10029),5 3,2021/03/30 10:42:30,
12,3688701395,주식회사아이존스,정구희,분석,35526460,87.8,87.525,-0.89230 (99.1077),10 12,2021/03/25 12:25:05,
13,7418801210,주식회사 한국에이브이산업,이재숙,분석,35527560,87.803,87.527,-0.88921 (99.11079),14 2,2021/03/31 06:53:57,
14,2040371641,한서전자,김영옥,분석,35527990,87.804,87.528,-0.88800 (99.112),1 13,2021/03/30 17:38:54,
15,7848600209,주식회사 아이알디통신,곽이현,분석,35529406,87.808,87.532,-0.88403 (99.11597),7 15,2021/03/27 09:51:35,
16,7508600152,육일전기공사주식회사,공삼례,분석,35533270,87.818,87.541,-0.87318 (99.12682),12 4,2021/03/31 13:56:39,
17,1268620466,(주)진원엔지니어링,이규황,분석,35536010,87.825,87.548,-0.86548 (99.13452),9 6,2021/03/24 17:23:48,
18,1098603050,(주)이루기술,박지현,분석,35537250,87.828,87.551,-0.86200 (99.138),9 15,2021/03/31 13:56:05,
19,1198655462,지티에스솔루션즈 주식회사,김민수,분석,35538240,87.831,87.554,-0.85922 (99.14078),9 5,2021/03/30 22:53:04,
20,2078152132,(주)홍남테크,김홍길,분석,35539420,87.834,87.557,-0.85591 (99.14409),11 3,2021/03/30 12:31:13,
21,1198164229,(주) 이준시스템,한상훈,분석,35539500,87.834,87.557,-0.85569 (99.14431),14 8,2021/03/30 16:48:27,
22,2128178492,주식회사 제이에치코리아,이주환,분석,35540030,87.836,87.558,-0.85420 (99.1458),12 10,2021/03/29 06:53:14,
23,1138645971,주식회사 포딕스시스템,정재호,분석,35540820,87.838,87.56,-0.85198 (99.14802),1 10,2021/03/30 09:25:37,
24,1138663611,주식회사 엠브이씨앤에스,오남림,분석,35541906,87.841,87.563,-0.84893 (99.15107),12 4,2021/03/29 10:50:31,
25,1058608183,코위버(주),황인환,분석,35542147,87.841,87.563,-0.84825 (99.15175),2 6,2021/03/29 14:40:02,
