순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2098121862,거우전설주식회사,김영훈,분석,135789631,87.746,88.764,0.19927 (100.19927),,2021/07/20 10:10:06,1순위
2,1048157783,(주)서울정보컴,고응준,분석,135790200,87.746,88.764,0.19969 (100.19969),,2021/07/16 13:21:31,2순위
3,1198175027,(주)케이웍스,김영주,분석,135794365,87.749,88.767,0.20280 (100.2028),,2021/07/19 08:51:40,3순위
4,1198158412,애드넷정보통신(주),박상흥,분석,135797200,87.751,88.769,0.20491 (100.20491),,2021/07/16 17:51:13,4순위
5,1098153915,하비넷정보통신(주),이종훈,분석,135801080,87.754,88.771,0.20780 (100.2078),,2021/07/20 16:40:27,5순위
6,2148620797,(주)세인씨앤씨,조정화,분석,135801080,87.754,88.771,0.20780 (100.2078),,2021/07/16 09:27:16,5순위
7,1078143707,(주)신창전기,홍성수,분석,135810470,87.761,88.778,0.21479 (100.21479),,2021/07/20 17:32:08,7순위
8,1138636870,주식회사 나우시스템,이종한,분석,135811280,87.761,88.778,0.21540 (100.2154),,2021/07/19 09:16:13,8순위
9,2098134159,주식회사 피스코이엔씨,조기현,분석,135819197,87.767,88.783,0.22130 (100.2213),,2021/07/19 08:51:52,9순위
10,1118114477,주식회사 대흥데이타통신,박상영,분석,135819600,87.767,88.784,0.22160 (100.2216),,2021/07/19 10:02:26,10순위
11,7088800946,주식회사 아이티아이비전,정준호,분석,135819870,87.767,88.784,0.22180 (100.2218),,2021/07/19 13:42:28,11순위
12,1018639665,(주)한양인프라넷,김주호,분석,135821000,87.768,88.784,0.22264 (100.22264),,2021/07/19 14:57:02,12순위
13,2118645407,흥일정보통신(주),정본영,분석,135823492,87.77,88.786,0.22450 (100.2245),,2021/07/19 14:35:42,13순위
14,1018642326,한우이앤에스(주),변준석,분석,135824834,87.771,88.787,0.22549 (100.22549),,2021/07/20 10:44:57,14순위
15,2068679088,(주)한맥아이티,최예니,분석,135824980,87.771,88.787,0.22560 (100.2256),,2021/07/20 09:23:32,15순위
16,2178135988,주식회사 조은정보,조용정,분석,135829260,87.774,88.79,0.22879 (100.22879),,2021/07/19 09:39:25,16순위
17,1108179327,(주) 유엘네트웍스,정재순,분석,135830172,87.774,88.79,0.22947 (100.22947),,2021/07/20 10:16:02,17순위
18,1108190808,노드정보기술(주),정상권,분석,135832843,87.776,88.792,0.23146 (100.23146),,2021/07/21 09:47:13,18순위
19,1208762238,(주)컴스정보기술,김응관,분석,135836646,87.779,88.795,0.23429 (100.23429),,2021/07/15 10:57:55,19순위
20,1188115778,대신통신기술(주),김지영,분석,135838660,87.78,88.796,0.23580 (100.2358),,2021/07/19 10:45:15,20순위
21,1068147942,태양이엠씨(주),선오규,분석,135840700,87.782,88.797,0.23731 (100.23731),,2021/07/21 08:07:44,21순위
22,1188108054,대한신호(주),안종석,분석,135841344,87.782,88.798,0.23779 (100.23779),,2021/07/16 21:34:34,22순위
23,3738701418,주식회사 에스비넷,전막동,분석,135842280,87.783,88.798,0.23849 (100.23849),,2021/07/15 15:28:06,23순위
24,1138640850,주식회사 우솔네트웍스,유상열,분석,135848880,87.788,88.803,0.24341 (100.24341),,2021/07/19 10:07:45,24순위
25,1138175669,(주)용상전기통신,권혁기,분석,135850600,87.789,88.804,0.24469 (100.24469),,2021/07/20 09:25:55,25순위
26,1078155407,(주)윤익계전,안용준,분석,135851063,87.789,88.804,0.24504 (100.24504),,2021/07/15 10:37:46,26순위
27,2048188475,주식회사 오파스넷,장수현,분석,135851827,87.79,88.805,0.24560 (100.2456),,2021/07/18 10:52:54,27순위
28,1188111452,동화전자산업(주),김종화,분석,135854840,87.792,88.807,0.24785 (100.24785),,2021/07/20 16:49:08,28순위
29,2178141893,주식회사대웅텔레콤,전진숙,분석,135855430,87.792,88.807,0.24829 (100.24829),,2021/07/20 10:13:03,29순위
30,2618126604,주식회사 래오시스,윤경,분석,135855842,87.792,88.807,0.24860 (100.2486),,2021/07/17 15:45:17,30순위
31,1048142446,주식회사 디에스 이앤티,양종만,분석,135856002,87.793,88.807,0.24871 (100.24871),,2021/07/20 14:56:31,31순위
32,2130230588,태극정보통신,이상호,분석,135856245,87.793,88.808,0.24890 (100.2489),,2021/07/19 20:49:26,32순위
33,1168155492,주식회사 코콤텍,고성춘,분석,135857450,87.794,88.808,0.24979 (100.24979),,2021/07/19 09:46:06,33순위
34,1108175433,승림이앤씨(주),서영식,분석,135859000,87.795,88.809,0.25095 (100.25095),,2021/07/19 13:26:21,34순위
35,1198195493,주식회사 인텍하우징,심인석,분석,135859466,87.795,88.81,0.25130 (100.2513),,2021/07/19 16:36:31,35순위
36,2168100638,원흥전설(주),이제호,분석,135859600,87.795,88.81,0.25140 (100.2514),,2021/07/20 11:11:51,36순위
37,1078715052,(주)에이스씨씨텍,신현종,분석,135864030,87.798,88.813,0.25470 (100.2547),,2021/07/20 09:53:48,37순위
38,1058649262,주식회사 노하우전기통신,임창배,분석,135866000,87.8,88.814,0.25616 (100.25616),,2021/07/20 14:43:28,38순위
39,1298141752,에이플시스템즈(주),윤진경,분석,135866850,87.8,88.814,0.25680 (100.2568),,2021/07/19 11:03:21,39순위
40,2088100603,(주)전우사,김한재,분석,135866850,87.8,88.814,0.25680 (100.2568),,2021/07/20 14:53:34,39순위
41,4538100144,주식회사 파란아이티,성기빈,분석,135867120,87.8,88.815,0.25700 (100.257),,2021/07/21 09:42:52,41순위
42,6318800044,화인씨엔이 주식회사,김영심,분석,135867548,87.801,88.815,0.25732 (100.25732),,2021/07/19 14:02:10,42순위
43,1088196885,주식회사글로벌정보통신,양진이,분석,135868860,87.802,88.816,0.25829 (100.25829),,2021/07/19 11:31:11,43순위
44,2048626080,주식회사 엘제이이엔지,임성희,분석,135873690,87.805,88.819,0.26189 (100.26189),,2021/07/16 10:51:58,44순위
45,2058140829,원앤원산업개발(주),배애순,분석,135876240,87.807,88.821,0.26379 (100.26379),,2021/07/19 10:04:46,45순위
46,1088124659,(주)비젼텔레콤,김진수,분석,135877050,87.807,88.821,0.26440 (100.2644),,2021/07/15 17:52:28,46순위
47,1198629800,주식회사 메카넷,천수연,분석,135878660,87.808,88.822,0.26559 (100.26559),,2021/07/16 10:41:58,47순위
48,1198118405,우광기전(주),이기진,분석,135879970,87.809,88.823,0.26657 (100.26657),,2021/07/19 08:12:43,48순위
49,2038101742,株式會社 革新電工社,김희웅,분석,135882850,87.811,88.825,0.26872 (100.26872),,2021/07/20 09:29:59,49순위
50,1138604679,(주) 투데이게이트,김익훈,분석,135885640,87.813,88.827,0.27079 (100.27079),,2021/07/16 13:23:56,50순위
51,1168105686,대덕전설(주),남궁성규,분석,135887650,87.815,88.828,0.27229 (100.27229),,2021/07/19 15:02:05,51순위
52,1328105709,(주)왕선전설,조정현,분석,135889533,87.816,88.829,0.27369 (100.27369),,2021/07/16 09:30:44,52순위
53,2038164825,(주)스피드정보통신,선의석,분석,135889900,87.816,88.83,0.27397 (100.27397),,2021/07/19 09:42:47,53순위
54,2208626821,한성씨앤엔(주),한성,분석,135889900,87.816,88.83,0.27397 (100.27397),,2021/07/19 10:22:18,53순위
55,1058605740,국제텔레시스(주),박병헌,분석,135890300,87.817,88.83,0.27427 (100.27427),,2021/07/20 17:10:07,55순위
56,1108127950,서경전기(주),이종환,분석,135891774,87.818,88.831,0.27536 (100.27536),,2021/07/20 09:37:09,56순위
57,1068636509,청화하이테크 주식회사,김태훈,분석,135893900,87.819,88.832,0.27695 (100.27695),,2021/07/19 08:57:54,57순위
58,1068616518,(주)애니씨앤에스,이일규,분석,135894020,87.819,88.832,0.27704 (100.27704),,2021/07/16 10:15:51,58순위
59,1168137418,두레옵트로닉스 주식회사,최수현,분석,135895040,87.82,88.833,0.27780 (100.2778),,2021/07/16 13:58:29,59순위
60,1108170025,(주)원비즈시스템,박의영,분석,135897520,87.822,88.835,0.27965 (100.27965),,2021/07/15 13:43:07,60순위
61,2558600773,주식회사 대건전력,박미영,분석,135899600,87.823,88.836,0.28119 (100.28119),,2021/07/20 09:49:07,61순위
