순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058740405,(주)화성이엔지  [최종낙찰],김택환,분석,67895685,87.746,87.989,-0.70650 (99.2935),14 3,2021/01/21 15:23:28,
2,1018151140,(주)사운드솔루션,이홍,분석,67896890,87.748,87.99,-0.70472 (99.29528),13 2,2021/01/19 11:00:03,
3,3078146338,주식회사 하람이엔지,전유선,분석,67898500,87.75,87.993,-0.70235 (99.29765),3 15,2021/01/25 09:21:46,
4,1098150316,(주)건우통신,노형환,분석,67899719,87.752,87.994,-0.70055 (99.29945),4 11,2021/01/22 17:58:30,
5,2118845639,(주)사운드코리아이엔지,김지형,분석,67904554,87.758,88.0,-0.69340 (99.3066),2 6,2021/01/22 09:30:37,
6,1074870357,영진정보통신,김종규,분석,67907670,87.763,88.004,-0.68880 (99.3112),14 3,2021/01/22 10:48:43,
7,2148770450,주식회사 아리시스,이대섭,분석,67908481,87.764,88.005,-0.68760 (99.3124),11 10,2021/01/21 08:35:47,
8,7088800946,주식회사 아이티아이비전,정준호,분석,67908549,87.764,88.006,-0.68750 (99.3125),13 14,2021/01/22 10:26:12,
9,1068656301,주식회사 티제이원,최정국,분석,67909902,87.766,88.007,-0.68551 (99.31449),2 4,2021/01/20 13:58:38,
10,6118600013,주식회사 위드넷,장성일,분석,67911053,87.767,88.009,-0.68381 (99.31619),3 7,2021/01/22 09:54:44,
11,1098150581,주식회사 우진파워텍,한용일,분석,67914100,87.772,88.013,-0.67931 (99.32069),3 11,2021/01/21 15:08:51,
12,1408169475,주식회사 제이앤제이파워스,박재옥,분석,67914900,87.773,88.014,-0.67812 (99.32188),13 1,2021/01/25 08:46:15,
13,1168137418,두레옵트로닉스 주식회사,최수현,분석,67916060,87.774,88.015,-0.67641 (99.32359),9 7,2021/01/22 16:06:42,
14,2068679088,(주)한맥아이티,최예니,분석,67916740,87.775,88.016,-0.67541 (99.32459),15 7,2021/01/21 13:30:59,
15,1198668254,디에스인포시스(주),최혜경,분석,67917250,87.776,88.017,-0.67465 (99.32535),9 15,2021/01/21 11:10:35,
16,1168169996,세리정보기술 주식회사,이금모,분석,67918095,87.777,88.018,-0.67341 (99.32659),11 15,2021/01/21 09:03:12,
17,1198606485,주식회사 에이치엠솔루션,이상진,분석,67918200,87.777,88.018,-0.67325 (99.32675),6 14,2021/01/18 14:46:41,
18,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,67918570,87.778,88.019,-0.67270 (99.3273),9 5,2021/01/20 11:46:54,
19,6768601611,주식회사 루트웰,노덕권,분석,67919287,87.779,88.019,-0.67164 (99.32836),14 15,2021/01/25 08:42:54,
20,2208660663,주식회사 데이타렉스,김정국,분석,67920100,87.78,88.021,-0.67044 (99.32956),13 6,2021/01/22 15:14:27,
21,1198646212,주식회사 에프에스네트웍스,이화수,분석,67922310,87.783,88.023,-0.66718 (99.33282),10 14,2021/01/22 09:32:59,
22,1198123174,주식회사 도래정보시스템,이은숙,분석,67923650,87.785,88.025,-0.66520 (99.3348),2 3,2021/01/21 09:20:12,
23,2168107645,(주)한신기전통신,한후수,분석,67925480,87.788,88.027,-0.66250 (99.3375),4 8,2021/01/19 17:30:02,
24,1138175034,(주)윈플러스정보기술,정재원,분석,67925638,87.788,88.028,-0.66226 (99.33774),11 1,2021/01/22 16:33:23,
25,4208700205,주식회사 가은씨앤에스,양미영,분석,67929670,87.794,88.033,-0.65631 (99.34369),12 7,2021/01/25 08:52:12,
26,1130259965,LG미래정보통신,황병창,분석,67931060,87.796,88.035,-0.65426 (99.34574),10 14,2021/01/25 07:18:10,
27,1058682164,(주)울트라텔레콤,김성철,분석,67932450,87.797,88.037,-0.65220 (99.3478),4 8,2021/01/22 07:01:24,
28,1208192633,(주)유니썬코리아,김형중,분석,67938540,87.806,88.044,-0.64321 (99.35679),9 2,2021/01/22 15:04:21,
29,2118612681,(주)해우정보시스템,김병헌,분석,67938830,87.806,88.045,-0.64278 (99.35722),10 15,2021/01/18 09:48:36,
30,2068153517,뉴텔레콤(주),김을선,분석,67941720,87.811,88.049,-0.63851 (99.36149),9 4,2021/01/22 09:25:55,
31,1138611622,(주)이담에스티,최명순,분석,67943690,87.813,88.051,-0.63560 (99.3644),4 14,2021/01/24 14:15:48,
32,1898101636,주식회사 케이제이통신시스템,문장희,분석,67945584,87.816,88.054,-0.63281 (99.36719),5 14,2021/01/24 12:05:11,
33,2488101162,주식회사 코업컴퍼니,이철재,분석,67946226,87.817,88.054,-0.63186 (99.36814),13 5,2021/01/21 17:35:13,
34,2118668579,(주)아이정보기술,이훈희,분석,67947141,87.818,88.056,-0.63051 (99.36949),15 8,2021/01/25 08:21:25,
35,1098161598,(주)삼우씨앤에스,이기만,분석,67948020,87.819,88.057,-0.62921 (99.37079),14 3,2021/01/25 07:41:22,
36,1358131171,(주)금성전기통신공사,김윤환,분석,67948350,87.82,88.057,-0.62872 (99.37128),2 13,2021/01/21 10:19:54,
37,5298100062,주식회사 알에프코리아,신현성,분석,67949579,87.822,88.059,-0.62690 (99.3731),8 4,2021/01/22 09:56:23,
38,2068617141,(주)텔코아,황민석,분석,67949790,87.822,88.059,-0.62659 (99.37341),10 5,2021/01/22 17:18:56,
39,1078156541,한국네트웍엔지니어링 주식회사,김해홍,분석,67951273,87.824,88.061,-0.62440 (99.3756),4 6,2021/01/25 09:42:00,
40,1058730625,주식회사 신한네오텍,강미순,분석,67952760,87.826,88.063,-0.62221 (99.37779),5 3,2021/01/25 09:23:36,
41,2078124989,청보음향(주),고인우,분석,67955600,87.83,88.067,-0.61801 (99.38199),4 7,2021/01/23 19:40:55,
42,1138632307,(주)인투에스,남기융,분석,67957500,87.833,88.069,-0.61521 (99.38479),12 8,2021/01/21 14:22:15,
43,1200295066,비젼텔레콤,임의석,분석,67959938,87.836,88.072,-0.61161 (99.38839),5 15,2021/01/25 08:50:22,
44,1058629723,(주)트리콤미디어,어기호,분석,67960209,87.837,88.072,-0.61120 (99.3888),15 7,2021/01/22 09:28:08,
45,1118129252,광원전설(주),김영선,분석,67960680,87.837,88.073,-0.61051 (99.38949),9 1,2021/01/25 09:47:53,
46,1013899212,현대아이텍,김청호,분석,67961200,87.838,88.074,-0.60974 (99.39026),1 9,2021/01/21 13:25:32,
47,2178143187,(주)미디어밸리렛,전필숙,분석,67961420,87.838,88.074,-0.60942 (99.39058),12 9,2021/01/21 13:39:57,
48,1208663604,주식회사 한은씨앤씨,김기현,분석,67962240,87.839,88.075,-0.60821 (99.39179),10 9,2021/01/22 09:19:36,
49,1058671430,(주)디지탈씨오에스,박정규,분석,67963257,87.841,88.076,-0.60670 (99.3933),4 6,2021/01/18 17:47:09,
50,1088607510,애드온스마트 주식회사,신승자,분석,67963800,87.842,88.077,-0.60590 (99.3941),3 6,2021/01/25 08:58:17,
51,8178800099,(주)대성오토텍,신미금,분석,67965080,87.843,88.079,-0.60401 (99.39599),14 6,2021/01/21 09:14:33,
52,2108168358,주식회사 영호정보통신,조소연,분석,67966575,87.845,88.081,-0.60180 (99.3982),13 14,2021/01/25 08:05:54,
53,2048189682,세왕전력(주),안성호,분석,67966980,87.846,88.081,-0.60120 (99.3988),12 8,2021/01/25 09:16:13,
53,1098161583,주식회사 호서텔넷,민경일,분석,67966980,87.846,88.081,-0.60120 (99.3988),14 15,2021/01/22 09:51:33,
