순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
72,1198653668,에코아이넷(주),,분석,1005613000,89.854,90.502,0.3465 (100.3465),5 3,2020/11/03 09:38:31,미심사
73,1238121928,(주)포앤티,,분석,1005620410,89.855,90.502,0.3473 (100.3473),11 9,2020/11/02 16:49:04,미심사
74,1208111644,주식회사 광신전설,,분석,1005627420,89.856,90.503,0.3480 (100.348),6 15,2020/11/02 18:21:31,미심사
75,1288135320,수호정보통신(주),,분석,1005636440,89.857,90.504,0.3489 (100.3489),14 15,2020/11/02 19:45:56,미심사
76,1068621874,주식회사디브이알씨앤씨,,분석,1005639290,89.857,90.504,0.3491 (100.3491),3 6,2020/11/02 16:07:14,미심사
77,1168170227,(주)에스비에스에이앤티,,분석,1005641450,89.857,90.504,0.3494 (100.3494),6 2,2020/11/02 13:54:21,미심사
78,1138653428,주식회사 씨앤엘네트웍스,,분석,1005644800,89.857,90.505,0.3497 (100.3497),5 6,2020/10/30 10:13:35,미심사
79,1278602802,(주)하나넷,,분석,1005650470,89.858,90.505,0.3503 (100.3503),2 3,2020/11/03 12:43:28,미심사
80,5138115783,주식회사 마이크로닉,,분석,1005651471,89.858,90.505,0.3504 (100.3504),5 14,2020/11/03 09:27:24,미심사
81,1138175392,서우통신 주식회사,,분석,1005652638,89.858,90.505,0.3505 (100.3505),6 10,2020/11/01 19:18:12,미심사
82,1538700076,태경정보통신 주식회사,,분석,1005662896,89.859,90.506,0.3515 (100.3515),11 14,2020/11/02 22:39:38,미심사
83,2048187419,(주)디지털우민,,분석,1005672520,89.86,90.507,0.3525 (100.3525),3 12,2020/10/31 15:56:43,미심사
84,1288179309,주식회사 천일,,분석,1005673518,89.86,90.507,0.3526 (100.3526),15 1,2020/11/02 17:49:21,미심사
85,3148195900,주식회사 솔버아이티,,분석,1005675000,89.86,90.507,0.3527 (100.3527),1 9,2020/11/02 16:48:34,미심사
86,3170305850,오뚜기전자통신,,분석,1005683540,89.861,90.508,0.3536 (100.3536),3 12,2020/10/30 10:54:57,미심사
87,1288666624,주식회사 동우이앤지,,분석,1005686550,89.861,90.508,0.3539 (100.3539),13 7,2020/10/30 09:09:16,미심사
88,1188111020,한영정보통신(주),,분석,1005698800,89.862,90.509,0.3551 (100.3551),2 9,2020/11/02 13:32:05,미심사
89,2078148017,(주)명신시스템,,분석,1005705580,89.863,90.51,0.3557 (100.3557),7 13,2020/11/02 17:17:23,미심사
90,6658600679,주식회사 오성텔레콤,,분석,1005709696,89.863,90.51,0.3562 (100.3562),14 1,2020/11/02 23:51:24,미심사
91,1268178721,주식회사 인석텔,,분석,1005718613,89.864,90.511,0.3570 (100.357),6 4,2020/10/30 18:31:26,미심사
92,1278633076,주식회사 아이온시스템,,분석,1005731642,89.865,90.512,0.3584 (100.3584),12 15,2020/11/02 20:11:26,미심사
93,1408179804,주식회사 에스엠네트웍스,,분석,1005732650,89.866,90.513,0.3585 (100.3585),10 3,2020/11/03 08:52:37,미심사
94,1278622185,(주)한올정보통신,,분석,1005735652,89.866,90.513,0.3588 (100.3588),7 9,2020/11/03 09:36:30,미심사
95,5028600233,주식회사 신성엔지니어링,,분석,1005736660,89.866,90.513,0.3589 (100.3589),3 9,2020/10/30 13:58:27,미심사
96,1178156325,주식회사 더나은산업,,분석,1005755700,89.868,90.515,0.3608 (100.3608),12 1,2020/11/02 09:35:40,미심사
97,1068184554,(주)송화전기통신,,분석,1005766720,89.869,90.516,0.3619 (100.3619),2 12,2020/11/02 10:21:59,미심사
98,1388114337,주식회사 신안정보통신,,분석,1005773740,89.869,90.516,0.3626 (100.3626),2 14,2020/11/03 09:38:54,미심사
99,1128140075,(주)동영미디어,,분석,1005778993,89.87,90.517,0.3631 (100.3631),8 14,2020/11/02 09:39:30,미심사
100,2228118792,(주)우광전기통신,,분석,1005786760,89.871,90.517,0.3639 (100.3639),14 1,2020/10/30 13:23:04,미심사
101,1278100041,동일건설(주),,분석,1005794500,89.871,90.518,0.3646 (100.3646),11 9,2020/11/03 10:55:12,미심사
102,1138138005,주식회사 레드로버,,분석,1005796447,89.871,90.518,0.3648 (100.3648),2 12,2020/11/02 13:19:13,미심사
103,1348182624,(주)이앤에스알앤디,,분석,1005798000,89.872,90.518,0.3650 (100.365),15 3,2020/11/02 20:36:38,미심사
104,1348152872,(주)앤시스테크놀러지,,분석,1005821830,89.874,90.521,0.3673 (100.3673),1 15,2020/11/02 17:07:38,미심사
105,5678700047,주식회사 서현이앤지,,분석,1005825850,89.874,90.521,0.3678 (100.3678),8 6,2020/11/02 08:08:26,미심사
106,1198195585,(주)경원정보통신,,분석,1005827000,89.874,90.521,0.3679 (100.3679),1 14,2020/11/02 12:40:53,미심사
107,1298115031,코스텔(주),,분석,1005839870,89.876,90.522,0.3691 (100.3691),9 15,2020/11/02 17:27:50,미심사
108,1248158831,빛샘전자(주),,분석,1005849020,89.876,90.523,0.3701 (100.3701),11 8,2020/10/30 14:26:04,미심사
109,1208745904,(주)엘엔케이네트웍스,,분석,1005852083,89.877,90.523,0.3704 (100.3704),1 2,2020/10/30 18:37:09,미심사
110,1358104897,성현기업(주),,분석,1005854900,89.877,90.524,0.3706 (100.3706),2 8,2020/11/03 09:51:34,미심사
111,2178121937,부광이앤씨 주식회사,,분석,1005871942,89.879,90.525,0.3724 (100.3724),10 4,2020/11/02 13:39:12,미심사
112,2158171649,(주)삼삼통신기술,,분석,1005878960,89.879,90.526,0.3731 (100.3731),9 2,2020/11/02 13:10:24,미심사
113,4108137488,(주)한빛네트웍스,,분석,1005896795,89.881,90.527,0.3748 (100.3748),10 5,2020/11/02 10:34:30,미심사
114,1188111452,동화전자산업(주),,분석,1005902000,89.881,90.528,0.3753 (100.3753),3 6,2020/11/02 17:58:27,미심사
115,1948600371,(주)제이비네트웍스,,분석,1005904000,89.882,90.528,0.3755 (100.3755),5 4,2020/10/31 16:54:36,미심사
116,4088160502,지오산업 주식회사,,분석,1005915033,89.883,90.529,0.3766 (100.3766),13 15,2020/11/03 09:43:39,미심사
117,1358138266,(주)고광,,분석,1005955120,89.886,90.533,0.3807 (100.3807),5 15,2020/10/30 13:55:11,미심사
118,1328165629,서진전력 주식회사,,분석,1005966000,89.887,90.534,0.3817 (100.3817),11 10,2020/10/30 11:14:36,미심사
119,1268180509,주식회사동광전기,,분석,1005967150,89.887,90.534,0.3819 (100.3819),11 8,2020/11/02 10:33:30,미심사
120,1278617270,(주)동하통신기술,,분석,1005971200,89.888,90.534,0.3823 (100.3823),12 4,2020/11/02 19:37:38,미심사
121,1018178116,(주)오경컴텍,,분석,1005979180,89.889,90.535,0.3831 (100.3831),8 15,2020/11/02 10:27:39,미심사
122,1018639665,(주)한양인프라넷,,분석,1005982180,89.889,90.535,0.3834 (100.3834),15 10,2020/10/30 19:45:03,미심사
123,1058132562,주식회사 신보기전,,분석,1005983180,89.889,90.535,0.3835 (100.3835),13 11,2020/10/30 10:07:18,미심사
124,1288607270,청운이엔에스주식회사,,분석,1005983180,89.889,90.535,0.3835 (100.3835),11 1,2020/11/02 11:08:51,미심사
125,1058746675,(주)양지이엔지,,분석,1005983780,89.889,90.535,0.3835 (100.3835),12 10,2020/11/03 08:40:16,미심사
126,1138607924,두성건설주식회사,,분석,1005995000,89.89,90.536,0.3846 (100.3846),13 12,2020/11/02 10:52:08,미심사
127,1298115797,시앤시인스트루먼트 주식회사,,분석,1005996930,89.89,90.536,0.3848 (100.3848),2 8,2020/11/03 12:27:11,미심사
128,1378618335,동서이엔씨 주식회사,,분석,1005997210,89.89,90.536,0.3849 (100.3849),14 4,2020/11/02 16:03:56,미심사
129,2118879240,주식회사 시티건설,,분석,1006004230,89.891,90.537,0.3856 (100.3856),2 5,2020/11/03 08:51:33,미심사
130,2148673033,대일전기통신(주),,분석,1006009200,89.891,90.537,0.3860 (100.386),13 4,2020/11/02 09:15:26,미심사
131,1318635525,(주)세명인포텍,,분석,1006010237,89.891,90.537,0.3862 (100.3862),3 12,2020/11/03 00:15:49,미심사
132,1148190678,주식회사 에드원,,분석,1006020260,89.892,90.538,0.3872 (100.3872),9 1,2020/11/02 15:33:07,미심사
133,1238163699,주식회사 나라정보기술,,분석,1006022263,89.893,90.539,0.3874 (100.3874),2 5,2020/10/30 19:25:23,미심사
134,1388172429,아이씨티웨이 주식회사,,분석,1006026340,89.893,90.539,0.3878 (100.3878),1 9,2020/10/30 12:01:51,미심사
135,2158190006,광명인터컴(주),,분석,1006030700,89.893,90.539,0.3882 (100.3882),11 13,2020/10/30 17:01:46,미심사
136,6138120835,주식회사 세진기업,,분석,1006061000,89.896,90.542,0.3912 (100.3912),15 13,2020/11/02 11:02:33,미심사
137,1108194973,주식회사 엔에스정보통신,,분석,1006072370,89.897,90.543,0.3924 (100.3924),8 6,2020/11/03 09:03:08,미심사
138,2338108902,주식회사 가교전력,,분석,1006075000,89.897,90.543,0.3926 (100.3926),4 14,2020/11/02 16:37:48,미심사
139,1238135228,(주)한미,,분석,1006091500,89.899,90.545,0.3943 (100.3943),8 12,2020/11/02 09:31:16,미심사
140,1298181429,느티나무정보통신(주),,분석,1006104440,89.9,90.546,0.3956 (100.3956),5 1,2020/11/03 00:04:06,미심사
141,2218131749,주식회사 범산,,분석,1006120470,89.902,90.547,0.3971 (100.3971),5 3,2020/11/03 10:17:49,미심사
142,1408125477,주식회사 태원시스템,,분석,1006120480,89.902,90.547,0.3972 (100.3972),3 5,2020/10/30 17:59:54,미심사
143,1318183508,주식회사 와이엘테크,,분석,1006136750,89.903,90.549,0.3988 (100.3988),4 5,2020/11/02 13:06:48,미심사
144,4158126972,(주)승주정보,,분석,1006143530,89.904,90.549,0.3995 (100.3995),8 7,2020/10/30 13:06:32,미심사
145,1262463735,시너지네트워크,,분석,1006162560,89.906,90.551,0.4013 (100.4013),1 13,2020/11/02 14:48:30,미심사
146,2148632482,주식회사 시큐인포,,분석,1006165267,89.906,90.551,0.4016 (100.4016),10 6,2020/10/30 15:47:40,미심사
147,2028158261,주식회사 남두,,분석,1006165569,89.906,90.551,0.4017 (100.4017),4 2,2020/11/03 09:35:10,미심사
148,1148148258,신동아종합건설 주식회사,,분석,1006200320,89.909,90.555,0.4051 (100.4051),12 4,2020/11/02 15:22:00,미심사
149,1108137685,(주)링크엔존테크놀러지,,분석,1006209030,89.91,90.555,0.4060 (100.406),1 12,2020/10/30 13:42:23,미심사
150,1058153698,진우산전(주),,분석,1006240729,89.913,90.558,0.4092 (100.4092),12 11,2020/10/30 11:43:07,미심사
151,1138163616,(주)인콘,,분석,1006250751,89.914,90.559,0.4102 (100.4102),6 15,2020/10/30 10:41:54,미심사
152,2158166393,디지탈정보통신(주),,분석,1006267045,89.915,90.561,0.4118 (100.4118),4 10,2020/11/01 18:19:24,미심사
153,1248655391,한결이엔지(주),,분석,1006276451,89.916,90.561,0.4127 (100.4127),8 1,2020/10/30 17:26:21,미심사
154,1208137120,(주)지티일렉콘,,분석,1006277875,89.916,90.562,0.4129 (100.4129),7 8,2020/11/03 04:33:20,미심사
155,1428124945,주식회사 맥스윈,,분석,1006296000,89.918,90.563,0.4147 (100.4147),9 3,2020/11/02 10:05:56,미심사
156,3018601420,(주)바로테크,,분석,1006305830,89.919,90.564,0.4156 (100.4156),15 8,2020/11/02 11:21:48,미심사
157,5668100829,스마트한 주식회사,,분석,1006317895,89.92,90.565,0.4169 (100.4169),8 9,2020/10/30 10:40:13,미심사
158,3798700760,로안테크(주),,분석,1006320767,89.92,90.565,0.4171 (100.4171),3 8,2020/11/02 17:57:29,미심사
159,1078721461,주식회사 윈더스코리아,,분석,1006326920,89.921,90.566,0.4178 (100.4178),10 5,2020/11/03 09:33:07,미심사
160,2048614338,(주)오성에이브이시스템,,분석,1006345260,89.923,90.568,0.4196 (100.4196),3 10,2020/11/02 15:18:39,미심사
161,2348106891,주식회사 삼인정보통신,,분석,1006348961,89.923,90.568,0.4200 (100.42),10 9,2020/10/30 15:53:20,미심사
162,1198616251,주식회사 누리인프라,,분석,1006362990,89.924,90.569,0.4214 (100.4214),14 4,2020/10/30 15:07:03,미심사
163,1018154598,씨엔에스코리아(주),,분석,1006363993,89.924,90.569,0.4215 (100.4215),11 6,2020/11/02 07:40:37,미심사
164,2158799300,주식회사 다인이엔에스,,분석,1006364500,89.924,90.569,0.4215 (100.4215),1 9,2020/10/31 13:12:03,미심사
165,1058601287,(주)성산정보시스템,,분석,1006381029,89.926,90.571,0.4232 (100.4232),2 4,2020/11/02 17:27:36,미심사
166,3078113593,(합)한길통신,,분석,1006381029,89.926,90.571,0.4232 (100.4232),7 2,2020/11/02 09:42:31,미심사
167,1078636235,(주)대교이앤에스,,분석,1006382032,89.926,90.571,0.4233 (100.4233),15 1,2020/11/02 10:06:38,미심사
168,7728100332,주식회사 금성이엔씨,,분석,1006382032,89.926,90.571,0.4233 (100.4233),10 14,2020/11/01 18:19:34,미심사
169,8418601383,주식회사 미리내통신,,분석,1006384036,89.926,90.571,0.4235 (100.4235),8 14,2020/10/30 20:19:54,미심사
170,4098181403,주식회사 서포전기통신,,분석,1006384400,89.926,90.571,0.4235 (100.4235),8 4,2020/11/02 09:22:02,미심사
171,1138183136,링크맥스(주),,분석,1006385200,89.926,90.571,0.4236 (100.4236),13 12,2020/11/02 15:41:43,미심사
172,3058187274,한화통신(주),,분석,1006389047,89.927,90.572,0.4240 (100.424),8 14,2020/11/02 09:32:34,미심사
173,1298151978,(주)참정보통신,,분석,1006397070,89.927,90.572,0.4248 (100.4248),10 5,2020/10/30 10:51:12,미심사
174,1428119253,주식회사 메디전자,,분석,1006397898,89.928,90.572,0.4248 (100.4248),2 1,2020/11/02 10:51:01,미심사
175,4028166342,주식회사 주왕산업,,분석,1006402070,89.928,90.573,0.4252 (100.4252),12 9,2020/10/31 09:18:30,미심사
176,1058671430,(주)디지탈씨오에스,,분석,1006403070,89.928,90.573,0.4253 (100.4253),11 14,2020/11/02 15:48:37,미심사
177,2148722924,주식회사 다음정보기술,,분석,1006411500,89.929,90.574,0.4262 (100.4262),7 10,2020/11/02 11:55:52,미심사
178,5048133604,주식회사다온네트웍스,,분석,1006422120,89.93,90.575,0.4273 (100.4273),8 13,2020/11/02 09:36:14,미심사
179,3238101217,광명아이씨티(주),,분석,1006427130,89.93,90.575,0.4278 (100.4278),5 9,2020/10/30 16:23:28,미심사
180,1388157452,주식회사효승,,분석,1006428742,89.93,90.575,0.4279 (100.4279),3 2,2020/10/30 18:15:22,미심사
181,5298100062,주식회사 알에프코리아,,분석,1006458194,89.933,90.578,0.4309 (100.4309),14 7,2020/11/03 13:10:48,미심사
182,1238644305,나성산업 주식회사,,분석,1006459196,89.933,90.578,0.4310 (100.431),12 13,2020/11/02 08:50:31,미심사
183,6078168737,한백정보통신(주),,분석,1006467220,89.934,90.579,0.4318 (100.4318),5 3,2020/10/30 10:09:49,미심사
184,1378614004,주식회사지오엔지스,,분석,1006467276,89.934,90.579,0.4318 (100.4318),12 11,2020/11/02 10:03:42,미심사
185,1138166985,(주)에스앤티에스,,분석,1006471800,89.934,90.579,0.4322 (100.4322),5 2,2020/10/30 09:26:17,미심사
186,1408135183,주식회사 리버스톤미디어,,분석,1006472224,89.934,90.579,0.4323 (100.4323),7 3,2020/11/02 09:30:59,미심사
187,1388135671,주식회사 휴먼테크,,분석,1006487256,89.936,90.58,0.4338 (100.4338),14 7,2020/10/30 09:59:06,미심사
188,1188108054,대한신호(주),,분석,1006489259,89.936,90.581,0.4339 (100.4339),8 4,2020/11/02 18:52:53,미심사
189,2208709343,유텔레콤주식회사,,분석,1006492267,89.936,90.581,0.4343 (100.4343),14 10,2020/11/02 21:26:57,미심사
190,1248171644,(주)대웅텔레콤,,분석,1006497280,89.937,90.581,0.4348 (100.4348),4 7,2020/11/02 10:08:48,미심사
191,1138618789,이노뎁(주),,분석,1006507779,89.938,90.582,0.4358 (100.4358),2 3,2020/10/30 11:09:01,미심사
192,2968101254,에스제이파워주식회사,,분석,1006517330,89.939,90.583,0.4368 (100.4368),1 12,2020/11/02 09:49:29,미심사
193,1298151420,네오넷피아 주식회사,,분석,1006518320,89.939,90.583,0.4368 (100.4368),9 1,2020/10/30 14:33:51,미심사
194,4178600328,주식회사 유원씨앤씨,,분석,1006524336,89.939,90.584,0.4375 (100.4375),5 10,2020/11/02 10:45:35,미심사
195,2298139274,(주)영풍전력설비,,분석,1006524500,89.939,90.584,0.4375 (100.4375),12 7,2020/11/02 14:48:00,미심사
196,1198153493,(주)경성네트웍,,분석,1006528343,89.94,90.584,0.4379 (100.4379),13 5,2020/10/30 10:26:20,미심사
197,1238196749,(주)용화전기통신,,분석,1006542373,89.941,90.585,0.4393 (100.4393),1 3,2020/11/02 16:19:40,미심사
198,2108131394,(주)안나시스템,,분석,1006561755,89.943,90.587,0.4412 (100.4412),3 6,2020/10/30 10:22:00,미심사
199,1308151925,주식회사 유에스시큐리티,,분석,1006565423,89.943,90.587,0.4416 (100.4416),5 11,2020/11/02 09:28:18,미심사
200,1208192633,(주)유니썬코리아,,분석,1006567430,89.943,90.588,0.4418 (100.4418),6 3,2020/11/02 12:27:27,미심사
201,1298162816,코스모스티이에스 주식회사,,분석,1006580459,89.945,90.589,0.4431 (100.4431),14 7,2020/11/01 17:41:40,미심사
202,3148604025,주식회사 성지이앤지,,분석,1006582450,89.945,90.589,0.4432 (100.4432),12 3,2020/11/02 11:47:22,미심사
203,1208173505,효성아이티엑스 주식회사,,분석,1006584888,89.945,90.589,0.4435 (100.4435),13 7,2020/11/03 09:35:17,미심사
204,1278188799,(주)재성이엔씨,,분석,1006597500,89.946,90.59,0.4448 (100.4448),12 14,2020/10/30 14:02:47,미심사
205,3138117779,엔에스시스템주식회사,,분석,1006601500,89.947,90.591,0.4452 (100.4452),9 13,2020/11/03 08:54:40,미심사
206,6028121192,주식회사 금강항해통신,,분석,1006603700,89.947,90.591,0.4454 (100.4454),10 3,2020/10/30 15:26:55,미심사
207,1408166629,(주)중앙네트워크,,분석,1006627500,89.949,90.593,0.4477 (100.4477),1 3,2020/10/31 18:24:15,미심사
