순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2178143187,(주)미디어밸리렛  [최종낙찰],전필숙,분석,40425440,87.745,88.352,-0.11822 (99.88178),12 11,2020/07/21 09:36:09,
2,2118668579,(주)아이정보기술,이훈희,분석,40426080,87.747,88.353,-0.11662 (99.88338),1 4,2020/07/21 10:03:15,
3,2298125412,스크린정보통신(주),조승제,분석,40426970,87.749,88.355,-0.11441 (99.88559),6 2,2020/07/21 09:34:24,
4,2148647194,투앤원정보통신주식회사,서승호,분석,40427934,87.751,88.357,-0.11200 (99.888),3 10,2020/07/17 14:00:31,
5,1208691565,주식회사 바다에이앤티,이서하,분석,40428237,87.752,88.358,-0.11125 (99.88875),3 13,2020/07/21 10:37:26,
6,2128145574,콤시스(주),서경환,분석,40428300,87.752,88.358,-0.11109 (99.88891),13 5,2020/07/22 15:06:48,
7,1058674193,(주)다인트론,서선동,분석,40429460,87.754,88.36,-0.10820 (99.8918),4 7,2020/07/21 15:40:18,
8,1098161583,주식회사 호서텔넷,민경일,분석,40430504,87.757,88.363,-0.10560 (99.8944),3 4,2020/07/22 11:20:58,
9,2088115241,한애전자(주),최용경,분석,40430980,87.758,88.364,-0.10442 (99.89558),13 11,2020/07/23 09:41:02,
10,1078155407,(주)윤익계전,안용준,분석,40435623,87.769,88.374,-0.09285 (99.90715),9 5,2020/07/16 10:15:38,
11,2108150557,(주)우신정보시스템,김진영,분석,40440000,87.779,88.383,-0.08195 (99.91805),4 9,2020/07/17 15:32:18,
12,1138137229,두복산전(주),이영두,분석,40440100,87.779,88.384,-0.08170 (99.9183),9 5,2020/07/22 10:08:36,
13,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,40442202,87.784,88.388,-0.07647 (99.92353),13 12,2020/07/20 14:50:32,
