순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
69,2021067983,엘지전자통신공사,최태익,분석,352004888,89.109,89.258,2.0796 (102.0796),,2020/08/18 08:16:20,69순위
70,2158770996,엠코어넷 주식회사,김명경,분석,353039272,89.386,89.52,2.3796 (102.3796),,2020/08/18 13:45:42,70순위
71,1188114949,이주씨스템(주),이복균,분석,355965970,90.168,90.262,3.2283 (103.2283),,2020/08/18 14:35:47,71순위
72,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,357802110,90.659,90.728,3.7608 (103.7608),,2020/08/18 09:19:35,72순위
73,1218610885,주식회사 씨에스포유앤이,김승섭,분석,359123000,91.012,91.063,4.1439 (104.1439),,2020/08/13 15:21:27,73순위
74,5168100542,주식회사 에이치투아이티,이희제,분석,359486000,91.109,91.155,4.2491 (104.2491),,2020/08/18 09:39:19,74순위
75,6318800044,화인씨엔이 주식회사,김영심,분석,360388000,91.35,91.383,4.5107 (104.5107),,2020/08/13 14:32:50,75순위
76,1058605740,국제텔레시스(주),박병헌,분석,370741944,94.119,94.009,7.5133 (107.5133),,2020/08/18 18:03:33,76순위
77,1138146387,(주)대산시스템,전재수,분석,343207159,86.757,87.027,-0.4716 (99.5284),,2020/08/18 09:25:23,순공사원가미만 (순공사원가 98%미만)
78,2068601047,왕건전기 주식회사,한미라,분석,343241642,86.766,87.036,-0.4616 (99.5384),,2020/08/19 08:13:46,순공사원가미만 (순공사원가 98%미만)
79,1208817900,주식회사 에이앤티플러스,김은아,분석,343250952,86.769,87.038,-0.4589 (99.5411),,2020/08/14 11:56:40,순공사원가미만 (순공사원가 98%미만)
80,1388113508,(주)이엔티파워,장정수,분석,343263730,86.772,87.041,-0.4552 (99.5448),,2020/08/18 13:19:41,순공사원가미만 (순공사원가 98%미만)
81,2100412872,유광미디어,김유성,분석,343328022,86.789,87.057,-0.4366 (99.5634),,2020/08/14 09:04:44,순공사원가미만 (순공사원가 98%미만)
82,1078127876,동하시티개발주식회사,윤종사,분석,343335092,86.791,87.059,-0.4345 (99.5655),,2020/08/19 07:47:41,순공사원가미만 (순공사원가 98%미만)
83,1058763349,(주)트랜시아,임영식,분석,343335786,86.791,87.059,-0.4343 (99.5657),,2020/08/14 09:09:21,순공사원가미만 (순공사원가 98%미만)
84,1078619629,염광전기통신(주),최인재,분석,343396678,86.808,87.075,-0.4167 (99.5833),,2020/08/13 13:57:45,순공사원가미만 (순공사원가 98%미만)
85,1018176627,(주)엔터정보통신,이용구,분석,343400955,86.809,87.076,-0.4154 (99.5846),,2020/08/14 12:45:19,순공사원가미만 (순공사원가 98%미만)
86,2068179706,(주)씨엠유니버샬,전재용,분석,343401810,86.809,87.076,-0.4152 (99.5848),,2020/08/18 09:29:34,순공사원가미만 (순공사원가 98%미만)
-1,2158690656,금성통신건설(주),윤영신,분석,343155290,86.743,87.014,-0.4867 (99.5133),,2020/08/17 09:57:03,낙찰하한가미만 (순공사원가 98%미만)
-2,2018603701,소성정보기술 (주),김금남,분석,343086716,86.725,86.996,-0.5066 (99.4934),,2020/08/18 08:39:06,낙찰하한가미만 (순공사원가 98%미만)
-3,1138668654,주식회사코리아아이씨티,장규호,분석,343082294,86.724,86.995,-0.5079 (99.4921),,2020/08/18 08:16:16,낙찰하한가미만 (순공사원가 98%미만)
-4,2118645407,흥일정보통신(주),정본영,분석,343065712,86.719,86.991,-0.5127 (99.4873),,2020/08/18 09:53:35,낙찰하한가미만 (순공사원가 98%미만)
-5,1088159691,(주)다우텔레콤,이영순,분석,343012672,86.705,86.978,-0.5280 (99.472),,2020/08/18 20:33:03,낙찰하한가미만 (순공사원가 98%미만)
-6,2118716291,(주)유토닉스,박찬호,분석,343004749,86.703,86.976,-0.5303 (99.4697),,2020/08/18 23:06:16,낙찰하한가미만 (순공사원가 98%미만)
-7,2168100638,원흥전설(주),이제호,분석,342933600,86.684,86.957,-0.5510 (99.449),,2020/08/18 12:01:45,낙찰하한가미만 (순공사원가 98%미만)
-8,1208166080,(주)기산텔레콤,박병기,분석,342909500,86.677,86.951,-0.5580 (99.442),,2020/08/17 17:08:36,낙찰하한가미만 (순공사원가 98%미만)
-9,1088195004,(주)한양케이앤이,김홍인,분석,342905774,86.676,86.95,-0.5590 (99.441),,2020/08/18 10:37:09,낙찰하한가미만 (순공사원가 98%미만)
-10,2048129194,위성이앤씨(주),김두태,분석,342884564,86.671,86.945,-0.5652 (99.4348),,2020/08/14 10:16:10,낙찰하한가미만 (순공사원가 98%미만)
-11,1058654519,주식회사유비라인,이병오,분석,342882543,86.67,86.945,-0.5658 (99.4342),,2020/08/18 16:54:23,낙찰하한가미만 (순공사원가 98%미만)
-12,1268620622,(주)엑스코하이텍,박정현,분석,342872325,86.668,86.942,-0.5687 (99.4313),,2020/08/19 09:41:27,낙찰하한가미만 (순공사원가 98%미만)
-13,1088149704,이엔트컴(주),백석환,분석,342867800,86.666,86.941,-0.5701 (99.4299),,2020/08/18 06:05:01,낙찰하한가미만 (순공사원가 98%미만)
-14,2298119773,양우건설 주식회사,고삼상,분석,342858540,86.664,86.938,-0.5727 (99.4273),,2020/08/14 19:12:26,낙찰하한가미만 (순공사원가 98%미만)
-15,1148642486,주식회사 큐브정보통신,유봉수,분석,342855400,86.663,86.938,-0.5737 (99.4263),,2020/08/14 09:29:54,낙찰하한가미만 (순공사원가 98%미만)
-16,2158727392,매컴정보통신(주),장병호,분석,342852000,86.662,86.937,-0.5746 (99.4254),,2020/08/18 08:05:07,낙찰하한가미만 (순공사원가 98%미만)
-17,1138195331,(주)한남이앤씨,조재령,분석,342834900,86.658,86.932,-0.5796 (99.4204),,2020/08/14 19:24:23,낙찰하한가미만 (순공사원가 98%미만)
-18,2068113024,(주)신우콤,곽영석,분석,342833359,86.657,86.932,-0.5800 (99.42),,2020/08/17 20:07:54,낙찰하한가미만 (순공사원가 98%미만)
-19,1138169250,코리아이지텔주식회사,임규학,분석,342821200,86.654,86.929,-0.5836 (99.4164),,2020/08/18 08:47:03,낙찰하한가미만 (순공사원가 98%미만)
-20,2208727337,주식회사주니파워네트웍스,노병준,분석,342814740,86.652,86.927,-0.5854 (99.4146),,2020/08/14 15:21:00,낙찰하한가미만 (순공사원가 98%미만)
-21,1078156371,아주전자시스템(주),이원의,분석,342800700,86.648,86.924,-0.5895 (99.4105),,2020/08/14 12:51:52,낙찰하한가미만 (순공사원가 98%미만)
-22,1068615367,대성아이넷(주),이충은,분석,342798890,86.648,86.923,-0.5900 (99.41),,2020/08/14 10:28:48,낙찰하한가미만 (순공사원가 98%미만)
-23,2068666263,세움기술 주식회사,주익중,분석,342787000,86.645,86.92,-0.5935 (99.4065),,2020/08/14 16:44:49,낙찰하한가미만 (순공사원가 98%미만)
-24,1018151140,(주)사운드솔루션,이홍,분석,342783359,86.644,86.919,-0.5945 (99.4055),,2020/08/14 09:33:14,낙찰하한가미만 (순공사원가 98%미만)
-25,2088100603,(주)전우사,김한재,분석,342776450,86.642,86.918,-0.5966 (99.4034),,2020/08/14 11:07:06,낙찰하한가미만 (순공사원가 98%미만)
-26,1018154598,씨엔에스코리아(주),유호태,분석,342775428,86.642,86.917,-0.5968 (99.4032),,2020/08/14 09:41:21,낙찰하한가미만 (순공사원가 98%미만)
-27,1208105711,주식회사 삼진일렉스,김성관,분석,342769900,86.64,86.916,-0.5985 (99.4015),,2020/08/18 09:57:26,낙찰하한가미만 (순공사원가 98%미만)
-28,1198153493,(주)경성네트웍,편해용,분석,342766500,86.639,86.915,-0.5994 (99.4006),,2020/08/14 10:39:45,낙찰하한가미만 (순공사원가 98%미만)
-29,8418601383,주식회사 미리내통신,김익섭,분석,342764047,86.639,86.914,-0.6001 (99.3999),,2020/08/14 07:40:33,낙찰하한가미만 (순공사원가 98%미만)
-30,2948601665,누리종합전기 주식회사,천금진,분석,342752800,86.636,86.912,-0.6034 (99.3966),,2020/08/18 09:30:18,낙찰하한가미만 (순공사원가 98%미만)
-31,1138148366,주식회사 레이어스,조인선,분석,342748753,86.634,86.911,-0.6046 (99.3954),,2020/08/17 17:46:23,낙찰하한가미만 (순공사원가 98%미만)
-32,2158643395,민네트워크(주),황상택,분석,342746200,86.634,86.91,-0.6053 (99.3947),,2020/08/14 10:53:59,낙찰하한가미만 (순공사원가 98%미만)
-33,2098113590,(주)통광,박응성,분석,342742323,86.633,86.909,-0.6064 (99.3936),,2020/08/18 09:01:02,낙찰하한가미만 (순공사원가 98%미만)
-34,1068164354,(주)코알라전자시스템,장종기,분석,342737810,86.632,86.908,-0.6078 (99.3922),,2020/08/14 09:17:49,낙찰하한가미만 (순공사원가 98%미만)
-35,2128180192,(주)에스포스텔레콤,이상수,분석,342733357,86.63,86.907,-0.6090 (99.391),,2020/08/14 14:56:32,낙찰하한가미만 (순공사원가 98%미만)
-36,2178143187,(주)미디어밸리렛,전필숙,분석,342732300,86.63,86.906,-0.6094 (99.3906),,2020/08/14 11:23:34,낙찰하한가미만 (순공사원가 98%미만)
-37,2148673033,대일전기통신(주),김종엽,분석,342730270,86.63,86.906,-0.6099 (99.3901),,2020/08/18 09:18:55,낙찰하한가미만 (순공사원가 98%미만)
-38,1058625329,주식회사 윈미디텍,강명환,분석,342720780,86.627,86.904,-0.6127 (99.3873),,2020/08/17 08:36:51,낙찰하한가미만 (순공사원가 98%미만)
-39,5278600284,주식회사 수앤씨,이종수,분석,342719675,86.627,86.903,-0.6130 (99.387),,2020/08/18 16:01:21,낙찰하한가미만 (순공사원가 98%미만)
-40,1088114068,(주)대인정보통신,유재호,분석,342699564,86.621,86.898,-0.6188 (99.3812),,2020/08/14 15:29:15,낙찰하한가미만 (순공사원가 98%미만)
-41,1148608950,(주)알티솔루션,허병회,분석,342698100,86.621,86.898,-0.6193 (99.3807),,2020/08/14 11:03:51,낙찰하한가미만 (순공사원가 98%미만)
-42,1058123684,주식회사 우전정보통신,이정,분석,342689970,86.619,86.896,-0.6216 (99.3784),,2020/08/18 11:04:57,낙찰하한가미만 (순공사원가 98%미만)
-43,1018642796,주식회사 나이스포유,조향심,분석,342684735,86.617,86.894,-0.6231 (99.3769),,2020/08/14 13:11:45,낙찰하한가미만 (순공사원가 98%미만)
-44,2170366237,염광통신공사,기홍용,분석,342684400,86.617,86.894,-0.6232 (99.3768),,2020/08/14 19:28:25,낙찰하한가미만 (순공사원가 98%미만)
-45,1018662695,주식회사 메가시스템,김대석,분석,342672246,86.614,86.891,-0.6268 (99.3732),,2020/08/18 10:32:00,낙찰하한가미만 (순공사원가 98%미만)
-46,2158168163,블루엔이(주),정홍채,분석,342663900,86.612,86.889,-0.6292 (99.3708),,2020/08/17 12:30:20,낙찰하한가미만 (순공사원가 98%미만)
-47,1058674193,(주)다인트론,서선동,분석,342650200,86.608,86.886,-0.6332 (99.3668),,2020/08/14 08:59:06,낙찰하한가미만 (순공사원가 98%미만)
-48,1118114477,주식회사 대흥데이타통신,박상영,분석,342647838,86.607,86.885,-0.6338 (99.3662),,2020/08/14 15:27:49,낙찰하한가미만 (순공사원가 98%미만)
-49,1018144159,주식회사 넥선,박민호,분석,342637839,86.605,86.882,-0.6367 (99.3633),,2020/08/13 17:46:59,낙찰하한가미만 (순공사원가 98%미만)
-50,1078636517,주식회사 국일이앤씨,서남석,분석,342621631,86.6,86.878,-0.6414 (99.3586),,2020/08/18 13:20:30,낙찰하한가미만 (순공사원가 98%미만)
-51,2048601134,주식회사시원에스알아이,김종훈,분석,342617149,86.599,86.877,-0.6427 (99.3573),,2020/08/18 07:08:14,낙찰하한가미만 (순공사원가 98%미만)
-52,2098147159,(주)동방에스앤에스,정재훈,분석,342616460,86.599,86.877,-0.6429 (99.3571),,2020/08/18 16:36:33,낙찰하한가미만 (순공사원가 98%미만)
-53,2068625883,주식회사 누리제어시스템,박상진,분석,342595400,86.593,86.872,-0.6491 (99.3509),,2020/08/14 09:35:29,낙찰하한가미만 (순공사원가 98%미만)
-54,1078143707,(주)신창전기,홍성수,분석,342593355,86.593,86.871,-0.6496 (99.3504),,2020/08/19 09:16:08,낙찰하한가미만 (순공사원가 98%미만)
-55,2138633324,(주)서경엔씨에스,김진태,분석,342581811,86.59,86.868,-0.6530 (99.347),,2020/08/18 08:55:45,낙찰하한가미만 (순공사원가 98%미만)
-56,2298125412,스크린정보통신(주),조승제,분석,342581800,86.59,86.868,-0.6530 (99.347),,2020/08/18 11:41:06,낙찰하한가미만 (순공사원가 98%미만)
-57,1138670451,주식회사 코스모티어,김명동,분석,342580597,86.59,86.868,-0.6533 (99.3467),,2020/08/19 09:52:26,낙찰하한가미만 (순공사원가 98%미만)
-58,2048131967,(주)용백전설,곽의영,분석,342571630,86.587,86.866,-0.6559 (99.3441),,2020/08/18 08:31:54,낙찰하한가미만 (순공사원가 98%미만)
-59,2028158261,주식회사 남두,김승균,분석,342548871,86.581,86.86,-0.6625 (99.3375),,2020/08/18 15:50:19,낙찰하한가미만 (순공사원가 98%미만)
-60,1128148359,(주)펜타콤씨엔씨,최상록,분석,342547600,86.581,86.86,-0.6629 (99.3371),,2020/08/14 10:36:48,낙찰하한가미만 (순공사원가 98%미만)
-61,1078679665,(주)젤루텍,이두규,분석,342541786,86.579,86.858,-0.6646 (99.3354),,2020/08/14 09:49:41,낙찰하한가미만 (순공사원가 98%미만)
-62,2068601178,주식회사 해인이티에프,오재근,분석,342541137,86.579,86.858,-0.6648 (99.3352),,2020/08/18 08:50:21,낙찰하한가미만 (순공사원가 98%미만)
-63,1058645500,태지종합건설(주),정지혜,분석,342535000,86.577,86.856,-0.6666 (99.3334),,2020/08/19 09:03:33,낙찰하한가미만 (순공사원가 98%미만)
-64,1098160416,(주)용진정보통신,도용석,분석,342534602,86.577,86.856,-0.6667 (99.3333),,2020/08/14 10:58:37,낙찰하한가미만 (순공사원가 98%미만)
-65,1168105686,대덕전설(주),남궁성규,분석,342534389,86.577,86.856,-0.6667 (99.3333),,2020/08/14 16:46:45,낙찰하한가미만 (순공사원가 98%미만)
-66,2618126604,주식회사 래오시스,윤경,분석,342531630,86.576,86.856,-0.6675 (99.3325),,2020/08/14 13:12:14,낙찰하한가미만 (순공사원가 98%미만)
-67,2200459632,하나정보통신,현광섭,분석,342530497,86.576,86.855,-0.6679 (99.3321),,2020/08/18 09:45:19,낙찰하한가미만 (순공사원가 98%미만)
-68,1178158978,주식회사 화일이엔에프,박광섭,분석,342528780,86.576,86.855,-0.6684 (99.3316),,2020/08/14 14:40:21,낙찰하한가미만 (순공사원가 98%미만)
-69,2066762193,보성통신,문용권,분석,342527610,86.575,86.855,-0.6687 (99.3313),,2020/08/14 08:40:13,낙찰하한가미만 (순공사원가 98%미만)
-70,1068603240,태경이엘피 주식회사,김평석,분석,342514336,86.572,86.851,-0.6726 (99.3274),,2020/08/14 17:30:30,낙찰하한가미만 (순공사원가 98%미만)
-71,1068616819,(주)현성인포컴,박홍수,분석,342508603,86.57,86.85,-0.6742 (99.3258),,2020/08/18 09:57:20,낙찰하한가미만 (순공사원가 98%미만)
-72,1098120807,(주)케이비에스비즈니스,김의철,분석,342501974,86.568,86.848,-0.6761 (99.3239),,2020/08/19 08:58:42,낙찰하한가미만 (순공사원가 98%미만)
-73,2118603519,에쓰이씨 주식회사,이명규,분석,342492318,86.566,86.846,-0.6789 (99.3211),,2020/08/18 17:54:34,낙찰하한가미만 (순공사원가 98%미만)
-74,2168115295,(주)로보티어,변명현,분석,342477800,86.562,86.842,-0.6832 (99.3168),,2020/08/14 17:08:00,낙찰하한가미만 (순공사원가 98%미만)
-75,1078731896,(주)비시텍코리아,임헌욱,분석,342476111,86.562,86.841,-0.6836 (99.3164),,2020/08/18 00:05:53,낙찰하한가미만 (순공사원가 98%미만)
-76,1058714080,(주) 한일이앤에스,박완교,분석,342466110,86.559,86.839,-0.6866 (99.3134),,2020/08/13 17:36:42,낙찰하한가미만 (순공사원가 98%미만)
-77,2208136760,동아정보통신(주),박동근,분석,342463000,86.558,86.838,-0.6875 (99.3125),,2020/08/18 20:01:03,낙찰하한가미만 (순공사원가 98%미만)
-78,2078147814,(주)대호엔지니어링,윤용상,분석,342454041,86.556,86.836,-0.6901 (99.3099),,2020/08/18 11:12:33,낙찰하한가미만 (순공사원가 98%미만)
-79,5878600398,주식회사 엑사엔시스,김준용,분석,342446684,86.554,86.834,-0.6922 (99.3078),,2020/08/13 19:19:34,낙찰하한가미만 (순공사원가 98%미만)
-80,1198191309,용진하이테크에너지 주식회사,김진석,분석,342432318,86.55,86.83,-0.6963 (99.3037),,2020/08/18 09:58:46,낙찰하한가미만 (순공사원가 98%미만)
-81,2118620935,주식회사 한양티이씨,조형국,분석,342428524,86.549,86.829,-0.6974 (99.3026),,2020/08/18 02:23:00,낙찰하한가미만 (순공사원가 98%미만)
-82,3958800527,주식회사 에스에이치아이티,정태순,분석,342417606,86.546,86.827,-0.7006 (99.2994),,2020/08/19 09:22:10,낙찰하한가미만 (순공사원가 98%미만)
-83,1138604679,(주) 투데이게이트,김익훈,분석,342410940,86.544,86.825,-0.7025 (99.2975),,2020/08/14 16:25:38,낙찰하한가미만 (순공사원가 98%미만)
-84,1128143733,공간미디어(주),김명숙,분석,342410111,86.544,86.825,-0.7028 (99.2972),,2020/08/19 08:00:24,낙찰하한가미만 (순공사원가 98%미만)
-85,2208829991,주식회사 이노트리,김병근,분석,342398180,86.541,86.822,-0.7062 (99.2938),,2020/08/18 08:42:10,낙찰하한가미만 (순공사원가 98%미만)
-86,1048120291,청음통신 주식회사,임광희,분석,342380200,86.536,86.817,-0.7115 (99.2885),,2020/08/19 09:46:57,낙찰하한가미만 (순공사원가 98%미만)
-87,1198609084,주식회사 유니씨엔에스,박경임,분석,342374731,86.534,86.816,-0.7130 (99.287),,2020/08/13 13:09:51,낙찰하한가미만 (순공사원가 98%미만)
-88,1198800016,주식회사 태영정보통신공사,김석주,분석,342374330,86.534,86.816,-0.7132 (99.2868),,2020/08/14 20:39:36,낙찰하한가미만 (순공사원가 98%미만)
-89,1138188878,주식회사 신영이엔티,이찬세,분석,342370930,86.533,86.815,-0.7142 (99.2858),,2020/08/14 14:34:07,낙찰하한가미만 (순공사원가 98%미만)
-90,1170233690,화진정보통신,김병철,분석,342363557,86.531,86.813,-0.7163 (99.2837),,2020/08/18 08:37:51,낙찰하한가미만 (순공사원가 98%미만)
-91,1208762238,(주)컴스정보기술,김응관,분석,342358424,86.53,86.812,-0.7178 (99.2822),,2020/08/14 10:44:15,낙찰하한가미만 (순공사원가 98%미만)
