순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058162163,주식회사대한종합산전  [최종낙찰],이섭,분석,56533000,87.745,88.307,-0.01291 (99.98709),1 4,2019/11/26 08:58:33,
2,2148123348,성제전기(주),김팔성,분석,56533511,87.746,88.308,-0.01200 (99.988),10 8,2019/11/26 10:06:49,
3,1138111990,한경기전(주),박태용,분석,56534300,87.747,88.309,-0.01060 (99.9894),5 11,2019/11/22 15:54:54,
4,1068150296,(주)아르델,최현태,분석,56534347,87.747,88.309,-0.01052 (99.98948),8 3,2019/11/22 09:23:07,
5,1108190166,(주)페타네트워크,강인희,분석,56534500,87.748,88.309,-0.01024 (99.98976),3 6,2019/11/22 15:25:30,
6,1050296111,중앙전자통신,김용수,분석,56536663,87.751,88.313,-0.00639 (99.99361),5 2,2019/11/22 16:38:25,
7,2148632162,신영전자통신(주),김성식,분석,56540110,87.757,88.318,-0.00026 (99.99974),6 2,2019/11/22 14:58:49,
8,1078726452,벽산파워 주식회사,김동운,분석,56540861,87.758,88.319,0.00108 (100.00108),3 6,2019/11/21 16:11:18,
9,1058169109,대조전설 주식회사,장철호,분석,56541700,87.759,88.321,0.00257 (100.00257),3 15,2019/11/22 17:52:40,
10,2208865207,주식회사 소나텍,최성욱,분석,56543479,87.762,88.323,0.00574 (100.00574),15 14,2019/11/22 10:53:55,
11,1258180919,(주)경일전공,정요진,분석,56544746,87.764,88.325,0.00800 (100.008),8 4,2019/11/25 16:43:23,
12,2200459632,하나정보통신,현광섭,분석,56544802,87.765,88.325,0.00810 (100.0081),1 4,2019/11/22 09:27:00,
13,1178152009,동아신호 주식회사,최종수,분석,56546150,87.767,88.328,0.01050 (100.0105),15 8,2019/11/25 16:03:47,
14,1138165967,(주)다솔이앤씨,김광순,분석,56548000,87.77,88.33,0.01379 (100.01379),9 13,2019/11/26 10:04:08,
15,2618126604,주식회사 래오시스,이란,분석,56548509,87.771,88.331,0.01470 (100.0147),3 14,2019/11/22 07:52:25,
16,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,56549300,87.772,88.333,0.01610 (100.0161),11 9,2019/11/22 14:31:12,
17,2098119463,(주)두레정보통신,임창용,분석,56549390,87.772,88.333,0.01626 (100.01626),9 6,2019/11/26 08:43:35,
18,2068183592,(주)신광티앤이,이일환,분석,56551923,87.776,88.337,0.02077 (100.02077),12 2,2019/11/22 16:57:22,
19,2208869047,양지전기 주식회사,박승연,분석,56552660,87.777,88.338,0.02209 (100.02209),13 10,2019/11/21 10:39:24,
20,3018159868,주식회사일경네트워크,최도열,분석,56553000,87.778,88.338,0.02269 (100.02269),9 5,2019/11/26 07:03:20,
21,1068663404,주식회사 씨씨티비네오텍,최영근,분석,56553339,87.779,88.339,0.02329 (100.02329),6 10,2019/11/25 16:09:44,
22,1138175669,(주)용상전기통신,권혁기,분석,56554126,87.78,88.34,0.02470 (100.0247),4 2,2019/11/26 09:27:31,
23,2028138682,협진통신(주),이승훈,분석,56554350,87.78,88.34,0.02509 (100.02509),10 7,2019/11/24 18:46:23,
24,2078152132,(주)홍남테크,김홍길,분석,56555120,87.781,88.342,0.02647 (100.02647),12 7,2019/11/26 08:22:05,
25,1188114949,이주씨스템(주),이복균,분석,56557090,87.785,88.345,0.02997 (100.02997),3 7,2019/11/25 16:35:07,
26,1078651838,(주)캐스트 원,윤정순,분석,56557600,87.786,88.345,0.03088 (100.03088),2 3,2019/11/25 09:16:23,
27,1188119401,(주)토탈컴즈시스템,현중명,분석,56558845,87.788,88.347,0.03310 (100.0331),13 3,2019/11/21 16:44:37,
28,6058603558,주식회사 와이에스제이,김혜영,분석,56559240,87.788,88.348,0.03380 (100.0338),10 11,2019/11/25 09:25:04,
29,1078824918,주식회사 칸정보기술,정상훈,분석,56559970,87.789,88.349,0.03510 (100.0351),12 14,2019/11/25 09:52:21,
30,1048142446,(주)대성텔레콤,양종만,분석,56560630,87.79,88.35,0.03627 (100.03627),15 5,2019/11/26 10:29:36,
31,2018643926,두전네트웍스 주식회사,김병현,분석,56560641,87.79,88.35,0.03629 (100.03629),5 12,2019/11/25 10:46:31,
32,1168137418,두레옵트로닉스 주식회사,최수현,분석,56561430,87.792,88.351,0.03770 (100.0377),11 3,2019/11/25 10:00:11,
33,2178141893,주식회사대웅텔레콤,전진숙,분석,56562210,87.793,88.353,0.03909 (100.03909),6 8,2019/11/26 07:29:40,
34,2048651425,주식회사 메이사운드,심문섭,분석,56564350,87.797,88.356,0.04290 (100.0429),14 15,2019/11/26 10:09:04,
35,1208663604,주식회사 한은씨앤씨,김기현,분석,56564850,87.797,88.357,0.04379 (100.04379),13 5,2019/11/26 10:06:02,
36,1188111165,주식회사 세원이엔피디,이왕종,분석,56565850,87.799,88.358,0.04557 (100.04557),9 8,2019/11/22 14:41:36,
37,1138191029,(주)나라케이앤피,김동운,분석,56567100,87.801,88.36,0.04779 (100.04779),15 10,2019/11/25 09:30:52,
38,1188109975,(주)부광네트워크,박경진,분석,56568400,87.803,88.362,0.05011 (100.05011),4 6,2019/11/22 16:57:01,
39,1198165586,제이케이앤티텔레콤(주),전찬화,분석,56569770,87.805,88.364,0.05255 (100.05255),3 2,2019/11/25 08:37:16,
40,6658600679,주식회사 오성텔레콤,강미령,분석,56569933,87.806,88.365,0.05284 (100.05284),15 6,2019/11/25 23:26:24,
41,6918100014,에스큐앤티 주식회사(SQ&T Inc.),권영도,분석,56570530,87.807,88.366,0.05390 (100.0539),4 7,2019/11/25 09:40:54,
