id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
1,20211235853-00,한강(섬강~동호대교) 등 9개 국가하천 실시간 모니터링체계 구축사업 (긴급공고),인천지방조달청/국토교통부,전국/서울/경기,3491202000,3491437725.0,+2% ~ -2%,165124528,86.745,2156,기/A값/순/의무,0.00675,2,9,88,333,635,606,356,95,21,3,1,1,1,8,22,66,134,199,283,352,299,307,227,129,70,25,16,5,3,0,0,1,1,0,0,0,1,1,3,4,7,10,14,29,28,50,56,56,80,91,126,103,121,171,114,110,136,127,111,122,112,82,68,63,31,37,27,12,8,11,12,2,4,3,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,3,4,3,2,8,5,9,12,17,16,12,19,31,22,34,28,28,49,31,39,52,57,69,53,50,54,67,99,72,66,48,52,58,62,74,53,74,50,61,60,62,62,50,35,47,33,35,37,26,17,14,14,23,13,14,6,6,7,1,4,7,5,7,2,0,2,2,3,0,0,0,1,0,1,0,1,0,0,0,0,0
6,20211228975-00,미사경정공원 안전시설 강화 통신설비 공사,서울올림픽기념국민체육진흥공단,서울/경기,449668000,447652425.0,+2% ~ -2%,30184551,86.745,2515,기/A값/순,-0.44824,0,9,86,439,684,772,389,107,14,6,0,0,1,8,28,58,142,297,326,358,387,385,226,163,75,32,12,2,2,4,0,0,0,0,0,0,0,2,7,0,5,13,17,23,28,33,68,83,130,125,136,127,122,166,133,131,179,166,134,162,93,100,82,70,44,38,27,15,11,16,6,4,2,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,0,0,4,1,4,9,10,7,12,11,13,15,13,20,34,34,41,42,73,57,65,60,65,71,61,66,63,59,90,76,74,59,57,74,68,111,77,89,72,62,87,75,49,44,47,53,33,49,34,36,18,26,21,17,12,15,10,5,5,6,8,8,1,5,2,2,2,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1
8,E012110660,154kV 강서S/S 구내통신설비 시설공사,한국전력공사,서울,254738000,252896607.0,+2% ~ -2%,14731625,87.745,793,기/A값/순,-0.72286,1,2,26,140,241,220,127,21,6,1,0,1,1,1,8,18,42,98,130,111,92,128,91,36,15,6,6,0,1,0,0,0,0,0,1,0,1,0,0,1,3,5,3,10,5,14,17,25,49,35,49,53,44,51,44,33,34,53,47,53,36,39,24,16,12,8,4,4,3,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,4,0,3,3,7,1,4,5,9,8,9,11,14,29,20,11,24,21,28,22,31,28,16,24,27,25,19,22,11,14,20,25,28,26,21,23,30,17,19,14,25,16,8,7,9,6,6,4,4,3,1,3,1,2,1,1,1,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,20211234421-00,분당선 수원역 등 15개소 선로전환기(절연구분장치)영상감시설비 신설공사 (긴급공고),한국철도공사,서울/경기,936379000,937048550.0,+2% ~ -2%,59370198,86.745,2340,기/A값/순,0.07150,2,16,99,376,644,647,409,111,26,4,2,0,2,14,23,76,119,257,324,320,299,348,261,148,81,30,18,8,3,1,2,0,0,0,0,0,0,4,5,7,4,11,19,30,35,34,52,73,86,131,139,113,142,127,123,101,132,142,131,141,101,104,94,63,47,50,23,15,12,11,10,6,2,7,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,4,2,2,5,6,8,11,17,13,19,16,18,16,26,26,33,40,40,46,62,69,54,85,53,60,72,70,66,61,65,58,41,60,63,69,66,76,70,61,72,69,55,46,49,55,56,38,30,33,22,25,26,24,13,10,8,7,3,9,7,4,7,3,4,2,2,0,4,3,0,1,1,1,0,1,0,0,0,1,0,0
23,2021-27158,00부대시설 통신공사(교-보-7-4),특수전사령부,서울,175434000,174594099.0,+2% ~ -2%,0,87.745,1034,기/수의,-0.47876,0,5,59,184,284,260,176,50,5,5,0,0,2,3,13,46,63,121,132,152,110,150,107,69,39,11,5,0,1,4,0,0,0,0,0,1,0,2,1,1,3,6,6,18,26,25,23,31,40,65,53,48,60,60,63,39,44,57,62,58,53,34,42,25,22,21,16,3,7,3,2,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,3,0,6,4,2,8,10,11,15,16,9,14,9,15,16,20,20,36,29,22,31,24,24,31,29,31,29,32,31,14,25,16,28,27,30,33,29,25,33,24,29,17,17,20,22,18,7,16,6,12,9,6,10,2,1,5,2,2,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0
30,2021-26782,21-해-00부대 법당 신축 통신공사(3264),국군재정관리단,서울,93021568,93529776.0,+2% ~ -2%,0,87.745,976,기/수의,0.54633,0,4,50,148,271,266,174,35,15,0,0,0,2,2,10,40,71,77,120,151,126,140,104,70,22,13,10,5,0,0,0,0,0,0,0,1,0,1,1,1,2,6,5,19,18,31,22,27,25,43,43,51,60,66,51,30,65,50,57,64,35,50,35,34,20,13,6,8,3,5,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,3,3,2,3,11,8,13,5,17,14,14,8,18,9,20,5,21,22,17,26,24,27,26,34,37,29,28,23,14,16,30,35,31,19,35,22,38,26,19,16,27,23,19,16,16,18,12,8,7,6,4,2,3,5,3,0,1,4,3,1,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
32,2021-26854,00부대 어린이집 통신공사(신-13-4),특수전사령부,서울,97148000,96892305.0,+2% ~ -2%,0,87.745,942,기/수의,-0.26321,0,5,55,135,252,276,152,48,13,0,0,0,2,3,13,42,60,75,110,142,120,156,109,43,32,16,13,0,0,0,0,0,0,0,0,2,0,0,3,0,3,8,7,16,21,20,26,23,34,32,47,45,46,52,62,33,58,61,67,57,49,39,36,19,9,19,9,8,7,5,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,3,3,5,2,5,7,9,9,12,14,6,10,16,14,9,20,14,18,14,20,27,25,20,18,28,27,25,34,28,10,23,23,35,29,32,39,28,32,25,27,22,27,12,21,15,12,7,6,3,7,12,3,6,4,4,3,4,2,3,6,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,20211222210-02,인창중학교 통신선로 개선 공사 (긴급공고) (정정공고),서울특별시교육청,서울,179801000,178937975.0,+2% ~ -2%,2077270,87.745,1006,기/정/A값/순,-0.47999,2,6,41,114,318,322,141,46,11,3,1,1,1,5,10,31,45,69,170,148,138,184,87,54,30,16,7,4,2,1,0,1,1,0,0,0,0,1,2,3,5,2,4,8,22,21,16,21,25,31,62,67,77,58,54,53,51,84,61,73,46,30,21,22,22,15,13,6,8,4,3,3,2,2,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,3,2,0,3,1,3,5,11,11,6,15,8,8,8,13,14,11,15,16,26,36,25,42,41,36,24,34,29,25,26,27,21,30,34,50,33,28,40,33,20,26,15,15,11,10,9,13,11,11,8,7,7,6,2,4,5,3,3,1,3,0,2,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0
38,20211217383-00,간호간병 통합서비스병동 너스콜 교체공사,한국원자력의학원,서울,31440304,31201925.0,+2% ~ -2%,0,87.745,881,기/수의,-0.75820,0,2,30,129,252,268,148,38,5,1,0,0,1,1,9,21,57,72,137,115,141,127,101,47,30,8,3,2,1,0,0,0,0,0,0,0,1,0,1,0,4,2,6,8,10,26,21,27,27,28,47,57,57,56,35,50,57,56,54,51,45,38,33,12,20,15,11,6,2,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,2,3,3,3,5,6,4,11,15,9,12,10,17,13,14,11,17,21,26,25,32,33,24,27,29,21,14,28,22,22,35,34,22,25,29,30,21,18,27,17,21,18,15,7,5,12,8,6,9,3,8,4,2,1,1,2,2,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48,20211212609-00,서울항공비즈니스고등학교 강당 겸 체육관 증축 통신공사 견적 제출 안내공고,서울특별시교육청,서울,81142000,81924675.0,+2% ~ -2%,0,87.745,1134,수의,0.96457,0,4,59,182,325,323,195,36,6,2,0,0,1,3,16,43,62,120,155,170,150,173,130,65,21,15,3,3,2,0,0,0,0,0,0,0,1,0,2,1,7,4,13,19,16,20,32,31,38,61,47,75,72,65,66,50,77,51,75,70,60,48,40,21,26,8,7,8,5,8,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,5,1,3,5,8,6,13,7,9,10,10,11,21,10,21,21,17,32,29,23,24,27,48,33,39,41,24,32,34,21,29,23,54,23,28,37,38,33,37,27,33,24,24,22,18,12,9,10,16,4,4,5,2,6,2,5,0,3,5,2,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
