id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
1,20141227418-00,신수중학교 선진형 교과교실제 구축 리모델링 통신 공사,서울특별시서부교육청,서울,15094000,15229125,+3% ~ -3%,0,87.745,635,,0.89522,0,1,23,86,197,188,98,27,4,1,0,0,0,1,3,20,34,52,87,110,101,87,64,34,24,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,10,13,16,15,18,24,32,39,39,46,41,26,49,50,34,29,35,18,22,12,11,9,13,3,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,4,3,5,5,2,11,9,7,5,10,7,11,11,13,13,19,26,13,16,23,19,27,20,21,11,15,29,20,26,24,20,14,14,15,24,11,11,7,11,11,3,9,7,4,3,6,6,7,2,1,1,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,20141222438-00,도심권 및 주요도로 도로전광표지 정비공사(연간단가),서울시설공단,서울,150000000,150213000,+3% ~ -3%,0,87.745,778,,0.14200,0,5,39,147,284,192,82,22,3,0,0,0,1,4,6,33,66,81,164,120,106,86,51,31,16,6,2,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,9,22,17,30,38,27,35,65,62,61,55,41,42,41,41,37,31,18,25,17,11,11,8,7,1,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,1,2,1,2,4,5,11,11,9,8,18,12,19,19,15,12,19,16,22,43,34,28,37,24,23,32,19,22,19,23,23,18,23,18,24,13,21,10,12,6,17,8,8,9,4,7,7,4,5,3,3,4,1,0,2,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,20141222632-01,고정형 불법 주.정차 무인단속 CCTV 이전 설치 공사 (정정공고),서울특별시,서울,37300000,37026175,+3% ~ -3%,0,87.745,425,기/정,-0.73412,0,3,20,63,123,134,62,13,2,0,0,0,1,2,4,16,24,39,57,66,64,70,34,28,10,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,3,4,11,10,5,12,18,18,26,22,23,25,27,22,31,26,22,33,17,12,10,13,10,8,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,1,3,8,3,4,6,3,2,9,3,7,11,8,10,17,9,14,8,9,14,11,14,12,15,8,14,17,14,11,15,14,8,18,15,12,5,6,6,5,5,7,6,6,4,7,1,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,20141221359-00,9호선 930역사-2호선 종합운동장역 연락회선 광케이블 공사,서울교통공사,서울,19000000,18969125,+3% ~ -3%,0,90,701,,-0.16250,56,64,39,86,162,163,73,20,3,0,25,31,38,26,20,19,44,42,64,98,94,69,44,29,17,3,0,3,0,0,10,10,14,14,8,15,17,14,9,9,7,10,6,5,11,25,15,9,12,25,22,27,32,46,35,30,42,42,21,28,19,18,16,12,8,11,5,1,1,2,0,0,0,2,1,0,0,0,0,0,4,6,3,7,5,9,7,7,6,2,9,6,11,6,6,8,5,4,6,3,7,0,3,7,3,3,3,2,7,4,13,12,10,5,4,5,5,7,13,12,12,10,21,6,15,17,22,24,16,19,10,20,24,18,22,20,14,7,18,10,12,7,6,12,7,9,7,5,5,3,7,4,4,1,1,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7,20141218308-00,2015년 도시고속도로 교통관리시스템 통신공사(연간단가),서울시설공단,서울,229966000,226125600,+3% ~ -3%,0,87.745,825,,-1.66999,0,2,40,138,294,224,95,25,5,0,0,0,0,2,9,31,72,66,148,146,120,104,61,34,21,4,2,3,0,0,0,0,0,0,0,0,0,0,2,0,6,1,4,10,19,19,38,20,21,40,56,57,60,67,54,43,55,48,51,27,27,26,18,12,12,10,11,0,2,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,1,2,2,5,5,12,7,8,11,22,16,15,5,11,10,18,22,18,38,32,25,35,25,31,36,22,32,25,18,23,32,22,26,21,30,17,10,20,7,16,10,8,10,4,8,8,4,5,5,6,5,0,0,2,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13,20141201368-00,서울지하철 9호선연장건설(3단계) 2구간 정보통신공사 (긴급공고),서울지방조달청/서울특별시,전국/서울,6594367000,6560867675,+3% ~ -3%,0,85.495,397,기/의무,-0.50800,0,2,17,67,133,104,43,19,3,4,0,0,1,1,4,13,33,34,69,64,55,49,29,14,15,4,2,1,3,1,0,0,0,0,0,0,1,0,0,1,0,2,3,4,8,11,14,15,10,17,26,23,32,28,24,24,19,33,19,9,13,10,7,10,3,9,5,2,2,1,0,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,2,2,2,6,1,10,6,8,8,7,9,1,4,13,11,15,10,13,20,12,13,15,11,13,10,14,10,9,12,21,13,6,5,4,9,4,4,6,6,1,4,6,2,1,8,1,2,3,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0
14,20141201348-00,서울 지하철 9호선연장건설(3단계) 1구간 정보통신공사 (긴급공고),서울지방조달청/서울특별시,전국/서울,6729021000,6768015725,+3% ~ -3%,0,85.495,396,기/의무,0.57950,0,5,14,69,129,103,50,16,4,2,0,0,2,3,3,11,27,42,66,63,53,50,33,17,12,4,4,0,2,0,0,0,0,0,0,0,1,1,0,3,0,2,3,4,5,10,12,12,15,20,21,24,34,21,29,25,14,28,18,18,13,13,10,9,5,7,3,3,3,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,2,1,2,3,1,1,4,3,7,5,7,5,7,7,8,7,13,13,8,10,14,21,13,13,8,17,12,9,16,9,5,14,14,14,4,14,4,7,6,5,8,7,3,2,7,4,1,5,2,1,2,2,1,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
21,20141212422-00,창덕여자중학교 미래학교 구축 통신공사 (긴급공고),서울특별시교육청,서울,133416000,132583200,+3% ~ -3%,0,87.745,899,기,-0.62422,1,5,40,141,322,281,85,18,3,0,1,0,0,5,9,31,58,83,143,179,153,128,51,34,14,4,2,1,0,0,0,1,0,0,0,0,0,0,3,2,4,2,5,13,16,19,27,24,27,44,58,55,66,88,55,52,67,71,54,37,23,21,19,14,8,7,5,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,1,1,3,2,5,8,7,9,11,8,14,13,12,12,15,12,21,23,31,27,36,19,30,36,40,48,26,29,18,34,31,36,34,37,32,22,17,20,14,9,13,8,7,12,6,8,4,4,5,2,1,4,2,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20141212174-00,2014년 보신각 방범시설 [CCTV] 설치사업 (긴급공고),서울특별시,서울,154830000,154779725,+3% ~ -3%,0,87.745,868,기,-0.03248,0,5,45,132,313,254,93,18,6,0,0,0,1,4,10,35,49,83,161,152,127,127,45,48,13,5,4,2,0,0,0,0,0,0,0,0,1,0,2,2,5,4,2,11,23,23,17,24,38,30,58,66,66,55,68,56,45,52,65,36,20,19,15,24,15,8,3,4,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,3,1,3,1,1,4,7,11,12,13,10,6,11,9,15,16,22,16,14,22,36,34,32,37,29,31,24,24,44,28,28,28,17,26,26,37,28,20,16,6,14,11,8,6,9,10,14,10,5,3,5,3,0,2,2,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,20141214967-00,서울우장초등학교 본관동 노후시설개선 통신공사 및 기타공사,서울특별시교육청,서울,23873000,23529750,+3% ~ -3%,0,87.745,157,협정,-1.43782,0,0,5,26,47,48,30,1,0,0,0,0,0,0,2,3,13,13,26,21,23,25,21,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,4,5,7,4,11,10,9,11,6,6,12,12,10,8,5,10,8,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,5,1,2,2,3,2,3,4,0,4,4,7,4,6,5,4,3,8,3,3,2,4,6,6,5,7,3,7,7,1,4,1,5,5,6,2,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
