순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,3738701418,주식회사 에스비넷  [최종낙찰],전막동,분석,191741490,87.746,88.771,0.60026 (100.60026),5 14,2020/09/18 11:24:34,
2,2178145434,주식회사 한양전자피에이,여동도,분석,191745780,87.748,88.773,0.60253 (100.60253),6 9,2020/09/21 17:28:58,
3,1088603552,주식회사 아이앤씨테크,전민호,분석,191749000,87.75,88.775,0.60422 (100.60422),4 15,2020/09/21 21:03:06,
4,1388113508,(주)이엔티파워,장정수,분석,191752830,87.752,88.776,0.60625 (100.60625),7 12,2020/09/21 15:39:23,
5,1058153698,진우산전(주),정진태,분석,191763348,87.757,88.781,0.61180 (100.6118),12 10,2020/09/22 09:53:54,
6,1298163829,(주)시원코리아,임희득,분석,191773770,87.762,88.786,0.61729 (100.61729),13 3,2020/09/21 09:07:11,
7,2048189682,세왕전력(주),안성호,분석,191774151,87.762,88.786,0.61750 (100.6175),1 2,2020/09/22 09:08:57,
8,1288154026,(주)니트로시스템,정인교,분석,191781740,87.765,88.79,0.62150 (100.6215),15 14,2020/09/21 10:35:53,
9,2068124123,(주)세양텔레콤,김한섭,분석,191812246,87.78,88.804,0.63760 (100.6376),14 1,2020/09/21 09:43:48,
10,2198128106,우선이엔씨(주),김광수,분석,191812820,87.78,88.804,0.63790 (100.6379),10 6,2020/09/21 13:05:20,
11,1068160552,(주)금산트리피아,김백순,분석,191813400,87.781,88.804,0.63820 (100.6382),11 7,2020/09/21 11:20:37,
12,2148687288,(주)포어링크,송기봉,분석,191819068,87.783,88.807,0.64120 (100.6412),13 5,2020/09/22 09:33:08,
13,2208806533,제이와이씨엔아이(주),주용삼,분석,191832910,87.79,88.813,0.64850 (100.6485),5 11,2020/09/21 11:38:01,
14,2048182660,동원오비텍(주),박동을,분석,191848190,87.797,88.821,0.65656 (100.65656),13 12,2020/09/21 17:46:28,
15,1108157338,(주)메트로컴넷,최선민,분석,191857969,87.802,88.825,0.66172 (100.66172),3 7,2020/09/21 09:20:56,
16,8568801109,기린전자 주식회사,지형도,분석,191861900,87.804,88.827,0.66379 (100.66379),3 9,2020/09/22 08:42:55,
17,1138640864,주식회사 지앤씨씨,정연진,분석,191864365,87.805,88.828,0.66510 (100.6651),11 1,2020/09/21 14:41:37,
18,7608700874,주식회사 에스비엠,정한철,분석,191865690,87.806,88.829,0.66579 (100.66579),12 7,2020/09/21 21:56:04,
19,2068601047,왕건전기 주식회사,한미라,분석,191873999,87.81,88.833,0.67018 (100.67018),9 2,2020/09/22 07:59:38,
20,2048140753,(주)청효이씨이,이범석,분석,191875925,87.811,88.833,0.67119 (100.67119),7 8,2020/09/18 13:34:55,
21,1058663420,(주)엠비에스엔지니어링,강형주,분석,191878958,87.812,88.835,0.67280 (100.6728),4 15,2020/09/18 19:56:23,
22,2158148186,시스텍전기통신(주),전진우,분석,191880664,87.813,88.836,0.67370 (100.6737),2 13,2020/09/21 15:12:26,
23,1058110006,삼성전기산업 주식회사,박소연,분석,191888524,87.817,88.839,0.67784 (100.67784),10 4,2020/09/22 08:40:23,
24,1018700532,주식회사 우리통신,박현준,분석,191888980,87.817,88.839,0.67808 (100.67808),1 8,2020/09/18 10:01:53,
25,2108160017,(주)누리온정보통신,박종수,분석,191898050,87.821,88.844,0.68287 (100.68287),10 9,2020/09/21 08:59:45,
26,3018159868,주식회사일경네트워크,최도열,분석,191900000,87.822,88.845,0.68390 (100.6839),5 4,2020/09/22 07:44:45,
27,2148668087,주식회사 네오티스,이운학,분석,191903397,87.824,88.846,0.68569 (100.68569),2 14,2020/09/18 10:02:40,
28,2048652666,주식회사 동연아이비에스,서동주,분석,191907955,87.826,88.848,0.68810 (100.6881),15 8,2020/09/21 09:49:03,
29,1078636517,주식회사 국일이앤씨,서남석,분석,191908477,87.826,88.848,0.68837 (100.68837),14 4,2020/09/20 14:36:41,
