순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,7188100420,주식회사 오투정보통신,양성윤,분석,113424400,87.746,89.105,0.60028 (100.60028),,2020/08/21 12:28:42,
2,1188114949,이주씨스템(주),이복균,분석,113424800,87.747,89.105,0.60064 (100.60064),,2020/08/24 08:57:08,
3,2068184285,주식회사 진명파워택,이명규,분석,113435685,87.756,89.114,0.61039 (100.61039),,2020/08/24 09:16:11,
4,8958700597,주식회사 아이티앤에스,김세영,분석,113438935,87.759,89.117,0.61330 (100.6133),,2020/08/19 17:45:37,
5,1098611773,주식회사상현엔지니어링,이재권,분석,113443620,87.763,89.12,0.61749 (100.61749),,2020/08/20 10:12:00,
6,1068679911,(주)효성정보통신,김도건,분석,113450104,87.768,89.125,0.62330 (100.6233),,2020/08/21 09:58:35,
7,2108157604,주식회사 유니원이엔지,민수지,분석,113455750,87.773,89.13,0.62835 (100.62835),,2020/08/21 13:38:19,
8,1208659755,(주)정운정보통신,곽덕문,분석,113461273,87.777,89.134,0.63329 (100.63329),,2020/08/21 12:13:00,
9,2188120741,케이씨티정보통신(주),백형은,분석,113463760,87.779,89.136,0.63552 (100.63552),,2020/08/24 09:03:09,
10,2038101742,株式會社 革新電工社,김희웅,분석,113464200,87.78,89.136,0.63592 (100.63592),,2020/08/21 13:47:30,
11,2068601047,왕건전기 주식회사,한미라,분석,113469199,87.784,89.14,0.64039 (100.64039),,2020/08/24 08:10:44,
12,1058123684,주식회사 우전정보통신,이정,분석,113470200,87.785,89.141,0.64129 (100.64129),,2020/08/20 13:44:11,
13,1108174749,유프로시스(주),김종본,분석,113472442,87.787,89.143,0.64329 (100.64329),,2020/08/21 12:21:08,
14,2108160017,(주)누리온정보통신,박종수,분석,113474410,87.788,89.144,0.64506 (100.64506),,2020/08/19 17:24:57,
15,1058153698,진우산전(주),정진태,분석,113485958,87.798,89.154,0.65540 (100.6554),,2020/08/19 13:52:07,
16,1188119624,탑정보통신(주),오영권,분석,113494781,87.805,89.16,0.66330 (100.6633),,2020/08/24 08:57:37,
17,1138132447,태진정보통신(주),정태수,분석,113501484,87.811,89.166,0.66930 (100.6693),,2020/08/21 09:42:50,
18,1108139892,(주)이화텔레콤,윤영배,분석,113501875,87.811,89.166,0.66965 (100.66965),,2020/08/21 09:32:37,
19,2098122745,새결정보통신(주),고성진,분석,113505950,87.815,89.169,0.67329 (100.67329),,2020/08/20 09:17:44,
20,1058133654,백상기업(주),김풍원,분석,113512540,87.82,89.174,0.67919 (100.67919),,2020/08/21 17:24:01,
21,1058630797,주식회사 이디엔텍,김기영,분석,113517119,87.824,89.178,0.68329 (100.68329),,2020/08/20 15:35:29,
22,2148607396,(주) 리노스,박병근,분석,113517570,87.825,89.178,0.68370 (100.6837),,2020/08/21 10:48:15,
23,1198617129,주식회사 조인에프에스,박용민,분석,113521700,87.828,89.182,0.68740 (100.6874),,2020/08/21 08:46:29,
24,2018603701,소성정보기술 (주),김금남,분석,113522863,87.829,89.183,0.68844 (100.68844),,2020/08/24 08:37:10,
25,1168105686,대덕전설(주),남궁성규,분석,113527280,87.833,89.186,0.69239 (100.69239),,2020/08/21 15:56:34,
26,1108124633,(주)디앤에스테크놀로지,이원우,분석,113528289,87.833,89.187,0.69330 (100.6933),,2020/08/24 09:33:16,
27,2117299696,성원전자통신,성기신,분석,113533800,87.838,89.191,0.69823 (100.69823),,2020/08/20 23:32:41,
28,1058186995,부원동력(주),이병의,분석,113543367,87.846,89.199,0.70679 (100.70679),,2020/08/21 08:41:49,
29,2098113590,(주)통광,박응성,분석,113543815,87.846,89.199,0.70720 (100.7072),,2020/08/21 08:46:02,
30,2048129194,위성이앤씨(주),김두태,분석,113551744,87.853,89.205,0.71429 (100.71429),,2020/08/21 14:49:22,
31,1068601621,주식회사 동양타브,이세근,분석,113552860,87.854,89.206,0.71529 (100.71529),,2020/08/21 14:38:54,
32,2108170441,주식회사 에이원아이티,문계숙,분석,113565706,87.865,89.216,0.72680 (100.7268),,2020/08/19 15:46:35,
33,1738100739,주식회사 이음테크넷,임봉순,분석,113572073,87.87,89.221,0.73250 (100.7325),,2020/08/24 09:34:11,
34,2148805112,주식회사 지큐시스템즈,구자옥,분석,113572854,87.871,89.222,0.73320 (100.7332),,2020/08/21 08:19:59,
35,1118101759,신원전설(주),심한섭,분석,113581790,87.878,89.229,0.74120 (100.7412),,2020/08/21 10:31:59,
36,1208612783,주식회사 나오디지탈,안병우,분석,113589500,87.885,89.235,0.74810 (100.7481),,2020/08/21 09:34:17,
37,2058125376,주식회사 명성라이픽스,황석고,분석,113594634,87.889,89.239,0.75270 (100.7527),,2020/08/21 14:54:26,
38,1078747777,(주)다인정보통신,박성근,분석,113596278,87.89,89.24,0.75417 (100.75417),,2020/08/19 13:14:46,
39,1198664210,하하정보통신(주),송정식,분석,113614820,87.906,89.255,0.77077 (100.77077),,2020/08/21 17:02:01,
40,2148734721,(주)다모아테크,장용일,분석,113625127,87.915,89.263,0.78000 (100.78),,2020/08/19 11:17:33,
41,2068606585,(주)상지일렉스,정원상,분석,113630182,87.919,89.267,0.78452 (100.78452),,2020/08/22 16:36:02,
42,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,113641656,87.928,89.276,0.79479 (100.79479),,2020/08/20 07:27:07,
43,1188109728,득진통신(주),김진섭,분석,113646683,87.933,89.28,0.79930 (100.7993),,2020/08/21 09:56:29,
44,1068194348,(주)퓨젼아이앤씨,임영출,분석,113660140,87.944,89.29,0.81134 (100.81134),,2020/08/24 09:14:10,
45,2378700035,주식회사 사운드플레이스,도상우,분석,113674159,87.956,89.301,0.82390 (100.8239),,2020/08/21 09:16:28,
46,1078763383,주식회사 아이티블럭,배경원,분석,113674719,87.956,89.302,0.82440 (100.8244),,2020/08/20 17:11:53,
47,1198632979,성민전기 주식회사,김미영,분석,113675940,87.957,89.303,0.82549 (100.82549),,2020/08/19 14:27:48,
48,1078756640,주식회사 링크씨앤아이,김대훈,분석,113696051,87.974,89.319,0.84350 (100.8435),,2020/08/20 18:17:50,
49,2168115295,(주)로보티어,변명현,분석,113696700,87.975,89.319,0.84408 (100.84408),,2020/08/21 15:59:07,
50,2128180192,(주)에스포스텔레콤,이상수,분석,113711828,87.987,89.331,0.85762 (100.85762),,2020/08/20 08:34:08,
51,2148123348,성제전기(주),김팔성,분석,113744303,88.014,89.356,0.88670 (100.8867),,2020/08/24 09:14:18,
