순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,8868801056,주식회사 새롬씨티건설,문영진,분석,576717308,86.752,88.223,0.78389 (100.78389),,2020/06/26 22:15:10,
2,1243239646,누리전력,김동한,분석,576722410,86.753,88.224,0.78479 (100.78479),,2020/06/25 14:42:52,
3,2128148834,보길전력주식회사,두정호,분석,576725810,86.753,88.225,0.78539 (100.78539),,2020/06/26 13:57:29,
4,1248690874,동우에스지이주식회사,김평중,분석,576767800,86.76,88.231,0.79280 (100.7928),,2020/06/29 08:15:03,
5,1348121423,(주)서전기전,김한수,분석,576807470,86.766,88.237,0.79980 (100.7998),,2020/06/26 11:10:52,
6,1258187080,(주)아성이엔씨,정태식,분석,576841777,86.772,88.242,0.80585 (100.80585),,2020/06/26 10:54:22,
7,2048140753,(주)청효이씨이,이범석,분석,576880051,86.778,88.248,0.81259 (100.81259),,2020/06/26 10:33:41,
8,1288173533,가나전력(주),김대균,분석,576918612,86.784,88.254,0.81940 (100.8194),,2020/06/26 14:03:43,
9,1328626349,주식회사광일전기통신,이영재,분석,576931600,86.786,88.256,0.82169 (100.82169),,2020/06/26 15:37:27,
9,1328127192,장백이엔씨 주식회사,장석구,분석,576931600,86.786,88.256,0.82169 (100.82169),,2020/06/27 17:24:12,
11,1308613402,주식회사남아이엔씨,이상호,분석,576937323,86.787,88.257,0.82269 (100.82269),,2020/06/26 09:26:21,
12,4348801082,유진파워텍 주식회사,전삼영,분석,576945829,86.789,88.258,0.82420 (100.8242),,2020/06/26 16:06:41,
13,1328134223,(주)지엔티,하동현,분석,576973600,86.793,88.263,0.82909 (100.82909),,2020/06/25 17:13:22,
14,1170261648,이원전기,이충구,분석,576990626,86.796,88.265,0.83210 (100.8321),,2020/06/26 20:27:49,
15,1148602636,(주)오라엔지니어링,오형근,분석,577043930,86.804,88.273,0.84150 (100.8415),,2020/06/25 09:15:56,
16,2138634060,(주)일산이엔씨,윤회중,분석,577050740,86.806,88.274,0.84270 (100.8427),,2020/06/23 15:53:42,
17,2060871389,경일건설,이상학,분석,577059783,86.807,88.276,0.84429 (100.84429),,2020/06/29 02:01:12,
18,1328132109,유신전기건설(주),김학성,분석,577062070,86.807,88.276,0.84469 (100.84469),,2020/06/26 16:22:47,
19,1170942882,우리이엔씨,임동현,분석,577085890,86.811,88.28,0.84889 (100.84889),,2020/06/26 17:35:50,
20,2242053310,금천전력,정상준,분석,577088725,86.812,88.28,0.84939 (100.84939),,2020/06/25 09:28:24,
21,5668601177,주식회사 세명이엔씨,최륜정,분석,577158400,86.823,88.291,0.86168 (100.86168),,2020/06/26 16:01:17,
22,2128140491,(주)벧엘정보통신,채수진,분석,577223110,86.833,88.301,0.87309 (100.87309),,2020/06/26 05:58:59,
23,1244261128,중앙전업사,홍척기,분석,577225384,86.834,88.301,0.87349 (100.87349),,2020/06/26 09:48:24,
24,2318105909,주식회사 통일전기,김태영,분석,577282600,86.843,88.31,0.88359 (100.88359),,2020/06/26 15:39:39,
25,1138612373,(주)영진상공,김창숙,분석,577339930,86.852,88.319,0.89370 (100.8937),,2020/06/29 06:09:55,
26,1138132447,태진정보통신(주),정태수,분석,577355807,86.855,88.321,0.89650 (100.8965),,2020/06/26 09:34:56,
27,1248625126,(주)세종전기,유인수,분석,577551300,86.886,88.351,0.93097 (100.93097),,2020/06/23 18:03:11,
28,5518101409,태진전기 주식회사,이명옥,분석,577584890,86.892,88.356,0.93689 (100.93689),,2020/06/26 10:32:00,
29,1238642082,하나로기술주식회사,배장명,분석,577591840,86.893,88.357,0.93812 (100.93812),,2020/06/26 14:50:23,
30,1248709540,(주)휴먼,이민래,분석,577615344,86.897,88.361,0.94226 (100.94226),,2020/06/26 15:02:10,
31,1108107293,양우종합건설 주식회사,고달상,분석,577664840,86.905,88.368,0.95099 (100.95099),,2020/06/26 09:45:16,
32,1418121552,(주)거산이엔지,원광호,분석,577703974,86.911,88.374,0.95789 (100.95789),,2020/06/25 16:07:00,
33,1288192772,(주)대원전력,이성선,분석,577718500,86.913,88.377,0.96046 (100.96046),,2020/06/25 10:14:58,
34,2048636346,태양이엘씨 주식회사,이은영,분석,577742534,86.917,88.38,0.96470 (100.9647),,2020/06/24 16:43:13,
35,1198635582,아람이엔테크 주식회사,유수진,분석,577836430,86.932,88.395,0.98125 (100.98125),,2020/06/29 09:43:06,
36,2048657550,주식회사 동훈전기,소혜영,분석,577838933,86.933,88.395,0.98170 (100.9817),,2020/06/28 21:30:48,
37,1268621072,천의전력 주식회사,고성윤,분석,577842600,86.933,88.396,0.98234 (100.98234),,2020/06/25 13:12:56,
38,1388106180,한담건설 주식회사,최원영,분석,577852000,86.935,88.397,0.98400 (100.984),,2020/06/26 16:19:50,
39,4288600385,주식회사등전이엔지,김영승,분석,577911000,86.944,88.406,0.99440 (100.9944),,2020/06/25 17:29:21,
40,1058164176,(주)신보파워텍,공민우,분석,577918036,86.946,88.407,0.99565 (100.99565),,2020/06/29 09:01:49,
41,6068800922,주식회사 경우,최연수,분석,578075370,86.971,88.431,1.02339 (101.02339),,2020/06/26 17:28:50,
42,2158148186,시스텍전기통신(주),전진우,분석,578089569,86.973,88.433,1.02590 (101.0259),,2020/06/26 10:31:22,
43,2158674281,주식회사 태경씨앤씨,남기봉,분석,578102050,86.975,88.435,1.02810 (101.0281),,2020/06/26 11:34:09,
44,1108175767,(주)에스에이치전기,김성태,분석,578117920,86.978,88.438,1.03089 (101.03089),,2020/06/26 08:41:31,
45,1288631601,주식회사 예성전기,조경연,분석,578196125,86.99,88.45,1.04469 (101.04469),,2020/06/26 11:06:54,
46,1178159109,주식회사 부광,유영복,분석,578234170,86.997,88.455,1.05140 (101.0514),,2020/06/25 08:38:56,
47,3018182388,(주) 기전사,신해식,분석,578469492,87.035,88.491,1.09290 (101.0929),,2020/06/29 09:04:22,
48,1288613582,주식회사 등불,김혁배,분석,578642420,87.063,88.518,1.12339 (101.12339),,2020/06/28 21:47:33,
49,1248628045,주식회사 대림이앤씨,김대호,분석,578893200,87.103,88.556,1.16762 (101.16762),,2020/06/26 07:50:54,
50,1118101759,신원전설(주),심한섭,분석,578949230,87.112,88.565,1.17750 (101.1775),,2020/06/26 13:02:19,
51,1388128490,한일테크(주),이민구,분석,579221000,87.156,88.606,1.22542 (101.22542),,2020/06/23 14:50:02,
52,3148108782,지영정보통신 주식회사,이창봉,분석,579432342,87.19,88.639,1.26270 (101.2627),,2020/06/27 18:42:21,
