,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2128196243,신광씨앤티 주식회사  [최종낙찰],박광선,분석,122309660,84.268,84.539,0.34924 (100.34924),14 2,2024/11/15 11:03:07,
1,2,1148182595,주식회사 싸인텔레콤,박영기,분석,122319110,84.274,84.545,0.35700 (100.357),8 14,2024/11/19 09:42:10,
2,3,2128608050,(주)엔큐컨설팅,유관우,분석,122341100,84.289,84.56,0.37504 (100.37504),1 4,2024/11/18 04:06:01,
3,4,2168701696,주식회사 투비콤,유수정,분석,122341336,84.289,84.561,0.37523 (100.37523),9 10,2024/11/15 16:49:16,
4,5,1058649262,주식회사 노하우전기통신,임창배,분석,122376000,84.313,84.585,0.40367 (100.40367),13 3,2024/11/15 10:34:19,
5,6,1068619820,주식회사유엔콘트롤,남성모,분석,122453510,84.367,84.638,0.46727 (100.46727),7 14,2024/11/18 13:31:27,
6,7,7098602638,주식회사 시그널아이씨티,강민희,분석,122474200,84.381,84.652,0.48424 (100.48424),14 5,2024/11/18 23:07:36,
7,8,2148752525,(주)엘티네트워크,조완식,분석,122488015,84.39,84.662,0.49558 (100.49558),12 9,2024/11/19 09:51:59,
8,9,3148701175,주식회사 윈스타비투비,강가현,분석,122491580,84.393,84.664,0.49850 (100.4985),11 14,2024/11/15 12:19:13,
9,10,1108190583,주식회사 키코,조근도,분석,122501200,84.4,84.671,0.50639 (100.50639),14 9,2024/11/19 09:02:16,
10,11,7538802022,주식회사 에스앤브이테크,김용석,분석,122566530,84.445,84.716,0.55999 (100.55999),2 12,2024/11/15 16:06:22,
11,12,1168175601,한빛인프라소닉(주),이한철,분석,122568850,84.446,84.718,0.56190 (100.5619),12 7,2024/11/18 08:52:21,
12,13,2338109463,주식회사 아이티에스서비스,지영일,분석,122661124,84.51,84.782,0.63760 (100.6376),14 8,2024/11/18 09:23:41,
13,14,1218140540,영현정보통신(주),김두식,분석,122662349,84.511,84.783,0.63861 (100.63861),3 11,2024/11/19 09:23:50,
14,15,1138163445,주식회사 삼도통신,이정경,분석,122679300,84.522,84.794,0.65252 (100.65252),14 3,2024/11/15 15:58:21,
15,16,2098133373,주식회사 씨스넷,이명재,분석,122781620,84.593,84.865,0.73646 (100.73646),1 3,2024/11/19 09:23:56,
16,17,1238175875,주식회사 휴톤,김영상,분석,122793602,84.601,84.873,0.74630 (100.7463),11 2,2024/11/18 08:40:37,
17,18,1068704756,엔씨엔스페이스 주식회사,김찬중,분석,122878980,84.66,84.932,0.81634 (100.81634),11 9,2024/11/18 12:58:39,
18,19,2208788125,다인스 주식회사,권향옥,분석,122916500,84.686,84.958,0.84713 (100.84713),4 13,2024/11/18 13:04:43,
19,20,1078805018,주식회사 지엔아이테크,박우정,분석,123195750,84.878,85.151,1.07624 (101.07624),12 7,2024/11/18 13:57:32,
20,21,1108604272,소리콤 주식회사,정재홍,분석,123239340,84.908,85.181,1.11200 (101.112),9 13,2024/11/19 01:22:30,
21,22,1098626994,주식회사 에이치엔엠,조요환,분석,123242988,84.911,85.184,1.11500 (101.115),3 11,2024/11/18 14:53:02,
22,23,1098651964,셀코정보기술 주식회사,임윤정,분석,123459350,85.06,85.333,1.29251 (101.29251),10 8,2024/11/18 22:27:09,
23,24,1068638093,(주)엘케이시스코,이기일,분석,123563840,85.132,85.406,1.37824 (101.37824),15 3,2024/11/18 09:55:42,
24,25,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,123929200,85.383,85.658,1.67800 (101.678),13 8,2024/11/18 07:57:43,
25,26,1098700045,샘솔정보주식회사,정찬구,분석,123947703,85.396,85.671,1.69318 (101.69318),12 13,2024/11/15 10:30:34,
26,27,1138137229,두복산전(주),이영두,분석,124261770,85.613,85.888,1.95086 (101.95086),3 2,2024/11/18 14:02:26,
27,28,1058625329,주식회사 윈미디텍,강명환,분석,124292940,85.634,85.91,1.97643 (101.97643),6 8,2024/11/18 13:16:04,
28,29,2048174554,주식회사 창흥텔레콤,진경미,분석,127148600,87.601,87.883,4.31936 (104.31936),2 13,2024/11/18 09:09:41,
29,30,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,130210000,89.711,89.999,6.83110 (106.8311),11 8,2024/11/19 09:28:48,
30,31,2158687767,(주)에스앤디비즈,정성호,분석,133906000,92.257,92.554,9.86349 (109.86349),15 5,2024/11/17 20:08:49,
31,32,2148647194,투앤원정보통신주식회사,서승호,분석,139645000,96.211,96.521,14.57206 (114.57206),6 7,2024/11/15 18:53:21,
32,33,1078677070,씨지에스아이티(주),최규식,분석,142499000,98.177,98.493,16.91364 (116.91364),13 9,2024/11/18 16:16:53,
