,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1178152009,동아신호 주식회사  [최종낙찰],최종수,분석,2807387700,65.0,86.745,87.57,-0.01924 (99.98076),11 1,2024/12/03 17:25:36,
1,2,5728600663,주식회사 대명기전,박영진,분석,2807399700,65.0,86.746,87.571,-0.01881 (99.98119),14 9,2024/12/03 15:59:37,
2,3,2148766621,(주)포유네트웍스,이상오,분석,2807413618,65.0,86.746,87.571,-0.01830 (99.9817),1 2,2024/12/02 14:04:37,
3,4,2078149656,코리아데이타코퍼레이션(주),이기철,분석,2807435000,65.0,86.747,87.572,-0.01754 (99.98246),15 4,2024/12/03 11:31:19,
4,5,1178188899,주식회사 시큐렉스,최영희,분석,2807452552,65.0,86.747,87.572,-0.01690 (99.9831),10 2,2024/12/03 18:28:42,
5,6,3078144418,주식회사 태광이알텍,채인옥,분석,2807457280,65.0,86.748,87.572,-0.01673 (99.98327),7 12,2024/11/29 09:35:07,
6,7,1138629419,(주)에스이든,하태정,분석,2807491480,65.0,86.749,87.573,-0.01551 (99.98449),5 10,2024/12/03 09:09:18,
7,8,2148843964,동은엔지니어링 주식회사,임장순,분석,2807498992,65.0,86.749,87.574,-0.01523 (99.98477),15 7,2024/12/04 00:01:29,
8,9,1048122547,아시아나아이디티 주식회사,김응철,분석,2807501000,65.0,86.749,87.574,-0.01516 (99.98484),5 3,2024/12/03 09:13:17,
9,10,2148687288,(주)포어링크,송기봉,분석,2807608290,65.0,86.753,87.577,-0.01130 (99.9887),13 6,2024/12/04 10:15:08,
10,11,1188114949,이주씨스템(주),이복균,분석,2807714310,65.04,86.756,87.58,-0.00749 (99.99251),2 14,2024/12/04 09:18:31,
11,12,2048626080,주식회사 엘제이이엔지,임성희,분석,2807747320,65.04,86.757,87.581,-0.00631 (99.99369),2 13,2024/12/02 17:22:00,
12,13,2108124739,(주)한성기술개발,서창식,분석,2807850222,65.04,86.761,87.585,-0.00260 (99.9974),5 11,2024/12/04 03:11:56,
13,14,1138163917,백두전기통신(주),장철,분석,2807858565,65.04,86.761,87.585,-0.00230 (99.9977),13 5,2024/12/03 23:43:05,
14,15,6138175776,주식회사 송림전기,금은정,분석,2807892300,65.04,86.762,87.586,-0.00109 (99.99891),2 1,2024/12/02 13:27:20,
15,16,2898601926,영한산업 주식회사,권지영,분석,2807990000,65.08,86.765,87.589,0.00242 (100.00242),8 10,2024/12/04 08:59:58,
16,17,1078104441,진화전기(주),문충모,분석,2807992605,65.08,86.765,87.589,0.00252 (100.00252),13 7,2024/12/03 17:10:58,
17,18,5048139286,(주)에스디정보통신,정효종,분석,2807998900,65.08,86.766,87.589,0.00274 (100.00274),4 1,2024/12/02 11:23:08,
18,19,1048142446,주식회사 디에스 이앤티,양종만,분석,2808008720,65.08,86.766,87.59,0.00309 (100.00309),1 2,2024/12/03 09:25:44,
19,20,2018190031,주식회사 태건씨앤씨,김복수,분석,2808078530,65.08,86.768,87.592,0.00560 (100.0056),2 8,2024/12/02 13:28:37,
20,21,1068674463,주식회사 리번드,임성일,분석,2808096333,65.08,86.769,87.592,0.00625 (100.00625),1 9,2024/12/02 10:45:15,
21,22,2208798467,주식회사 태산이에이지,최홍석,분석,2808197837,65.08,86.772,87.596,0.00990 (100.0099),10 5,2024/12/02 13:47:40,
22,23,2198111833,주식회사 대영아이오티,전인구,분석,2808261797,65.08,86.774,87.598,0.01220 (100.0122),8 5,2024/12/02 14:24:37,
23,24,2158727392,매컴정보통신(주),장병호,분석,2808267360,65.12,86.775,87.598,0.01240 (100.0124),3 4,2024/12/02 08:14:14,
24,25,4038141077,주식회사 송원이앤씨,이금미,분석,2808336880,65.12,86.777,87.6,0.01489 (100.01489),4 6,2024/12/03 16:30:19,
25,26,1068194620,(주)합동전자산업,정호원,분석,2808364660,65.12,86.778,87.601,0.01589 (100.01589),12 14,2024/12/03 10:42:45,
26,27,1178124497,주식회사 한일전자시스템,정재국,분석,2808369100,65.12,86.778,87.601,0.01605 (100.01605),7 13,2024/12/03 13:37:44,
27,28,2228126763,주식회사 규담오티에스,정승은,분석,2808437000,65.12,86.78,87.603,0.01850 (100.0185),13 10,2024/12/03 17:34:02,
28,29,1178159259,금일정보기술주식회사,박청아,분석,2808442140,65.12,86.78,87.603,0.01868 (100.01868),11 6,2024/12/02 11:26:38,
