,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2068632045,주식회사 티볼리씨앤씨  [최종낙찰],박주흠,분석,259668051.0,85.0,87.745,88.376,-0.19650 (99.8035),11 9,2024/04/02 14:14:11,
1,2,1048157783,(주)서울정보컴,고응준,분석,259668290.0,85.0,87.746,88.376,-0.19640 (99.8036),9 12,2024/04/03 14:58:48,
2,3,1068656301,주식회사 티제이원,최정국,분석,259670750.0,85.0,87.746,88.377,-0.19545 (99.80455),6 1,2024/04/02 15:35:53,
3,4,2148105563,(주)인성이엔씨,김규만,분석,259676282.0,85.0,87.748,88.379,-0.19330 (99.8067),9 10,2024/04/02 14:07:42,
4,5,1218700268,주식회사 우신,김명진,분석,259679375.0,85.0,87.75,88.38,-0.19210 (99.8079),10 7,2024/04/03 09:32:22,
5,6,1208663604,주식회사 한은씨앤씨,김기현,분석,259681180.0,85.0,87.75,88.38,-0.19140 (99.8086),6 5,2024/04/04 10:00:45,
6,7,1138694415,건웅정보통신 주식회사,김지유,분석,259682210.0,85.0,87.751,88.381,-0.19100 (99.809),6 11,2024/04/04 09:02:51,
7,8,2198128106,우선이엔씨(주),김광수,분석,259691000.0,85.0,87.754,88.384,-0.18760 (99.8124),5 14,2024/04/03 08:02:17,
8,9,2108122973,인터컴넷(주),양지호,분석,259693812.0,85.2,87.755,88.385,-0.18650 (99.8135),9 7,2024/04/02 14:06:01,
9,10,1048603486,우영메카(주),김규승,분석,259698711.0,85.2,87.757,88.386,-0.18460 (99.8154),8 12,2024/04/03 23:08:42,
10,11,2748800123,중앙씨앤티 주식회사,윤영진,분석,259706445.0,85.2,87.759,88.389,-0.18160 (99.8184),4 14,2024/04/04 09:02:52,
11,12,1018642796,주식회사 나이스포유,노길상,분석,259706960.0,85.2,87.76,88.389,-0.18140 (99.8186),15 2,2024/04/03 10:46:02,
12,13,1198123174,주식회사 도래정보시스템,이은숙,분석,259709020.0,85.2,87.76,88.39,-0.18061 (99.81939),4 8,2024/04/03 09:32:03,
13,14,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,259710260.0,85.2,87.761,88.39,-0.18012 (99.81988),2 5,2024/04/02 14:53:38,
14,15,1098153915,하비넷정보통신(주),이종훈,분석,259711122.0,85.2,87.761,88.39,-0.17979 (99.82021),9 13,2024/04/03 12:05:21,
15,16,2198111833,주식회사 대영아이오티,전인구,분석,259719078.0,85.2,87.764,88.393,-0.17670 (99.8233),3 2,2024/04/02 17:51:23,
