,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2058139910,우현전기(주)  [최종낙찰],채광식,분석,233244440,85.0,87.747,87.964,-0.59271 (99.40729),5 14,2024/06/21 09:40:19,
1,2,2148645634,한국전자금융주식회사,이현석,분석,233245954,85.0,87.747,87.964,-0.59205 (99.40795),4 7,2024/06/20 07:56:04,
2,3,2158168275,천마정보통신(주),황범만,분석,233251000,85.0,87.749,87.966,-0.58989 (99.41011),8 9,2024/06/20 17:09:48,
3,4,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,233251886,85.0,87.75,87.967,-0.58950 (99.4105),12 6,2024/06/19 15:43:35,
4,5,1138195613,(주)고려다이나믹스,변희만,분석,233253050,85.0,87.75,87.967,-0.58900 (99.411),6 7,2024/06/20 11:43:15,
5,6,1168155492,주식회사 코콤텍,고성춘,분석,233261890,85.0,87.754,87.97,-0.58521 (99.41479),7 13,2024/06/19 11:18:10,
6,7,1098166803,(주)아이앤씨파트너스,곽준철,분석,233264210,85.2,87.755,87.971,-0.58421 (99.41579),5 12,2024/06/20 08:50:33,
7,8,1068146133,(주)케이씨이,조정휘,분석,233264217,85.2,87.755,87.971,-0.58420 (99.4158),6 12,2024/06/19 12:07:43,
8,9,2158148186,주식회사 시스텍이앤씨,전진우,분석,233268400,85.2,87.756,87.973,-0.58241 (99.41759),9 5,2024/06/19 10:09:24,
9,10,1738100419,주식회사 아이즈온솔루션,김보현,분석,233275150,85.2,87.759,87.975,-0.57951 (99.42049),3 15,2024/06/20 15:49:38,
10,11,1068651233,(주)나사씨엔에스,신희태,분석,233277013,85.2,87.76,87.976,-0.57871 (99.42129),13 7,2024/06/20 08:07:17,
11,12,2048131967,(주)용백전설,곽의영,분석,233278170,85.2,87.76,87.977,-0.57821 (99.42179),12 7,2024/06/19 16:59:02,
12,13,7048701285,주식회사 하랑에스아이,김호중,분석,233285160,85.2,87.763,87.979,-0.57520 (99.4248),5 13,2024/06/19 14:20:57,
13,14,1120180788,대성미디어,김상봉,분석,233286560,85.2,87.764,87.98,-0.57460 (99.4254),1 2,2024/06/20 08:55:39,
14,15,1048603486,우영메카(주),김규승,분석,233287484,85.2,87.764,87.98,-0.57420 (99.4258),5 2,2024/06/19 21:43:10,
15,16,1078606385,대선아이넷(주),신일자,분석,233290700,85.4,87.765,87.981,-0.57282 (99.42718),4 5,2024/06/20 16:50:47,
16,17,1138649133,빅썬시스템즈 주식회사,권태일,분석,233290930,85.4,87.765,87.981,-0.57272 (99.42728),13 2,2024/06/19 10:24:52,
17,18,2208886221,주식회사 지엔아이티,윤상병,분석,233293830,85.4,87.767,87.982,-0.57148 (99.42852),6 8,2024/06/20 09:51:14,
18,19,1068615367,대성아이넷(주),이충은,분석,233300040,85.4,87.769,87.985,-0.56881 (99.43119),2 6,2024/06/20 12:34:50,
19,20,2068125141,주식회사 스테이지넷,임영규,분석,233300279,85.4,87.769,87.985,-0.56871 (99.43129),8 2,2024/06/19 16:02:51,
20,21,1078759050,프리스타일테크놀로지 유한회사,김용선,분석,233304710,85.4,87.771,87.987,-0.56680 (99.4332),4 12,2024/06/19 17:51:13,
21,22,2208108546,경림전기(주),김인형,분석,233308420,85.4,87.772,87.988,-0.56521 (99.43479),1 14,2024/06/19 10:18:07,
22,23,1138629821,동문이엔티 주식회사,송요일,분석,233308423,85.4,87.772,87.988,-0.56520 (99.4348),8 11,2024/06/19 16:56:04,
23,24,2148679551,(주)에스엠인포메이션,이철환,분석,233312378,85.4,87.774,87.989,-0.56350 (99.4365),11 1,2024/06/19 10:36:18,
24,25,2308103607,주식회사 디케이앤트,양동국,분석,233312972,85.4,87.774,87.99,-0.56325 (99.43675),14 7,2024/06/19 17:47:25,
25,26,1191119997,대흥전기통신공사,고미영,분석,233319125,85.6,87.777,87.992,-0.56061 (99.43939),10 8,2024/06/21 08:23:59,
26,27,2148724941,한빛시스템주식회사,윤명호,분석,233323546,85.6,87.779,87.994,-0.55870 (99.4413),1 15,2024/06/19 16:27:03,
27,28,1088193869,(주)동명텔레콤,김경은,분석,233331690,85.6,87.782,87.997,-0.55520 (99.4448),6 3,2024/06/19 10:09:39,
28,29,2158687767,(주)에스앤디비즈,정성호,분석,233332000,85.6,87.782,87.997,-0.55507 (99.44493),11 12,2024/06/20 08:29:04,
29,30,8128800740,주식회사 대일시스템,이승일,분석,233333100,85.6,87.782,87.997,-0.55460 (99.4454),8 1,2024/06/19 11:02:39,
30,31,2118199266,주식회사 다래파크텍,진정호,분석,233333784,85.6,87.783,87.998,-0.55430 (99.4457),15 7,2024/06/21 07:41:02,
31,32,1058163309,(주)한국에빅스,신지훈,분석,233334441,85.6,87.783,87.998,-0.55402 (99.44598),3 1,2024/06/19 11:22:24,
32,33,2128196942,동진이앤씨(주),민진식,분석,233334940,85.6,87.783,87.998,-0.55381 (99.44619),14 11,2024/06/21 09:09:17,
33,34,1048643227,(주)제이더블유씨네트웍스,이동원,분석,233335640,85.6,87.783,87.998,-0.55351 (99.44649),10 8,2024/06/19 10:26:01,
34,35,1068681756,주식회사 융창,이재진,분석,233336900,85.6,87.784,87.999,-0.55297 (99.44703),9 7,2024/06/19 13:06:57,
35,36,6618702691,(주)대창일렉스,송효양,분석,233339040,85.8,87.785,88.0,-0.55205 (99.44795),7 12,2024/06/21 07:03:52,
36,37,2048626080,주식회사 엘제이이엔지,임성희,분석,233340880,85.8,87.786,88.0,-0.55125 (99.44875),7 5,2024/06/19 17:19:25,
37,38,2011497895,정우이앤씨,유동환,분석,233342020,85.8,87.786,88.001,-0.55076 (99.44924),8 3,2024/06/19 10:08:33,
38,39,2068611905,(주)한포넷,이현우,분석,233351373,85.8,87.79,88.004,-0.54674 (99.45326),12 2,2024/06/20 07:45:33,
39,40,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,233352629,85.8,87.79,88.005,-0.54620 (99.4538),1 11,2024/06/20 08:39:54,
40,41,1078688280,콘텐츠스퀘어주식회사,함규식,분석,233358370,85.8,87.793,88.007,-0.54374 (99.45626),6 15,2024/06/20 09:33:18,
41,42,1068601621,주식회사 동양타브,이세근,분석,233360539,85.8,87.794,88.008,-0.54281 (99.45719),14 2,2024/06/19 11:00:11,
