,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2148798098,주식회사 에이스뷰  [최종낙찰],김종오,분석,113185000,87.775,87.794,0.05670 (100.0567),8 13,2024/11/11 09:20:49,
1,2,1178152009,동아신호 주식회사,최종수,분석,113253000,87.828,87.847,0.11681 (100.11681),1 4,2024/11/11 13:16:54,
2,3,1108609224,주식회사 두루스코,김옥연,분석,113283263,87.851,87.87,0.14357 (100.14357),13 4,2024/11/12 00:27:52,
3,4,2158768879,주식회사 에이치씨인포,김경운,분석,113378000,87.925,87.944,0.22731 (100.22731),1 4,2024/11/11 21:46:32,
4,5,2188120741,케이씨티정보통신(주),백형은,분석,113420730,87.958,87.977,0.26509 (100.26509),4 1,2024/11/12 08:53:05,
5,6,1058173369,(주)신한개발,이종순,분석,113439856,87.973,87.992,0.28200 (100.282),6 4,2024/11/09 13:15:40,
6,7,4668601498,주식회사 일하아이티,백인석,분석,113466974,87.994,88.013,0.30597 (100.30597),3 15,2024/11/11 16:53:45,
7,8,2188114856,서교정보통신(주),김기설,분석,113513380,88.03,88.049,0.34699 (100.34699),12 13,2024/11/11 20:35:56,
8,9,2148647194,투앤원정보통신주식회사,서승호,분석,113520000,88.035,88.054,0.35284 (100.35284),12 5,2024/11/08 17:27:24,
9,10,1188114949,이주씨스템(주),이복균,분석,113536530,88.048,88.067,0.36746 (100.36746),5 10,2024/11/12 09:24:13,
10,11,2168701696,주식회사 투비콤,유수정,분석,113545326,88.054,88.074,0.37523 (100.37523),7 6,2024/11/09 11:40:07,
11,12,1078677070,씨지에스아이티(주),최규식,분석,113618115,88.111,88.13,0.43958 (100.43958),6 5,2024/11/11 16:38:15,
12,13,1138653369,(주)제이앤비이노베이션,오명숙,분석,113638000,88.126,88.146,0.45716 (100.45716),2 1,2024/11/08 14:20:28,
13,14,1088154468,(주)이젠정보통신,이동필,분석,113640300,88.128,88.147,0.45919 (100.45919),9 4,2024/11/08 17:59:01,
14,15,1138677788,(주)제이에스지테크,박혜경,분석,113792230,88.246,88.265,0.59350 (100.5935),10 6,2024/11/11 15:27:18,
15,16,1098651964,셀코정보기술 주식회사,임윤정,분석,113813890,88.263,88.282,0.61265 (100.61265),15 4,2024/11/12 00:06:41,
16,17,1218140540,영현정보통신(주),김두식,분석,113909844,88.337,88.356,0.69747 (100.69747),3 10,2024/11/12 09:21:29,
17,18,1138185890,(주)두손씨에스티,최수경,분석,113990000,88.399,88.419,0.76833 (100.76833),4 10,2024/11/08 14:10:11,
