,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1058649262,주식회사 노하우전기통신  [최종낙찰],임창배,분석,64663940.0,88.636,88.168,0.19148 (100.19148),6 12,2024/05/31 09:57:32,
1,2,1138137229,두복산전(주),이영두,분석,65006500.0,89.106,88.635,0.72225 (100.72225),8 14,2024/06/03 15:14:46,
2,3,2018603701,소성정보기술 주식회사,김금남,분석,65029539.0,89.138,88.666,0.75795 (100.75795),9 6,2024/06/03 08:38:47,
3,-1,1078151890,주식회사유진솔루션,이훈희,분석,,,,,,0000/00/00 00:00:00,서류미제출
4,-2,5088137937,(주)벨류데이터,정영두,분석,,,,,,0000/00/00 00:00:00,서류미제출
5,-3,2118643772,주식회사 세양전기,김형재,분석,,,,,,0000/00/00 00:00:00,서류미제출
6,-4,2098139213,(주)뉴타운전력,박형우,분석,,,,,,0000/00/00 00:00:00,서류미제출
7,-5,2148105563,(주)인성이엔씨,김규만,분석,,,,,,0000/00/00 00:00:00,서류미제출
8,-6,1078155407,(주)윤익계전,안용준,분석,,,,,,0000/00/00 00:00:00,서류미제출
9,-7,2068606585,(주)상지일렉스,정원상,분석,,,,,,0000/00/00 00:00:00,서류미제출
10,-8,2098134159,주식회사 피스코이엔씨,조기현,분석,,,,,,0000/00/00 00:00:00,서류미제출
