,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2068120414,(주)일광기업  [최종낙찰],오도진,분석,55879632,87.745,87.284,-0.52465 (99.47535),15 1,2024/07/23 08:36:20,
1,2,2118895916,주식회사 지오통신,김영송,분석,55879800,87.745,87.284,-0.52435 (99.47565),15 14,2024/07/22 11:30:39,
2,3,1378143275,한창이웨이 주식회사,이옥희,분석,55881510,87.747,87.287,-0.52131 (99.47869),4 12,2024/07/23 08:58:01,
3,4,1238640537,주식회사 위지온,우영진,분석,55881906,87.748,87.288,-0.52060 (99.4794),4 15,2024/07/22 12:25:36,
4,5,1018151776,(주)지디시,김승환,분석,55882520,87.749,87.289,-0.51951 (99.48049),15 7,2024/07/22 15:25:53,
5,6,1268620466,(주)진원엔지니어링,이규황,분석,55883430,87.75,87.29,-0.51789 (99.48211),10 4,2024/07/22 11:12:29,
6,7,1198153493,(주)경성네트웍,편해용,분석,55884320,87.752,87.291,-0.51631 (99.48369),10 11,2024/07/22 12:13:11,
7,8,1098176150,주식회사 하이큐스,최상호,분석,55885700,87.754,87.294,-0.51385 (99.48615),10 3,2024/07/22 12:47:26,
8,9,2148143121,주식회사 엠알바스,윤창로,분석,55886343,87.755,87.295,-0.51271 (99.48729),5 1,2024/07/24 05:28:08,
9,10,2048162437,다남전기(주),이병근,분석,55886590,87.755,87.295,-0.51227 (99.48773),5 2,2024/07/22 11:00:58,
10,11,4018600546,주식회사 케이투시스템즈,강병준,분석,55887130,87.756,87.296,-0.51130 (99.4887),9 14,2024/07/23 15:16:55,
11,12,2048188475,주식회사 오파스넷,장수현,분석,55888200,87.758,87.298,-0.50940 (99.4906),7 10,2024/07/23 14:08:09,
12,13,2298117246,투빅스(주),김정란,분석,55889940,87.761,87.3,-0.50630 (99.4937),15 5,2024/07/22 16:20:07,
13,14,2188120741,케이씨티정보통신(주),백형은,분석,55890380,87.761,87.301,-0.50552 (99.49448),15 14,2024/07/24 09:02:26,
14,15,1148642486,주식회사 큐브정보통신,유봉수,분석,55890500,87.762,87.301,-0.50531 (99.49469),1 15,2024/07/22 10:18:44,
15,16,2068182837,경안이엔지(주),금동중,분석,55890880,87.762,87.302,-0.50463 (99.49537),13 8,2024/07/22 10:30:09,
16,17,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,55892750,87.765,87.305,-0.50130 (99.4987),8 13,2024/07/22 10:31:54,
17,18,1078651497,모바일파킹 유한회사,김중근,분석,55893928,87.767,87.306,-0.49920 (99.5008),6 4,2024/07/23 15:01:52,
18,19,2208798467,주식회사 태산이에이지,최홍석,분석,55894433,87.768,87.307,-0.49830 (99.5017),4 8,2024/07/22 11:02:00,
19,20,2398801380,주식회사 플러스파크,이선희,분석,55894826,87.768,87.308,-0.49760 (99.5024),2 6,2024/07/22 12:55:44,
20,21,1048610901,이룸유비쿼터스주식회사,김승규,분석,55895050,87.769,87.308,-0.49721 (99.50279),12 2,2024/07/22 13:55:33,
21,22,1068619761,(주) 한걸음정보통신,정진원,분석,55895350,87.769,87.309,-0.49667 (99.50333),12 5,2024/07/23 08:56:24,
22,23,1068616819,(주)현성인포컴,박홍수,분석,55895443,87.769,87.309,-0.49651 (99.50349),9 14,2024/07/22 17:13:35,
23,24,1098197140,(주)코맥스시큐리티,김종정,분석,55895893,87.77,87.31,-0.49570 (99.5043),14 13,2024/07/22 10:02:23,
24,25,1208802896,주식회사 라임에스엔씨,김종훈,분석,55896000,87.77,87.31,-0.49551 (99.50449),4 2,2024/07/22 10:50:14,
25,26,2037683508,우리통신네트워크,김만수,분석,55896070,87.77,87.31,-0.49539 (99.50461),15 2,2024/07/23 08:50:15,
26,27,2037666794,금성텔레콤,정용상,분석,55896500,87.771,87.31,-0.49462 (99.50538),10 6,2024/07/22 13:35:39,
27,28,1298155066,일조텔레콤(주),김문섭,분석,55897920,87.773,87.313,-0.49210 (99.5079),8 12,2024/07/23 11:06:33,
28,29,2098122745,새결정보통신(주),고성진,분석,55898200,87.774,87.313,-0.49160 (99.5084),10 4,2024/07/22 11:01:17,
29,30,7338600614,시스테크솔루션 주식회사,최종문,분석,55900000,87.777,87.316,-0.48839 (99.51161),8 3,2024/07/22 17:30:32,
30,31,7098602638,주식회사 시그널아이씨티,강민희,분석,55900218,87.777,87.316,-0.48801 (99.51199),1 11,2024/07/23 23:50:30,
31,32,1180565240,성보전자통신,양행천,분석,55900720,87.778,87.317,-0.48711 (99.51289),6 10,2024/07/24 03:51:44,
32,33,2068153517,뉴텔레콤(주),김을선,분석,55901510,87.779,87.318,-0.48571 (99.51429),13 5,2024/07/23 09:05:37,
33,34,1058199938,삼호전자통신(주),이경희,분석,55902070,87.78,87.319,-0.48471 (99.51529),8 9,2024/07/23 10:18:41,
34,35,1198635243,(주)다룸정보기술,이혜경,분석,55902400,87.78,87.32,-0.48412 (99.51588),12 9,2024/07/22 17:26:11,
35,36,1198164229,(주) 이준시스템,한상훈,분석,55902500,87.78,87.32,-0.48394 (99.51606),10 4,2024/07/23 14:58:00,
36,37,2148886584,주식회사 수민텔레콤,이상민,분석,55903530,87.782,87.321,-0.48211 (99.51789),2 8,2024/07/22 11:36:47,
37,38,2048187419,(주)디지털우민,문장석,분석,55904207,87.783,87.323,-0.48090 (99.5191),6 1,2024/07/23 12:55:08,
38,39,1188117437,탑인더스트리(주),최정현,분석,55906004,87.786,87.325,-0.47771 (99.52229),2 6,2024/07/23 08:53:32,
39,40,1188114949,이주씨스템(주),이복균,분석,55906110,87.786,87.326,-0.47752 (99.52248),13 14,2024/07/23 16:03:24,
40,41,1068642694,우림정보시스템(주),조원희,분석,55906340,87.786,87.326,-0.47711 (99.52289),15 6,2024/07/22 16:27:56,
41,42,1268159398,주식회사 파이런텍,이병길,분석,55906570,87.787,87.326,-0.47670 (99.5233),15 9,2024/07/22 13:38:28,
42,43,2158148186,주식회사 시스텍이앤씨,전진우,분석,55908250,87.789,87.329,-0.47371 (99.52629),6 3,2024/07/22 15:40:44,
43,44,4658102956,주식회사 이더넷,양희연,분석,55908381,87.79,87.329,-0.47347 (99.52653),13 14,2024/07/22 22:14:26,
44,45,2128604113,주식회사 아리아,장시진,분석,55909150,87.791,87.33,-0.47210 (99.5279),6 9,2024/07/22 17:50:20,
45,46,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,55909210,87.791,87.33,-0.47200 (99.528),7 14,2024/07/23 07:51:34,
46,47,5258602705,(주)세화 텔링크,이옥임,분석,55910698,87.793,87.333,-0.46935 (99.53065),5 2,2024/07/23 16:37:10,
47,48,2068681022,(주)참정보기술,노희보,분석,55910700,87.793,87.333,-0.46935 (99.53065),11 5,2024/07/23 09:29:18,
48,49,2158620617,미디어텔레콤(주),김용대,분석,55911960,87.795,87.335,-0.46710 (99.5329),4 6,2024/07/23 08:15:43,
49,50,2918102904,주식회사 광야,이선주,분석,55913561,87.798,87.337,-0.46425 (99.53575),15 12,2024/07/22 17:18:13,
0,51,1078738017,(주)애린테크,박을순,분석,55914149,87.799,87.338,-0.46321 (99.53679),6 7,2024/07/23 09:06:06,
1,52,1018143596,부기테크(주),은철우,분석,55914420,87.799,87.338,-0.46272 (99.53728),4 6,2024/07/22 15:59:28,
