,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138131356,중원기전(주)  [최종낙찰],김창중,분석,67110220,88.089,88.887,1.01449 (101.01449),6 2,2024/03/18 09:25:43,
1,-1,2208658565,주식회사 주인정보시스템,김근호,분석,67010234,87.957,88.755,0.86400 (100.864),3 6,2024/03/15 17:26:45,낙찰하한선 미달
2,-2,1138111990,한경기전(주),박태용,분석,66870385,87.774,88.57,0.65349 (100.65349),7 9,2024/03/18 11:04:12,낙찰하한선 미달
3,-3,2208165402,서전엔지니어링(주),유경하,분석,66754120,87.621,88.416,0.47849 (100.47849),15 11,2024/03/14 17:51:52,낙찰하한선 미달
4,-4,1198151253,경인계측시스템(주),전무송,분석,66715555,87.571,88.364,0.42044 (100.42044),15 3,2024/03/15 09:41:11,낙찰하한선 미달
5,-5,1078757203,주식회사 비에스파워,정병섭,분석,66664770,87.504,88.297,0.34400 (100.344),11 5,2024/03/18 16:11:00,낙찰하한선 미달
6,-6,2168701696,주식회사 투비콤,유수정,분석,66622139,87.448,88.241,0.27983 (100.27983),14 4,2024/03/13 09:20:56,낙찰하한선 미달
7,-7,2188101953,주식회사 비츠로시스,이기재,분석,66591000,87.407,88.2,0.23296 (100.23296),8 2,2024/03/13 09:31:32,낙찰하한선 미달
8,-8,1138146387,(주)대산시스템,전재수,분석,66583515,87.397,88.19,0.22170 (100.2217),1 15,2024/03/18 09:17:57,낙찰하한선 미달
9,-9,1168111572,남성기전(주),최전남,분석,66537850,87.337,88.129,0.15296 (100.15296),2 13,2024/03/18 16:15:20,낙찰하한선 미달
10,-10,1058649262,주식회사 노하우전기통신,임창배,분석,66535410,87.334,88.126,0.14929 (100.14929),6 8,2024/03/14 09:52:05,낙찰하한선 미달
11,-11,2108124739,(주)한성기술개발,서창식,분석,66441417,87.211,88.001,0.00781 (100.00781),11 6,2024/03/16 21:47:09,낙찰하한선 미달
12,-12,1078724454,정일씨엔아이(주),유지봉,분석,66333780,87.069,87.859,-0.15421 (99.84579),3 7,2024/03/15 08:49:21,낙찰하한선 미달
13,-13,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,66216056,86.915,87.703,-0.33140 (99.6686),10 9,2024/03/14 14:51:40,낙찰하한선 미달
14,-14,2198114499,(주)이레에너지테크,강래원,분석,66019800,86.657,87.443,-0.62681 (99.37319),11 5,2024/03/15 09:25:44,낙찰하한선 미달
15,-15,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,65940000,86.553,87.337,-0.74692 (99.25308),4 15,2024/03/15 10:20:47,낙찰하한선 미달
16,-16,1288138083,주식회사 유앤후레쉬,우재명,분석,65891980,86.49,87.274,-0.81920 (99.1808),4 6,2024/03/17 20:48:32,낙찰하한선 미달
