,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1198115733,중양산업건설 주식회사  [최종낙찰],나양종,분석,43791550,88.06,87.92,-0.09010 (99.9099),12 15,2024/07/01 11:20:00,
1,2,3918601817,다알시스 주식회사,최윤호,분석,43855148,88.188,88.048,0.05500 (100.055),14 5,2024/07/01 17:04:14,
2,3,8708802614,닛시시스템 주식회사,서수진,분석,43861330,88.2,88.06,0.06910 (100.0691),8 15,2024/07/02 09:05:21,
3,4,2158687767,(주)에스앤디비즈,정성호,분석,43890000,88.258,88.118,0.13451 (100.13451),7 14,2024/06/27 13:58:23,
4,5,1348143368,주식회사 디피엔,유선영,분석,43893740,88.266,88.125,0.14304 (100.14304),7 8,2024/06/27 14:10:06,
5,6,2728602908,주식회사 베율,임영삼,분석,43899798,88.278,88.138,0.15687 (100.15687),7 1,2024/07/01 11:15:29,
6,7,5208700242,주식회사 케이비글로벌미디어,김영찬,분석,43919848,88.318,88.178,0.20261 (100.20261),15 2,2024/07/01 09:17:39,
7,8,1058649262,주식회사 노하우전기통신,임창배,분석,43923830,88.326,88.186,0.21169 (100.21169),11 12,2024/06/27 14:22:00,
8,9,1318633963,(주)아성넷,조학수,분석,43936500,88.352,88.211,0.24060 (100.2406),3 2,2024/06/28 15:58:45,
9,10,1298626678,두성이앤씨주식회사,정윤수,분석,44000000,88.479,88.339,0.38548 (100.38548),1 2,2024/06/28 09:49:48,
10,11,5668100829,스마트한 주식회사,강호성,분석,44057604,88.595,88.454,0.51690 (100.5169),2 1,2024/06/27 10:30:16,
11,12,1288666624,주식회사 동우이앤지,김찬제,분석,44073300,88.627,88.486,0.55271 (100.55271),13 9,2024/06/28 07:12:16,
12,13,1058740405,(주)화성이엔지,김택환,분석,44218420,88.919,88.777,0.88380 (100.8838),5 7,2024/06/28 17:00:10,
13,14,1288602824,주식회사 우성텔레콤,송상의,분석,44230900,88.944,88.802,0.91227 (100.91227),5 2,2024/06/28 13:50:48,
14,15,1138163445,주식회사 삼도통신,이정경,분석,44234100,88.95,88.809,0.91957 (100.91957),13 12,2024/06/28 15:11:15,
15,16,1188119473,주식회사 부송,소병양,분석,44254624,88.991,88.85,0.96640 (100.9664),14 12,2024/07/01 14:28:24,
16,17,1248801768,(주)에스디,채수경,분석,44314700,89.112,88.971,1.10346 (101.10346),8 10,2024/07/01 16:38:45,
17,18,1138137229,두복산전(주),이영두,분석,44822220,90.133,89.99,2.26136 (102.26136),11 2,2024/07/01 09:38:52,
18,19,2408800057,주식회사 동부아이씨티,정진욱,분석,46817030,94.144,93.995,6.81250 (106.8125),3 5,2024/06/30 05:56:10,
19,20,1188114949,이주씨스템(주),이복균,분석,47445110,95.407,95.256,8.24545 (108.24545),8 12,2024/07/01 16:32:46,
20,21,2148647194,투앤원정보통신주식회사,서승호,분석,48313760,97.154,97.0,10.22727 (110.22727),15 1,2024/06/28 17:52:01,
21,22,6768601611,주식회사 루트웰,노덕권,분석,48512000,97.553,97.398,10.67955 (110.67955),5 11,2024/07/02 09:06:36,
22,-1,3078143613,주식회사 조양테크,송윤서,분석,43743800,87.964,87.824,-0.19904 (99.80096),12 4,2024/06/28 14:36:03,낙찰하한선 미달
23,-2,1298606070,(주)아이필넷,김명선,분석,43685740,87.847,87.708,-0.33151 (99.66849),7 1,2024/06/28 10:47:02,낙찰하한선 미달
24,-3,1358126192,주식회사 부림,배우상,분석,43664090,87.804,87.664,-0.38090 (99.6191),3 8,2024/07/02 08:56:16,낙찰하한선 미달
25,-4,1288644620,주식회사 피엠피테크,남영욱,분석,43605830,87.687,87.547,-0.51382 (99.48618),14 4,2024/07/01 08:38:23,낙찰하한선 미달
26,-5,1078151890,주식회사유진솔루션,이훈희,분석,43543092,87.561,87.421,-0.65695 (99.34305),14 3,2024/06/27 10:57:33,낙찰하한선 미달
27,-6,1218146073,주식회사 영진씨엔씨,김미경,분석,43417188,87.307,87.169,-0.94420 (99.0558),10 3,2024/07/01 19:57:40,낙찰하한선 미달
