,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1078756640,주식회사 링크씨앤아이,김대훈,분석,111215167,87.755,87.125,-0.70650 (99.2935),1 7,2024/05/21 19:02:52,
1,2,1138170266,(주)리빙콘트롤,김병진,분석,111215951,87.756,87.125,-0.70580 (99.2942),3 6,2024/05/21 08:52:07,
2,3,2148805903,리조이스통신주식회사,최공휘,분석,111220770,87.759,87.129,-0.70150 (99.2985),14 6,2024/05/20 13:03:11,
3,4,8268102035,주식회사 더블유엔에스,박현준,분석,111221000,87.76,87.129,-0.70130 (99.2987),12 8,2024/05/20 10:28:30,
4,5,2148626637,(주)아이엔지시스템,김정화,분석,111229500,87.766,87.136,-0.69371 (99.30629),8 5,2024/05/20 18:20:20,
5,6,1138165967,주식회사 다솔이앤씨,김선경,분석,111231970,87.768,87.138,-0.69150 (99.3085),14 12,2024/05/20 16:43:18,
6,7,1018139321,(주)세웅정보통신,장우진,분석,111234500,87.77,87.14,-0.68924 (99.31076),15 2,2024/05/21 09:55:28,
7,8,2068196840,주식회사 혜성이티에스,이상영,분석,111236900,87.772,87.142,-0.68710 (99.3129),4 6,2024/05/21 08:33:51,
8,9,1208105711,주식회사 삼진일렉스,김성관,분석,111239690,87.774,87.144,-0.68461 (99.31539),10 7,2024/05/22 09:04:33,
9,10,1018642796,주식회사 나이스포유,노길상,분석,111243170,87.777,87.147,-0.68150 (99.3185),9 1,2024/05/20 10:09:54,
10,11,2058126341,종합전기 주식회사,김유훈,분석,111247985,87.781,87.15,-0.67720 (99.3228),13 9,2024/05/22 08:47:26,
11,12,1198609177,이유솔루션주식회사,장지호,분석,111248806,87.782,87.151,-0.67647 (99.32353),3 1,2024/05/20 22:57:03,
12,13,7048701285,주식회사 하랑에스아이,김호중,분석,111254370,87.786,87.155,-0.67150 (99.3285),4 7,2024/05/22 09:52:59,
13,14,1058748784,(주)에스알시스템,김수정,분석,111254590,87.786,87.155,-0.67131 (99.32869),6 1,2024/05/22 07:38:29,
14,15,2208804175,주식회사 예준시스템,이인애,분석,111257617,87.789,87.158,-0.66861 (99.33139),10 3,2024/05/21 12:06:38,
15,16,4018600546,주식회사 케이투시스템즈,강병준,분석,111265570,87.795,87.164,-0.66150 (99.3385),9 10,2024/05/21 14:08:15,
16,17,1078143707,(주)신창전기,홍성수,분석,111266690,87.796,87.165,-0.66050 (99.3395),1 12,2024/05/21 16:46:21,
17,18,1288618438,주식회사 엔지스웨이,최영재,분석,111268818,87.797,87.167,-0.65860 (99.3414),9 12,2024/05/20 16:13:53,
18,19,1188108054,대한신호(주),안지수,분석,111270833,87.799,87.168,-0.65681 (99.34319),13 7,2024/05/21 12:49:47,
19,20,4108633207,(유)대원엔지니어링,박윤규,분석,111274190,87.802,87.171,-0.65381 (99.34619),8 3,2024/05/21 12:40:43,
20,21,1148600716,유티모스트아이엔에스(주),박흥태,분석,111276770,87.804,87.173,-0.65151 (99.34849),2 6,2024/05/20 12:21:49,
21,22,8958700597,주식회사 아이티앤에스,김세영,분석,111280018,87.806,87.175,-0.64861 (99.35139),15 4,2024/05/20 13:40:42,
22,23,1138693094,주식회사 치우아이티,강호승,분석,111280579,87.807,87.176,-0.64810 (99.3519),8 11,2024/05/21 09:55:02,
23,24,2208104161,대신정보기술 주식회사,이광호,분석,111282150,87.808,87.177,-0.64670 (99.3533),12 11,2024/05/21 14:05:21,
24,25,2548800191,신용전기통신 주식회사,정지택,분석,111282260,87.808,87.177,-0.64660 (99.3534),8 11,2024/05/20 10:32:08,
25,26,1138604679,(주) 투데이게이트,김익훈,분석,111283234,87.809,87.178,-0.64573 (99.35427),8 1,2024/05/21 11:16:59,
26,27,1068194348,(주)퓨젼아이앤씨,임영출,분석,111285680,87.811,87.18,-0.64355 (99.35645),4 7,2024/05/20 17:17:25,
27,28,1068601621,주식회사 동양타브,이세근,분석,111287635,87.812,87.181,-0.64180 (99.3582),1 13,2024/05/20 17:10:51,
28,29,2158749469,(주)더블유에프텍,이영길,분석,111287970,87.813,87.182,-0.64151 (99.35849),8 13,2024/05/20 11:33:54,
29,30,3218602097,(주)태연정보,김영태,분석,111290600,87.815,87.184,-0.63916 (99.36084),4 8,2024/05/21 09:50:32,
30,31,2158171649,(주)삼삼통신기술,이성오,분석,111294200,87.817,87.186,-0.63594 (99.36406),11 13,2024/05/21 09:24:02,
31,31,2108118504,보성전기산업(주),강명구,분석,111294200,87.817,87.186,-0.63594 (99.36406),2 1,2024/05/20 10:03:23,
32,33,1298119624,우일계전공업 주식회사,백노현,분석,111295701,87.819,87.188,-0.63460 (99.3654),10 15,2024/05/21 14:17:10,
33,34,1108190166,(주)페타네트워크,강인희,분석,111298164,87.821,87.19,-0.63240 (99.3676),8 2,2024/05/20 10:07:01,
34,35,6818700095,주식회사 진영이엔씨,조근호,분석,111299170,87.821,87.19,-0.63151 (99.36849),15 7,2024/05/21 10:37:21,
35,36,1328105709,(주)왕선전설,조정현,분석,111306677,87.827,87.196,-0.62480 (99.3752),13 2,2024/05/22 06:33:57,
36,37,2148122183,(주)하나전기,김선식,분석,111306733,87.827,87.196,-0.62475 (99.37525),3 7,2024/05/20 12:41:28,
37,38,2118716350,(주)비엔인더스트리,이재혁,분석,111310370,87.83,87.199,-0.62151 (99.37849),13 15,2024/05/20 10:19:47,
38,39,1198653668,에코아이넷(주),박은희,분석,111315749,87.834,87.203,-0.61670 (99.3833),12 1,2024/05/21 09:15:22,
39,40,1068648117,주식회사 티원엘에스,김영규,분석,111316420,87.835,87.204,-0.61611 (99.38389),8 4,2024/05/20 19:29:45,
40,41,2148862812,(주)위드컴,서민석,분석,111319221,87.837,87.206,-0.61360 (99.3864),10 6,2024/05/21 14:45:26,
41,42,1188120761,(주)동화이엔씨,이재원,분석,111321570,87.839,87.208,-0.61151 (99.38849),3 15,2024/05/21 17:55:26,
42,42,2098134940,주식회사윤송이엔씨,정윤계,분석,111321570,87.839,87.208,-0.61151 (99.38849),15 14,2024/05/22 08:20:21,
43,44,2118716291,(주)유토닉스,박찬호,분석,111324000,87.841,87.21,-0.60934 (99.39066),2 1,2024/05/20 15:38:08,
44,45,1198600157,(주)제스엔지니어링,오인수,분석,111325158,87.842,87.211,-0.60830 (99.3917),13 5,2024/05/22 08:34:53,
45,46,2048635411,주식회사 화산에스티아이,이명재,분석,111330871,87.846,87.215,-0.60320 (99.3968),9 8,2024/05/21 09:47:27,
46,47,2158704216,아임스통신주식회사,김종길,분석,111332770,87.848,87.217,-0.60151 (99.39849),9 4,2024/05/20 12:27:50,
47,48,1178186611,주식회사 에프에이일렉콤,박인숙,분석,111334118,87.849,87.218,-0.60030 (99.3997),12 7,2024/05/22 08:02:37,
48,49,4778800659,더파트주식회사,강현준,분석,111338117,87.852,87.221,-0.59673 (99.40327),2 9,2024/05/21 17:23:30,
49,50,7418801210,주식회사 한국에이브이산업,이재숙,분석,111344100,87.857,87.226,-0.59139 (99.40861),3 1,2024/05/20 16:25:17,
0,51,1068711354,에이비씨네트워크 주식회사,안종현,분석,111348230,87.86,87.229,-0.58771 (99.41229),5 1,2024/05/21 07:40:30,
1,52,1380715369,영인 아이티 기술사 사무소,함영만,분석,111355170,87.866,87.234,-0.58151 (99.41849),13 5,2024/05/21 20:03:12,
2,53,2158171237,(주)모빌텍,오세좌,분석,111356072,87.866,87.235,-0.58070 (99.4193),5 11,2024/05/22 09:26:57,
3,54,1708601068,주식회사 와이비정보시스템,정영배,분석,111356130,87.866,87.235,-0.58065 (99.41935),15 9,2024/05/21 15:51:17,
4,55,1088107572,세빈테크(주),박재영,분석,111360183,87.869,87.238,-0.57703 (99.42297),15 6,2024/05/21 22:15:44,
5,56,1198158412,애드넷정보통신(주),박상흥,분석,111363000,87.872,87.24,-0.57452 (99.42548),1 4,2024/05/20 11:01:39,
6,57,2128145574,콤시스(주),서경환,분석,111363250,87.872,87.241,-0.57430 (99.4257),11 4,2024/05/22 09:46:19,
7,58,1098644842,주식회사 스마트넷,한동오,분석,111363351,87.872,87.241,-0.57421 (99.42579),13 5,2024/05/20 17:41:56,
8,59,1168155492,주식회사 코콤텍,고성춘,분석,111366380,87.874,87.243,-0.57150 (99.4285),7 4,2024/05/20 14:07:47,
9,60,1098178920,주식회사 보다컴,류시훈,분석,111369736,87.877,87.246,-0.56850 (99.4315),3 4,2024/05/22 09:27:01,
10,61,1198151253,경인계측시스템(주),전무송,분석,111370000,87.877,87.246,-0.56827 (99.43173),5 15,2024/05/20 14:54:32,
11,62,2037683508,우리통신네트워크,김만수,분석,111376680,87.883,87.251,-0.56230 (99.4377),1 6,2024/05/21 17:42:37,
12,63,1138683368,주식회사 에스엠시스템즈,이승환,분석,111377500,87.883,87.252,-0.56157 (99.43843),11 3,2024/05/21 09:00:21,
13,64,1058645188,(주)삼구정보통신,강준재,분석,111377580,87.883,87.252,-0.56150 (99.4385),2 5,2024/05/20 10:03:43,
14,65,2200459632,하나정보통신,현광섭,분석,111387209,87.891,87.259,-0.55290 (99.4471),1 9,2024/05/20 10:46:51,
15,66,7968700330,주식회사 진성씨지테크,서송원,분석,111388780,87.892,87.261,-0.55150 (99.4485),7 4,2024/05/20 10:02:08,
16,67,5948701238,주식회사 웨이텍,송치봉,분석,111389785,87.893,87.261,-0.55060 (99.4494),13 11,2024/05/20 10:12:23,
17,68,1208635791,주식회사 피엔에이링크,연제성,분석,111389976,87.893,87.262,-0.55043 (99.44957),1 12,2024/05/20 10:15:24,
18,69,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,111391801,87.894,87.263,-0.54880 (99.4512),12 1,2024/05/21 10:49:17,
19,70,1868701018,주식회사 소담정보통신,주옥,분석,111394938,87.897,87.265,-0.54600 (99.454),6 13,2024/05/20 10:08:50,
20,71,1068663404,주식회사 씨씨티비네오텍,최영근,분석,111396618,87.898,87.267,-0.54450 (99.4555),15 4,2024/05/20 10:31:17,
21,72,2088702355,주식회사 수운,김치래,분석,111399530,87.901,87.269,-0.54190 (99.4581),13 1,2024/05/21 16:38:36,
22,73,1088193869,(주)동명텔레콤,김경은,분석,111399980,87.901,87.269,-0.54150 (99.4585),9 2,2024/05/20 10:02:04,
23,74,1018154491,엘케이테크넷(주),이만형,분석,111400190,87.901,87.27,-0.54132 (99.45868),13 12,2024/05/20 10:13:07,
24,75,1058173369,(주)신한개발,이종순,분석,111400315,87.901,87.27,-0.54120 (99.4588),12 15,2024/05/20 20:56:04,
25,76,2208892965,주식회사 코너스,김동오,분석,111405500,87.905,87.274,-0.53657 (99.46343),10 9,2024/05/21 15:01:31,
26,77,2141167760,세기정보통신,송재홍,분석,111411180,87.91,87.278,-0.53150 (99.4685),12 13,2024/05/21 12:10:45,
27,78,2128107793,호곡종합건설(주),박성환,분석,111412635,87.911,87.279,-0.53020 (99.4698),1 7,2024/05/22 09:11:43,
28,79,1078619629,염광전기통신(주),최인재,분석,111414427,87.912,87.281,-0.52860 (99.4714),1 3,2024/05/20 14:11:01,
29,80,1058641085,(주)에스엠전력,김동율,분석,111419534,87.916,87.285,-0.52404 (99.47596),6 7,2024/05/20 10:19:52,
30,81,3178602180,주식회사 더시그넷,손법성,분석,111419915,87.917,87.285,-0.52370 (99.4763),9 6,2024/05/21 14:28:31,
31,82,1138139080,(주)성강통신기술사사무소,안치영,분석,111420000,87.917,87.285,-0.52363 (99.47637),4 10,2024/05/22 09:04:42,
32,83,2178145434,주식회사 한양전자피에이,여동도,분석,111422450,87.919,87.287,-0.52144 (99.47856),9 11,2024/05/21 14:36:01,
33,84,1098610416,(주)네시비스,이은섭,분석,111424900,87.921,87.289,-0.51925 (99.48075),3 12,2024/05/21 10:00:48,
34,84,2208709343,유텔레콤주식회사,한상미,분석,111424900,87.921,87.289,-0.51925 (99.48075),1 6,2024/05/20 16:58:47,
35,86,2148711728,에이에이씨케이(주),주수양,분석,111427000,87.922,87.291,-0.51738 (99.48262),11 15,2024/05/20 16:00:49,
36,87,1068180183,보람정보통신서비스(주),정승원,분석,111428600,87.923,87.292,-0.51595 (99.48405),1 9,2024/05/20 23:32:51,
37,88,1058110006,삼성전기산업 주식회사,박소연,분석,111429990,87.925,87.293,-0.51471 (99.48529),4 10,2024/05/22 08:41:37,
38,89,1148182595,주식회사 싸인텔레콤,박영기,분석,111433020,87.927,87.295,-0.51200 (99.488),8 15,2024/05/22 09:21:13,
39,90,6618702691,(주)대창일렉스,송효양,분석,111433580,87.927,87.296,-0.51150 (99.4885),6 10,2024/05/22 08:23:57,
40,91,8978600790,로봇앤컴 주식회사,이경일,분석,111436050,87.929,87.298,-0.50930 (99.4907),12 14,2024/05/20 11:23:20,
41,92,1188117816,(주)영원정보통신,전춘식,분석,111439405,87.932,87.3,-0.50630 (99.4937),6 4,2024/05/21 09:47:30,
42,93,1138618789,이노뎁(주),이성진,분석,111441400,87.934,87.302,-0.50452 (99.49548),1 4,2024/05/21 19:18:08,
43,94,1198195493,주식회사 인텍하우징,심인석,분석,111444669,87.936,87.304,-0.50160 (99.4984),1 9,2024/05/22 08:59:08,
44,95,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,111444780,87.936,87.304,-0.50150 (99.4985),4 6,2024/05/20 10:21:23,
45,96,1178167894,(주)동우이에프씨,이동술,분석,111446350,87.937,87.306,-0.50010 (99.4999),5 3,2024/05/21 13:53:08,
46,97,3058138619,(주)사이버텔브릿지,남백산,분석,111446685,87.938,87.306,-0.49980 (99.5002),12 4,2024/05/20 10:24:53,
47,98,2138198870,주식회사 근우,김재진,분석,111447894,87.939,87.307,-0.49872 (99.50128),13 7,2024/05/21 16:05:37,
48,99,2298134599,(주)시에나텔레콤,임종태,분석,111452508,87.942,87.311,-0.49461 (99.50539),5 7,2024/05/22 09:53:28,
49,100,2298125412,스크린정보통신(주),조승제,분석,111452600,87.942,87.311,-0.49452 (99.50548),8 14,2024/05/21 08:19:53,
0,101,2158197601,주식회사 알파시큐넷,진승화,분석,111455980,87.945,87.313,-0.49151 (99.50849),15 4,2024/05/21 17:11:45,
1,102,1178185645,무원이엔씨 주식회사,염규주,분석,111456000,87.945,87.313,-0.49149 (99.50851),8 14,2024/05/20 15:03:49,
2,103,1138670451,주식회사 코스모티어,김명동,분석,111456541,87.946,87.314,-0.49100 (99.509),9 11,2024/05/20 10:03:55,
3,104,1078104441,진화전기(주),문충모,분석,111458221,87.947,87.315,-0.48950 (99.5105),4 7,2024/05/21 20:22:41,
4,105,1108124633,(주)디앤에스테크놀로지,이원우,분석,111460349,87.949,87.317,-0.48760 (99.5124),12 4,2024/05/20 12:45:47,
5,106,2148665907,미래아이티 주식회사,송정화,분석,111461500,87.949,87.318,-0.48658 (99.51342),8 10,2024/05/20 21:50:56,
6,107,2068125404,(주)대경인트라넷,이강열,분석,111462870,87.951,87.319,-0.48535 (99.51465),15 4,2024/05/21 16:05:20,
7,108,2158159534,하이텍앤솔 주식회사,정구천,분석,111465310,87.952,87.321,-0.48318 (99.51682),12 5,2024/05/21 13:38:27,
8,109,1208663604,주식회사 한은씨앤씨,김기현,분석,111467180,87.954,87.322,-0.48151 (99.51849),3 1,2024/05/21 09:43:38,
9,110,1088607693,(주)가온데이터,이태재,분석,111469197,87.956,87.324,-0.47971 (99.52029),3 9,2024/05/21 17:53:32,
10,111,2198127354,보훈종합건설 주식회사,박준형,분석,111470780,87.957,87.325,-0.47829 (99.52171),9 3,2024/05/21 15:29:14,
11,112,1078162397,신용통신 주식회사,김형종,분석,111471600,87.957,87.325,-0.47756 (99.52244),14 1,2024/05/20 16:24:06,
12,113,5628602359,주식회사 건영정보기술,김재곤,분석,111471660,87.957,87.326,-0.47751 (99.52249),7 3,2024/05/20 11:43:07,
13,114,1081154276,영우정보통신,이영우,분석,111472782,87.958,87.326,-0.47650 (99.5235),8 9,2024/05/21 19:02:47,
14,115,1098630066,주식회사 태양전기,홍석봉,분석,111476501,87.961,87.329,-0.47318 (99.52682),11 14,2024/05/22 09:15:58,
15,116,1138672575,주식회사 시스메이트,정종균,분석,111478380,87.963,87.331,-0.47151 (99.52849),9 8,2024/05/22 08:01:30,
16,117,2048197877,주식회사 그린주의,김현미,분석,111479500,87.964,87.332,-0.47051 (99.52949),6 13,2024/05/21 09:01:15,
17,118,1068627183,한국씨텍(주),박재규,분석,111480900,87.965,87.333,-0.46926 (99.53074),5 3,2024/05/22 09:42:29,
18,119,2148667152,주식회사 어니언소프트웨어,조창희,분석,111481970,87.966,87.334,-0.46830 (99.5317),2 14,2024/05/21 16:46:34,
19,120,2158765872,한국공인피엠오(주),김은주,분석,111483430,87.967,87.335,-0.46700 (99.533),9 10,2024/05/21 20:20:41,
20,121,1138615856,(주)서원티에스,김안수,분석,111484760,87.968,87.336,-0.46581 (99.53419),5 8,2024/05/21 15:13:05,
21,121,1088611746,에스비엠텔레콤(주),홍은수,분석,111484760,87.968,87.336,-0.46581 (99.53419),12 15,2024/05/22 07:39:18,
22,123,1298155066,일조텔레콤(주),김문섭,분석,111489580,87.972,87.34,-0.46151 (99.53849),6 11,2024/05/21 11:27:58,
23,124,2188117964,(주)투윈스컴,박성하,분석,111492030,87.974,87.341,-0.45932 (99.54068),14 9,2024/05/21 12:24:52,
24,125,2148620797,(주)세인씨앤씨,조정화,분석,111492200,87.974,87.342,-0.45917 (99.54083),3 15,2024/05/21 16:53:30,
25,126,2148669602,(주)우호텔레콤,이강록,분석,111492970,87.974,87.342,-0.45848 (99.54152),9 14,2024/05/21 14:56:09,
26,127,1098630595,주식회사 에이텐시스템,정구황,분석,111498319,87.978,87.346,-0.45371 (99.54629),9 5,2024/05/21 09:15:02,
27,128,5598700333,주식회사 제이투디앤티,김세환,분석,111499103,87.979,87.347,-0.45301 (99.54699),4 10,2024/05/21 10:50:54,
28,129,2208798467,주식회사 태산이에이지,최홍석,분석,111499328,87.979,87.347,-0.45280 (99.5472),8 13,2024/05/20 13:50:57,
29,130,2128608050,(주)엔큐컨설팅,유관우,분석,111500780,87.98,87.348,-0.45151 (99.54849),1 13,2024/05/21 04:46:49,
30,131,1058746506,(주)파워일렉,박웅,분석,111501980,87.981,87.349,-0.45044 (99.54956),15 12,2024/05/21 10:45:34,
31,132,2158615337,(주)아이링크시스템,오치성,분석,111503807,87.983,87.351,-0.44881 (99.55119),4 5,2024/05/21 10:16:19,
32,133,2024700576,성온엘,이미경,분석,111507500,87.986,87.354,-0.44551 (99.55449),4 11,2024/05/22 07:49:41,
33,134,2188113522,(주)한세스,김선경,분석,111509000,87.987,87.355,-0.44417 (99.55583),12 15,2024/05/22 08:54:43,
34,135,2618126604,주식회사 래오시스,윤경,분석,111511980,87.989,87.357,-0.44151 (99.55849),5 2,2024/05/21 11:56:42,
35,136,1068684748,주식회사고도기술,고동현,분석,111512287,87.99,87.357,-0.44123 (99.55877),6 8,2024/05/21 23:01:36,
36,137,2150786744,영진전기통신공사,정재인,분석,111515569,87.992,87.36,-0.43830 (99.5617),13 11,2024/05/21 14:37:42,
37,138,2108139396,아이포콤주식회사,김영철,분석,111516800,87.993,87.361,-0.43721 (99.56279),9 2,2024/05/22 08:38:05,
