,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2078155629,씨티아이앤아이(주),김덕제,분석,3821547380,86.753,87.858,0.15836 (100.15836),1 10,2024/12/05 11:16:48,
1,2,3148639126,위즈테크놀로지 주식회사,이정훈,분석,3821586620,86.754,87.859,0.15940 (100.1594),15 10,2024/12/09 15:16:51,
2,3,1068127039,진명이엔씨(주),박창호,분석,3821624350,86.754,87.86,0.16039 (100.16039),3 10,2024/12/06 13:12:41,
3,4,2368701351,주식회사 한빛티엔에스,이광열,분석,3821665478,86.755,87.861,0.16149 (100.16149),15 10,2024/12/04 16:41:40,
4,5,1138175392,서우통신 주식회사,안유미,분석,3821756359,86.758,87.863,0.16389 (100.16389),11 13,2024/12/06 11:55:57,
5,6,4838600612,명신씨엔에스(주),노정희,분석,3821813761,86.759,87.864,0.16542 (100.16542),9 4,2024/12/06 17:34:30,
6,7,5308800718,주식회사 솔루파인,김학철,분석,3821906930,86.761,87.867,0.16788 (100.16788),12 5,2024/12/09 12:15:26,
7,8,1078619861,주식회사 하이텍영상,최종만,분석,3821911500,86.762,87.867,0.16801 (100.16801),15 6,2024/12/09 15:12:23,
8,9,2108130492,명신정보통신(주),서철,분석,3822126269,86.767,87.872,0.17370 (100.1737),15 1,2024/12/09 10:18:07,
9,10,1358104897,성현기업(주),김윤명,분석,3822240000,86.77,87.874,0.17671 (100.17671),14 8,2024/12/09 16:02:36,
10,11,1298170301,주식회사 엘케이시스템,류경,분석,3822383000,86.773,87.878,0.18050 (100.1805),7 4,2024/12/09 10:39:10,
11,12,2118749225,주식회사 비트엔,한윤석,분석,3822450660,86.775,87.879,0.18230 (100.1823),15 7,2024/12/10 08:30:03,
12,13,1048120291,청음통신 주식회사,임광희,분석,3822471300,86.775,87.88,0.18284 (100.18284),3 12,2024/12/10 09:33:56,
13,14,2208727337,주식회사주니파워네트웍스,노병준,분석,3822541220,86.777,87.881,0.18470 (100.1847),12 9,2024/12/06 09:40:35,
14,15,5158123203,야베스정보통신(주),허홍,분석,3823835400,86.809,87.911,0.21900 (100.219),4 2,2024/12/10 09:21:17,
15,16,1068104924,케이씨씨정보통신 주식회사,유경태,분석,3824095000,86.816,87.917,0.22588 (100.22588),13 11,2024/12/10 09:09:44,
16,17,1298142746,주식회사 하이브시스템,박정실,분석,3824156100,86.817,87.918,0.22749 (100.22749),11 15,2024/12/09 19:46:51,
17,18,2058126341,종합전기 주식회사,김유훈,분석,3824393807,86.823,87.924,0.23380 (100.2338),1 15,2024/12/09 16:09:03,
18,19,1308143008,유진전기 주식회사,김명호,분석,3824495680,86.826,87.926,0.23650 (100.2365),15 8,2024/12/06 11:59:01,
19,20,1058163309,(주)한국에빅스,신지훈,분석,3824595290,86.828,87.928,0.23914 (100.23914),14 8,2024/12/04 14:23:34,
20,21,4028129236,완전정보통신 주식회사,정현자,분석,3824695618,86.831,87.931,0.24179 (100.24179),11 9,2024/12/09 07:48:08,
21,22,1088154468,(주)이젠정보통신,이동필,분석,3824713950,86.831,87.931,0.24228 (100.24228),6 7,2024/12/09 18:04:56,
22,23,1218142077,(주)알파인테크,이정진,분석,3824771100,86.832,87.932,0.24379 (100.24379),2 3,2024/12/06 15:12:53,
23,24,1058625329,주식회사 윈미디텍,강명환,분석,3824926190,86.836,87.936,0.24790 (100.2479),1 13,2024/12/09 13:36:44,
24,25,1198635582,아람이엔테크 주식회사,정충선,분석,3825052480,86.839,87.939,0.25125 (100.25125),6 1,2024/12/09 19:57:34,
25,26,4028185863,(유)유성통신건설,김유현,분석,3825152200,86.842,87.941,0.25390 (100.2539),13 15,2024/12/09 14:27:10,
26,27,1288196026,(주)티웍스,우현철,분석,3825315950,86.846,87.945,0.25823 (100.25823),14 5,2024/12/05 14:36:52,
27,28,5158116677,주식회사 한텔,한강식,분석,3825514845,86.851,87.95,0.26351 (100.26351),7 4,2024/12/09 14:53:06,
28,29,1138175669,(주)용상전기통신,권혁기,분석,3825865316,86.86,87.958,0.27280 (100.2728),11 12,2024/12/10 09:04:00,
29,30,1058645500,태지종합건설(주),박명호,분석,3826001140,86.863,87.961,0.27639 (100.27639),4 10,2024/12/10 09:14:50,
30,31,1238603513,주식회사 유엔에이엔지니어링,강명훈,분석,3826019780,86.863,87.961,0.27689 (100.27689),7 6,2024/12/04 15:07:55,
31,32,1138184945,에스엠티정보기술(주),이묵희,분석,3826067176,86.865,87.962,0.27815 (100.27815),10 6,2024/12/09 09:19:17,
32,33,1298129419,지에스앤티(주),이득연,분석,3826581261,86.877,87.974,0.29177 (100.29177),5 10,2024/12/10 09:23:43,
33,34,1288647952,주식회사 기산이앤씨,조기복,분석,3827136800,86.891,87.987,0.30649 (100.30649),7 8,2024/12/06 10:09:59,
34,35,1298142052,주식회사 에스디시스템,박봉용,분석,3827314100,86.895,87.991,0.31119 (100.31119),7 15,2024/12/06 16:33:37,
35,36,3148609073,금성정보기술 주식회사,박칠성,분석,3827358520,86.897,87.992,0.31237 (100.31237),13 7,2024/12/04 16:36:07,
36,37,5038135521,해솔정보통신 주식회사,남영우,분석,3827402476,86.898,87.993,0.31354 (100.31354),8 10,2024/12/09 15:20:20,
37,38,1208137120,(주)지티일렉콘,고광열,분석,3827596791,86.902,87.997,0.31869 (100.31869),9 5,2024/12/10 01:18:22,
38,39,2068188409,주식회사 넥스파시스템,서종렬,분석,3827695269,86.905,88.0,0.32130 (100.3213),14 5,2024/12/09 13:05:24,
39,39,2078149729,주식회사 지앤에스기술,문창수,분석,3827695269,86.905,88.0,0.32130 (100.3213),3 4,2024/12/10 09:20:15,
40,41,1168119273,엘에스일렉트릭 주식회사,구자균,분석,3827782000,86.907,88.002,0.32359 (100.32359),7 12,2024/12/09 16:51:47,
