,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1268620622,(주)엑스코하이텍  [최종낙찰],박정현,분석,172840350,85.0,87.747,88.921,0.41699 (100.41699),11 13,2024/01/30 16:55:42,
1,2,1328127945,부민통신 주식회사,박창욱,분석,172841988,85.0,87.747,88.922,0.41795 (100.41795),6 12,2024/01/29 16:45:02,
2,3,1198188750,한솔코에버 주식회사,반기동,분석,172842920,85.0,87.748,88.922,0.41849 (100.41849),10 9,2024/01/30 16:02:28,
3,4,1268159398,주식회사 파이런텍,이병길,분석,172842930,85.0,87.748,88.922,0.41850 (100.4185),2 5,2024/01/30 07:59:21,
4,5,1198174315,주식회사 다솜이엔씨,송인주,분석,172844971,85.0,87.749,88.923,0.41970 (100.4197),1 11,2024/01/30 14:15:39,
5,6,1058740405,(주)화성이엔지,김택환,분석,172847735,85.0,87.751,88.925,0.42132 (100.42132),8 12,2024/01/30 09:42:20,
6,7,2148619081,주식회사 유신테크,김용근,분석,172850700,85.0,87.752,88.926,0.42305 (100.42305),1 12,2024/01/29 10:05:42,
7,8,2148673033,대일전기통신(주),김종엽,분석,172855540,85.2,87.755,88.929,0.42589 (100.42589),10 12,2024/01/26 14:24:32,
8,9,2068183592,(주)신광티앤이,이일환,분석,172859468,85.2,87.757,88.931,0.42819 (100.42819),4 13,2024/01/30 15:06:40,
9,10,1068127039,진명이엔씨(주),박창호,분석,172861618,85.2,87.758,88.932,0.42946 (100.42946),7 6,2024/01/29 14:56:45,
10,11,2208624819,(주)종성테크,임성규,분석,172866631,85.2,87.761,88.935,0.43239 (100.43239),2 7,2024/01/29 17:10:53,
11,12,2648127825,주식회사 제이원아이티시스템,이준호,분석,172869870,85.2,87.763,88.936,0.43429 (100.43429),3 7,2024/01/26 17:37:30,
12,13,2118645407,흥일정보통신(주),정본영,분석,172869872,85.2,87.763,88.936,0.43430 (100.4343),1 12,2024/01/29 11:22:04,
13,14,1098162433,광명정보통신 주식회사,김형준,분석,172870730,85.2,87.763,88.937,0.43480 (100.4348),2 6,2024/01/30 09:51:09,
14,15,1198164229,(주) 이준시스템,한상훈,분석,172882500,85.4,87.77,88.943,0.44170 (100.4417),10 3,2024/01/29 16:55:06,
15,16,1138170266,(주)리빙콘트롤,김병진,분석,172885222,85.4,87.771,88.944,0.44330 (100.4433),4 5,2024/01/30 10:21:34,
16,17,2208709343,유텔레콤주식회사,한상미,분석,172886723,85.4,87.772,88.945,0.44418 (100.44418),6 4,2024/01/26 11:42:00,
17,18,2208104161,대신정보기술 주식회사,이광호,분석,172893300,85.6,87.776,88.948,0.44803 (100.44803),13 10,2024/01/30 14:02:30,
18,19,1078162397,신용통신 주식회사,김형종,분석,172893500,85.6,87.776,88.948,0.44815 (100.44815),11 4,2024/01/29 15:49:32,
19,20,1041890207,삼정정보통신,이순봉,분석,172895790,85.6,87.777,88.95,0.44949 (100.44949),9 15,2024/01/30 13:23:21,
20,21,1198629800,주식회사 메카넷,천수연,분석,172899378,85.6,87.779,88.951,0.45160 (100.4516),12 6,2024/01/26 10:21:52,
21,22,1068601863,유엔넷 주식회사,김주섭,분석,172899380,85.6,87.779,88.951,0.45160 (100.4516),15 8,2024/01/29 17:37:56,
22,23,5908102247,주식회사 넥스톤,이용택,분석,172904300,85.6,87.782,88.954,0.45448 (100.45448),2 11,2024/01/29 12:54:57,
23,24,7858601711,주식회사 더씨테크,정진순,분석,172905500,85.6,87.782,88.955,0.45518 (100.45518),11 5,2024/01/30 08:19:58,
24,25,1018635413,(주)씨유앰앤아이,김정순,분석,172913020,85.8,87.786,88.958,0.45959 (100.45959),8 1,2024/01/31 09:17:58,
25,26,1018675701,주식회사 두이정보통신,정영희,분석,172914000,85.8,87.787,88.959,0.46017 (100.46017),9 4,2024/01/29 18:32:14,
26,27,1138148366,주식회사 레이어스,조인선,분석,172922745,85.8,87.792,88.963,0.46530 (100.4653),1 10,2024/01/30 09:51:05,
27,28,1198118405,우광기전(주),이기진,분석,172923430,85.8,87.792,88.964,0.46570 (100.4657),14 9,2024/01/30 08:16:31,
28,29,4208600611,주식회사 클라모스,김용택,분석,172927000,85.8,87.794,88.966,0.46779 (100.46779),1 4,2024/01/30 13:13:36,
