,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2068184529,(주)네오티엔씨  [최종낙찰],조정현,분석,84889880,87.745,89.261,1.08291 (101.08291),4 3,2024/02/08 09:07:50,
1,2,5088137937,(주)벨류데이터,이선미,분석,84909898,87.766,89.282,1.10690 (101.1069),3 13,2024/02/07 17:48:44,
2,3,2158615337,(주)아이링크시스템,오치성,분석,84913069,87.77,89.285,1.11070 (101.1107),6 4,2024/02/07 09:48:34,
3,4,2068650742,한선씨앤씨 주식회사,장홍식,분석,84925435,87.783,89.298,1.12551 (101.12551),14 11,2024/02/05 12:19:33,
4,5,1098630595,주식회사 에이텐시스템,정구황,분석,84932011,87.791,89.305,1.13339 (101.13339),1 6,2024/02/08 09:22:17,
5,6,2208735083,주식회사 강남전기공사,나중안,분석,84938103,87.797,89.311,1.14070 (101.1407),5 1,2024/02/05 10:13:58,
6,7,2128142640,팍스코이앤아이(주),송기민,분석,84939450,87.799,89.313,1.14231 (101.14231),2 5,2024/02/08 09:03:21,
7,8,1068663404,주식회사 씨씨티비네오텍,최영근,분석,84947867,87.808,89.322,1.15240 (101.1524),12 4,2024/02/08 08:54:18,
8,9,1148633857,에스엠이엔지(주),이관휴,분석,84955293,87.816,89.329,1.16129 (101.16129),6 11,2024/02/06 09:08:20,
9,10,2068682619,주식회사 엠플러스통신,신동수,분석,84962970,87.824,89.338,1.17049 (101.17049),10 11,2024/02/06 17:57:07,
10,11,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,84977157,87.84,89.352,1.18750 (101.1875),10 7,2024/02/06 11:43:56,
11,12,2158669639,(주)한정원,이수환,분석,84978500,87.841,89.354,1.18910 (101.1891),3 9,2024/02/07 16:15:58,
12,13,1138148411,(주)풍천정보네트웍,김학봉,분석,84979827,87.843,89.355,1.19070 (101.1907),13 6,2024/02/05 09:35:32,
13,14,8958700597,주식회사 아이티앤에스,김세영,분석,84989340,87.853,89.365,1.20210 (101.2021),2 8,2024/02/06 12:11:31,
14,15,1288618438,주식회사 엔지스웨이,최영재,분석,84997685,87.862,89.374,1.21210 (101.2121),10 13,2024/02/05 14:22:58,
15,16,1068604157,주식회사 넥시스정보,오세후,분석,84997690,87.862,89.374,1.21210 (101.2121),13 14,2024/02/07 09:43:08,
16,17,2208804175,주식회사 예준시스템,이인애,분석,85006029,87.871,89.383,1.22209 (101.22209),13 3,2024/02/05 19:18:26,
17,18,1238638929,주식회사 세진테크,이승한,분석,85007198,87.872,89.384,1.22350 (101.2235),9 10,2024/02/07 17:44:30,
18,19,3128196859,주식회사 가델,김정민,분석,85016300,87.882,89.394,1.23440 (101.2344),13 3,2024/02/06 16:02:39,
19,20,1148188624,주식회사 케이씨에이,문대원,분석,85022218,87.889,89.4,1.24149 (101.24149),14 7,2024/02/07 17:01:39,
20,21,1208742606,주식회사 테눅스,전석순,분석,85030313,87.898,89.408,1.25120 (101.2512),3 8,2024/02/06 08:07:20,
21,22,1358188617,주식회사 지에프씨코리아,안병모,분석,85038680,87.907,89.417,1.26122 (101.26122),14 13,2024/02/08 09:10:48,
22,23,5868701163,주식회사 하이텍에이브이,김라영,분석,85038908,87.907,89.417,1.26150 (101.2615),6 9,2024/02/06 09:48:10,
23,24,1418147931,주식회사 이리야시스템,허재혁,분석,85054513,87.924,89.434,1.28020 (101.2802),4 5,2024/02/07 09:25:02,
24,25,2098132812,주식회사 피치테크,이현철,분석,85080632,87.953,89.461,1.31150 (101.3115),8 13,2024/02/03 17:28:28,
25,26,1138629762,주식회사 이너인포,이정균,분석,85084238,87.956,89.465,1.31582 (101.31582),11 8,2024/02/05 15:50:27,
26,27,1208635791,주식회사 피엔에이링크,연제성,분석,85089805,87.963,89.471,1.32249 (101.32249),12 15,2024/02/07 15:42:10,
27,28,1078151890,주식회사유진솔루션,이훈희,분석,85096387,87.97,89.478,1.33038 (101.33038),5 8,2024/02/02 14:14:21,
28,29,1054180243,태우산전,강정자,분석,85102920,87.977,89.485,1.33820 (101.3382),1 14,2024/02/05 16:07:36,
29,30,3058701977,주식회사 다옴아이티,문정희,분석,85103079,87.977,89.485,1.33839 (101.33839),7 15,2024/02/08 09:58:17,
30,31,2148885547,주식회사 디앤와이코리아,손경탁,분석,85114011,87.989,89.496,1.35149 (101.35149),4 13,2024/02/06 17:26:54,
31,32,1058153698,진우에이티에스 주식회사,정진태,분석,85117100,87.992,89.5,1.35520 (101.3552),6 15,2024/02/07 19:57:05,
32,33,1118101759,신원전설(주),심한섭,분석,85117934,87.993,89.501,1.35620 (101.3562),6 13,2024/02/07 09:41:40,
33,34,2088100603,(주)전우사,김한재,분석,85133600,88.01,89.517,1.37497 (101.37497),11 6,2024/02/06 14:04:00,
34,35,4108709228,(주)실로아이앤씨,서정호,분석,85139045,88.016,89.523,1.38149 (101.38149),13 4,2024/02/08 09:47:53,
35,36,2068196840,주식회사 혜성이티에스,이상영,분석,85163150,88.042,89.548,1.41038 (101.41038),3 8,2024/02/06 21:39:00,
36,37,2148645634,한국전자금융주식회사,구자성,분석,85204590,88.088,89.592,1.46004 (101.46004),9 12,2024/02/06 10:09:50,
37,38,1078197085,(주)코어넷,소흥섭,분석,85206408,88.09,89.594,1.46222 (101.46222),2 14,2024/02/07 20:28:11,
38,39,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,85218571,88.103,89.606,1.47679 (101.47679),7 3,2024/02/06 13:04:42,
39,40,1138618789,이노뎁(주),이성진,분석,85221900,88.107,89.61,1.48078 (101.48078),12 15,2024/02/07 18:01:35,
40,41,1018154598,씨엔에스코리아(주),유호태,분석,85229496,88.115,89.618,1.48989 (101.48989),11 15,2024/02/05 10:38:59,
41,42,1198632979,성민전기 주식회사,김미영,분석,85229590,88.115,89.618,1.49000 (101.49),11 3,2024/02/08 00:10:06,
42,43,2148847295,티에스퓨처 주식회사,김명성,분석,85280100,88.17,89.671,1.55053 (101.55053),5 7,2024/02/07 09:45:59,
43,44,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,85307360,88.2,89.7,1.58320 (101.5832),6 8,2024/02/05 11:02:23,
44,45,6058632937,주식회사 타키온정보기술,이건조,분석,85319460,88.213,89.712,1.59770 (101.5977),3 6,2024/02/06 16:20:16,
45,46,1198655462,지티에스솔루션즈 주식회사,김민수,분석,85338500,88.234,89.732,1.62051 (101.62051),12 1,2024/02/07 10:13:44,
46,47,2018182230,주식회사 본네트시큐,최수기,분석,85376017,88.275,89.772,1.66547 (101.66547),10 9,2024/02/05 11:53:57,
47,48,1018662695,주식회사 메가시스템,김대석,분석,85438894,88.343,89.838,1.74082 (101.74082),2 11,2024/02/05 17:35:45,
48,49,7128702247,주식회사 파인네트웍스,김미정,분석,85440376,88.345,89.84,1.74260 (101.7426),7 3,2024/02/06 13:24:01,
49,50,3388801483,주식회사 에버그린티앤씨,최재완,분석,85447000,88.352,89.847,1.75053 (101.75053),15 13,2024/02/05 15:02:46,
0,51,1208147588,서현정보통신(주),배상만,분석,85450750,88.356,89.85,1.75503 (101.75503),12 8,2024/02/08 09:03:50,
1,52,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,85516660,88.428,89.92,1.83401 (101.83401),3 11,2024/02/07 11:02:12,
