,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1138640850,주식회사 우솔네트웍스  [최종낙찰],유상열,분석,85883440,87.756,87.457,-0.93200 (99.068),9 7,2024/07/02 10:16:17,
1,2,2068164028,주식회사 이지비앤티,김한복,분석,85909500,87.785,87.484,-0.90176 (99.09824),8 2,2024/07/02 10:17:19,
2,3,1138611622,(주)이담에스티,최명순,분석,85911640,87.787,87.486,-0.89927 (99.10073),14 5,2024/07/02 08:17:02,
3,4,1028135124,현대에이치디에스(주),이철규,분석,85912100,87.787,87.486,-0.89874 (99.10126),3 11,2024/07/01 16:39:05,
4,5,3058138619,(주)사이버텔브릿지,남백산,분석,85913572,87.789,87.488,-0.89703 (99.10297),10 14,2024/07/01 11:18:36,
5,6,1078724454,정일씨엔아이(주),유지봉,분석,85914500,87.79,87.489,-0.89595 (99.10405),9 10,2024/07/01 10:25:08,
6,7,1198618088,주식회사 하이넷 네트웍스,김동순,분석,85919000,87.795,87.493,-0.89073 (99.10927),10 2,2024/07/03 09:25:51,
7,8,1058199938,삼호전자통신(주),이경희,분석,85922810,87.799,87.497,-0.88631 (99.11369),15 13,2024/07/02 09:38:28,
8,9,1068178635,(주)지아이테크놀러지,홍영우,분석,85923100,87.799,87.498,-0.88597 (99.11403),3 11,2024/07/01 15:24:26,
9,10,7188100420,주식회사 오투정보통신,양성윤,분석,85924000,87.8,87.498,-0.88493 (99.11507),13 12,2024/07/02 11:51:46,
10,11,1198123174,주식회사 도래정보시스템,이은숙,분석,85928850,87.805,87.503,-0.87930 (99.1207),14 15,2024/07/02 09:23:38,
11,12,2098133747,(주)한국에스알테크,이재호,분석,85929300,87.806,87.504,-0.87878 (99.12122),6 4,2024/07/03 09:19:41,
12,13,2148711728,에이에이씨케이(주),주수양,분석,85930580,87.807,87.505,-0.87729 (99.12271),14 12,2024/07/03 09:09:29,
13,14,2108150348,승호시스템(주),이계승,분석,85933240,87.81,87.508,-0.87420 (99.1258),9 3,2024/07/02 13:23:09,
14,15,7418801210,주식회사 한국에이브이산업,이재숙,분석,85936200,87.813,87.511,-0.87077 (99.12923),8 14,2024/07/01 11:15:40,
15,16,1208782160,에스엔에스이서비스주식회사,정경식,분석,85937900,87.815,87.513,-0.86880 (99.1312),1 8,2024/07/01 10:59:34,
16,17,1118124994,오리엔트주식회사,이경호,분석,85939650,87.817,87.514,-0.86676 (99.13324),6 14,2024/07/02 15:59:12,
17,18,1048198009,대신네트웍스주식회사,김태응,분석,85940300,87.818,87.515,-0.86601 (99.13399),1 11,2024/07/01 17:10:50,
18,19,1178185645,무원이엔씨 주식회사,염규주,분석,85944800,87.822,87.52,-0.86079 (99.13921),10 7,2024/07/01 11:36:12,
19,20,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,85949000,87.827,87.524,-0.85591 (99.14409),4 5,2024/07/02 13:10:53,
20,21,1358178502,주식회사 디알네트웍스,이기영,분석,85955200,87.834,87.53,-0.84872 (99.15128),2 3,2024/07/01 10:18:18,
21,22,2098134713,키엔컴 주식회사,최성덕,분석,85962100,87.841,87.537,-0.84071 (99.15929),2 7,2024/07/03 09:18:42,
22,23,1058746447,주식회사 티티네트웍스,최신식,분석,85963800,87.843,87.539,-0.83874 (99.16126),2 12,2024/07/01 10:07:54,
23,24,1068674084,주식회사월드아이,신영구,분석,85967620,87.847,87.543,-0.83430 (99.1657),4 15,2024/07/02 17:19:03,
24,25,2068679088,(주)한맥아이티,최예니,분석,85969700,87.849,87.545,-0.83189 (99.16811),12 5,2024/07/02 11:56:59,
25,26,1098150581,주식회사 우진파워텍,한용일,분석,85970700,87.85,87.546,-0.83073 (99.16927),3 4,2024/07/01 10:30:33,
26,27,2178143187,(주)미디어밸리렛,전필숙,분석,85972400,87.852,87.548,-0.82876 (99.17124),1 12,2024/07/01 10:29:42,
27,28,2158171649,(주)삼삼통신기술,이성오,분석,85976500,87.857,87.552,-0.82400 (99.176),10 8,2024/07/03 09:00:21,
28,29,2108170441,주식회사 에이원아이티,문계숙,분석,85979300,87.86,87.555,-0.82075 (99.17925),14 8,2024/07/03 08:42:21,
29,30,2158691790,에이브이에스텍(주),박주영,분석,85981000,87.861,87.557,-0.81878 (99.18122),15 3,2024/07/01 10:12:02,
30,31,2078152132,(주)홍남테크,김홍길,분석,85984420,87.865,87.56,-0.81481 (99.18519),11 2,2024/07/02 14:30:07,
31,32,2148792435,주식회사케이이씨디바이스,이종수,분석,85986058,87.867,87.562,-0.81291 (99.18709),11 2,2024/07/02 08:29:33,
32,33,2108160017,(주)누리온정보통신,박종수,분석,85987900,87.869,87.564,-0.81077 (99.18923),5 15,2024/07/01 12:05:12,
33,34,2098122745,새결정보통신(주),고성진,분석,85989600,87.871,87.565,-0.80879 (99.19121),11 8,2024/07/02 11:58:55,
34,35,2158607273,(주)미주전통,장원식,분석,85996570,87.878,87.572,-0.80071 (99.19929),1 9,2024/07/01 21:40:02,
35,36,2098147159,(주)동방에스앤에스,정재훈,분석,85999491,87.881,87.575,-0.79732 (99.20268),2 5,2024/07/02 16:34:42,
36,37,1088155278,금하개발(주),김명준,분석,86001233,87.883,87.577,-0.79529 (99.20471),1 3,2024/07/02 17:36:52,
37,38,2148805112,주식회사 지큐이앤씨,구자옥,분석,86001830,87.884,87.578,-0.79460 (99.2054),5 4,2024/07/02 10:31:16,
38,39,2178135988,주식회사 조은정보,조용정,분석,86005533,87.888,87.582,-0.79030 (99.2097),10 9,2024/07/03 09:38:06,
39,40,1198646212,주식회사 에프에스네트웍스,이화수,분석,86005880,87.888,87.582,-0.78990 (99.2101),5 2,2024/07/02 08:46:32,
40,41,1068603240,태경이엘피 주식회사,김평석,분석,86014214,87.897,87.59,-0.78023 (99.21977),10 4,2024/07/02 21:09:23,
41,42,4088168391,금상디엔씨주식회사,박길중,분석,86027676,87.912,87.604,-0.76461 (99.23539),2 11,2024/07/02 08:33:35,
42,43,1098185343,주식회사 오티에스씨,이승환,분석,86030951,87.915,87.607,-0.76080 (99.2392),6 8,2024/07/02 09:04:14,
43,44,4188155516,아이피119정보통신 주식회사,김영수,분석,86031812,87.916,87.608,-0.75981 (99.24019),4 9,2024/07/01 13:17:58,
44,45,1168155492,주식회사 코콤텍,고성춘,분석,86038450,87.923,87.615,-0.75210 (99.2479),5 8,2024/07/01 13:16:02,
45,46,1128126393,주식회사 승도이엔씨,신종성,분석,86040090,87.925,87.617,-0.75020 (99.2498),4 6,2024/07/03 09:06:15,
46,47,1088180573,다올정보기술주식회사,한숙기,분석,86045599,87.931,87.622,-0.74380 (99.2562),3 10,2024/07/01 13:01:54,
47,48,2128144463,동양비엠에스(주),김태수,분석,86045771,87.931,87.622,-0.74361 (99.25639),4 13,2024/07/03 09:23:04,
48,49,1188109975,(주)부광네트워크,박경진,분석,86047060,87.932,87.624,-0.74211 (99.25789),9 10,2024/07/02 11:06:32,
49,50,2011497895,정우이앤씨,유동환,분석,86048526,87.934,87.625,-0.74041 (99.25959),12 1,2024/07/01 11:51:56,
0,51,1138636870,주식회사 나우시스템,이종한,분석,86049990,87.936,87.627,-0.73871 (99.26129),8 1,2024/07/02 09:13:36,
1,52,3238600741,주식회사 극동이에프씨,심정보,분석,86052062,87.938,87.629,-0.73630 (99.2637),8 9,2024/07/02 20:36:13,
2,53,2728602835,(주)주야플랜트,김대완,분석,86053610,87.939,87.63,-0.73451 (99.26549),15 13,2024/07/01 18:10:23,
3,54,1128701225,주식회사 블루인텔리전스,조축호,분석,86053872,87.94,87.631,-0.73420 (99.2658),8 6,2024/07/02 09:00:54,
4,55,1180565240,성보전자통신,양행천,분석,86055680,87.942,87.633,-0.73211 (99.26789),7 8,2024/07/03 04:17:10,
5,56,1068684748,주식회사고도기술,고동현,분석,86059240,87.945,87.636,-0.72797 (99.27203),12 15,2024/07/02 19:48:36,
6,57,2188201775,사단법인 장애인동반성장협회 우리사업장,정영석,분석,86061400,87.948,87.638,-0.72547 (99.27453),3 2,2024/07/01 12:32:16,
7,58,1208742187,주식회사 미소아이티,김재욱,분석,86061712,87.948,87.639,-0.72510 (99.2749),3 9,2024/07/02 13:31:14,
8,59,2048197877,주식회사 그린주의,김현미,분석,86062264,87.949,87.639,-0.72446 (99.27554),12 9,2024/07/02 17:36:46,
9,60,2098134940,주식회사윤송이엔씨,정윤계,분석,86063520,87.95,87.641,-0.72301 (99.27699),2 11,2024/07/03 08:03:04,
10,61,2158749469,(주)더블유에프텍,이영길,분석,86064300,87.951,87.641,-0.72210 (99.2779),4 13,2024/07/01 11:16:04,
11,62,6818700095,주식회사 진영이엔씨,조근호,분석,86072910,87.96,87.65,-0.71211 (99.28789),2 15,2024/07/02 16:47:56,
12,63,1078197386,(주)아리네트웍스,성동식,분석,86078428,87.966,87.656,-0.70571 (99.29429),7 8,2024/07/03 09:07:05,
13,64,2048610496,주식회사 김스애드,김진희,분석,86080500,87.968,87.658,-0.70330 (99.2967),10 5,2024/07/01 17:28:25,
14,65,1018642326,한우이앤에스(주),변준석,분석,86083823,87.972,87.661,-0.69944 (99.30056),1 6,2024/07/02 16:57:20,
15,66,1238154375,주식회사 씨케이테크피아,이동수,분석,86087389,87.976,87.665,-0.69531 (99.30469),14 7,2024/07/02 14:44:00,
16,67,1138135425,(주)뉴넷팝,이경택,분석,86088423,87.977,87.666,-0.69411 (99.30589),1 10,2024/07/01 11:42:54,
17,68,1078825334,스마트네트웍스 주식회사,박정옥,분석,86089570,87.978,87.667,-0.69277 (99.30723),14 2,2024/07/02 21:29:27,
18,69,8878700825,주식회사 수인정보통신,김옥환,분석,86090150,87.979,87.668,-0.69210 (99.3079),4 14,2024/07/02 22:46:53,
19,70,1238640537,주식회사 위지온,우영진,분석,86099539,87.989,87.677,-0.68120 (99.3188),8 10,2024/07/03 08:14:36,
20,71,1108190166,(주)페타네트워크,강인희,분석,86105312,87.995,87.683,-0.67450 (99.3255),1 12,2024/07/02 17:31:45,
21,72,1138611108,(주)도원디에스,이정우,분석,86107890,87.998,87.686,-0.67151 (99.32849),10 6,2024/07/01 16:00:48,
22,73,1138663208,주식회사 유영정보통신,박경순,분석,86108080,87.998,87.686,-0.67129 (99.32871),9 7,2024/07/02 09:48:14,
23,74,1148676763,유토피아정보기술(주),안종섭,분석,86110827,88.001,87.689,-0.66810 (99.3319),3 2,2024/07/02 07:31:06,
24,75,1098630595,주식회사 에이텐시스템,정구황,분석,86113670,88.004,87.692,-0.66480 (99.3352),1 11,2024/07/02 09:00:35,
25,76,2148768992,주식회사 앤샵,장진화,분석,86117200,88.008,87.695,-0.66071 (99.33929),2 10,2024/07/02 08:56:03,
26,77,1188108054,대한신호(주),안지수,분석,86120562,88.011,87.699,-0.65681 (99.34319),14 5,2024/07/01 13:27:06,
27,78,1088159691,(주)다우텔레콤,이영순,분석,86122201,88.013,87.7,-0.65490 (99.3451),14 10,2024/07/03 09:07:47,
28,79,1088179663,주식회사 시큐뱅크,심재춘,분석,86125243,88.016,87.703,-0.65137 (99.34863),8 7,2024/07/02 08:57:35,
29,80,1848801998,주식회사 기어,강호왕,분석,86132196,88.024,87.71,-0.64330 (99.3567),6 13,2024/07/01 12:33:10,
30,81,2018179526,중앙케이블네트워크(주),노상우,분석,86133229,88.025,87.712,-0.64211 (99.35789),12 5,2024/07/01 18:02:05,
31,82,2108149521,주식회사 구일일무인경비시스템,박종철,분석,86133300,88.025,87.712,-0.64202 (99.35798),6 11,2024/07/03 09:14:43,
32,83,2188101953,주식회사 비츠로시스,이기재,분석,86137000,88.029,87.715,-0.63773 (99.36227),4 15,2024/07/01 10:20:08,
33,84,2628802128,주식회사 성우일렉콤,최종국,분석,86139120,88.031,87.718,-0.63527 (99.36473),5 10,2024/07/03 09:08:12,
34,85,1058192352,한아름정보통신(주),손경선,분석,86139680,88.032,87.718,-0.63462 (99.36538),1 6,2024/07/01 13:32:19,
35,86,2118145912,영남스퀘어 주식회사,장재모,분석,86140660,88.033,87.719,-0.63348 (99.36652),4 14,2024/07/01 10:49:50,
36,87,1078756640,주식회사 링크씨앤아이,김대훈,분석,86140898,88.033,87.719,-0.63321 (99.36679),8 14,2024/07/02 17:50:18,
37,88,7098602638,주식회사 시그널아이씨티,강민희,분석,86147533,88.04,87.726,-0.62550 (99.3745),1 3,2024/07/02 23:16:47,
38,89,1081154276,영우정보통신,이영우,분석,86150930,88.044,87.73,-0.62156 (99.37844),7 9,2024/07/02 15:50:26,
39,90,2148625486,(주)유엔네트웍스,최정민,분석,86152984,88.046,87.732,-0.61918 (99.38082),1 11,2024/07/02 09:10:36,
40,91,1138123972,(주)일광테크,임기철,분석,86165025,88.059,87.744,-0.60520 (99.3948),1 7,2024/07/02 17:41:38,
41,92,2158168275,천마정보통신(주),황범만,분석,86165600,88.06,87.745,-0.60454 (99.39546),15 11,2024/07/02 22:07:39,
